step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,-1.974999999999966,2,0.13,0.0052,10.137642234797562,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,14.1030603389522,14.1627873389522,0.0001515319816339,13.467291150733551
20.0,0.0,2,0.23,0.0092,7.382888241412588,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.949148695935045,13.841792007675991,0.0,13.477673793819456
25.0,0.0,4,0.37,0.0148,9.051088029062283,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,1,0.0,0.02,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0230275308387644,0.0,7.6198776117094305
30.0,-0.005,4,0.5900000000000001,0.0236,9.459535830127518,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,1,0.0,0.07,0.19,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455661003837995
35.0,-0.0175,6,0.8400000000000001,0.0336,6.8808235430109415,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,2,0.0,0.12,0.24,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007012818045774e-05
40.0,-0.0124999999999999,8,1.1900000000000002,0.0475999999999999,6.554078830138263,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,2,0.0,0.17,0.29,0.26,0.0,0.0,0.0,0.0,11.02836579317227,6.530874638992827,6.530874638992827,3.821082052309066
45.0,-0.0125,11,1.61,0.0644,6.420649588105337,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,2,2,0.0,0.25,0.36,0.36,0.0,0.0,0.0,0.0,12.698697319147312,0.0003158676378649,0.0124970755996052,6.61306652674157
50.0,-0.0199999999999999,10,1.94,0.0776,7.20068628212784,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,2,0.0,0.07,0.46,0.46,0.0,0.0,0.0,0.0,14.28599455860457,3.2299638670801536,0.0,7.0584172335518645
55.0,0.0499999999999999,15,2.4,0.096,6.280408178809768,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,2,0.0,0.0,0.56,0.56,0.0,0.0,0.0,0.0,12.229309994736822,0.0,0.0,7.021606527415116
60.0,0.0175,13,2.95,0.118,6.997494826982431,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,2,3,0.03,0.0,0.66,0.67,0.0,0.0,0.0,0.0,0.0048312906984003,0.0,0.0,4.26931635452124
65.0,-0.015,14,3.54,0.1416,6.568539174668072,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,3,0.0,0.0,0.76,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262316067761023
70.0,0.015,14,4.16,0.1664,4.164435619061573,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,3,0.0,0.03,0.86,0.97,0.0,0.0,0.0,0.0,0.0,12.168968962514908,0.0,2.428345439287779
75.0,-0.0075,22,5.19,0.2075999999999999,3.6348332038302473,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,4,0.0,0.03,0.96,1.16,0.0,0.0,0.0,0.0,6.716935734148137,10.226445304583828,2.4404680606676266,1.443031971843854
80.0,0.0,20,6.120000000000001,0.2448,5.064979553341402,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,5,0.0,0.03,1.06,1.4,0.0,0.0,0.0,0.0,10.614995076307684,12.474213934508578,3.89597149900698,1.972357841408432
85.0,0.0,22,6.590000000000002,0.2636,4.719145975499531,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,5,0.0,0.03,0.41,1.65,0.0,0.0,0.0,0.0,10.865079336204223,12.985974778018852,1.1838231188540118,2.026918846744879
90.0,0.0,21,6.56,0.2623999999999999,5.042391284724082,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,6,0.0,0.05,0.0,1.91,0.0,0.0,0.0,0.0,10.695910350173367,5.403597044729222,0.0,0.0140906089247234
95.0,-0.005,22,7.190000000000002,0.2875999999999999,6.167081515894088,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,6,0.0,0.1,0.0,2.21,0.0,0.0,0.0,0.0,11.761249544784084,6.052402828844388,0.0,0.0
100.0,-0.0125,24,8.249999999999998,0.33,5.454754726230768,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,6,0.0,0.15,0.0,2.51,0.0,0.0,0.0,0.0,11.349287014441222,0.0,0.0,0.0
105.0,-0.0124999999999999,25,9.279999999999998,0.3712,4.864974669767647,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,6,0.01,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0400311965736379,0.0,0.0,0.0
110.0,0.0325,27,10.66,0.4264,4.45478587635287,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,6,0.06,0.0,0.03,3.11,0.0,0.0,0.0,0.0,2.3225182754686102,3.211371907382272,7.73465040722403,0.5291567000261109
115.0,-0.0249999999999999,31,12.08,0.4832000000000001,4.845154784565346,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,6,0.11,0.0,0.03,3.41,0.0,0.0,0.0,0.0,6.56436148201219,13.465778124035076,13.429318567378914,2.1101623302868093
120.0,-0.025,37,13.79,0.5516,4.056041276756963,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,0,0,6,0.18,0.0,0.03,3.71,0.0,0.0,0.0,0.0,0.0122064553259374,12.016345250402315,13.768977692981252,1.4118516488722055
125.0,-0.0349999999999999,37,15.45,0.618,3.1136967199664425,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,0,0,7,0.28,0.0,0.03,4.05,0.0,0.0,0.0,0.0,0.0,2.709001476311687,7.017186755146763,0.0
130.0,-0.05,41,17.470000000000002,0.6988,3.616576862507236,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,1,1,7,0.38,0.03,0.05,4.4,0.0,0.0,0.0,0.0,0.0,0.0012511928750084,0.0,1.5251766362064687
135.0,-0.0574999999999999,43,19.540000000000003,0.7816000000000001,3.2795501683925616,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,1,1,7,0.48,0.08,0.1,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623458237369949
140.0,-0.0624999999999999,46,21.77,0.8708,2.452554402860061,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,1,1,7,0.58,0.13,0.15,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4989919881930278
145.0,-0.0624999999999999,57,24.09,0.9636,1.540048740196094,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,2,2,8,0.68,0.18,0.2,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5289093351597116
150.0,-0.0625,53,26.450000000000003,1.058,2.744423768256404,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,2,1,7,0.78,0.25,0.25,5.8,0.0,0.0,0.0,0.0,4.1317465537126985,0.0036981749185067,6.82372584935844,2.900436188694815
155.0,-0.0674999999999999,53,28.450000000000003,1.138,1.8728021774285384,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,1,8,0.36,0.35,0.3,6.18,0.0,0.0,0.0,0.0,7.347565411488244,0.0,7.1465690777088335,0.1703218005580329
160.0,0.185,58,31.01,1.2404000000000002,2.1476325448772244,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,2,9,0.0,0.45,0.36,6.61,0.0,0.0,0.0,0.0,11.851987618876212,0.0,0.0432501242258046,0.0
165.0,0.1474999999999999,58,33.81,1.3524,2.324654078901223,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,2,9,0.0,0.55,0.46,7.06,0.0,0.0,0.0,0.0,11.191201346383952,0.0,0.0001155705644962,0.0
170.0,-0.025,58,36.74,1.4695999999999998,2.330182310139528,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,2,9,0.0,0.65,0.56,7.51,0.0,0.0,0.0,0.0,0.282632676736144,0.0,0.0,0.0
175.0,-0.0249999999999999,61,39.74000000000001,1.5896,2.1640336293405613,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,2,2,9,0.05,0.75,0.66,7.96,0.0,0.0,0.0,0.0,0.0001059623537932,0.0,0.0,0.0
180.0,-0.0499999999999999,61,42.64,1.7056,1.7037722968313982,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,2,9,0.0,0.85,0.76,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,6.938893903907228e-18,60,45.55,1.822,2.824945733477071,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,2,9,0.0,0.95,0.86,8.86,0.0,0.0,0.0,0.0,10.984146024345517,4.423214664954382,0.2455080958578873,1.451503511565704
190.0,-0.0249999999999999,64,48.77000000000001,1.9508,2.558489004009765,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,3,9,0.0,1.05,1.01,9.31,0.0,0.0,0.0,0.0,9.113932043970795,4.600082933616375,0.0,1.387562219915878
195.0,-0.0325,68,52.13999999999999,2.0856,2.4627507217217603,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,2,3,9,0.03,1.15,1.16,9.76,0.0,0.0,0.0,0.0,0.0012623124847117,4.980677895666878,0.0,1.3364185369466095
200.0,-0.0524999999999999,72,55.650000000000006,2.226,1.6327624899597586,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,3,3,9,0.08,1.29,1.31,10.21,0.0,0.0,0.0,0.0,0.0,0.001118128507452,0.0,0.0358362850794571
205.0,-0.0725,74,59.35000000000001,2.374,2.5949419624450387,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,3,3,10,0.13,1.44,1.46,10.71,0.0,0.0,0.0,0.0,6.867563041495931,3.098337217229718,3.292939568588164,1.0366247385774967
210.0,-0.0749999999999999,85,63.290000000000006,2.5316,1.914994099158568,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,3,3,10,0.18,1.59,1.61,11.21,0.0,0.0,0.0,0.0,1.923676771761021,3.0119957143280858,3.34530894708664,1.1317101110273269
215.0,-0.0875,87,67.48,2.6992000000000003,1.869578118383736,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,3,4,10,0.27,1.74,1.79,11.71,0.0,0.0,0.0,0.0,0.0018208529969788,2.602635222424587,0.0005043421838981,0.0097698798029978
220.0,-0.1074999999999999,89,70.62,2.8248,1.4484053173723817,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,3,4,11,0.37,1.89,1.99,12.26,0.0,0.0,0.0,0.0,0.8852190058678389,3.080234811987036,0.4584316855624303,0.3705242989720621
225.0,-0.1124999999999999,95,75.33,3.0132000000000003,1.8275628131477069,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,3,5,11,0.47,2.04,2.21,12.81,0.0,0.0,0.0,0.0,0.1133578474377922,2.538932208280288,0.0010959601144292,1.1635051836820889
230.0,-0.1125,98,80.22,3.2088,1.5825730020901103,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,4,5,11,0.62,2.24,2.46,13.36,0.0,0.0,0.0,0.0,0.0,2.470830683145967,2.5238402358043115e-05,0.034526174395926
235.0,-0.15,101,84.86000000000001,3.3944,1.3753491295088296,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,5,5,12,0.77,2.45,2.71,13.95,0.0,0.0,0.0,0.0,0.0,0.0155522350553385,0.0,0.0
240.0,-0.1525,102,89.88999999999999,3.5956,2.146295658436012,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,5,5,12,0.92,2.7,2.96,14.55,0.0,0.0,0.0,0.0,2.744689597166144,1.96439122237886,1.893848521867767,0.989404280240146
245.0,-0.1625,108,95.13,3.8052,1.929121086316744,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,5,5,12,1.07,2.95,3.21,15.15,0.0,0.0,0.0,0.0,3.803771111670125,2.315792463894572,2.095934853343328,1.0170933848586683
250.0,-0.1625,109,100.34,4.0136,2.18644967283824,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,5,6,12,1.22,3.2,3.48,15.75,0.0,0.0,0.0,0.0,3.5422013714194187,2.3137753646200947,0.0049860475999381,1.133912887160899
255.0,-0.1624999999999999,119,105.11,4.2044,1.660539137695226,COMPARE OFF,COMPARE OFF,COMPARE OFF,4,6,7,14,1.37,3.45,3.78,16.36,0.0,0.0,0.0,0.0,2.970397828233941,1.8832549735671804,0.0,0.0071231745078464
260.0,0.0099999999999999,116,110.28,4.4112,2.348899047191064,COMPARE OFF,COMPARE OFF,COMPARE OFF,4,6,6,13,1.54,3.73,4.08,17.01,0.0,0.0,0.0,0.0,2.653305254298332,1.905750239405336,1.7086929190630626,0.8464153422327649
265.0,-0.0249999999999999,119,116.12,4.6448,1.8523772989474347,COMPARE OFF,COMPARE OFF,COMPARE OFF,4,6,6,13,1.74,4.03,4.38,17.66,0.0,0.0,0.0,0.0,2.3593882093135563,1.8943010651877183,1.476488278013867,0.8110951389803621
270.0,-0.175,123,121.31,4.8524,1.8333882163658808,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,7,6,13,1.17,4.34,4.68,18.31,0.0,0.0,0.0,0.0,0.6641463629622149,0.0086439475319647,1.4716697406929116,0.8196650515246142
275.0,0.2075000000000001,123,126.46999999999996,5.0588,2.2227367385659305,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,7,7,13,0.17,4.69,5.02,18.96,0.0,0.0,0.0,0.0,7.66381336806761,0.9367672582447996,0.9153304725812588,0.584091552284754
280.0,0.4049999999999998,130,132.73000000000002,5.3092,1.8438674864265263,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,7,7,14,0.04,5.04,5.37,19.66,0.0,0.0,0.0,0.0,5.637191750849118,1.047791612228949,0.0125612585301415,0.9430362726437784
285.0,-0.0224999999999999,136,139.3,5.571999999999999,1.6223240571227004,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,8,8,14,0.0,5.43,5.77,20.36,0.0,0.0,0.0,0.0,0.0,2.351330435903744,5.343392982933994e-05,0.2123265702395277
290.0,-0.0774999999999999,145,146.39000000000004,5.855600000000001,1.145292894493458,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,8,8,15,0.0,5.83,6.17,21.11,0.0,0.0,0.0,0.0,0.0,3.5928843272575848,0.0,0.0
295.0,-0.1,151,153.84,6.153599999999999,1.402790301264269,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,8,8,15,0.0,6.23,6.57,21.86,0.0,0.0,0.0,0.0,15.147348197040364,3.4103165455430218,0.0266655802444061,0.0361456137060176
300.0,-0.0925,159,160.64999999999998,6.425999999999999,1.0931888216559655,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,9,9,16,0.0,6.67,7.02,22.65,0.0,0.0,0.0,0.0,14.503766079412989,3.398652184542937,1.1382247666576206e-05,0.0
305.0,-0.1149999999999998,152,167.29000000000002,6.691600000000001,1.4045115442677052,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,10,9,16,0.0,7.14,7.47,23.45,0.0,0.0,0.0,0.0,0.3790667453690262,2.0384063655316544,0.0,0.0
310.0,-0.1374999999999999,155,174.81,6.9924,1.1859871714483954,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,11,9,16,0.05,7.66,7.92,24.25,0.0,0.0,0.0,0.0,1.4360286793089472,0.3750544507485675,0.3820171608240343,0.2821887593360289
315.0,-0.1800000000000001,160,182.74,7.3096,1.523856337301256,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,12,9,16,0.1,8.25,8.37,25.05,0.0,0.0,0.0,0.0,5.757637274627224,0.8181132930102117,1.5099047134196677,0.846413589653912
320.0,-0.1974999999999999,166,187.81000000000003,7.512399999999999,1.311871737150523,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,12,9,16,0.15,8.85,8.82,25.85,0.0,0.0,0.0,0.0,5.664920101525378,0.8167668628708067,1.3112909776307002,0.7490896395428543
325.0,-0.1999999999999999,161,187.82,7.512799999999999,1.5156401512985789,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,10,9,17,0.0,9.21,9.27,26.67,0.0,0.0,0.0,0.0,9.99853908689902,0.2952853025516802,1.481859220765467,0.0028147801604138
