step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,,3,0.21,0.0084,8.60167237197029,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,1,0.0,0.03,0.08,0.1,0.0,0.0,0.0,0.0,13.198907247043527,0.023234226064148,0.0,0.0
20.0,-0.0075,4,0.39,0.0156,6.335068392381893,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,1,1,1,0.03,0.08,0.13,0.15,0.0,0.0,0.0,0.0,0.0028481052325887,0.0,0.0,6.241484369777091
25.0,-0.0275,5,0.6000000000000001,0.024,8.176091330953291,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,1,1,1,0.08,0.13,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.920506561044086
30.0,-0.0375,6,0.8700000000000001,0.0348,7.041047821682756,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,1,1,1,0.13,0.18,0.23,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.155192337566469
35.0,-0.0375,6,1.04,0.0416,6.735045062453721,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,1,0.0,0.23,0.28,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.402064217938524
40.0,0.0525,7,1.14,0.0455999999999999,7.233450694796445,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,1,0.0,0.0,0.33,0.35,0.0,0.0,0.0,0.0,10.044042582158,11.573959611123428,5.301841161272023,9.138628335053204
45.0,0.05,8,1.37,0.0548,6.978765786372742,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,1,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,12.85959150724516,0.0,0.002203446151887,5.876255278665555
50.0,0.0,9,1.88,0.0751999999999999,7.5033006374967215,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,12.366771321053925,0.0,0.0,6.52246536827351
55.0,0.0,13,2.17,0.0868,6.297644930358729,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,2,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,10.889667368269832,0.0,0.0,7.111717547899048
60.0,0.0,9,2.56,0.1024,7.733256116405056,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,3,0.0,0.0,0.7,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.715405606134496
65.0,0.0075,12,3.05,0.122,6.975674750804922,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,4,0.0,0.0,0.8,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.938418612784634
70.0,0.0,14,3.71,0.1484,5.684446145037045,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,4,0.0,0.0,0.9,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7584327864509
