step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,0.0,1,0.0,0.0,15.614952827705684,0.98809582894128,1.0,0.5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.305795820760649,17.645486894418223,15.435374574687213,0.0
20.0,0.0,3,0.06,0.0075,16.55901273185841,0.9910512822270046,1.0,0.4772727272727273,1,0,0,1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.758660926979776,9.534220353444947,8.684959234503218,0.0
25.0,-0.03,1,0.0,0.0,16.735855548273545,0.9963318555977668,1.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.517861496165433,0.0,17.775200361975372,0.0
30.0,0.03,1,0.0,0.0,16.711524330755772,0.9919105047198024,0.9999999999999998,0.25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.277159518809586,11.83812314008181,18.34319392017399,6.7468184674533
35.0,0.0,1,0.0,0.0,15.507292615501862,0.9832955179021672,1.0,0.25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.342500995336875,15.284755230135088,6.184185028551259,3.5202893620988265
40.0,0.0,1,0.0,0.0,14.542311531264836,0.9747142092282264,1.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5935776748594983,8.06185727890426,8.01532301201175,1.8472317290195048
45.0,0.0,4,0.0,0.0,13.850031212001184,0.967074488145722,1.0,1.0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.690127646350138,12.473202901521296,4.154574026995551,1.305918176920352
50.0,0.0,9,0.0,0.0,13.180720014613987,0.9664140623711334,1.0,1.25,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.993246248209328,18.40640096759661,5.113271685744175,0.1705355716157781
55.0,0.0,14,0.0,0.0,12.46872697793425,0.9602255938647194,1.0,1.0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.927795768517372,0.1707588215945215
60.0,0.0,17,0.0,0.0,11.423131013525294,0.9498967585078284,1.0,1.0,0,0,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.451129183617693,8.409515627627487,6.298640995629545,0.0114875569679905
65.0,0.0,18,0.03,0.00375,10.45072210372283,0.9416629577147184,0.9858677523687664,0.8928571428571429,0,0,2,13,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,6.683233404413383,3.6849224991870506,2.779584617082582,0.0011391116539426
70.0,0.0,21,0.49,0.06125,9.797340260121006,0.943101971490891,1.0,0.8729508196721312,0,1,3,13,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,5.05894050216286,7.616167123708285,4.5979915502539415,0.0001091809916217
75.0,0.0,24,0.73,0.09125,8.656959990274288,0.9410262493209988,1.0,1.0,0,1,5,13,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,10.305821821805388,4.377307550492577,2.333938184338964,7.954107699831079e-06
80.0,0.0,26,0.99,0.12375,7.644866200606724,0.9350885163883312,1.0,1.0,0,1,5,13,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,4.426643857030047,2.844888243295673,0.6632026797325583
85.0,0.0,31,1.29,0.16125,7.43380941305936,0.9276721252277385,1.0,1.0,0,2,7,13,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,7.1459635932080925,2.5485672121869283,1.998412882404276,0.3729698923458865
90.0,0.0,33,1.99,0.24875,6.916619239016705,0.9315182540161946,0.8764511367634978,0.7222222222222222,0,3,8,13,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,6.168991280777776,2.6822327130388888,2.463103672097303,0.0
95.0,0.0,36,2.52,0.315,6.386707405312878,0.9341137459501526,0.8807955056295407,0.8571428571428571,0,5,9,13,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,7.328900298209168,0.0093698243422181,2.0125928657411296,0.0
100.0,0.0,43,3.18,0.3974999999999999,6.7086460917880535,0.9315233177303144,0.8432975631367136,0.8513513513513513,0,5,14,13,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,6.524348865575805,4.035954746768197,0.1380832347390508,0.0
105.0,0.0,39,4.3,0.5375,6.108960917607496,0.9458107942780936,0.8833371251559984,0.7288557213930349,0,5,14,13,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,6.091770448424015,0.2703626014189611,0.6917536696279493,0.0
110.0,0.0,42,5.26,0.6575,6.307294964651852,0.941815396556586,0.8966541607003518,0.8333333333333333,1,5,15,13,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,2.5636946113302046,3.131399725870011,1.8747951013930608,0.7400460248207972
115.0,0.0,40,5.0,0.625,6.091663820617248,0.9317826080574904,0.8323604994136219,0.8216374269005848,0,6,15,13,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,6.0227716663238775,1.213622907106958,1.4332158226953071,0.1513858555412225
