step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,0.0,0,0.02,0.0025,16.101930896280592,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.479315080694236,15.752889632504928,15.349685671558545,0.375
20.0,-0.005,2,0.12,0.015,16.995685538124615,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.06,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.804863935949842,9.72610883115073,8.303123777450002,0.0
25.0,-0.0249999999999999,0,0.0,0.0,16.416971095551673,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.936539274512468,0.0,8.225587179655305,0.0
30.0,0.03,0,0.0,0.0,16.062851960908546,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.126812988353064,11.821072573001825,6.609043437757261,5.745672905950992
35.0,0.0,0,0.01,0.00125,15.775088243263175,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,9.238421860162028,10.009022114823034,15.532526488613431,7.454633497727287
40.0,0.0,1,0.05,0.00625,16.277237388385302,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7669243085726816,6.42926789796525,18.38127305161771,11.822582838297508
45.0,0.0,1,0.11,0.01375,16.36554225181571,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.12574014833041,5.11664526027205,6.307707835908346,9.706641350067486
50.0,0.0,3,0.24,0.03,15.86332191540891,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.766691885535866,5.604366020100653,7.087794288703312,5.726627139821445
55.0,0.0,2,0.17,0.02125,15.282614389510272,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,4.5393871065443925,0.4812812946921239,11.048870825343824,2.3833426494586667
60.0,0.0,2,0.12,0.015,15.32709394752326,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,10.795078383484432,11.324101208757282,7.701980795550477,2.853063080262761
65.0,0.0,1,0.15,0.01875,15.37832839802056,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,9.746818970581431,0.0,8.198316502058871,8.11672670196853
70.0,0.0,2,0.21,0.02625,15.299610889263787,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.336836708125015,14.4530424359453,4.429695272183777,5.19001315158839
75.0,0.0,4,0.37,0.04625,14.937609432120974,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,0,0.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,5.942061189022283,8.620293991703038,5.348428056642942,4.6308663266709305
80.0,-0.005,4,0.46,0.0575,14.489066317842152,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,1,0.0,0.0,0.4,0.01,0.0,0.0,0.0,0.0,1.9115273143664275,8.552642149391376,2.9269545015911373,3.592305281217827
85.0,0.005,4,0.6100000000000001,0.07625,14.381474793521992,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,4,0,0.01,0.0,0.55,0.0,0.0,0.0,0.0,0.0,3.801847642850745,10.177205650571167,3.543342792649208,2.624861657987304
90.0,-0.005,4,0.8900000000000001,0.11125,13.742730120418496,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,4,0,0.0,0.06,0.75,0.0,0.0,0.0,0.0,0.0,9.869745345998284,11.43509776309948,4.957570237054074,4.9434459919654286
95.0,0.005,6,1.08,0.135,12.412551767842483,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,4,1,0.0,0.06,0.95,0.01,0.0,0.0,0.0,0.0,6.639427568038208,8.114347772177531,2.0003110795133345,3.055044800697657
100.0,0.0,8,1.33,0.16625,11.957367864255277,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,5,2,0.0,0.0,1.2,0.06,0.0,0.0,0.0,0.0,7.028633635714001,12.28622345906327,2.360512996660636,0.9365129874934242
105.0,0.0,8,1.6700000000000002,0.20875,12.455885871420984,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,6,1,0.01,0.0,1.46,0.1,0.0,0.0,0.0,0.0,7.681404655058553,13.719360158405324,2.155678161151058,1.0264984162715016
110.0,-0.005,8,2.03,0.25375,12.636735561069116,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,7,0,0.0,0.0,1.81,0.01,0.0,0.0,0.0,0.0,5.511518648173694,5.353443535386162,2.9781797248213646,2.730939312315256
115.0,0.005,11,2.54,0.3175,11.45488937418865,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,8,0,0.0,0.01,2.21,0.02,0.0,0.0,0.0,0.0,5.267491893748502,5.805448836665459,1.51959114252041,1.294663125356906
120.0,0.0,14,3.2099999999999995,0.40125,11.042209800828385,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,8,2,0.0,0.08,2.61,0.11,0.0,0.0,0.0,0.0,5.831321996208796,4.984103748698413,3.4125179737119766,0.8844576335080984
125.0,0.0,12,3.4399999999999995,0.4299999999999999,10.987418770381806,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,9,2,0.0,0.13,3.05,0.15,0.0,0.0,0.0,0.0,9.572779850357922,4.009111444495259,4.797173898234422,2.273396729502585
130.0,0.0,6,2.49,0.31125,11.07156464060674,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,5,0,0.0,0.06,2.2,0.06,0.0,0.0,0.0,0.0,7.083409269842041,2.3158094305288364,4.985736432562702,2.061395399402464
