step_time,total_stopped,avg_wait_time,avg_speed
15,4,0.0052,7.092280834224505
20,4,0.0131999999999999,6.256774042558375
25,2,0.0072,10.134343216563316
30,4,0.0136,9.112217404316914
35,2,0.0032,9.97085888911954
40,5,0.0103999999999999,8.648453269139159
45,7,0.0232,7.180892180848438
50,8,0.0288,7.416031731193747
55,14,0.0376,5.379461995101559
60,9,0.0452,7.671755305806295
65,10,0.0516,8.346224791850059
70,8,0.0464,8.81120418609898
75,8,0.0475999999999999,7.751891682693397
80,12,0.0664,7.973885542995506
85,14,0.0924,7.492612451803325
90,16,0.1088,6.962664770095335
95,17,0.1112,6.898817415548676
100,16,0.0744,6.750254898648623
105,17,0.0836,7.205674569178116
110,14,0.0664,6.210546637069596
115,15,0.0628,8.272225723269655
120,14,0.054,8.15596120488821
125,17,0.0676,8.361946936458292
130,16,0.0828,7.906223115192602
135,19,0.0944,8.179485028203212
140,17,0.066,7.981935532361188
145,25,0.0324,7.128002418789284
150,22,0.0415999999999999,8.02252939813589
155,25,0.0632,6.718059128039893
160,25,0.0503999999999999,7.10378011568525
165,28,0.066,6.160521973304171
170,29,0.0744,6.450061213002367
175,38,0.1215999999999999,5.340240403439501
180,34,0.1324,5.800505873031563
185,33,0.1084,6.431794200616769
190,29,0.0984,7.189672977157693
195,18,0.0316,8.413852217313256
200,25,0.0455999999999999,7.772908633031895
205,22,0.0124,9.078244271479122
210,29,0.0015999999999999,7.926195812267944
215,32,0.0432,8.091552354728165
220,41,0.0768,6.0556077047868895
225,41,0.0716,6.389961179239849
230,39,0.044,6.95968219971751
235,49,0.0812,5.978789925724609
240,49,0.1383999999999999,6.674693243051386
245,55,0.1888,6.319472041713083
250,49,0.2171999999999999,6.639009730442602
255,64,0.2432,5.446896805845919
260,65,0.2648,5.939887261323232
265,55,0.2672,5.830263048797777
270,54,0.2468,5.966036536164516
275,59,0.2292,6.096418685519355
280,56,0.168,6.310498376683637
285,62,0.2012,5.971967411874731
290,61,0.2184,6.094643382186666
295,72,0.3204000000000001,5.97514007960374
300,78,0.3683999999999999,5.3348095568509
305,76,0.4259999999999999,5.3192492010711385
310,79,0.4543999999999999,4.8962065054446695
315,73,0.3888,5.746907198947013
320,77,0.4236,5.652502954728417
325,83,0.4324000000000001,5.567696626409147
330,79,0.4104,5.7922234045160375
335,74,0.4168,5.735763734453957
340,95,0.5115999999999999,4.987926682359076
345,118,0.5287999999999999,4.561842605269292
350,105,0.5376000000000001,4.850627962259435
355,100,0.6252,4.72362770020391
360,103,0.6628000000000001,4.485864130635706
365,103,0.6948000000000001,4.414349201094734
370,121,0.7844,4.208534141121794
375,126,0.888,4.333923364692097
380,108,0.9092,4.890866228106599
385,108,0.9016,5.139834104069864
390,107,0.9543999999999998,5.318685005627585
395,102,0.8867999999999998,5.140178219562646
400,98,0.758,5.0264721248705335
405,115,0.8072,4.763055627084107
410,127,0.79,4.235966689067234
415,130,0.8331999999999999,3.633994517930762
420,139,0.9668,4.101135583171096
425,135,1.0324,4.223633026174479
430,151,1.0044,4.076276863127682
435,136,0.9644,4.645999296670472
440,134,0.9832,4.524489334672139
445,144,1.0212,4.154867484087239
450,138,1.0524,3.91951596971402
455,146,1.0844000000000005,3.765557670415391
460,154,1.1424,3.610916230800591
465,167,1.1632,3.720491474724151
470,173,1.2464000000000002,3.479820849403036
475,171,1.3159999999999998,3.3817175684262497
480,163,1.3548000000000004,3.659335906053512
485,156,1.4748,3.8188630742606007
490,168,1.496,3.9116395567478097
495,180,1.6344,3.654256932370638
500,180,1.6468,3.4939054159956218
505,198,1.7876000000000003,2.9203718471522966
510,203,1.8224,2.421454342920311
515,213,1.9116,2.6196197993099823
520,213,2.0156,2.8141717096080736
525,203,2.0724,3.001913418052084
530,185,2.0168,3.755765197927424
535,194,2.0736000000000003,3.529250472307974
540,205,2.2388,3.5549292449226133
545,217,2.2004,2.960800893901287
550,214,2.326,2.8721216370839944
555,226,2.328,2.527766112067656
560,220,2.33,2.766839027334437
565,187,2.2952,3.397869885831277
570,200,2.1824,3.365832466712168
575,230,2.3471999999999995,2.8124862802512403
580,248,2.4960000000000004,2.4078358523480987
585,247,2.5836,2.445578931511319
590,254,2.6924,2.3264538984849925
595,246,2.8324000000000003,2.4611261586721422
600,242,2.8784,2.5991382026275334
605,219,2.8560000000000003,3.1468455757690563
610,226,2.768,3.2823256101434963
615,227,2.752,3.1258061257154988
620,220,2.6112000000000006,3.166718385674724
625,226,2.4632000000000005,3.158214749004835
630,227,2.472,3.099198178285728
635,221,2.482,3.149782112291536
640,251,2.4292,2.9250429874041903
645,275,2.5468,2.850862274980946
650,293,2.6188,2.735967005043152
655,284,2.7507999999999995,2.654585412203191
660,286,2.8052,2.531201719249257
665,279,2.8496,2.6213347659645727
670,290,2.9720000000000004,2.4816135100554058
675,285,3.0788000000000006,2.4528320935439667
680,310,3.1924,2.2829194590133635
685,296,3.1588,2.4754892338736885
690,266,3.0912,2.8769980864652727
695,274,3.074,2.648128332902806
700,301,3.14,2.3142960526158904
705,308,3.2248,2.3104717006770565
710,290,3.174,2.507639897991893
715,297,3.3344,2.17090678054225
720,304,3.2628000000000004,2.1686805347501044
725,293,3.2912,2.4320254397034065
730,313,3.3176,2.261925592847165
735,323,3.4912000000000005,2.1020317342660486
740,326,3.5716,2.0745163119057484
745,347,3.7016,1.813595703100382
750,324,3.3268000000000004,2.1028108783262
755,304,3.3344,2.2178749817708217
760,301,3.2308,2.2940636919026254
765,330,3.2968000000000006,1.967751661186376
770,332,3.2032,1.975044344780985
775,345,3.2912,1.6716428182731706
780,330,3.1276,1.818688224479676
