t,wt,ql,sd,b3c3_sd,b3c3_ql
405.0,42.0,2.0625,4.508262761074467,0.0,3
410.0,44.96666666666667,2.1875,4.118142098370533,0.0,3
415.0,48.03333333333333,2.3125,3.738248316119946,0.0,3
420.0,48.142857142857146,2.4375,3.8157169293278637,3.4580249921237547,3
425.0,49.75806451612903,2.0625,4.406989741431239,3.2293332286463547,3
430.0,52.08196721311475,1.9375,4.752036766366,0.0855742614626977,3
435.0,54.1,1.875,4.736326490123862,1.1137153854424757,3
440.0,49.955882352941174,1.625,5.420261451017318,0.016675729943310093,4
445.0,51.76470588235294,1.625,5.899881560285584,0.0,4
450.0,53.85294117647059,1.9375,5.808115002292945,2.6606556781705636e-05,4
455.0,53.263888888888886,2.375,4.263997279056953,0.0,4
460.0,56.06944444444444,2.75,3.2844704850242343,0.0,4
465.0,59.31944444444444,3.0,3.4415497716504277,0.0,4
470.0,62.394366197183096,2.9375,2.962426667207424,0.0,4
475.0,59.037974683544306,2.75,4.199725629673886,0.0,4
480.0,61.68354430379747,2.375,5.505845884788835,0.0,4
485.0,62.22077922077922,2.25,5.395256876790783,0.0,4
490.0,64.55844155844156,2.0625,5.458814567537283,6.328313528860964,0
495.0,63.51851851851852,2.125,5.677957086733862,13.445328278836378,0
500.0,65.5925925925926,2.125,6.059957507633087,7.170502939786313,0
505.0,67.62962962962963,2.0625,6.301501084509675,6.945641269896982,1
510.0,62.25581395348837,2.5,4.588692470973178,6.945,1
515.0,64.97674418604652,2.9375,4.536982777277277,6.945,1
520.0,67.84883720930233,3.1875,4.072008023588419,6.945,1
525.0,69.58333333333333,2.9375,3.9096558693627603,6.945,1
530.0,69.10843373493977,2.8125,4.895755894055639,6.945,1
535.0,73.04938271604938,2.5,5.3741674363082605,6.945,1
540.0,74.41772151898734,2.6875,4.674136026091334,6.945,1
545.0,69.65116279069767,3.1875,3.83620591720976,6.945,1
550.0,72.96428571428571,2.75,4.786713111637424,6.945,1
555.0,75.77380952380952,3.1875,3.9171751752774617,6.945,1
560.0,79.51807228915662,3.375,3.643366033565077,13.89,0
565.0,79.19540229885058,3.875,2.937798739071277,13.89,0
570.0,82.816091954023,3.9375,2.624961025684832,13.89,0
575.0,87.37209302325581,4.375,1.7774559768588711,13.89,0
580.0,91.45348837209302,4.0625,2.003666185010873,13.89,0
585.0,87.02127659574468,3.875,3.1004219031504214,13.89,0
590.0,90.45744680851064,3.875,3.1278972584824443,13.89,0
595.0,94.47311827956989,4.0,3.3638142539179268,13.89,0
600.0,98.55434782608695,4.375,2.2270180187430246,13.89,0
605.0,94.29,4.1875,3.0050174457671788,13.89,0
610.0,97.53061224489795,3.9375,3.2552911088807908,13.89,0
615.0,100.49484536082474,4.125,3.6429217202876245,13.89,0
620.0,99.5940594059406,3.4375,4.1699094776785035,13.89,0
625.0,102.28282828282828,3.5,4.066127960313714,13.89,0
630.0,105.58762886597938,4.25,2.9310245337782534,13.89,0
635.0,101.16346153846153,4.5625,2.834745174399114,13.89,0
640.0,104.70192307692308,4.625,2.360723322757241,13.89,0
645.0,108.79807692307692,5.625,1.406293359401586,13.89,0
650.0,113.09615384615384,5.3125,1.4309812498762708,13.89,0
655.0,112.8425925925926,5.25,2.0283703797274146,13.89,0
660.0,114.70754716981132,4.8125,2.2798540912135197,13.89,0
665.0,113.93636363636364,4.75,3.2632029655947536,13.89,0
670.0,112.01769911504425,5.0625,2.4872276245190665,13.89,0
675.0,115.63716814159292,5.125,2.2414641949977816,13.89,0
680.0,119.17699115044248,4.875,2.0267363836894163,13.89,0
685.0,118.63247863247864,5.0,2.7360840335867147,13.89,0
690.0,121.88034188034187,4.5,3.595076228360625,13.89,0
695.0,120.81818181818181,4.0,4.473878953578475,13.89,0
700.0,118.3170731707317,4.25,4.7831173089529395,13.89,0
705.0,120.54545454545455,3.6875,4.52703050092542,13.89,0
710.0,121.34188034188034,3.8125,4.612096766560736,13.89,0
715.0,124.38793103448276,3.8125,4.306753907840221,13.89,0
720.0,121.02542372881356,3.75,4.384312622474661,11.853158910005966,0
725.0,118.20661157024793,3.1875,5.006902261117847,12.365131614285488,0
730.0,120.49586776859505,3.6875,4.961522875134117,11.392385066957132,0
735.0,119.152,3.875,4.670115573207632,12.002029668069762,0
740.0,121.808,4.1875,3.9617177141569377,9.132540675878149,1
745.0,125.0,4.25,4.178670521833597,8.980114469250623,1
750.0,122.42063492063492,3.5625,5.037582365832002,8.544040528754268,1
755.0,120.63076923076923,3.0625,5.961199090137465,4.630125308857246,2
760.0,122.56153846153846,3.125,5.875860200067423,5.233649844297096,2
765.0,120.91044776119404,3.75,5.248792664120416,7.1461205497568665,2
770.0,123.26865671641791,4.0625,4.8194434856305985,4.869606037700016,2
775.0,124.70454545454545,5.0625,3.5670204964299543,0.03455719555922313,2
780.0,127.81538461538462,5.0,3.4634396149318034,5.945191537659302,3
785.0,121.55147058823529,4.625,4.402865266470041,6.927046070716571,3
790.0,122.38931297709924,4.75,3.860615842899336,6.648834265005922,0
795.0,124.62015503875969,5.0,4.156808862372564,11.627030253381728,0
800.0,127.72093023255815,4.875,3.581639826969193,7.984382883677379,1
805.0,116.23448275862069,4.75,4.087377098923776,4.653009223558939,2
810.0,117.50354609929079,3.8125,4.671817217528034,4.63,2
815.0,119.40425531914893,3.5,5.589925937165034,6.554921872268656,2
820.0,121.76595744680851,4.25,5.018472074116691,6.7336912588488245,2
825.0,120.82068965517242,4.625,4.76922996295937,6.37793574150028,2
830.0,123.08510638297872,4.8125,3.6478183635013424,2.014382541707265,2
835.0,125.92753623188406,5.1875,3.768581580497025,0.0119891581660647,5
840.0,128.3955223880597,5.1875,3.6874254367738843,3.281891409915552,5
845.0,131.6412213740458,4.625,3.9752955542183335,4.055470494363004,5
850.0,126.76258992805755,4.625,4.442518913360471,0.13284898790699423,6
855.0,128.12686567164178,4.9375,4.0936733401478405,1.589848659664506,7
860.0,131.46969696969697,5.5625,3.058723079027793,1.757495756154884,7
865.0,130.9111111111111,5.3125,3.257341183511288,0.7247027665377829,4
870.0,129.77697841726618,4.1875,4.381951851305059,8.174564552247599,0
875.0,129.86029411764707,4.25,4.682722440706487,6.761367900979556,1
880.0,131.90076335877862,3.875,4.636995903663569,5.388805147914564,2
885.0,134.53076923076924,4.4375,3.620491218779153,6.375140800478843,3
890.0,138.06201550387595,5.0,2.702402267286976,5.554217570558349,2
895.0,133.43382352941177,5.1875,3.5692023126049683,4.240465409959737,1
900.0,137.09774436090225,5.25,3.590437980301,11.707851330339428,0
905.0,140.33082706766916,5.1875,2.8181913116090316,7.067373760114163,1
910.0,143.54545454545453,5.3125,2.6573529679915238,10.762113039148147,1
915.0,142.2941176470588,4.625,3.5627293828984805,10.636002793126735,1
920.0,144.88970588235293,4.375,4.10054876397714,5.8073925193290306,3
925.0,143.6231884057971,5.0,3.2932084362493894,4.071109919952064,4
930.0,146.52941176470588,5.5,1.9507557367016446,3.6662781211245417,5
935.0,149.9191176470588,5.75,2.203864602855908,3.2945918994544563,2
940.0,144.53472222222223,4.5625,4.2906948658037605,8.203089955636939,0
945.0,146.79861111111111,3.9375,4.955788959189522,4.7128641095401145,0
950.0,149.07638888888889,3.9375,4.465264958267273,5.344273951066627,2
955.0,151.3125,3.75,4.546383520674054,4.646446626913952,2
960.0,149.7054794520548,4.5,4.316678627941017,4.660379433193759,2
965.0,151.00704225352112,5.0,3.9226128294129503,6.171749386392872,3
970.0,149.00735294117646,5.0,2.84352720025094,6.611900251387412,0
975.0,152.0820895522388,5.875,2.5869945555106693,12.396326873439145,0
980.0,155.72932330827066,5.5,3.0458480742706864,8.393650491919926,0
985.0,145.8,5.375,4.019959795478933,6.945695599582926,1
990.0,148.79310344827587,5.3125,3.6942434123073578,13.89,0
995.0,152.92198581560282,5.8125,3.237267693469283,13.89,0
1000.0,156.3357142857143,6.0625,2.740627029870432,13.89,0
1005.0,143.2483660130719,6.0625,3.8996519893273867,13.89,0
1010.0,145.6578947368421,5.875,3.6287188348903556,13.89,0
1015.0,148.73509933774835,5.8125,3.455574722217243,13.89,0
1020.0,148.28,6.125,2.804027943586521,13.89,0
1025.0,151.73333333333332,6.8125,2.4434157477495124,13.89,0
1030.0,155.3288590604027,6.875,2.082102182092345,13.89,0
1035.0,151.98013245033113,6.0,2.730060774669375,13.89,0
1040.0,151.42857142857142,5.5,4.040734257956071,13.89,0
1045.0,154.56209150326796,6.0,3.4633155765391708,13.89,0
1050.0,157.75816993464053,5.625,3.5038930610053507,13.89,0
1055.0,160.3684210526316,4.875,4.534851716500747,13.89,0
1060.0,163.48344370860926,5.0,4.453147234226867,13.07555193584893,0
1065.0,154.31578947368422,5.125,4.31001720489225,13.588644715286941,0
1070.0,156.34666666666666,5.375,3.89053562686789,11.984465440290956,0
1075.0,155.41176470588235,5.5625,3.8123799556959783,6.946156248276668,1
1080.0,157.58666666666667,5.1875,4.613964292933802,6.945,1
1085.0,160.65771812080536,5.1875,4.0033246616411855,6.945,1
1090.0,160.95833333333334,4.8125,3.812254704220053,6.945,1
1095.0,154.82119205298014,5.3125,4.142574974846246,6.945,1
1100.0,156.06756756756758,5.75,3.754161038513854,6.945,1
1105.0,151.16666666666666,6.0,2.853583369681042,6.945,1
1110.0,146.34246575342465,5.3125,3.597125231089134,6.945,1
1115.0,149.30555555555554,4.5625,4.43943279831373,6.945,1
1120.0,152.2937062937063,3.8125,5.6041916040715165,6.945,1
1125.0,146.30666666666667,4.4375,5.989483370710092,6.945,1
1130.0,149.1208053691275,4.3125,5.315067181753185,6.945,1
1135.0,147.27397260273972,4.6875,4.838585145678531,6.945,1
1140.0,144.12587412587413,5.125,4.062762822717889,6.945,1
1145.0,142.11888111888112,5.375,3.77947566621692,6.945,1
1150.0,142.68571428571428,4.9375,3.929874609399517,13.89,0
1155.0,140.83916083916083,4.4375,4.611779309050662,13.89,0
1160.0,141.5744680851064,4.6875,4.5111131518043415,13.89,0
1165.0,143.14285714285714,4.5625,4.3059657408401115,13.89,0
1170.0,145.79136690647482,4.5,4.009849047274186,13.89,0
1175.0,149.3941605839416,4.625,4.184431191250898,13.89,0
1180.0,152.34328358208955,4.5625,3.871014125502914,13.89,0
1185.0,146.27142857142857,4.875,4.822474312599146,13.89,0
1190.0,148.05797101449275,3.9375,5.312152027431341,13.89,0
1195.0,149.35294117647058,3.5625,5.472634702625382,13.89,0
1200.0,147.15503875968992,3.875,5.114445838709139,13.89,0
1205.0,135.76978417266187,3.625,6.048502533188303,13.89,0
1210.0,137.88489208633092,3.625,5.716500469142223,13.89,0
1215.0,137.28676470588235,3.75,5.268017403603039,13.89,0
1220.0,132.90151515151516,4.5,4.619575077160025,13.89,0
1225.0,131.17037037037036,5.0,3.8531216800222285,13.89,0
1230.0,134.21481481481482,4.9375,3.8243520294058615,13.89,0
1235.0,136.27272727272728,4.9375,4.0004577463015245,13.89,0
1240.0,138.6046511627907,5.1875,3.294418040793299,13.89,0
1245.0,142.515625,5.1875,3.199533695451958,13.89,0
1250.0,141.20454545454547,4.9375,4.038434414209279,13.89,0
1255.0,144.7076923076923,5.3125,3.477656816048751,13.89,0
1260.0,149.015503875969,5.5625,3.014112629013542,13.89,0
1265.0,148.01503759398497,5.875,2.688021896780671,13.89,0
1270.0,147.35555555555555,5.9375,2.565312296314843,13.89,0
1275.0,150.84444444444443,5.8125,3.1244894982634364,13.89,0
1280.0,152.64661654135338,5.9375,2.611688646519261,13.89,0
1285.0,155.1439393939394,4.8125,3.0941272608542563,13.89,0
1290.0,157.73282442748092,4.5625,4.4381884341662445,13.89,0
1295.0,152.08695652173913,5.125,4.452792990784486,13.89,0
1300.0,155.09420289855072,5.25,3.754530014163217,13.89,0
1305.0,157.36496350364965,5.4375,3.232137163269223,13.89,0
1310.0,158.5563909774436,4.75,4.1560356137732795,13.89,0
1315.0,156.0,4.3125,4.539681541049121,13.89,0
1320.0,157.49612403100775,4.0,5.2818580389820475,10.321475694030482,0
1325.0,153.12213740458014,3.5625,5.718094890032564,13.949200095780458,0
1330.0,151.656,2.8125,6.378043043529275,12.065533904221283,0
1335.0,148.50819672131146,2.4375,6.752064564351803,5.7383604416231035,0
1340.0,138.74590163934425,1.875,7.487936944289991,8.235939221072499,1
1345.0,138.40495867768595,2.1875,7.273054327891572,0.033361290781726345,2
1350.0,137.89915966386553,2.6875,6.382808573609581,0.04611718895069113,2
1355.0,132.4561403508772,3.125,5.739576310748735,0.0,2
1360.0,121.11304347826086,2.6875,6.002416228370378,0.0,2
1365.0,120.05454545454545,2.625,6.732063241778184,6.951260986401665,2
1370.0,122.4862385321101,2.625,6.273848827459553,6.84313842125839,2
1375.0,121.51923076923077,3.3125,4.9217376355615,2.7973214295887754,2
1380.0,120.05050505050505,3.4375,4.526310456094861,0.002373219343371281,4
1385.0,111.34285714285714,3.25,5.382018145492799,0.0,4
1390.0,110.00990099009901,3.3125,5.001064043049436,0.032051350945124596,3
1395.0,111.51041666666667,3.5625,4.325246130372019,0.0,4
1400.0,111.86021505376344,3.6875,3.9007350410503894,0.0,4
1405.0,105.93069306930693,3.4375,4.78094730252186,0.0,4
1410.0,108.92857142857143,3.3125,4.575579504266668,0.0,4
1415.0,109.53191489361703,3.125,4.278794052202896,0.0,4
1420.0,112.2127659574468,2.75,5.173378428034578,2.3328201577998087,0
1425.0,110.17708333333333,2.625,6.075704032133959,13.89,0
1430.0,113.27659574468085,2.1875,6.724380839944093,13.89,0
1435.0,115.31521739130434,1.5625,7.989709699168414,13.89,0
1440.0,116.72527472527473,1.5,8.598593164486422,13.89,0
1445.0,109.94565217391305,1.8125,7.365765232272361,13.89,0
1450.0,113.14444444444445,2.25,6.569055760522824,13.89,0
1455.0,107.19318181818181,2.4375,5.57185712775566,13.89,0
1460.0,105.675,2.375,4.784401388062939,13.89,0
1465.0,99.25301204819277,2.375,5.331623254910378,12.494111840605445,0
1470.0,101.4578313253012,2.375,5.320388086405381,12.828716715848248,0
1475.0,103.97560975609755,2.75,4.1285364235892175,12.997537038572307,0
1480.0,107.14634146341463,3.0625,3.37565437823166,13.89,0
1485.0,104.68235294117648,3.1875,3.3427744610360746,13.89,0
1490.0,108.55421686746988,3.0625,3.8761510846387663,13.89,0
1495.0,111.56626506024097,3.0,4.465313369568251,13.89,0
1500.0,114.42168674698796,2.75,4.716236361908917,13.89,0
1505.0,107.32222222222222,3.0625,4.673198079959032,13.89,0
1510.0,110.62921348314607,2.8125,5.299757585111423,13.89,0
1515.0,110.30232558139535,2.3125,5.347603928491479,13.89,0
1520.0,107.0,1.75,7.188125024951793,13.89,0
1525.0,95.71604938271605,1.125,7.946259509152775,13.89,0
1530.0,96.65,0.9375,8.529813428547133,13.89,0
1535.0,95.11688311688312,0.9375,7.372008583105143,13.89,0
1540.0,94.28378378378379,1.3125,6.687535258242713,13.89,0
1545.0,89.36363636363636,1.1875,6.487236838652357,13.89,0
1550.0,90.87012987012987,1.5625,7.165941308768378,13.89,0
1555.0,88.48,1.625,6.3759863334030005,13.89,0
1560.0,85.78481012658227,1.875,6.387478646240303,13.89,0
1565.0,75.40506329113924,1.875,5.848024231942631,13.89,0
1570.0,71.45333333333333,1.1875,6.890032673213939,13.89,0
1575.0,72.20270270270271,1.3125,7.169075151113166,13.89,0
1580.0,73.64864864864865,1.3125,7.587354711282596,13.89,0
1585.0,71.2948717948718,1.5625,6.266006989438149,13.89,0
1590.0,72.93506493506493,2.1875,5.908480305038872,13.89,0
1595.0,72.84722222222223,2.0,5.178818628889597,13.89,0
1600.0,67.3623188405797,1.875,5.299958054834475,13.89,0
1605.0,53.97260273972603,1.9375,5.514411235378402,13.89,0
1610.0,56.0,1.5625,6.366890019835886,13.89,0
1615.0,57.84057971014493,1.3125,6.764818588915488,13.89,0
1620.0,59.72463768115942,1.75,5.571530184096936,13.89,0
1625.0,62.11594202898551,2.25,4.66891178136322,13.89,0
1630.0,65.02985074626865,2.0,4.425450076196651,13.89,0
1635.0,63.55714285714286,2.3125,5.266641451536522,13.89,0
1640.0,65.5,1.625,5.679572174152679,13.89,0
1645.0,67.6029411764706,1.875,6.220503849155053,13.89,0
1650.0,69.91176470588235,1.8125,5.26017497537247,13.89,0
1655.0,69.66153846153846,1.5,5.8436585818278814,13.89,0
1660.0,71.72307692307692,1.875,5.44096598608345,13.89,0
1665.0,68.25757575757575,1.8125,5.252100630324154,13.89,0
1670.0,69.84126984126983,1.9375,5.1975639432942815,13.89,0
1675.0,71.80327868852459,2.0625,3.933297442211926,13.89,0
1680.0,74.51666666666667,1.9375,4.764824962365338,13.89,0
1685.0,76.98333333333333,1.9375,5.6506710495138375,13.89,0
1690.0,79.54385964912281,1.5,5.276410806434561,13.89,0
1695.0,70.95161290322581,1.375,7.284106300965935,13.89,0
1700.0,72.65573770491804,1.0625,7.483610447982328,13.89,0
1705.0,75.75862068965517,1.375,6.306915373375187,13.89,0
1710.0,78.12280701754386,1.25,5.1746913715718295,13.89,0
1715.0,81.55357142857143,2.0,3.921778313972254,13.89,0
1720.0,84.53571428571429,1.8125,4.146154460182269,13.89,0
1725.0,81.55932203389831,1.9375,5.608198162302036,13.89,0
1730.0,84.11864406779661,1.75,5.129707412324793,13.89,0
1735.0,86.37288135593221,1.3125,5.501580319519821,13.89,0
1740.0,86.10344827586206,1.3125,5.664302760951957,13.89,0
1745.0,88.24137931034483,1.5625,5.70401782899401,13.89,0
1750.0,90.6896551724138,1.625,5.916208642360073,13.89,0
1755.0,85.54098360655738,1.5625,6.0584480732973285,13.89,0
1760.0,87.2,1.375,6.377321731546474,13.89,0
1765.0,81.46296296296296,0.9375,7.3485585968082825,13.89,0
1770.0,80.3076923076923,0.9375,7.165108093449679,13.89,0
1775.0,75.93877551020408,1.125,6.429595867075311,13.89,0
1780.0,77.60416666666667,1.375,5.756390365591902,13.89,0
1785.0,71.82352941176471,1.8125,4.3983629978732655,13.89,0
1790.0,74.84313725490196,1.875,4.329857507268834,13.89,0
1795.0,75.57446808510639,1.5625,4.161788429150237,13.89,0
1800.0,78.6086956521739,1.1875,5.527429090631806,13.89,0
1805.0,72.0625,0.75,7.789685325277698,13.89,0
1810.0,72.25531914893617,0.5,8.885461386451276,13.89,0
1815.0,73.36170212765957,0.6875,7.632287721543583,13.89,0
1820.0,73.71739130434783,0.8125,7.377552196592825,13.89,0
1825.0,73.64444444444445,0.625,7.362133506089038,13.89,0
1830.0,74.88888888888889,0.875,7.2863631823607165,13.89,0
1835.0,76.02325581395348,0.75,6.86843456711938,13.89,0
1840.0,76.65853658536585,0.8125,6.750233150954476,13.89,0
1845.0,80.28205128205128,1.0625,5.974911546828153,13.89,0
1850.0,80.13888888888889,1.25,5.0478773320327655,13.89,0
1855.0,83.0,1.25,4.252849517005388,13.89,0
1860.0,82.8,0.875,6.09764104546609,13.89,0
1865.0,84.91428571428571,0.9375,5.659297222620416,13.89,0
1870.0,85.0,0.6875,6.789892293578518,13.89,0
1875.0,86.55882352941177,0.5,7.12744155450801,13.89,0
1880.0,88.87878787878788,0.3125,7.602247406897098,13.89,0
1885.0,89.48484848484848,0.1875,9.51400198238327,13.89,0
1890.0,90.0,0.25,9.936845028291986,13.89,0
1895.0,76.75,0.3125,8.310063771750983,13.89,0
1900.0,77.71428571428571,0.625,7.693408714330033,13.89,0
1905.0,75.87878787878788,0.3125,7.814547471104444,13.89,0
1910.0,75.96428571428571,0.5,7.3276355965262905,13.89,0
1915.0,77.46428571428571,0.5,7.708981509446652,13.89,0
1920.0,79.37037037037037,0.625,5.881773922535522,13.89,0
1925.0,80.07692307692308,1.0,4.161274607783369,13.89,0
1930.0,79.84,1.0,3.6060864580424306,13.89,0
1935.0,84.29166666666667,0.75,4.703288298693138,13.89,0
1940.0,80.69565217391305,0.5,6.351763947772073,13.89,0
1945.0,82.30434782608695,0.375,6.545812681919221,13.89,0
1950.0,86.52380952380952,0.375,7.430575970632348,13.89,0
1955.0,87.85714285714286,0.3125,7.933254334093864,13.89,0
1960.0,90.25,0.25,8.997445445397132,13.89,0
1965.0,95.88235294117646,0.375,7.027494532809351,13.89,0
1970.0,93.8,0.5,5.0130851760475315,13.89,0
1975.0,78.84615384615384,0.5,3.445148583014684,13.89,0
1980.0,81.76923076923077,0.4375,4.197314063191536,13.89,0
1985.0,84.3076923076923,0.375,6.4315255932788675,13.89,0
1990.0,86.61538461538461,0.375,6.694192326120855,13.89,0
1995.0,91.91666666666667,0.25,6.914924717090661,13.89,0
2000.0,93.58333333333333,0.25,7.449760648289221,13.89,0
2005.0,95.27272727272727,0.25,6.55955181532681,13.89,0
2010.0,95.66666666666667,0.25,5.513629372248271,13.89,0
2015.0,97.88888888888889,0.25,4.860732533692369,13.89,0
2020.0,87.625,0.3125,4.193249665802823,13.89,0
2025.0,90.75,0.3125,3.9249572393192045,13.89,0
2030.0,91.85714285714286,0.3125,3.405783823307531,13.89,0
2035.0,95.42857142857143,0.3125,3.647304001279635,13.89,0
2040.0,98.42857142857143,0.1875,5.027479968440484,13.89,0
2045.0,100.57142857142857,0.1875,7.388787055630258,13.89,0
2050.0,109.5,0.0,7.946675777140392,13.89,0
2055.0,109.5,0.0,10.898452331432154,13.89,0
2060.0,109.5,0.0,9.908618788317161,13.89,0
2065.0,110.16666666666667,0.0625,10.359437672589197,13.89,0
2070.0,111.66666666666667,0.1875,3.00388987366091,13.89,0
2075.0,114.16666666666667,0.0625,6.396824238767985,13.89,0
2080.0,115.4,0.0625,8.070805666921196,13.89,0
2085.0,116.0,0.0,11.228361677088747,13.89,0
2090.0,116.0,0.0,13.275956062771385,13.89,0
2095.0,116.4,0.0625,10.68913336742315,13.89,0
2100.0,92.33333333333333,0.0625,8.116008860144156,13.89,0
2105.0,97.5,0.0625,7.886690520378844,13.89,0
2110.0,99.0,0.0,11.964023361494847,13.89,0
2115.0,99.0,0.0,13.643701986734508,13.89,0
2120.0,99.0,0.0,10.105768327808278,13.89,0
2125.0,99.0,0.0,10.694446546581844,13.89,0
2130.0,99.0,0.0,7.019200354719713,13.89,0
2135.0,99.0,0.0,11.86948740945411,13.89,0
2140.0,99.0,0.0,11.56182784910527,13.89,0
2145.0,99.0,0.0,10.426214753857153,13.89,0
2150.0,99.0,0.0,10.372750072597796,13.89,0
2155.0,99.0,0.0,12.258041074706512,13.89,0
2160.0,0.0,0.0,-1.0,-1,0
2165.0,0.0,0.0,-1.0,-1,0
2170.0,0.0,0.0,-1.0,-1,0
2175.0,0.0,0.0,-1.0,-1,0
2180.0,0.0,0.0,-1.0,-1,0
2185.0,0.0,0.0,-1.0,-1,0
2190.0,0.0,0.0,-1.0,-1,0
2195.0,0.0,0.0,-1.0,-1,0
2200.0,0.0,0.0,-1.0,-1,0
2205.0,0.0,0.0,-1.0,-1,0
2210.0,0.0,0.0,-1.0,-1,0
2215.0,0.0,0.0,-1.0,-1,0
2220.0,0.0,0.0,-1.0,-1,0
2225.0,0.0,0.0,-1.0,-1,0
2230.0,0.0,0.0,-1.0,-1,0
