arch,path,step_time,avg_wait_time,total_stopped,avg_speed,method,pr,category
ppo,0.2,2170.0,0.4499999999999999,1.0,6.707205615720397,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2175.0,0.47,1.625,6.992199244910962,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2180.0,0.3687499999999999,1.5,6.803599984621657,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2185.0,0.4962499999999999,2.5,6.241384410449342,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2190.0,0.44375,2.0,5.569780144167532,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2195.0,0.55375,1.875,5.682818388461947,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2200.0,0.4675,1.5,5.973468638818583,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2205.0,0.55625,1.75,6.391864538874965,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2210.0,0.5625,2.25,6.3913366902301965,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2215.0,0.645,3.0,6.552525696937614,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2220.0,0.715,2.625,6.577371668496316,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2225.0,0.79875,2.0,6.625280525774321,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2230.0,0.7637499999999999,2.25,6.137234115870888,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2235.0,0.71875,1.75,6.086552246235838,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2240.0,0.6175,1.875,6.077002525555961,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2245.0,0.56,2.25,6.226599764198947,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2250.0,0.575,2.125,6.346785769282475,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2255.0,0.56125,2.25,6.363862035616113,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2260.0,0.4999999999999999,2.125,6.513905416927596,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2265.0,0.6625,2.875,6.335652327986139,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2270.0,0.7324999999999999,2.625,6.047546795483657,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2275.0,0.71,2.25,5.854595567454233,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2280.0,0.6075,1.125,6.084766463848503,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2285.0,0.5924999999999999,1.625,6.070314975873077,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2290.0,0.65875,1.5,5.935274232361822,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2295.0,0.5750000000000001,1.5,6.102125129043571,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2300.0,0.6399999999999999,2.75,6.447521429721612,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2305.0,0.7125,2.625,6.491100577582132,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2310.0,0.6325000000000001,2.0,6.508160839970152,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2315.0,0.685,2.0,6.500627271434973,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2320.0,0.5675,1.375,6.379099122183973,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2325.0,0.69625,1.375,6.535715620885367,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2330.0,0.60125,0.875,6.276203345530214,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2335.0,0.515,1.75,6.237813736153587,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2340.0,0.4575,2.375,6.211123815588917,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2345.0,0.51875,2.125,6.529624178647773,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2350.0,0.46625,1.875,6.453543525056459,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2355.0,0.4975,2.375,6.5705052423358445,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2360.0,0.5475,2.0,6.818629383790113,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2365.0,0.525,2.125,6.618396081050711,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2370.0,0.43125,1.625,6.367375330797685,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2375.0,0.40625,2.0,6.019022969289121,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2380.0,0.3774999999999999,2.0,5.949535816058802,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2385.0,0.375,2.25,6.2170112630779455,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2390.0,0.6375,1.75,6.280995836578727,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2395.0,0.8087500000000001,1.125,6.2954089112843095,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2400.0,0.7487499999999999,2.375,6.263329341632112,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2405.0,0.675,4.0,6.161217801575756,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2410.0,0.6499999999999999,3.625,6.012617691796305,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2415.0,0.6199999999999999,3.0,5.934576731372638,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2420.0,0.595,2.625,5.929886210902452,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2425.0,0.625,3.0,6.062608967299751,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2430.0,0.6287499999999999,2.875,6.166959838382356,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2435.0,0.675,2.375,6.416020080565285,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2440.0,0.77125,2.375,6.268402439276046,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2445.0,0.7675000000000001,3.125,6.093716749047604,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2450.0,0.8275000000000001,3.875,5.8927104367012175,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2455.0,0.76,3.25,5.595986726883899,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2460.0,0.7262500000000001,3.125,5.342983269082073,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2465.0,0.75625,4.0,5.2111294976752,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2470.0,1.11125,5.25,4.817156474111144,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2475.0,0.9625,4.25,4.6743732241292175,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2480.0,1.10375,4.125,4.512340840524394,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2485.0,1.03125,3.5,4.688953821856974,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2490.0,1.1225,2.375,5.043341044748207,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2495.0,0.98625,2.875,5.380655297908588,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2500.0,0.8425,2.25,5.422214569119173,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2505.0,0.91,2.625,5.484157261064069,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2510.0,0.93625,2.0,5.613866725260926,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2515.0,0.485,2.625,5.668288726300191,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2520.0,0.2925,1.875,5.674081035597357,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2525.0,0.54,2.875,5.801129464644276,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2530.0,0.73125,2.375,5.557543473010252,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2535.0,0.89375,4.125,5.1209897673048586,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2540.0,0.8,2.875,4.750280321227187,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2545.0,0.7237499999999999,2.0,4.763581356207685,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2550.0,0.72875,2.125,5.000996838088831,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2555.0,0.7825,2.125,5.428355327140326,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2560.0,0.65625,2.0,5.49939048436559,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2565.0,0.81,1.375,5.513711717064702,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2570.0,0.7449999999999999,1.375,5.582321513093029,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2575.0,0.90375,2.625,5.7407086448467615,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2580.0,0.94875,2.625,5.607772481923944,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2585.0,0.7975000000000001,3.0,5.488193689967599,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2590.0,0.73875,2.75,5.3904042882722445,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2595.0,0.635,1.625,5.525334045775581,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2600.0,0.62125,2.75,5.542418508356086,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2605.0,0.70125,1.875,5.656245555206602,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2610.0,0.6912499999999999,2.25,5.608935399813387,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2615.0,0.495,1.875,5.515172756043659,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2620.0,0.5725,1.875,5.550569529803185,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2625.0,0.715,1.25,5.93818375617861,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2630.0,0.715,2.125,6.202259100118167,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2635.0,0.47125,1.875,6.4700568908987925,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2640.0,0.48,2.125,6.639676491482997,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2645.0,0.62,1.875,6.36942382701867,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2650.0,0.925,2.625,5.925806062087924,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2655.0,0.8687499999999999,2.0,5.54813561136881,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2660.0,0.825,2.125,5.686792650164887,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2665.0,0.8875,1.875,6.015989681299635,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2670.0,0.805,2.875,6.174668517833913,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2675.0,0.7025,2.5,5.916879490633674,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2680.0,0.62,2.5,5.821922706809722,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2685.0,0.64625,2.375,5.974738228640817,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2690.0,0.6375,1.75,5.896936528833704,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2695.0,0.615,1.375,5.642742169762193,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2700.0,0.69875,1.5,5.348553237863454,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2705.0,0.5462499999999999,1.625,5.584642391441738,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2710.0,0.5262499999999999,1.875,5.832261142869507,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2715.0,0.4375,1.75,5.9987432255188,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2720.0,0.49,2.25,6.1710399805512575,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2725.0,0.45,2.125,5.972634932818903,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2730.0,0.365,2.375,5.796273894470557,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2735.0,0.3875,1.875,5.548448257643878,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2740.0,0.4475,2.125,5.508527136269168,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2745.0,0.3525,2.125,5.745993781354417,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2750.0,0.35875,2.625,5.915100550416487,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2755.0,0.3525,1.625,5.908927565094831,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2760.0,0.4275,1.25,5.909124943442665,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2765.0,0.34,2.25,5.727757191531324,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2770.0,0.355,1.75,5.614128376504576,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2775.0,0.4725,2.0,5.691228361877737,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2780.0,0.3425,1.625,5.8630659576202,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2785.0,0.23875,1.0,6.204394648972603,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2790.0,0.24875,1.0,6.1664982110068856,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2795.0,0.265,1.625,5.862305615833295,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2800.0,0.44,2.25,5.691953362594581,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2805.0,0.43125,1.875,5.764162315885232,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2810.0,0.46125,1.25,5.534111302358651,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2815.0,0.5225,1.375,5.268922285225271,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2820.0,0.61,2.125,5.031653791715248,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2825.0,0.40125,2.125,5.187185246634911,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2830.0,0.52875,2.625,5.353474671994154,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2835.0,0.4887499999999999,2.0,5.324999239715397,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2840.0,0.47625,2.25,5.62011717848194,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2845.0,0.4325,1.375,5.562113472924689,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2850.0,0.4137499999999999,1.875,5.532416126111714,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2855.0,0.415,1.125,5.264561513292726,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2860.0,0.37,1.125,5.257418512586567,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2865.0,0.44625,2.375,5.549161803796402,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2870.0,0.60375,2.0,5.781134828949648,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2875.0,0.57375,2.125,5.902992664562213,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2880.0,0.5275,2.375,6.143094397694831,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2885.0,0.5475000000000001,2.125,6.3036243011826745,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2890.0,0.5887500000000001,2.25,6.33199709062685,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2895.0,0.6725,2.25,6.171538006699555,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2900.0,0.7,1.75,6.145046120230932,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2905.0,0.6275,1.75,5.731970555047959,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2910.0,0.495,1.375,5.658507256738102,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2915.0,0.53,1.625,5.600689573902586,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2920.0,0.4975,1.625,5.967610033074317,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2925.0,0.4362499999999999,1.25,6.219329356913002,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2930.0,0.45875,1.875,6.604995877523676,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2935.0,0.5525,2.125,6.562164403449971,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2940.0,0.55125,2.375,6.389564333996102,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2945.0,0.70875,2.25,6.129737727863124,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2950.0,0.4375,1.625,5.903196138495776,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2955.0,0.53125,2.25,5.75560275545368,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2960.0,0.535,2.625,5.946215929429539,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2965.0,0.5575,2.625,6.243994050751615,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2970.0,0.4612499999999999,2.0,6.509654550405382,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2975.0,0.4399999999999999,2.75,6.377721491832077,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2980.0,0.3275,1.5,6.088558198465842,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2985.0,0.385,1.5,6.105072192050537,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2990.0,0.42625,1.5,6.187772522045058,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,2995.0,0.42375,1.875,6.254226706297708,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3000.0,0.41875,1.875,6.158798724001815,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3005.0,0.5475,2.5,6.26711638681567,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3010.0,0.6087499999999999,1.875,6.268662238609638,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3015.0,0.605,1.625,6.135538356212046,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3020.0,0.64,1.625,5.880786903057422,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3025.0,0.51875,2.25,5.85892185188458,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3030.0,0.49,2.5,6.008069063885871,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3035.0,0.50375,2.625,6.226425664359071,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3040.0,0.48875,2.75,6.154025037540581,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3045.0,0.7250000000000001,2.125,6.025250335201835,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3050.0,0.785,2.25,6.157138948864032,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3055.0,0.68,3.375,5.793066675581569,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3060.0,0.695,3.875,5.502641684508498,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3065.0,1.06625,3.5,5.422617078812982,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3070.0,1.12625,3.125,5.643803662329227,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3075.0,0.81,2.5,5.847846031315177,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3080.0,0.8474999999999999,2.0,5.826864956773308,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3085.0,0.95375,2.25,5.859089786658435,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3090.0,0.74125,2.0,6.226665976024968,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3095.0,0.4325,2.375,6.4538592656205696,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3100.0,0.6224999999999999,2.875,5.991308848131186,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3105.0,0.99125,2.5,5.706895943940907,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3110.0,0.91,2.75,5.682274545910992,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3115.0,0.895,1.875,5.645931314958487,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3120.0,0.9175,2.375,5.594411568683433,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3125.0,0.9775,2.375,5.506791613256156,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3130.0,1.0275,2.375,5.744770421262259,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3135.0,0.9075,2.0,5.994499665698542,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3140.0,0.8875,1.875,6.129792721526895,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3145.0,0.7987500000000001,2.625,5.927164912434864,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3150.0,0.81,3.375,5.775718573026937,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3155.0,0.8325,3.25,5.80880420029387,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3160.0,0.94,3.25,5.902980824795889,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3165.0,0.93125,2.875,6.071280468403243,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3170.0,0.99125,2.625,6.039616513612703,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3175.0,1.04,3.0,5.754282463927428,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3180.0,1.0175,3.5,5.308178596244405,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3185.0,0.905,3.875,4.983809580382179,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3190.0,0.90875,3.375,5.232642103820704,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3195.0,0.8087500000000001,2.375,5.824543288001066,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3200.0,0.45625,1.75,6.046004833592352,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3205.0,0.7050000000000001,1.875,6.279301897119153,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3210.0,0.675,1.625,6.244692498224326,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3215.0,0.315,2.125,6.284573858827079,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3220.0,0.4662499999999999,3.0,6.017480571465901,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3225.0,0.4425,2.75,5.579155594110578,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3230.0,0.5275000000000001,2.75,5.221743110459074,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3235.0,0.395,2.5,5.292622121360863,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3240.0,0.755,3.0,5.551874404436597,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3245.0,0.5249999999999999,2.375,5.566024379525108,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3250.0,0.6074999999999999,1.5,5.7649973816285405,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3255.0,0.6475,2.125,5.861726661271511,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3260.0,0.72125,1.875,5.913832647961205,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3265.0,0.6675,1.625,6.310933823198194,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3270.0,0.6125,1.5,6.59838196864752,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3275.0,0.55875,1.5,6.810372533059749,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3280.0,0.57875,3.25,6.533982976344344,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3285.0,0.605,3.625,6.072948223257927,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3290.0,0.6525000000000001,2.5,5.870825502911605,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3295.0,0.62875,1.875,5.497841330562324,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3300.0,0.6625,2.125,5.447804150837587,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3305.0,0.6775,2.375,5.7202420524600806,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3310.0,0.5774999999999999,2.625,6.045590268713412,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3315.0,0.66,3.0,6.267954198079917,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3320.0,0.6124999999999999,2.125,6.250806665841701,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3325.0,0.58875,1.625,6.090915379428742,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3330.0,0.51625,1.5,5.993721190576373,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3335.0,0.4625,1.0,5.797278708866333,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3340.0,0.39625,1.125,5.699254938565061,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3345.0,0.365,1.125,5.990414192727223,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3350.0,0.345,0.875,6.166170999023835,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3355.0,0.41,1.5,6.100584216720297,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3360.0,0.40375,1.625,5.9166995120482095,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3365.0,0.43875,2.375,5.623156912676001,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3370.0,0.455,2.5,5.435791029300738,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3375.0,0.4475,1.875,5.4693171916527294,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3380.0,0.40125,1.125,5.2957941709305,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3385.0,0.485,1.75,5.161180638761946,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3390.0,0.4925,1.5,5.06739691063324,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3395.0,0.41375,1.625,5.094531510992306,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3400.0,0.3675,1.5,5.100712816140931,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3405.0,0.3225,2.375,5.443591947065648,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3410.0,0.4599999999999999,2.375,5.761758374980758,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3415.0,0.3525,2.375,6.099877286553664,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3420.0,0.38125,2.5,6.061230085122056,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3425.0,0.34875,3.25,5.847371388601,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3430.0,0.41375,3.25,5.6266705373789,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3435.0,0.63875,2.5,5.574174811649553,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3440.0,0.5425,2.25,5.514155501493435,MAPO-PPO,20%,MAPO-PPO/20%
ppo,0.2,3445.0,0.485,2.375,5.108678035386791,MAPO-PPO,20%,MAPO-PPO/20%
