step_time,total_stopped,avg_wait_time,avg_speed
15,4,0.0,6.219367670142507
20,6,0.0,4.230524966169303
25,4,0.0,7.8044397181755
30,7,0.0,5.46382177640318
35,9,0.0,5.0642431163178
40,9,0.0,6.441066513616331
45,1,0.0,10.154032668701008
50,6,0.0,9.43128508507357
55,12,0.0,6.767907688157379
60,12,0.0,7.175996620164995
65,8,0.0,7.503232104093972
70,17,0.0,4.481430933374501
75,19,0.0,5.365323566260439
80,20,0.0,6.235460219802069
85,5,0.0,9.355875352556
90,12,0.0,7.645807095508431
95,17,0.0,7.367055031095907
100,20,0.0,7.023439688082787
105,8,0.0,8.523483769281272
110,22,0.0,4.714130658260813
115,29,0.0,5.84145952724536
120,32,0.0,4.619622627723508
125,14,0.0,7.615108908949051
130,27,0.0,6.58966063253577
135,26,0.0,6.850451884522405
140,30,0.0,6.454098730813693
145,21,0.0,7.354954448485136
150,25,0.0,6.3926012835702775
155,37,0.0,5.478050898988768
160,41,0.0,4.955584437630567
165,15,0.0,8.687292518297967
170,35,0.0,5.9836830321191234
175,34,0.0,6.010795605118757
180,39,0.0,5.945047456995211
185,17,0.0,8.05805437902069
190,43,0.0,5.107753441444599
195,46,0.0,5.445762400576983
200,50,0.0,4.496996317941089
205,23,0.0,8.383917529081291
210,44,0.0,6.185590589826248
215,44,0.0,6.343823705748067
220,55,0.0,5.32326414150824
225,25,0.0,8.086482814670168
230,48,0.0,5.582692976291283
235,61,0.0,5.4525495590425646
240,70,0.0,4.902750676278643
245,24,0.0,7.591061990157334
250,54,0.0,5.389326608924665
255,78,0.0,4.736531646170499
260,78,0.0,4.894274176942719
265,47,0.0,6.414827417695752
270,80,0.0,4.6309713613897765
275,91,0.0,4.538031064333183
280,97,0.0,4.42478406483516
285,42,0.0,7.063682191665373
290,71,0.0,5.41350244998692
295,90,0.0,4.8569601393903445
300,109,0.0,3.814979378437119
305,59,0.0,6.099416480873858
310,95,0.0,4.2696815331994005
315,110,0.0,4.092392752639098
320,122,0.0,3.681452125562663
325,60,0.0,5.866783967717768
330,76,0.0,4.620449554675061
335,105,0.0,3.930285773432184
340,118,0.0,3.5438193998352383
345,91,0.0,5.003695265844403
350,117,0.0,3.79692016964474
355,135,0.0,3.3747696041195896
360,145,0.0037174721189591,3.2383212702293074
365,81,0.0631970260223048,5.378468573788927
370,98,0.1635687732342007,4.171354472462959
375,116,0.2044609665427509,3.850507700692572
380,131,0.3048327137546468,3.294064683424636
385,98,0.4572490706319702,4.792451982790618
390,137,0.6245353159851301,3.206775702143693
395,149,0.0297397769516728,3.310617539030541
400,166,0.1226765799256505,2.94081210372867
405,106,0.2453531598513011,5.348917889603832
410,109,0.4163568773234201,4.153458554559613
415,122,0.1561338289962825,3.608036986789241
420,146,0.3866171003717472,3.443598189636871
425,112,0.6802973977695167,4.778486230724315
430,162,1.0408921933085502,3.163756691024256
435,181,0.1933085501858736,3.1130131497557527
440,200,0.3568773234200743,2.8609452369376256
445,133,0.4684014869888476,4.469729539538913
450,130,0.8215613382899628,3.999031164334936
455,143,0.3494423791821561,3.220287806142208
460,159,0.6245353159851301,2.925802060205439
465,116,1.0111524163568772,4.269287774603703
470,178,1.5055762081784387,2.875694756904926
475,208,0.550185873605948,2.623636286753169
480,231,0.9107806691449816,2.4466212819912334
485,162,1.055762081784387,4.19322086121494
490,162,1.5762081784386617,3.5220591500697944
495,174,0.5130111524163569,3.223439169210146
500,185,0.7806691449814126,2.9542282866699265
505,119,1.066914498141264,4.064885847051325
510,174,1.6319702602230484,2.708309789380925
515,215,0.7695167286245354,2.651175920020444
520,244,1.0817843866171004,2.3089168762055654
525,192,1.0,3.4848216138600234
530,197,1.483271375464684,2.5121225618775687
535,204,1.0260223048327135,2.8136611641861693
540,220,1.412639405204461,2.266472018132337
545,173,1.6356877323420074,3.1665976633537407
550,197,2.107806691449814,2.649886855039792
555,239,0.7546468401486989,2.216686569902258
560,279,1.178438661710037,1.7560687289942911
565,208,1.4646840148698883,3.4071290224722586
570,227,2.0817843866171004,2.5817743183456394
575,237,0.929368029739777,2.403967622517954
580,252,1.312267657992565,2.2074780472895017
585,196,1.7472118959107807,3.1698201214294337
590,219,2.442379182156134,2.2567777033694623
595,253,1.1301115241635689,2.3421190590011207
600,283,1.58364312267658,1.9473666650086376
605,216,2.1189591078066914,3.216915644493085
610,260,2.8773234200743496,2.3227771729917466
615,273,2.557620817843866,2.290216075846972
620,283,3.3048327137546467,2.0567483071758472
625,223,4.301115241635688,2.963810252983625
630,249,5.472118959107807,2.4211640338152063
635,277,3.379182156133829,2.1151772199265126
640,302,3.884758364312268,1.8409664376144768
645,234,4.446096654275093,3.035501395769716
650,269,5.520446096654275,2.1100503361492327
655,283,5.171003717472119,2.231347850682096
660,307,6.063197026022305,1.927596913212944
665,249,7.0,2.7813524228518163
670,272,8.28996282527881,2.0746165795894296
675,297,5.91449814126394,2.021510208397595
680,317,6.776951672862453,1.7516453066544646
685,254,7.479553903345725,2.64967167677506
690,285,8.79553903345725,2.2462294601209694
695,291,7.765799256505576,2.099692225509742
700,316,9.014869888475836,1.8781860090378728
705,263,10.070631970260225,2.7779458029979844
710,265,11.46096654275093,2.03179790092082
715,296,7.87360594795539,1.914805462668812
720,323,8.802973977695167,1.6282563707895112
725,273,9.312267657992566,2.522009574272852
730,296,10.360594795539033,1.9616036529409608
735,318,9.15985130111524,1.8449161410658508
740,342,10.42007434944238,1.619392615714531
745,276,11.42007434944238,2.6337923959333347
750,280,12.87360594795539,2.1806244666847983
755,285,9.58364312267658,2.035087916510222
760,326,10.635687732342008,1.7564825759598777
765,265,11.111524163568774,2.4415765355972026
770,308,12.089219330855018,1.9117843910174013
775,324,10.788104089219331,1.851026290386904
780,345,11.933085501858736,1.6678180433468373
785,278,13.28996282527881,2.673535096736148
790,286,15.052044609665428,2.259307431172418
795,290,12.520446096654275,2.1813492079342294
800,323,13.672862453531598,1.8001795590237455
805,276,14.397769516728625,2.650940487781793
810,315,15.442379182156134,1.9892233695225376
815,341,14.156133828996282,1.6863962770424892
820,368,15.215613382899628,1.3536960112330867
825,309,16.66914498141264,2.5120079028667512
830,303,18.765799256505577,2.31297984446768
835,308,16.21189591078067,2.067083376220088
840,336,17.66542750929368,1.887137359019888
845,284,18.28996282527881,2.428253223718776
850,322,19.423791821561338,1.811857318547075
855,353,17.65799256505576,1.7595318663544368
860,367,18.4089219330855,1.5353662083919282
865,313,19.5092936802974,2.3701766852690653
870,319,21.483271375464685,1.806239311831728
875,327,20.483271375464685,1.9594529030837244
880,345,22.19702602230484,1.809184981776939
885,302,23.07806691449814,2.339624144874893
890,339,24.308550185873607,1.7955221910055512
895,350,22.12267657992565,1.788516509129946
900,391,22.810408921933085,1.456142165652554
905,344,24.24163568773234,2.2571804443370698
910,352,26.26394052044609,1.8272514355170928
915,355,25.182156133829,1.9184958775192351
920,371,27.12639405204461,1.5531984304561506
925,318,28.159851301115243,2.2491156705701907
930,349,29.50557620817844,1.990269904800488
935,346,27.20817843866171,2.0973120773806246
940,380,27.8550185873606,1.698766960733283
945,350,29.17843866171004,2.178770136602034
950,348,31.17843866171004,1.909415744161028
955,361,30.00743494423792,1.6795427795638525
960,395,32.1449814126394,1.3820987143747756
965,335,33.14869888475837,2.318257970981361
970,374,34.91449814126394,1.902548281896162
975,381,32.657992565055764,1.857738999137611
980,411,33.427509293680295,1.5353977335109474
985,340,34.70631970260223,2.397384713365016
990,349,36.405204460966544,1.7871988062049762
995,368,34.87360594795539,1.72502301255873
1000,404,36.95539033457249,1.468083675198734
1005,350,38.35687732342007,2.6297366230238186
1010,380,40.260223048327134,2.0749497341606142
1015,396,38.405204460966544,1.958041422630897
1020,420,39.141263940520446,1.764900846860792
1025,361,39.90706319702602,2.287951388866329
1030,379,41.51672862453532,1.7407175382722706
1035,374,39.71747211895911,1.8212512664544989
1040,405,41.39405204460967,1.5587246429278443
1045,365,42.613382899628256,2.437460586257876
1050,412,44.46468401486989,1.8572789112307124
1055,407,42.204460966542754,2.088658229246373
1060,431,43.3271375464684,1.678682539767946
1065,381,43.762081784386616,2.190250813596232
1070,390,45.07063197026022,1.6397441462670317
1075,403,43.01115241635688,1.7238138133879293
1080,441,44.19330855018588,1.4802476319131876
1085,387,44.75092936802974,2.3013150317946804
1090,416,46.4907063197026,1.8844399061849264
1095,428,44.37918215613383,1.9328379833409168
1100,454,45.13382899628253,1.7512026004426926
1105,382,45.427509293680295,2.328197711583378
1110,418,46.40148698884759,1.7046239648153678
1115,413,45.100371747211895,1.873905758467536
1120,450,46.02973977695167,1.5698510210168743
1125,384,45.94795539033457,2.3062555382801206
1130,431,47.23048327137546,1.8299266697679168
1135,449,45.49814126394052,1.885315374236527
1140,474,46.35687732342007,1.6358587213771931
1145,423,46.594795539033456,2.22793810421838
1150,453,47.561338289962826,1.8371480027591127
1155,470,46.49814126394052,1.8061902773154743
1160,502,47.38289962825279,1.578466773408527
1165,419,47.33457249070632,2.136013901755587
1170,451,48.732342007434944,1.80675345198038
1175,441,46.95539033457249,1.871276330858311
1180,477,47.99628252788104,1.601892389531195
1185,413,48.23048327137546,2.35382306046625
1190,459,49.278810408921935,1.7380786008288636
1195,470,47.87732342007435,1.7474161868188849
1200,511,48.89591078066915,1.513483529330851
1205,439,49.0,2.378007353060898
1210,459,50.531598513011154,1.811386102447181
1215,457,48.45724907063197,1.867437655232261
1220,495,49.56877323420074,1.5157375386827316
1225,449,49.97026022304833,2.060387891686334
1230,482,51.204460966542754,1.660667682455124
1235,497,49.6728624535316,1.6219820780928478
1240,536,50.70631970260223,1.3802569372173037
