step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0.0,0.0,11.874104828770555,0,0.0,0.8916962330272434,0,0.0,0.8417541948627381,0,0.0,0.8769391704379251,0,0.0,0.8686435616702355,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8884958963353748,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8492373602976263,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8100828072761503,0,0.0
10.0,0.0,0,0.0,0.0,12.330151994854624,0,0.0,0.898477305025703,0,0.0,0.8682490023231896,0,0.0,0.8975430214047327,0,0.0,0.936474272226127,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8181945169811797,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8744792749738419,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9082976051398132,0,0.0,1.0,0,0.0
15.0,-0.004375,3,0.07,0.004375,8.068197314816576,0,0.0,0.9576622406999906,0,0.0,0.9951778290472028,1,1.0,0.0043757019948207,1,3.0,0.4979809606305063,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,7.559748446986474e-05,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9497300342965428,0,0.0,1.0,3,7.0
20.0,-0.009375,3,0.22,0.01375,5.1266077806193024,0,0.0,0.767627046943906,0,0.0,0.7815911577888655,1,6.0,0.0,1,8.0,0.1278473618908835,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,8.0,0.128331087074442,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8492373602976263,0,0.0,0.2495198117948942,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9333425306473976,0,0.0,0.2636247921828611,3,22.0
25.0,-0.01125,4,0.4,0.025,7.317196431231468,0,0.0,0.0083878469167935,0,0.0,0.7883637577017688,1,11.0,0.0,2,16.0,0.33023650784364,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,13.0,0.4466737953765854,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8744792749738419,0,0.0,0.8491605104355604,0,0.0,1.0,0,0.0,0.9042449602971816,0,0.0,1.0,0,0.0,0.9961330621319228,4,40.0
30.0,-0.015625,5,0.65,0.040625,6.789112580908136,1,5.0,0.0,0,0.0,0.4289737251648325,1,16.0,0.0,2,26.0,0.2318881961770307,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,18.0,0.4367114655038312,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8853458449812435,0,0.0,0.962747930232182,0,0.0,1.0,0,0.0,0.9881063381460226,0,0.0,0.8948963216673756,0,0.0,1.0,5,65.0
35.0,-0.019375,7,0.96,0.06,3.4654122118166057,1,10.0,0.0,1,3.0,2.128350743739657e-05,1,21.0,0.0,3,39.0,9.703518344222857e-05,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,23.0,0.0064483634634041,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8042264530697473,0,0.0,1.0,0,0.0,1.0,0,0.0,0.852716400100081,0,0.0,1.0,7,96.0
40.0,-0.02375,9,1.34,0.08375,5.97689298488706,2,16.0,0.0014517491368,1,5.0,0.1118696451230518,1,26.0,0.3711217483186265,3,54.0,0.3317391421950749,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,33.0,0.430705479396105,0,0.0,1.0,0,0.0,0.889250840601512,0,0.0,1.0,0,0.0,0.7298008286872916,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8885773352718807,0,0.0,0.5271680990399679,9,134.0
45.0,0.0125,8,1.14,0.07125,5.660956204722985,2,26.0,0.0,2,14.0,5.662403726759899e-06,1,31.0,0.0741061581127543,2,36.0,0.2734762831796785,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,7.0,0.585098173275335,0,0.0,1.0,0,0.0,0.9371867871789952,0,0.0,1.0,0,0.0,0.9325983018526492,0,0.0,1.0,0,0.0,1.0,0,0.0,0.01487380381419,0,0.0,0.8566536256784271,8,114.0
50.0,-0.02625,10,1.56,0.0974999999999999,4.321573202406461,2,36.0,0.0,2,24.0,0.0,2,39.0,0.0001598872521425,2,34.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,15.0,0.5728481253281532,0,0.0,1.0,0,0.0,0.4523881328204214,0,0.0,1.0,0,3.0,0.8748594700451082,0,0.0,1.0,0,0.0,1.0,1,5.0,2.658700002828691e-05,0,0.0,0.0577696936773882,10,156.0
