step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
60.0,-0.035,13,2.3800000000000003,0.14875,3.816862797441862,2,60.0,0.0,2,54.0,0.0,2,49.0,3.747425257970843e-05,2,37.0,0.29987767524873,0,0.0,1.0,0,0.0,1.0,1,16.0,0.4621728411549878,0,0.0,0.7246253483241198,0,0.0,1.0,1,4.0,1.4743929840370542e-05,1,12.0,0.0415206403256943,2,6.0,0.279893913596806,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0176403576361751,0,0.0,0.4655687121746472,13,238.0
65.0,-0.0524999999999999,18,3.2199999999999998,0.2012499999999999,2.1587019123578823,2,70.0,0.0,2,64.0,0.0,2,59.0,0.0,2,47.0,0.0515061555576819,0,0.0,1.0,0,0.0,1.0,1,21.0,0.4824315716593559,2,6.0,0.3622657167041342,0,0.0,1.0,1,9.0,0.0,2,21.0,2.2733785753782143e-05,2,16.0,0.0195146573823367,0,0.0,1.0,0,0.0,1.0,1,4.0,2.6223028377177665e-05,1,5.0,0.4908420376352707,18,322.0
70.0,0.0699999999999999,11,2.1,0.13125,5.572957796903219,2,80.0,0.0,1,19.0,0.0,0,0.0,1.0,1,5.0,0.0,0,0.0,1.0,0,2.0,0.8584007973566841,1,28.0,0.5867930699994809,1,10.0,0.2852581155534745,0,0.0,1.0,0,1.0,0.7598728216324018,1,19.0,0.5174308180597441,2,27.0,0.263972027913559,0,0.0,1.0,0,0.0,1.0,1,9.0,0.0,1,10.0,0.4231771331690994,11,210.0
75.0,-0.0381249999999999,12,2.71,0.169375,6.19648498687002,2,90.0,0.170853285605273,1,24.0,0.2315164954279944,0,0.0,0.4754962723094209,1,10.0,0.3400138376957188,0,0.0,1.0,0,1.0,0.8625315949548882,1,33.0,0.6433021002575487,2,21.0,0.3191120242831032,0,0.0,1.0,0,1.0,0.8844389911167073,1,24.0,0.6197761353767799,2,38.0,0.4483661078804092,0,0.0,1.0,0,0.0,1.0,1,14.0,0.0,1,15.0,0.4365967517954708,12,271.0
80.0,-0.0399999999999999,13,3.35,0.2093749999999999,7.43395653671222,2,100.0,0.0,1,29.0,0.4325454401826556,0,0.0,0.9377534521532598,1,15.0,0.6136333087003769,0,0.0,1.0,0,0.0,0.8870127773984651,1,38.0,0.6198571952894969,3,36.0,0.3618030148678393,0,0.0,1.0,0,1.0,0.760481411328927,1,29.0,0.5990121138442127,2,48.0,0.5584383624977545,0,0.0,1.0,0,0.0,1.0,1,19.0,0.0,1,20.0,0.4723302278804072,13,335.0
85.0,-0.040625,15,4.0,0.25,6.201279585039825,2,110.0,0.0,1,34.0,0.6015402417728574,0,0.0,1.0,1,20.0,0.6147736276015668,0,0.0,0.9869974695240727,0,0.0,1.0,1,41.0,0.0,3,50.0,0.2388267756428985,0,0.0,1.0,1,4.0,1.801790460737435e-05,1,34.0,0.60278910021416,2,57.0,0.4506907308927859,0,0.0,1.0,0,0.0,1.0,1,24.0,0.4917913743129552,2,26.0,0.2128640629078974,15,400.0
90.0,-0.0499999999999999,18,4.8,0.3,5.112635742936068,2,120.0,0.0,1,39.0,0.4817186160519186,0,0.0,1.0,2,27.0,0.3136301901103229,0,0.0,0.9632486201945524,0,0.0,0.891201750981405,1,46.0,0.5013506122363728,3,63.0,0.0,0,0.0,1.0,1,9.0,0.4263786334775496,1,39.0,0.3004567394611764,3,67.0,0.2224002820080227,0,0.0,1.0,0,0.0,1.0,1,29.0,0.4453672394440161,3,41.0,0.365873389310795,18,480.0
95.0,-0.0625,21,5.8,0.3625,5.010984645611093,2,130.0,0.0,1,44.0,0.4292190975793846,0,0.0,0.6133701709614828,2,37.0,0.315728973069778,0,0.0,1.0,0,0.0,0.8916109776293509,1,51.0,0.5779876302273181,3,78.0,0.19911629852497,0,0.0,1.0,1,14.0,0.4302163246057198,2,49.0,0.3059035228650644,4,84.0,0.1748231271881062,0,0.0,1.0,0,0.0,1.0,1,34.0,0.4188576102026025,4,59.0,0.3154576306676084,21,580.0
100.0,-0.065625,21,6.85,0.428125,4.264853384233633,2,140.0,0.0,1,49.0,0.0051982370097912,0,0.0,0.9115577082618812,2,47.0,0.2687651191173328,0,0.0,1.0,0,0.0,0.3772823538299708,1,56.0,0.5859240605143684,3,93.0,0.2207094827957288,0,0.0,0.920869399657234,1,19.0,0.4908019383688502,2,59.0,0.0,4,104.0,0.1630820192476408,0,0.0,1.0,0,0.0,0.8153576568943076,1,39.0,0.2232466070290979,4,79.0,0.1998685601795704,21,685.0
105.0,-0.071875,24,7.999999999999999,0.5,3.484389794202135,2,150.0,0.0,2,59.0,0.0,0,0.0,0.8878067182590023,2,57.0,0.2754624600407704,0,0.0,1.0,1,2.0,0.000267565114909,1,61.0,0.0132231113355528,3,108.0,0.0197417908947798,0,0.0,0.924719181773764,2,27.0,0.4516790052926905,2,69.0,0.2807716618376472,4,124.0,0.0,0,0.0,1.0,0,0.0,0.8449019847369001,1,44.0,0.4649730459928241,4,99.0,0.297819355002467,24,800.0
110.0,0.069375,22,6.890000000000001,0.4306249999999999,3.348518442708259,1,62.0,0.1534755686597116,0,0.0,0.2713046400704434,0,0.0,0.1313810217843531,2,67.0,0.2643788291876426,0,0.0,1.0,1,7.0,0.0,1,4.0,0.0002775540409503,4,128.0,0.0587931846098696,0,0.0,1.0,1,29.0,0.5669086692562065,2,79.0,0.326963893846086,4,144.0,0.0548843880799579,0,0.0,1.0,0,0.0,0.9198858751174857,1,49.0,0.4197462409586998,5,120.0,0.1750181243404998,22,689.0
115.0,-0.045,25,7.61,0.4756249999999999,4.342807901083327,1,6.0,0.4613209291697357,0,4.0,0.7688407597920413,1,9.0,0.3268453867660275,3,78.0,0.2180900409345207,0,0.0,1.0,1,16.0,0.4332098333644564,1,9.0,0.0,4,148.0,0.1875188352591278,0,0.0,1.0,1,34.0,0.4960858372694811,2,93.0,0.4173413011150737,4,164.0,0.1869237285025551,0,0.0,1.0,1,1.0,0.0060601154255548,1,54.0,0.016438067408938,5,145.0,0.2666931264822261,25,761.0
120.0,-0.0837499999999999,31,8.95,0.559375,3.1470861888303627,1,11.0,0.4625527653871774,0,0.0,0.8183749489550842,2,18.0,0.293456941345226,4,96.0,0.1949493325439108,0,0.0,1.0,1,21.0,0.4793432825085099,1,14.0,0.0,4,168.0,0.1735837913187802,0,0.0,1.0,2,42.0,0.2792625920768911,2,99.0,0.3549098670585929,4,184.0,0.0088170020106524,0,0.0,1.0,1,6.0,0.0,2,63.0,0.0,7,173.0,0.0011920655197474,31,895.0
125.0,-0.095625,32,10.48,0.655,3.009306591777435,1,16.0,0.4888536875703457,0,0.0,0.9049240245024194,2,28.0,0.2776802305529013,3,109.0,0.169375942997596,0,0.0,1.0,1,22.0,0.4644167538415465,1,19.0,0.0,4,188.0,0.0436747089191394,0,0.0,1.0,2,52.0,0.327970111341213,3,114.0,0.3725674020536325,5,208.0,1.419357044238554e-06,0,0.0,1.0,1,11.0,0.0,2,73.0,0.0,7,208.0,0.0,32,1048.0
130.0,-0.10875,38,12.22,0.7637499999999999,1.8038320451536107,2,19.0,0.0002502234394867,0,0.0,0.7208903944669989,3,40.0,0.0002328354759319,4,129.0,0.2937251566419239,0,0.0,1.0,2,29.0,0.0002326269468052,1,24.0,0.0,5,211.0,0.1418385486115889,0,0.0,1.0,3,66.0,0.0,3,129.0,0.0316284476117788,5,233.0,0.1309585090463466,0,0.0,1.0,1,16.0,0.0,2,83.0,0.0,7,243.0,0.1054353737392625,38,1222.0
135.0,0.498125,12,4.25,0.265625,6.274822943810347,1,22.0,0.0,1,1.0,0.0030882191700746,1,20.0,0.4372877682482854,1,10.0,0.4768115421016621,0,0.0,1.0,1,34.0,0.4308912488142155,0,4.0,0.6016954986822028,0,35.0,0.5050312184949517,0,0.0,1.0,1,22.0,0.5630898486671003,1,17.0,0.3977238666614305,2,103.0,0.2806615661283114,0,2.0,0.790094605843829,0,2.0,0.8320312910147316,0,4.0,0.6395676558009923,3,149.0,0.1286721783261995,12,425.0
140.0,0.095625,9,2.72,0.1699999999999999,9.252107741109995,1,27.0,0.0,1,8.0,0.4749124402458616,1,33.0,0.784126337868247,1,6.0,0.4558834908745294,0,2.0,0.8625536778144067,1,37.0,0.4932202386420599,0,9.0,0.8687790999435595,0,3.0,0.730097695391435,0,2.0,0.9339391730076084,1,27.0,0.5817083172742142,1,24.0,0.5778493304777664,0,17.0,0.694760062026292,0,2.0,0.8406312576253305,0,4.0,0.8908266587212004,0,2.0,0.8627488340435701,2,69.0,0.1843082188839798,9,272.0
145.0,-0.0024999999999999,17,2.76,0.1725,8.654248277102424,2,32.0,0.0,2,13.0,0.2869440558553854,2,34.0,0.684829201651573,3,11.0,0.0,0,2.0,0.8697247850473245,1,42.0,0.4916105487427503,0,7.0,0.8866288544031066,1,3.0,0.6898118414534414,0,2.0,0.9654112552675196,1,30.0,0.6245741273262773,1,29.0,0.6255286861279671,1,2.0,0.7318973584513848,0,2.0,0.8573732615951168,0,2.0,0.8488659678591128,0,2.0,0.926812665551804,3,63.0,0.0,17,276.0
150.0,-0.0206249999999999,9,3.0900000000000003,0.193125,9.123193688623305,1,37.0,0.6017481852505785,1,16.0,0.6251986198417402,1,39.0,0.760424120863372,1,16.0,0.5992855556609639,0,0.0,1.0,1,47.0,0.338023455327481,0,7.0,0.6146208802470438,0,3.0,0.6950748783927811,0,0.0,1.0,1,33.0,0.4622660406569581,1,32.0,0.4387883025543498,0,2.0,0.7951447487891529,0,0.0,1.0,0,2.0,0.7978344486632861,0,2.0,0.6302822397136345,2,73.0,0.2774393211407418,9,309.0
155.0,-0.0406249999999999,18,3.74,0.23375,6.854275973324115,2,44.0,0.2853675867895482,1,21.0,0.6829464382552033,1,39.0,0.536863118761303,1,21.0,0.4564727573867457,0,0.0,1.0,2,56.0,0.4628504393717433,2,12.0,0.2765332393574614,1,7.0,0.4983559829213987,0,0.0,0.999315690375884,1,38.0,0.4017234238804271,1,35.0,0.0,2,9.0,0.4379479903891312,0,0.0,0.8592466149020062,0,0.0,0.8887286853036072,2,9.0,0.0004049049878357,2,83.0,0.0,18,374.0
160.0,-0.068125,25,4.83,0.301875,6.174797610940684,2,54.0,0.2991576666032634,2,27.0,0.5207044684504338,2,47.0,0.3244515062746303,2,31.0,0.5636581182093088,0,1.0,0.9414889681462614,1,57.0,0.6808957265556606,4,29.0,0.3020219340953734,3,18.0,0.3001792587160373,0,0.0,0.962507968356167,1,43.0,0.4071029996288308,1,40.0,0.0,3,24.0,0.2803311989799709,0,0.0,0.8715929988103992,0,0.0,0.8235005289084669,2,19.0,0.0,2,93.0,0.0,25,483.0
165.0,-0.0837499999999999,29,6.17,0.385625,5.445421747242176,2,64.0,0.2328327796439851,2,37.0,0.4975048577974926,2,57.0,0.3189193594163512,2,41.0,0.5462178308873384,0,1.0,0.961674293305098,2,64.0,0.5298599254486515,4,43.0,0.1955774173110787,4,37.0,0.175376778114686,0,0.0,0.8114274516370248,1,48.0,0.4491568978401697,1,45.0,0.0,5,48.0,0.225076110905069,0,0.0,0.8101686897263969,0,0.0,0.907576834875548,2,29.0,0.0,2,103.0,0.2061269962824163,29,617.0
170.0,-0.1,34,7.77,0.485625,4.679687790885819,3,77.0,0.2134289455771513,4,53.0,0.1927404256918359,2,67.0,0.2353295876831485,2,51.0,0.5496387757005112,0,1.0,0.8516125412891583,3,78.0,0.3529398256399274,4,61.0,0.179966143768082,5,61.0,0.0613304350653852,0,0.0,0.8020142607099584,1,53.0,0.0,1,50.0,0.0,5,73.0,0.2531914712355996,0,0.0,0.8647920605078872,0,0.0,1.0,2,39.0,0.0,2,113.0,0.4634136428508213,34,777.0
175.0,-0.109375,37,9.52,0.595,3.270031121477665,3,92.0,0.06783744373181,3,70.0,0.2192819317290903,3,82.0,0.236020423790409,2,61.0,0.2707673618544705,0,1.0,0.1375332129561181,4,95.0,0.3220259852811158,4,78.0,0.1998964295861306,6,88.0,0.0772980485699158,0,0.0,0.6640817029926256,1,58.0,0.0,1,55.0,0.0,6,100.0,0.1233934817004199,0,0.0,0.9343827440240112,0,0.0,1.0,2,49.0,0.0,2,123.0,0.4265324215704621,37,952.0
180.0,0.046875,31,8.77,0.548125,4.629166873535191,2,94.0,0.0,3,73.0,0.0213395169789344,2,74.0,0.3292134444021025,4,76.0,0.0009259423050046,0,0.0,0.9538481359529416,1,18.0,0.517689949204779,2,42.0,0.34080076721044,6,118.0,0.132138816761566,0,0.0,0.9104932434573756,0,0.0,0.8235827163368669,1,60.0,0.4405075611171905,6,130.0,0.1287462257605008,0,0.0,0.8235005289084669,0,0.0,0.7711059201382124,2,59.0,0.0,2,133.0,0.4373502029757657,31,877.0
185.0,-0.10625,37,10.47,0.654375,5.014229763473745,2,104.0,0.3170332700612713,4,93.0,0.1796867190907529,3,85.0,0.1806678491513336,4,96.0,0.2827970838877442,0,1.0,0.9275614420286472,2,22.0,0.4118837846764231,3,55.0,0.201526502217699,6,148.0,0.2208214317001103,0,0.0,0.8490448471797928,0,1.0,0.9465348374412648,1,66.0,0.6154440858546417,6,160.0,0.2368493798005371,1,1.0,0.0010074863884126,0,0.0,0.8386621712541747,2,69.0,0.0,3,146.0,0.3684730489106991,37,1047.0
190.0,-0.1237499999999999,41,12.45,0.778125,4.0772352530574105,2,114.0,0.2883347947936586,4,113.0,0.1863662808767258,4,104.0,2.9345826219890103e-06,4,116.0,0.3012241554827952,0,1.0,0.8690669553523904,3,36.0,0.2139515168941719,3,70.0,0.2249580463246931,6,178.0,0.2330091931029243,0,0.0,0.563934090224456,0,1.0,0.8957276650058937,1,71.0,0.6207205651569966,7,192.0,0.108606149526035,1,6.0,0.0,0,0.0,0.8347924590884094,2,79.0,0.0,4,164.0,0.1879869133999206,41,1245.0
195.0,-0.135625,47,14.62,0.91375,1.8890665474388613,2,124.0,0.3235764697308453,4,133.0,0.1984628677963098,4,124.0,0.0,4,136.0,0.2379674636348832,0,1.0,0.0113187159619519,3,51.0,0.0107429058510603,3,85.0,0.1883381586495088,7,210.0,0.1242853257173399,2,6.0,0.006615666247982,1,3.0,0.2993169108877149,1,76.0,0.3129799798455036,7,227.0,0.1067258231614156,1,11.0,0.0,1,1.0,0.0057481164669231,2,89.0,0.0,5,185.0,0.0003770659551628,47,1462.0
200.0,0.3525,27,8.98,0.56125,3.801108952079311,1,47.0,0.0775745374937108,2,46.0,0.3313457141614295,2,62.0,0.1431433546629797,3,92.0,0.1055718122753454,0,0.0,1.0,3,66.0,0.0,2,50.0,0.0,6,238.0,0.1527726496037101,1,12.0,0.2195094643627507,0,0.0,0.8356179824627117,1,8.0,0.104753061389997,3,161.0,0.124790314588927,1,16.0,0.0,0,0.0,1.0,0,0.0,1.0,2,100.0,0.1211409310658776,27,898.0
205.0,0.10875,25,7.239999999999999,0.4525,7.637943216256938,1,52.0,0.4992817843870498,2,59.0,0.5405959155086385,1,8.0,0.6288431844279396,3,63.0,0.3015876109170188,0,6.0,0.9337921053897036,3,87.0,0.4774434054585683,2,60.0,0.0,7,275.0,0.4165057365537327,1,22.0,0.7268313164949894,0,2.0,0.936233214865452,0,4.0,0.9090708397807618,2,24.0,0.4097802327604437,1,24.0,0.4401870544693216,0,3.0,0.942977307014774,0,6.0,0.845029210041664,2,29.0,0.4248826970841808,25,724.0
210.0,-0.0806249999999999,32,8.53,0.5331250000000001,7.019033965626812,1,57.0,0.4994365406329661,2,69.0,0.5676545056644565,1,13.0,0.7321623212905024,5,83.0,0.1613061522130238,0,6.0,0.8996633661196659,3,102.0,0.4594486958807653,2,70.0,0.0,9,309.0,0.2999119753766952,1,27.0,0.7133317069655858,0,2.0,0.9191649524620656,0,3.0,0.9797330561654032,4,35.0,0.2903978736081732,1,29.0,0.4910463994174683,0,3.0,0.9347222966416716,0,6.0,0.9055548363064742,3,39.0,0.2589886468775936,32,853.0
215.0,-0.078125,30,9.78,0.6112500000000001,6.279099266689229,1,62.0,0.4808552959449023,2,79.0,0.4317707887857246,1,21.0,0.5053142820525399,5,107.0,0.2753306910019119,0,3.0,0.9120842997484016,3,111.0,0.3528129017102477,2,80.0,0.0,8,349.0,0.2478512558314589,1,25.0,0.2988646957128984,0,2.0,0.9239807249721564,0,0.0,0.8611457846363377,3,50.0,0.3281666887946524,1,31.0,0.4916699843278316,0,0.0,1.0,0,6.0,0.862999457794703,3,52.0,0.1947200536516359,30,978.0
220.0,-0.1143749999999999,44,11.61,0.7256250000000001,4.320473027132648,1,67.0,0.391352016051278,4,97.0,0.2984626880637791,3,31.0,0.0622400364105207,6,135.0,0.143499508311646,0,0.0,0.8446710153893062,3,126.0,0.2248438502889668,2,90.0,0.0,13,403.0,0.072689552448382,2,35.0,0.530026473638172,0,0.0,0.7117858322998812,0,0.0,1.0,4,66.0,0.0594393152955764,1,36.0,0.6219192918287533,0,0.0,0.8238176724291155,1,5.0,0.4794543661260257,4,70.0,0.2772888522006886,44,1161.0
225.0,-0.15125,51,14.030000000000005,0.8768749999999998,4.017257694606326,1,72.0,0.6245130428244673,5,120.0,0.3064147066137788,4,51.0,0.1869021483189826,6,165.0,0.1322862154714442,0,0.0,0.8902745967759894,3,141.0,0.2102863279311057,2,100.0,0.0,13,466.0,0.0823415697910073,3,46.0,0.3780974604643891,1,5.0,0.5372805447928003,0,0.0,1.0,5,90.0,0.1537627554496031,1,41.0,0.598750308905233,0,0.0,0.9346201086939064,2,13.0,0.416595046206205,5,93.0,0.2609048139857449,51,1403.0
230.0,-0.156875,53,16.540000000000003,1.03375,4.162139209783805,1,77.0,0.6362663076193321,6,147.0,0.2250723278336501,4,71.0,0.1955934644111988,7,200.0,0.2384554817590732,0,0.0,0.924058920944702,3,156.0,0.0,2,110.0,0.0,12,515.0,0.121059972098894,3,61.0,0.2172269461115202,2,15.0,0.5160683427574166,0,0.0,1.0,5,115.0,0.2058222945825782,1,46.0,0.0,0,0.0,0.8377858880338549,2,23.0,0.2697999308310945,5,118.0,0.2768220584111461,53,1654.0
235.0,-0.1556249999999999,52,19.03,1.189375,4.154897727989476,1,82.0,0.5683215930762084,6,177.0,0.2235280174332497,4,91.0,0.0410410967850536,7,235.0,0.3310653604712699,0,0.0,1.0,3,171.0,0.0,2,120.0,0.0,11,559.0,0.1970343174861402,3,76.0,0.0,2,25.0,0.4537905464939541,0,0.0,1.0,5,140.0,0.1233569415172988,1,51.0,0.5343114173431686,0,0.0,0.6621590146647013,2,33.0,0.2983190766417334,5,143.0,0.2112684705718295,52,1903.0
240.0,-0.173125,60,21.8,1.3625,3.972435581123692,2,90.0,0.4716653896151841,7,209.0,0.1092239716766571,5,116.0,0.1659938550300861,7,270.0,0.4582527131739759,0,0.0,1.0,3,186.0,0.2442399467570808,2,130.0,0.0,11,609.0,0.1679093955495078,3,91.0,0.2035058258101627,2,35.0,0.3039218032622183,0,0.0,1.0,7,168.0,0.0899374958720598,1,56.0,0.6873139983289148,1,4.0,0.6808445394666357,2,43.0,0.0,7,173.0,0.0903616844461808,60,2180.0
245.0,-0.0131249999999999,56,22.01,1.375625,3.81657546639094,0,0.0,0.4632332929834133,7,245.0,0.1752282024501859,5,141.0,0.1621184176037433,8,308.0,0.3824307655427962,0,1.0,0.5907382158740603,2,122.0,0.2922095360410277,2,141.0,0.1780884945025354,8,555.0,0.1496579020873832,3,106.0,0.2494449278397123,2,45.0,0.2126835832767351,0,0.0,1.0,7,203.0,0.1208677299327909,1,61.0,0.6431747783945322,1,9.0,0.6507793312520522,2,53.0,0.0,8,211.0,8.82749019668155e-05,56,2201.0
250.0,-0.129375,61,24.08,1.505,3.4570032368569312,1,5.0,0.4741786852009106,7,279.0,0.1160723033948033,5,166.0,0.2566752295597305,10,352.0,0.2473465625910515,0,1.0,0.9994137335318692,2,132.0,0.3229755273463685,2,151.0,0.4353677737833866,9,510.0,0.0841486269219318,3,121.0,0.2409293262762672,3,59.0,0.0,0,0.0,1.0,7,238.0,0.1183754940860192,1,66.0,0.2953697325796654,1,14.0,0.6797732024678458,2,63.0,0.3604781224978018,8,251.0,0.0961647720662535,61,2408.0
255.0,-0.209375,81,27.430000000000003,1.714375,2.095163130997881,2,10.0,0.2981795503411495,9,319.0,0.0999722914917415,7,192.0,0.2155950467588992,12,402.0,0.0684414004869446,0,1.0,0.9678795676689932,3,143.0,0.0001745442250769,2,161.0,0.4178305957361386,15,570.0,0.0003454951366415,4,138.0,0.000378209107564,3,70.0,0.0,0,0.0,1.0,9,275.0,0.0967222134313754,2,76.0,0.0,1,19.0,0.6520270799960308,2,73.0,0.4589601844011,10,294.0,2.4529122607067848e-05,81,2743.0
