step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,-0.0212499999999999,12,2.1,0.1312499999999999,5.186244865988416,1,48.0,0.4416640064161989,2,26.0,0.0,1,50.0,0.0260717380976006,2,50.0,0.4356187316483934,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9642658575915504,2,16.0,0.5431004959640677,0,0.0,1.0,0,0.0,1.0,0,3.0,0.8404229116444183,2,8.0,0.3315114738757235,0,0.0,1.0,0,0.0,0.034626868398375,0,0.0,0.9235530332099572,2,9.0,0.0,12,210.0
60.0,-0.03625,13,2.6799999999999997,0.1675,5.195297267889473,2,56.0,0.0001214642501336,2,36.0,0.0,2,59.0,0.000258366656396,1,55.0,0.310395644245139,0,0.0,1.0,0,0.0,1.0,1,3.0,0.0020886077032,1,21.0,0.7056119077684275,0,0.0,1.0,0,0.0,1.0,0,3.0,0.9379339059656532,1,13.0,0.6657551841054932,0,0.0,1.0,1,5.0,0.0,1,3.0,0.0001110050290268,1,14.0,0.435138889107282,13,268.0
65.0,-0.043125,16,3.37,0.210625,3.3398812882023265,1,61.0,0.0821155149992495,2,46.0,0.0,2,69.0,0.0,2,64.0,0.3287224607325929,0,0.0,1.0,0,0.0,1.0,1,8.0,0.0,2,27.0,0.3534195536607414,0,0.0,1.0,0,0.0,1.0,1,6.0,3.416659598263634e-05,2,19.0,0.440676178973763,0,0.0,1.0,1,10.0,0.0,1,8.0,0.0,1,19.0,0.4377591948549888,16,337.0
70.0,0.079375,8,2.1,0.13125,7.823305875404029,1,63.0,0.0,1,21.0,0.0,0,0.0,1.0,0,0.0,0.9182242971825618,0,0.0,0.9336996299484198,0,1.0,0.8049578285184145,1,14.0,0.4974820791780884,1,32.0,0.6971059263958003,0,0.0,1.0,0,1.0,0.6021886774477644,0,1.0,0.8021377141005757,1,25.0,0.7552316875600866,0,0.0,1.0,1,15.0,0.0,1,13.0,0.0,1,24.0,0.4550842100669197,8,210.0
75.0,-0.01625,10,2.3600000000000003,0.1475,7.117991471091935,1,68.0,0.3327632112479956,1,26.0,0.3043744206792786,0,2.0,0.6659362762716093,1,3.0,0.2826511101561172,0,0.0,0.8226428020809312,0,1.0,0.9896311309065364,1,21.0,0.5806343701347962,1,37.0,0.7232149174329177,0,0.0,1.0,0,1.0,0.9106823844157136,0,1.0,0.5932840535195372,2,9.0,0.4521694856088534,0,0.0,1.0,1,20.0,0.0,1,18.0,0.0,1,29.0,0.5068795541191239,10,236.0
80.0,-0.0299999999999999,12,2.8400000000000003,0.1775,7.942921039519788,1,73.0,0.4829859495665706,1,31.0,0.4316407408029313,0,2.0,0.9645274190732368,1,8.0,0.5702894408418824,0,0.0,0.8283924523465074,0,1.0,0.946868675493702,1,26.0,0.603374502925259,2,43.0,0.4807279591121942,0,0.0,1.0,0,1.0,0.900924543275164,0,1.0,0.8273298827807336,2,15.0,0.6135268367864505,0,0.0,1.0,1,25.0,0.0,1,23.0,0.0,2,35.0,0.331025792480676,12,284.0
85.0,-0.031875,11,3.349999999999999,0.209375,5.738348171216729,1,78.0,0.4566888639471939,1,36.0,0.4609563271175219,0,2.0,0.4630002033238639,1,13.0,0.4009065918924233,0,0.0,0.0780048508143869,0,1.0,0.5929284447607746,1,30.0,0.2524075213815144,2,52.0,0.2984265793508069,0,0.0,1.0,0,1.0,0.0163791300763296,0,1.0,0.4971030057187895,2,23.0,0.4405108464970685,0,0.0,1.0,1,30.0,0.0,1,28.0,0.0,1,40.0,0.4867985660808763,11,335.0
90.0,-0.0531249999999999,19,4.2,0.2625,4.2886969607271554,1,83.0,0.4167752280637029,1,41.0,0.4306584385376916,1,6.0,0.5695557302964253,2,23.0,2.055782110293693e-05,1,3.0,0.0,1,5.0,0.558763652281731,1,33.0,0.0,2,62.0,0.0024806594074074,0,0.0,1.0,1,6.0,0.0,1,4.0,0.1060440239188999,2,33.0,0.5456858667580675,0,0.0,1.0,1,35.0,0.0,1,33.0,0.0,3,53.0,0.3004293225970246,19,420.0
95.0,-0.065625,22,5.25,0.328125,4.541128711519793,1,88.0,0.0,1,46.0,0.448304742692578,1,11.0,0.493905831855489,2,33.0,0.1075849953639803,1,8.0,0.4952302499688252,1,10.0,0.6101907279618887,1,38.0,0.4879366661436953,3,77.0,0.0153308122304872,0,0.0,1.0,1,11.0,0.0,2,12.0,3.4650226775039206e-05,3,45.0,0.3822310654705918,0,0.0,1.0,1,40.0,0.0,1,38.0,0.0,3,68.0,0.4870712631599107,22,525.0
100.0,-0.073125,24,6.42,0.40125,3.812613355113237,1,93.0,0.0,1,51.0,0.0,1,16.0,0.4378382359498257,3,46.0,5.089612052206913e-05,1,13.0,0.4820673482196103,1,15.0,0.4784686649384596,1,43.0,0.4290248219237171,4,96.0,0.0,0,0.0,1.0,1,16.0,0.0,2,22.0,0.0,3,60.0,0.3435956868833548,0,0.0,1.0,1,45.0,0.0,1,43.0,0.0,3,83.0,0.4779424459634796,24,642.0
105.0,-0.0806249999999999,28,7.710000000000001,0.481875,2.411135854185161,1,98.0,0.0,1,56.0,0.0,2,24.0,0.0004487546468964,3,61.0,0.0,1,18.0,0.4468662729817181,3,24.0,0.2488658200184934,1,48.0,0.0,4,116.0,0.0,0,0.0,1.0,1,21.0,0.0,2,32.0,0.0,3,75.0,0.2284487466190538,0,0.0,1.0,1,50.0,0.0,1,48.0,0.4247559692620221,4,100.0,0.2956610602694513,28,771.0
110.0,0.1224999999999999,22,5.750000000000001,0.359375,2.899345495178374,0,0.0,0.1898410545927383,0,0.0,0.1912257184566577,2,34.0,0.056583872133217,3,76.0,0.1026632075873254,0,0.0,0.0124333317349955,2,14.0,0.4714491877595502,0,0.0,1.0,3,65.0,0.0404626805958759,0,0.0,1.0,1,26.0,0.0,2,42.0,0.0,3,90.0,0.2379411562644606,0,0.0,1.0,1,55.0,0.0,1,53.0,0.5925355595968861,4,120.0,0.1914945843073171,22,575.0
115.0,-0.08875,25,7.17,0.448125,4.748526005966308,0,0.0,1.0,0,5.0,0.8108594516224205,2,48.0,0.4300267817095806,3,91.0,0.1847708027491175,1,2.0,6.007072490925349e-05,3,33.0,0.4258723507301967,0,8.0,0.8155167420489245,3,80.0,0.2400606574272173,0,0.0,1.0,1,31.0,0.0,2,52.0,0.0,3,105.0,0.265789054786165,0,0.0,1.0,1,60.0,0.0,1,58.0,0.5977552542601452,5,144.0,0.2548604310131646,25,717.0
120.0,-0.074375,30,8.36,0.5225,2.2525376989777666,0,0.0,1.0,0,5.0,0.9519452000939554,2,54.0,0.2496530840460456,4,111.0,0.0036418252948273,1,5.0,0.0,3,44.0,0.3272389873485939,0,0.0,0.8096711036721618,4,97.0,0.0003488165778211,0,0.0,1.0,1,36.0,0.0,2,62.0,0.0,4,122.0,0.0190850360480173,0,0.0,1.0,1,65.0,0.0,2,64.0,0.0417288509850237,6,171.0,0.0080942941634956,30,836.0
125.0,-0.1025,36,10.0,0.625,2.1573520872476046,0,0.0,1.0,0,5.0,0.8589267685151423,3,67.0,0.3530536320673353,5,136.0,0.0,1,10.0,0.0,4,53.0,0.2961387780174054,0,0.0,0.9596204141425728,4,117.0,0.0,0,0.0,1.0,1,41.0,0.0,2,72.0,0.0,5,147.0,0.0,0,0.0,1.0,1,70.0,0.0,3,78.0,0.0,7,204.0,5.7990041450420176e-05,36,1000.0
130.0,-0.11125,38,11.78,0.73625,1.5489998268572152,0,0.0,1.0,0,1.0,0.0924211013603182,3,82.0,0.1826836378994169,5,161.0,0.125576277216674,1,15.0,0.0,6,75.0,0.0014338752388163,0,0.0,0.5477080452604407,4,137.0,0.1876886257925965,0,0.0,1.0,1,46.0,0.0,2,82.0,0.0,5,172.0,0.1391347567894673,0,0.0,1.0,1,75.0,0.0,3,93.0,0.0,7,239.0,0.1153998331150318,38,1178.0
135.0,0.43,13,4.9,0.30625,6.414940206141421,0,0.0,1.0,0,0.0,1.0,1,18.0,0.6244014493378166,1,33.0,0.4330049299078686,1,22.0,0.4421179061272774,4,93.0,0.1904410662477142,0,6.0,0.6758583449811718,3,140.0,0.0,0,2.0,0.7939302845086154,0,2.0,0.6942718124732529,0,0.0,0.2736403339179824,0,69.0,0.2439614405432971,0,0.0,1.0,0,4.0,0.9163317705088366,0,16.0,0.6504987299749702,3,85.0,0.2332167592710953,13,490.0
140.0,0.0412499999999999,12,4.24,0.265,9.226454250256545,0,0.0,1.0,0,4.0,0.594398051232768,1,27.0,0.7419816451023812,1,20.0,0.4128417670249811,1,27.0,0.4159262601781441,4,113.0,0.1880489861627194,0,4.0,0.9055240863330412,3,155.0,0.0,0,2.0,0.8931282482713422,0,6.0,0.908789614631892,0,4.0,0.9584182908958132,0,0.0,0.7445015847835484,0,0.0,1.0,0,4.0,0.955554914625159,0,7.0,0.8639010126797176,2,51.0,0.3114986499545575,12,424.0
145.0,-0.0349999999999999,20,4.800000000000001,0.3,8.258308752944906,1,0.0,0.0,1,2.0,0.5817746111653516,2,30.0,0.7011489934821744,3,25.0,0.2441964845961967,1,32.0,0.4544081191343899,4,133.0,0.1981418622405187,0,4.0,0.9779401532514288,4,170.0,0.0,0,2.0,0.97732027631572,0,6.0,0.9129470194641488,0,4.0,0.9255222641926366,1,0.0,0.522512338837924,0,0.0,1.0,0,4.0,0.867327743190282,0,7.0,0.8940688530955269,3,61.0,0.0,20,480.0
150.0,-0.008125,12,4.93,0.308125,9.210783767698796,0,0.0,0.8503611877241064,0,0.0,0.983817322429134,1,8.0,0.7202595600088009,1,30.0,0.5224187851908374,1,35.0,0.0,4,153.0,0.3142346105390757,0,2.0,0.5556219630560641,3,185.0,0.2060624229090551,0,0.0,1.0,0,4.0,0.6311701622555858,0,0.0,0.8710661513459533,0,0.0,0.9239756215668083,0,0.0,1.0,0,2.0,0.8919392371769518,0,3.0,0.9865968053349298,2,71.0,0.2814714989007207,12,493.0
155.0,-0.04125,17,5.59,0.349375,8.562252315621055,0,0.0,0.7922494918777815,0,0.0,0.8015377135909303,1,10.0,0.4362118110659311,2,39.0,0.5545368114244791,1,40.0,0.4998650964129492,4,173.0,0.1859194506748226,1,7.0,0.2886971859821471,3,200.0,0.3909907215625303,0,0.0,0.9443730641063176,1,7.0,0.8137850098420794,1,1.0,0.0063197241871862,1,1.0,0.7277561199981347,0,0.0,0.9529049169075348,0,0.0,0.8617737353535116,0,0.0,1.0,2,81.0,0.1452598632489778,17,559.0
160.0,-0.0656249999999999,19,6.64,0.415,7.928831200641282,1,2.0,0.627854032678797,0,0.0,0.896358953481086,1,28.0,0.4746897490181482,2,49.0,0.5208255920681315,1,45.0,0.4871392534173122,4,193.0,0.2023093799926119,2,17.0,0.3145908732387528,3,215.0,0.3660843052273233,0,0.0,0.9637307635172868,1,12.0,0.7852080368986,1,6.0,0.0,1,6.0,0.3836003621906275,0,0.0,0.93349430865879,0,0.0,0.9355216764762414,0,0.0,1.0,2,91.0,0.0,19,664.0
165.0,-0.0674999999999999,24,7.72,0.4825,5.922237279488105,2,8.0,0.2576897154030772,0,0.0,0.5987280543695919,1,33.0,0.0965287969730947,2,59.0,0.5377202664058608,1,50.0,0.4868065558536334,5,217.0,0.3015665454851803,3,28.0,5.160316373787928e-05,3,230.0,0.2432147863972658,0,0.0,0.871942833102552,1,17.0,0.6129011859218608,1,11.0,0.0,3,18.0,0.3051898764086697,0,0.0,0.895756994634212,0,0.0,0.6715713490653085,0,0.0,1.0,2,101.0,0.1402349609521558,24,772.0
170.0,-0.085,30,9.08,0.5675,5.116466120179345,3,22.0,0.2224836148154093,3,10.0,0.0110368370215215,2,41.0,0.0001389746330325,3,71.0,0.3262030603594014,1,55.0,0.0,5,242.0,0.387175829028101,3,43.0,0.0,4,249.0,0.0115381445245043,0,0.0,0.900640522434275,1,22.0,0.5040043237101536,1,16.0,0.4424203180555424,2,26.0,0.2831864970879848,0,0.0,1.0,0,0.0,0.991998320891386,0,0.0,1.0,2,111.0,0.28759218886557,30,908.0
175.0,-0.1068749999999999,37,10.790000000000004,0.674375,4.109487648478036,3,37.0,0.0622357621088524,4,29.0,1.213933501082248e-05,2,51.0,0.0,4,91.0,0.1159035844021887,1,60.0,0.0,7,271.0,0.1673736488105167,3,58.0,0.0,4,264.0,0.2116308343436034,0,0.0,0.7354469048198142,2,31.0,0.448204711021467,1,21.0,0.4193449795899434,4,45.0,0.3068371564359428,0,0.0,0.9535604983513314,0,0.0,1.0,0,0.0,1.0,2,121.0,0.295285254551654,37,1079.0
180.0,0.115,22,8.95,0.559375,5.527913936722973,1,22.0,0.2363655290718063,1,20.0,0.2572746948070216,2,61.0,0.0,2,71.0,0.1835438063614728,1,65.0,0.4417808094504007,3,148.0,0.2153210746300508,3,73.0,0.0,1,178.0,0.4455250779416386,0,0.0,0.9267919531259928,2,41.0,0.3330651718710686,1,26.0,0.1221611176762367,3,59.0,0.3430311084888071,0,0.0,0.9173867822212138,0,0.0,1.0,0,0.0,1.0,2,131.0,0.317910906518999,22,895.0
185.0,0.083125,28,7.619999999999999,0.47625,5.949402648369912,1,27.0,0.4666601760641551,2,21.0,0.3184933918164701,2,71.0,0.0040738693288963,1,66.0,0.3247485617130203,1,71.0,0.6665363921146086,4,88.0,0.3156655034586648,3,88.0,0.0,1,14.0,0.6328528778996391,1,1.0,0.1686740311845531,4,59.0,0.4237632035728264,2,34.0,0.0003514157404529,4,81.0,0.4570883430761306,0,0.0,0.97298416040214,0,0.0,1.0,0,0.0,1.0,2,141.0,0.299855453650751,28,762.0
190.0,-0.104375,35,9.29,0.580625,5.113949530028895,1,32.0,0.459019652359823,2,31.0,0.0049758987863137,3,86.0,0.0,2,76.0,0.2980327275525115,1,76.0,0.6674481945684223,4,108.0,0.2871773866813291,3,103.0,0.0,2,22.0,0.6244964506280474,3,12.0,0.0002838453539955,4,79.0,0.5141413890692675,2,44.0,0.0,5,105.0,0.3603590418878273,0,0.0,0.0494070946145061,0,0.0,1.0,0,0.0,1.0,3,155.0,0.2383575058266376,35,929.0
195.0,-0.12375,43,11.269999999999998,0.704375,2.459961356060651,2,38.0,0.002660203671921,3,45.0,2.39525326367975e-06,3,101.0,0.0,2,86.0,0.2917908434073048,3,85.0,0.0034081542673112,4,128.0,0.0967547628656709,3,118.0,0.0,4,37.0,0.3294705891980548,3,27.0,0.0,4,99.0,0.2971425655768707,2,54.0,0.0,6,135.0,0.3031517043561981,1,4.0,7.575618026603596e-05,0,0.0,1.0,0,0.0,1.0,3,170.0,0.2440652189802137,43,1127.0
200.0,0.30125,23,6.45,0.4031249999999999,3.572889659195226,1,42.0,0.0,3,60.0,0.0,1,47.0,0.116172162535184,0,2.0,0.2504474992735658,0,9.0,0.1458627933037237,3,71.0,0.0531273038876213,0,35.0,0.1394964298609155,5,54.0,0.1556694671124734,3,42.0,0.0,0,37.0,0.3606584704918271,1,18.0,0.0,4,124.0,0.1770333185957343,1,9.0,0.0,0,0.0,1.0,0,0.0,1.0,1,95.0,0.3476599307857381,23,645.0
205.0,0.05875,21,5.509999999999998,0.344375,7.680103377993903,1,47.0,0.4671056148792384,3,75.0,0.3390440228693569,0,0.0,0.4314462240097383,0,0.0,0.9245342075398724,0,3.0,0.960598229341084,3,88.0,0.5089836947440401,0,3.0,0.9242332196553862,3,69.0,0.5432577092193837,3,64.0,0.4895193666773517,0,6.0,0.864285190760543,1,29.0,0.6611575312901897,5,119.0,0.2777107546156409,1,14.0,0.0,0,6.0,0.9003970881083774,0,6.0,0.8106313802385379,1,22.0,0.5531399933082957,21,551.0
210.0,-0.061875,26,6.5,0.40625,8.14780876522528,1,52.0,0.4963233266312015,3,90.0,0.5382607657024793,0,0.0,1.0,1,0.0,0.5856871993551785,0,3.0,0.982439646872612,3,100.0,0.4923386275708892,0,3.0,0.8236900194770496,4,81.0,0.6030642733105187,3,79.0,0.5999951564616852,0,3.0,0.9740994720508168,1,34.0,0.7354856824647699,6,144.0,0.2268759043191876,1,19.0,0.0,0,6.0,0.9143913855197642,0,6.0,0.9042226567923648,3,30.0,0.3171826348482471,26,650.0
215.0,-0.0599999999999999,23,7.459999999999999,0.4662499999999999,7.474308906359698,1,57.0,0.4896282613732765,3,105.0,0.3899246061472918,0,0.0,1.0,0,0.0,0.5901108655981758,0,0.0,1.0,3,115.0,0.2928222392773206,0,0.0,0.9505085494743916,5,99.0,0.4338198104268636,3,94.0,0.561151790879564,0,3.0,0.994562180616565,1,36.0,0.7321975599430837,5,169.0,0.4145239621295389,1,24.0,0.0,0,3.0,0.8254283690549848,0,6.0,0.9162918671396412,1,35.0,0.3546110819822781,23,746.0
220.0,-0.0875,38,8.86,0.55375,4.895564178828916,1,62.0,0.1473982588508116,4,123.0,0.1823905836686926,0,0.0,0.1797302631854064,1,5.0,0.4595239887227935,0,0.0,0.994029714545319,5,139.0,0.2110943091838408,2,2.0,0.3919897342238606,8,130.0,0.1941776138201256,5,109.0,0.2645922848147571,0,3.0,0.0110523011050097,1,38.0,0.4389971264164026,5,191.0,0.2266459473733317,1,29.0,0.6193945463801551,0,0.0,0.8802326863719835,1,7.0,0.6371292700344121,4,48.0,0.2796656176158641,38,886.0
225.0,-0.12,45,10.78,0.6737500000000001,5.106504799339447,1,67.0,0.4964386511366999,6,148.0,0.1377384696242952,0,0.0,1.0,2,15.0,0.3877712304560754,0,0.0,0.8805490277873224,3,150.0,0.3638308865976981,3,13.0,0.2294137530037646,7,160.0,0.1268091049005966,5,134.0,0.1498651582758287,1,8.0,0.0,3,48.0,0.236383185391729,6,218.0,0.3594899531577132,1,34.0,0.6915754803934024,0,0.0,0.9426199694277562,2,15.0,0.5807004629932558,5,68.0,0.2520683680012827,45,1078.0
230.0,-0.1318749999999999,47,12.890000000000002,0.805625,4.749391015761673,1,72.0,0.411734437444021,6,179.0,0.3783308904641548,0,0.0,1.0,2,25.0,0.2734340942869388,0,0.0,0.8705588940794025,4,160.0,0.117795351908766,1,18.0,0.5524069715746381,8,198.0,0.1669242614253587,7,164.0,0.0001429779889561,1,13.0,0.4873461331527092,4,64.0,0.0001770876041327,6,248.0,0.2819314706375934,1,39.0,0.6242419968987328,0,0.0,0.7990988233452745,2,25.0,0.4996277930862531,4,84.0,0.3061636380720702,47,1289.0
235.0,-0.163125,55,15.499999999999998,0.96875,4.068091236918138,1,77.0,0.4639257263277704,6,209.0,0.4333361639689391,0,0.0,1.0,4,40.0,0.0014863254236234,0,0.0,1.0,4,181.0,0.1371723544906254,3,33.0,0.3076835984391523,8,238.0,0.1742366235876529,7,197.0,0.1203686107749733,1,18.0,0.4774180843857347,4,84.0,0.0,8,284.0,0.167758863483934,1,44.0,0.4332512020316431,0,0.0,1.0,3,36.0,0.0009399508665492,5,109.0,0.2143227445282173,55,1550.0
240.0,-0.179375,60,18.370000000000005,1.1481249999999998,3.956466008899895,1,82.0,0.5480774981283455,6,239.0,0.2946743846201796,0,0.0,0.7927784378499704,5,65.0,0.2541625718417669,0,0.0,1.0,4,199.0,0.1842952614807921,5,53.0,0.1630362502722523,9,283.0,0.199539088842263,6,222.0,0.1254566441462315,1,23.0,0.3682531857137959,4,104.0,0.0,9,328.0,0.127525797098159,1,49.0,0.6471166523061401,0,0.0,1.0,3,51.0,0.0,6,139.0,0.22278387661053,60,1837.0
245.0,0.215625,51,14.92,0.9325,4.512168569418375,0,0.0,0.4967688705145434,5,141.0,0.3728020425290431,0,1.0,0.2941422869367354,5,90.0,0.2467333848019408,0,1.0,0.9255118762518538,1,79.0,0.4049373406906024,6,83.0,0.0729611906219491,7,271.0,0.2715948894002883,5,221.0,0.1638554871975018,0,1.0,0.5323755885751704,4,126.0,0.1841793848012593,9,204.0,0.0019620285475606,1,54.0,0.6820164070187009,0,0.0,1.0,2,55.0,0.0,6,165.0,0.2027398337121715,51,1492.0
250.0,-0.1312499999999999,56,17.02,1.06375,4.895955651810138,1,5.0,0.5381177917801527,5,165.0,0.3164379989454139,1,7.0,0.5715121130912576,5,115.0,0.3359313830673239,0,3.0,0.918716848576289,1,22.0,0.4966402224822657,6,114.0,0.2017012532827404,8,309.0,0.2510582950437952,5,246.0,0.0073802020728742,0,0.0,0.8392600712424751,4,147.0,0.4752637908674431,10,253.0,0.0784880709324503,1,59.0,0.4649350714628359,0,0.0,1.0,2,65.0,0.0,7,192.0,0.2819953408719162,56,1702.0
255.0,-0.18,68,19.9,1.24375,3.422844315332447,3,15.0,0.4799400231416784,6,190.0,0.1399664198401587,2,12.0,0.452757136833642,7,140.0,0.1177910444741061,0,3.0,0.8206297654202436,2,28.0,0.0007619568259361,6,144.0,0.201083766032777,9,349.0,0.1778532915445197,6,276.0,1.9787837476109712e-06,0,0.0,0.956548355843909,4,167.0,0.4290771838073293,10,294.0,0.0679684064825474,3,70.0,0.000201329946762,0,0.0,0.7625004819252533,2,75.0,0.0,8,227.0,0.1437113357125757,68,1990.0
