step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,-0.000625,1,0.01,0.000625,10.087251701593834,0,0.0,0.8607555229958562,0,0.0,0.3351203793709355,0,0.0,0.8538124176511661,1,1.0,0.4979618218341397,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.853043562460566,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8282489447889748,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8522725788164043,1,1.0
10.0,-0.00625,2,0.11,0.006875,6.315880515723637,0,0.0,0.8822109048717636,1,5.0,0.0001977268750031,0,0.0,0.015457271727893,1,6.0,0.0064756366340837,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.875687236050849,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8051412799556454,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9503390336604012,0,0.0,1.0,2,11.0
15.0,-0.011875,4,0.3,0.01875,6.593442113226906,0,0.0,0.999450234278166,1,10.0,0.0,1,4.0,0.0,2,16.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.999419785878045,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8558105678215997,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8437245337251567,0,0.0,1.0,4,30.0
20.0,-0.0124999999999999,4,0.5,0.03125,3.891759777787732,0,0.0,0.4697845647892805,1,15.0,0.0,1,9.0,0.0,2,26.0,0.0999085723483848,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.1360084484153303,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5633216728553458,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9258061438607952,0,0.0,0.2207971799309687,4,50.0
25.0,-0.018125,6,0.79,0.049375,6.528276851217433,1,4.0,7.526511376083827e-05,1,20.0,0.0,1,14.0,0.4745066609856443,2,36.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,0.4495486748183853,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8685168975980642,0,0.0,1.0,0,0.0,0.9503390336604012,0,0.0,1.0,0,0.0,0.9994240023891628,6,79.0
30.0,-0.01875,6,1.09,0.068125,6.2217999614380775,1,9.0,0.0,1,25.0,0.0,1,19.0,0.4197763608922301,2,46.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,10.0,0.4166082298324304,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8109635579329677,0,0.0,0.973315083223508,0,0.0,1.0,0,0.0,0.8437245337251567,0,0.0,1.0,0,0.0,0.969422040946574,6,109.0
35.0,-0.02,7,1.41,0.088125,4.486866936882989,1,14.0,0.0,1,30.0,0.0,1,24.0,0.4619127603276042,2,56.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,17.0,0.0003947752749021,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8183108049862865,0,0.0,0.8604419087613082,0,0.0,1.0,0,0.0,0.9258061438607952,0,0.0,1.0,0,0.0,1.0,7,141.0
40.0,-0.0225,8,1.77,0.110625,6.483389532194534,1,19.0,0.3569165702073336,1,35.0,0.4076548658647926,2,30.0,0.2677552038789894,2,66.0,0.355565683570853,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,27.0,0.2508986420965908,0,0.0,1.0,0,0.0,0.6158340545756033,0,0.0,0.9137406381294196,0,0.0,0.8561300097220911,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7855492551314722,8,177.0
45.0,0.0137499999999999,6,1.55,0.096875,6.069531685111696,1,24.0,0.4232025625702325,1,40.0,0.1505085870332659,1,34.0,0.4184575415001436,2,45.0,0.2962826655983453,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,11.0,0.1055399230852798,0,0.0,1.0,0,0.0,0.8775275085101456,0,0.0,0.8091420522064579,1,1.0,0.6032625849451703,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9337621263847528,6,155.0
50.0,-0.021875,9,1.9,0.11875,5.72689385106448,2,30.0,0.0007855741375028,2,48.0,9.787134812534017e-06,1,39.0,0.084684407734918,2,55.0,0.3199727805862043,0,0.0,1.0,0,0.0,1.0,0,3.0,0.993393834955922,0,3.0,0.5017001578336399,0,0.0,1.0,0,0.0,0.9994283751172768,1,3.0,0.0010522582088076,1,9.0,0.6013128429368214,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8675726115395783,9,190.0
55.0,-0.026875,14,2.33,0.145625,3.778808484518334,2,40.0,0.0,1,52.0,0.0322077907531281,1,45.0,0.1072824305004304,3,65.0,0.2239690045529094,0,0.0,1.0,0,0.0,1.0,0,0.0,0.993393834955922,2,5.0,0.2934417476671513,0,0.0,1.0,0,0.0,0.0367033346570478,1,8.0,0.0,3,18.0,0.4482223386027489,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0,0.3060159590781627,14,233.0
60.0,-0.0424999999999999,15,3.01,0.188125,3.633524078543312,2,50.0,0.0,2,61.0,0.0,2,53.0,6.145581922469864e-05,2,75.0,0.2953367188714933,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9685146236615514,1,10.0,0.5011247908439386,0,0.0,1.0,1,5.0,9.228404735820935e-06,1,13.0,0.0,3,30.0,0.2820690010480971,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,0.4546675638885385,15,301.0
65.0,-0.0549999999999999,19,3.89,0.2431249999999999,1.6686912752932568,2,60.0,0.0,2,71.0,0.0,2,63.0,0.0,2,85.0,0.2831166284241163,0,0.0,1.0,0,0.0,1.0,1,2.0,0.0,2,19.0,0.4082265082485178,0,0.0,1.0,1,10.0,0.0,1,18.0,0.0,5,52.0,0.0027023069743045,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.4108148154223414,19,389.0
70.0,0.086875,9,2.5000000000000004,0.15625,7.064065189874362,2,70.0,0.0,1,65.0,0.0,0,0.0,1.0,0,0.0,0.9376574822737106,0,0.0,1.0,0,2.0,0.8557170634720204,0,2.0,0.9187930634731848,1,23.0,0.7718186470007319,0,0.0,1.0,0,0.0,1.0,1,25.0,0.539361522152851,3,49.0,0.2484279495962993,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,14.0,0.026924223850741,9,250.0
