step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0.0,0.0,12.2710484344129,0,0.0,0.9193484870683858,0,0.0,0.9033234755213116,0,0.0,0.9037871982329112,0,0.0,0.9446187528416918,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8815450901472371,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.911213435329836,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8961939075705383,0,0.0
10.0,0.0,0,0.0,0.0,12.02599495139972,0,0.0,0.9988242127662408,0,0.0,0.8709748045487004,0,0.0,0.8715936922654648,0,0.0,0.9207056093114736,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8419092124139402,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8815048025175679,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8614596311051759,0,0.0
15.0,0.0,0,0.0,0.0,12.480056343264971,0,0.0,0.919200928718966,0,0.0,0.9444917728428786,0,0.0,0.9447580259560536,0,0.0,0.907226286567432,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.931987397360018,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9490219075749012,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9241310565683736,0,0.0,1.0,0,0.0
20.0,-0.000625,1,0.01,0.000625,8.361356127819784,0,0.0,0.996201525402228,0,0.0,0.5545940789620352,0,0.0,0.9599054739559968,1,1.0,0.4296686807816412,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6176071425104463,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9501553986130098,0,0.0,0.3080960238583557,0,0.0,1.0,0,0.0,1.0,0,0.0,0.996379617026132,0,0.0,0.3184142113888999,1,1.0
25.0,-0.0049999999999999,2,0.09,0.005625,7.885330902057336,0,0.0,0.9224584153045348,1,3.0,6.27644246816058e-05,0,0.0,0.1404576624421173,1,6.0,0.2832655250732594,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8947719976649906,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9859730295303666,0,0.0,0.913069566226464,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9513389617404334,0,0.0,0.9580702349124944,2,9.0
30.0,-0.01375,5,0.31,0.019375,6.755638508923159,1,3.0,0.0002217446626368,1,8.0,0.0,1,4.0,1.3057469130486656e-05,2,16.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9134246493198408,0,0.0,0.8861046236778868,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8947530482284676,0,0.0,0.961914156472226,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9965365564985306,0,0.0,1.0,5,31.0
35.0,-0.015625,5,0.56,0.035,6.731940947967252,1,8.0,0.0,1,13.0,0.0,1,9.0,0.4403911894945977,2,26.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8885088089767814,0,0.0,0.9111852561569832,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9208301782410306,0,0.0,1.0,0,0.0,0.9836001651997084,0,0.0,0.9292976981431776,0,0.0,1.0,5,56.0
40.0,-0.015625,5,0.81,0.050625,8.895252710539301,1,13.0,0.449522053281025,1,18.0,0.413748134812485,1,14.0,0.5781345512884362,2,36.0,0.4202517371682722,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9748452725340868,0,0.0,0.8481065212310688,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9730249436835068,0,0.0,0.7719064990047079,0,0.0,1.0,0,0.0,0.9742842643719208,0,0.0,0.8807861866418779,0,0.0,0.8740616566205919,5,81.0
45.0,-0.0025,5,0.8500000000000001,0.053125,8.625712214131553,1,18.0,0.4848696839855081,1,23.0,0.4877841316945892,1,19.0,0.6496213739756506,1,20.0,0.6332763209477051,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9215100625026292,1,5.0,0.4995139878901578,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9258209684535934,0,0.0,0.7894265141152184,0,0.0,1.0,0,0.0,0.8770073336901487,0,0.0,0.011621275204704,0,0.0,0.9219934860253732,5,85.0
50.0,-0.0274999999999999,12,1.29,0.080625,4.353966488368452,2,24.0,0.0009582723291195,1,28.0,0.4984317648009235,2,26.0,0.2859699948389023,1,25.0,0.2934756387154679,0,0.0,1.0,0,0.0,1.0,2,5.0,0.0008311927886139,1,13.0,0.6259238696749665,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9650273084278622,1,2.0,0.0015429998445063,0,0.0,1.0,1,2.0,0.0007697821933987,1,4.0,0.0,0,0.0,0.9286693221799706,12,129.0
