step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,-0.0274999999999999,16,2.39,0.149375,3.7848493238370047,1,39.0,0.426436543281084,1,50.0,0.4722851815534204,1,48.0,0.1064138476834347,3,51.0,0.3782472599638156,0,0.0,1.0,0,0.0,1.0,1,8.0,0.0,4,22.0,0.177361914558998,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8691454083403112,2,2.0,0.3036459201366336,0,0.0,1.0,1,12.0,0.0,0,0.0,1.0,2,7.0,0.0,16,239.0
60.0,-0.04125,15,3.05,0.190625,3.979911831946084,2,47.0,1.8605139109279192e-05,1,55.0,0.0056676457739652,2,55.0,0.0006252463951522,2,61.0,0.4869659720874125,0,0.0,1.0,0,0.0,1.0,1,13.0,0.0,3,37.0,0.3008584222922265,0,0.0,1.0,0,0.0,1.0,1,1.0,0.0036188737037684,1,7.0,0.5931947337740222,0,0.0,1.0,1,17.0,0.0,0,0.0,1.0,1,12.0,0.4825359713816831,15,305.0
65.0,-0.0537499999999999,19,3.910000000000001,0.244375,1.118126575639746,2,57.0,0.0,2,65.0,3.366794327674275e-05,2,65.0,0.0,4,74.0,0.0129904917485433,0,0.0,1.0,0,0.0,1.0,1,18.0,0.0,4,55.0,0.0022166920987206,0,0.0,1.0,0,0.0,1.0,1,6.0,0.0,1,12.0,0.6395755334655795,0,0.0,1.0,1,22.0,0.0,0,0.0,1.0,1,17.0,0.0078836209456603,19,391.0
70.0,0.0775,14,2.6699999999999995,0.166875,5.172098829598602,2,67.0,0.0,0,0.0,1.0,0,0.0,1.0,3,33.0,0.0,0,0.0,1.0,0,2.0,0.9260771442199104,1,25.0,0.5938321592969533,4,74.0,0.3903857592584495,0,0.0,1.0,0,0.0,1.0,1,11.0,0.1897802292919782,0,1.0,0.9235521674010264,0,0.0,1.0,1,27.0,0.0,0,0.0,1.0,2,27.0,0.0,14,267.0
75.0,-0.045,15,3.39,0.211875,5.320970876284605,2,77.0,0.1258637181318357,0,0.0,0.4554900883240759,0,0.0,0.5870079479607454,3,48.0,0.2061736160269111,0,0.0,1.0,0,2.0,0.8289860092511802,1,29.0,0.6394816544113221,4,93.0,0.4258880377068039,0,0.0,1.0,0,0.0,1.0,1,16.0,0.3953636647336088,1,5.0,0.4687091804763266,0,0.0,1.0,1,32.0,0.0,0,0.0,1.0,2,37.0,0.1724401270342943,15,339.0
80.0,-0.0387499999999999,15,4.01,0.250625,5.98535323583436,2,87.0,0.3063597685607875,0,0.0,0.0183150884954212,0,0.0,0.8888314810386345,3,63.0,0.3680362129803667,0,0.0,1.0,0,2.0,0.93885073353092,1,34.0,0.6132138182946886,5,114.0,0.3480779574079486,0,0.0,1.0,0,0.0,1.0,1,21.0,0.4599835588453794,1,10.0,0.5847116799073165,0,0.0,1.0,1,37.0,0.0,0,0.0,1.0,1,33.0,0.2878835786017185,15,401.0
85.0,-0.0512499999999999,19,4.830000000000001,0.301875,4.014020493355124,2,97.0,0.2889143978618058,1,5.0,0.0,0,0.0,1.0,3,78.0,0.1709732945213687,0,0.0,1.0,0,0.0,0.7934329982031971,1,38.0,0.4376772366935959,5,138.0,0.0041549094746798,0,0.0,1.0,0,0.0,1.0,1,26.0,0.4529895336855694,2,15.0,0.2968356602246728,0,0.0,1.0,1,42.0,0.0,0,0.0,1.0,3,44.0,0.2209478971332987,19,483.0
90.0,-0.064375,20,5.859999999999999,0.3662499999999999,4.208408187805132,2,107.0,0.0,1,10.0,0.0,0,0.0,1.0,4,98.0,3.0498202790106057e-06,0,0.0,0.8853308706859969,0,0.0,0.9342867828425092,1,43.0,0.4584452055473947,6,169.0,0.1394624156472068,0,0.0,1.0,0,0.0,0.8945556822105744,1,31.0,0.0177083208439433,1,22.0,0.5060430315354303,0,0.0,1.0,1,47.0,0.0,0,0.0,1.0,3,59.0,0.2139521298129027,20,586.0
95.0,-0.0599999999999999,21,6.82,0.42625,4.805202670240016,2,117.0,0.0,1,15.0,0.0,0,0.0,1.0,4,118.0,0.3063977529312468,0,0.0,0.9102231234945471,0,0.0,0.7178927482051254,1,48.0,0.4881804993878597,5,188.0,0.2557983251307442,0,0.0,1.0,0,0.0,0.9856341780118564,2,41.0,3.807539130670857e-05,2,29.0,0.46290997980499,0,0.0,1.0,1,52.0,0.0,0,0.0,1.0,3,74.0,0.2439498124248961,21,682.0
100.0,-0.068125,23,7.909999999999999,0.494375,3.9355105829693326,2,127.0,0.0,1,20.0,0.0,0,0.0,1.0,4,138.0,0.2897558944122384,0,0.0,0.987768723307552,1,2.0,0.1457696260187134,1,53.0,0.0,5,213.0,0.2158575003483704,0,0.0,1.0,0,0.0,0.9052151382387128,2,51.0,0.4322274487927582,2,39.0,0.4727550605056711,0,0.0,1.0,1,57.0,0.0,0,0.0,0.3731205624248905,4,91.0,0.0002312345799254,23,791.0
105.0,-0.075625,26,9.12,0.5700000000000001,2.900943222389535,2,137.0,0.0,1,25.0,0.0,0,0.0,1.0,5,160.0,0.1454453426930011,0,0.0,1.0,2,11.0,0.0002680718244716,1,58.0,0.0,6,240.0,7.345646597513369e-05,0,0.0,0.8442751615321611,0,0.0,0.012309706774596,2,61.0,0.470469046317482,2,49.0,0.3159411758967148,0,0.0,1.0,1,62.0,0.4471897965856842,0,0.0,0.8893792252548752,4,109.0,0.1731536104822537,26,912.0
110.0,0.08125,22,7.82,0.48875,2.879015969022996,1,53.0,0.1271380945561297,0,0.0,0.3423597589028767,0,0.0,0.2424243378265866,5,185.0,0.059264849562713,0,0.0,1.0,2,21.0,0.0,0,0.0,0.931571107751022,4,198.0,0.0483977624593538,0,0.0,0.9190793056823624,0,0.0,1.0,2,71.0,0.2675781218597682,3,61.0,0.049430196340499,0,0.0,1.0,1,67.0,0.492805093746988,0,0.0,0.8871519556242777,4,126.0,0.1770993747923927,22,782.0
115.0,-0.05125,24,8.64,0.54,5.184635725286281,0,0.0,0.8111556783262828,0,4.0,0.8362138999583845,0,4.0,0.9119970990612424,5,210.0,0.251612146478722,0,0.0,1.0,2,35.0,0.3138591298999925,0,4.0,0.882790707612262,5,222.0,0.1527080386068985,0,0.0,1.0,0,0.0,1.0,3,90.0,0.2169924820795277,3,76.0,0.2284565267224029,0,0.0,1.0,1,72.0,0.4357405772412631,0,0.0,0.1297623014798288,5,147.0,0.1409005456322315,24,864.0
120.0,-0.074375,27,9.83,0.614375,4.31402695776498,0,0.0,0.6809730553495896,0,0.0,0.901825065543534,0,4.0,0.9263079440482862,5,235.0,0.142739715936949,0,0.0,1.0,2,45.0,0.3195644101904646,0,4.0,0.8854536842148769,6,248.0,0.0006282099214004,0,0.0,1.0,0,0.0,0.8840546359276635,4,104.0,0.1635675931751563,3,91.0,0.23697216337757,0,0.0,1.0,1,77.0,0.0,1,3.0,0.0003112931921082,5,172.0,0.0043931736039347,27,983.0
125.0,-0.0906249999999999,31,11.28,0.705,3.532304419042573,0,0.0,1.0,0,0.0,0.8754838487852475,1,7.0,0.5953472931158783,6,264.0,0.1339023861144986,0,0.0,1.0,2,51.0,0.0921959964979529,1,7.0,0.3875943210883383,6,278.0,1.3223847249935109e-06,0,0.0,1.0,0,0.0,0.932494612960344,4,124.0,0.1810232244835599,3,106.0,0.1932668833214131,0,0.0,1.0,1,82.0,0.0,1,8.0,0.4538261591799628,6,201.0,9.637953405403262e-06,31,1128.0
130.0,-0.098125,34,12.85,0.803125,1.7718216237062328,0,0.0,1.0,1,2.0,0.4868620675590883,2,14.0,0.0056140333326147,6,294.0,0.152315042717839,0,0.0,1.0,2,61.0,0.003418311637935,2,16.0,0.0,5,299.0,0.1088655496140852,0,0.0,1.0,0,0.0,0.0860927767074883,4,144.0,0.0115053949316044,4,124.0,0.0938018273425942,0,0.0,1.0,1,87.0,0.0,1,13.0,0.4478230061621612,6,231.0,0.0903345442066515,34,1285.0
135.0,0.5218750000000001,7,4.5,0.28125,6.956033564095267,0,0.0,1.0,1,5.0,0.4481292182254838,1,15.0,0.3734051498264319,1,95.0,0.3002950974164488,0,0.0,1.0,2,71.0,0.0,0,4.0,0.5673171407212557,0,128.0,0.4027277503523959,0,0.0,1.0,0,4.0,0.5961055744819507,1,23.0,0.5641177482754356,0,32.0,0.3229284519951599,0,0.0,1.0,0,2.0,0.8101343942945815,0,4.0,0.7246573953007115,1,67.0,0.3496084888055036,7,450.0
140.0,0.07875,9,3.24,0.2025,9.38908170664608,0,0.0,1.0,1,9.0,0.5765464953770414,1,27.0,0.7508564728935091,2,70.0,0.2730636036094312,0,2.0,0.90751929775578,2,85.0,0.4317459781919646,0,9.0,0.7979566955791717,1,57.0,0.008044657430734,0,0.0,1.0,0,9.0,0.7941768801934153,1,28.0,0.7693057464651628,0,0.0,1.0,0,0.0,1.0,0,2.0,0.8921489433448944,0,7.0,0.840460274280987,1,19.0,0.4566010289514676,9,324.0
145.0,-0.025625,18,3.65,0.228125,8.281984073391069,1,0.0,0.0,2,14.0,0.3028550198093391,2,32.0,0.6393855398723447,4,80.0,0.1962671061338575,0,2.0,0.9874003518289896,2,91.0,0.4768156171656956,0,9.0,0.8285906710105057,3,67.0,0.0,0,0.0,1.0,0,7.0,0.958326190353304,1,33.0,0.734922689635174,1,0.0,0.0,0,0.0,1.0,0,2.0,0.9592693121651498,0,4.0,0.8108351571522315,2,24.0,0.0,18,365.0
150.0,-0.0149999999999999,11,3.89,0.243125,8.559647277760748,0,0.0,0.1274992753168314,1,17.0,0.441502942060443,1,32.0,0.7514471649558035,3,91.0,0.4658221211120264,0,0.0,0.9601327938587532,2,101.0,0.0654631711788774,1,10.0,0.4755735474436732,1,67.0,0.4723363883858489,0,0.0,1.0,0,5.0,0.6708779185703302,1,33.0,0.4920408634551356,0,0.0,0.916980497408928,0,0.0,0.9457480600449212,0,0.0,1.0,0,4.0,0.6921517176073704,1,29.0,0.4509889322225488,11,389.0
155.0,-0.0499999999999999,20,4.689999999999999,0.2931249999999999,7.214323551684687,1,3.0,0.4591591038635769,2,24.0,0.3126620406709441,2,38.0,0.413858857983943,3,106.0,0.4588436916500187,0,0.0,0.9648284713554932,3,114.0,0.0,4,29.0,0.1532805267882641,1,72.0,0.4478453602067716,0,0.0,0.8883393954354637,1,5.0,0.6836088177429418,1,38.0,0.6139759504915383,0,0.0,0.8907595523527383,0,0.0,0.8496399172642727,0,0.0,0.8598806988388057,1,6.0,0.5789738276532941,1,34.0,0.0,20,469.0
160.0,-0.065625,21,5.74,0.35875,7.448182080939164,1,8.0,0.4979035933466318,2,34.0,0.4674884473462924,2,57.0,0.4856110929026007,3,121.0,0.3653771328873924,0,0.0,0.8876054090813402,2,121.0,0.0,6,53.0,0.1301729235008032,1,77.0,0.4416612419347243,0,0.0,0.876419323675884,1,10.0,0.7307536477116531,1,43.0,0.7268640485501965,0,0.0,0.8806078914915952,0,0.0,0.9763805729773006,0,0.0,0.8071535765135471,1,11.0,0.3707502255277746,1,39.0,0.0,21,574.0
165.0,-0.05375,22,6.6000000000000005,0.4125,6.431473130140371,1,13.0,0.4247143868569485,2,44.0,0.5242056169344586,3,57.0,0.3470117642233746,3,136.0,0.381027352231972,0,1.0,0.8939360429064714,2,131.0,0.2454535931373088,6,83.0,0.0057090273059205,1,82.0,0.5559890045221699,0,0.0,0.7284205944480631,1,5.0,0.5747070918120135,1,48.0,0.6214785719052645,0,0.0,0.6053895070081127,0,0.0,1.0,0,0.0,0.8874254242912272,1,16.0,0.1821862448268166,1,44.0,0.4026731448952472,22,660.0
170.0,-0.076875,26,7.829999999999999,0.489375,6.977491764745469,1,18.0,0.0,2,55.0,0.5406992226807905,3,72.0,0.3572574337987799,3,151.0,0.3670406529928455,0,1.0,0.9300213978918448,2,141.0,0.4992602571945682,7,118.0,0.1197483774156097,2,89.0,0.4661008127791273,1,2.0,0.4196769309915226,1,10.0,0.5890450940501046,2,56.0,0.5728380046807884,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,21.0,0.0,1,49.0,0.623920594794016,26,783.0
175.0,-0.084375,29,9.18,0.57375,6.073317130501787,1,23.0,0.5784548558771819,2,65.0,0.4530247495116813,4,89.0,0.0931542017170791,3,166.0,0.3729077269439608,0,1.0,0.8471622670377315,2,151.0,0.5679313219670541,7,153.0,0.1025676823800413,2,99.0,0.4354237454659076,1,7.0,0.0957376185471403,1,15.0,0.6389343836995137,4,69.0,0.4290290718364057,0,0.0,1.0,0,0.0,0.9353758294459842,0,0.0,1.0,1,26.0,0.0,1,54.0,0.6267020807978914,29,918.0
180.0,0.190625,28,6.129999999999999,0.383125,5.123206586607011,1,28.0,0.5706430337912239,2,74.0,0.0,3,80.0,0.0062273376430714,3,91.0,0.2296441095385175,0,0.0,0.8762425493431354,1,3.0,0.4342958018532835,2,117.0,0.3252304326902746,2,3.0,0.4080484472529291,1,5.0,0.4064511361484955,2,22.0,0.3409122220818378,7,97.0,0.2132160933949913,0,0.0,0.810942754636035,0,0.0,0.8935472117529433,0,0.0,1.0,1,31.0,0.0,3,62.0,0.0022139363313622,28,613.0
185.0,-0.0675,34,7.209999999999999,0.450625,5.178000371451439,1,33.0,0.5932651168552403,2,84.0,0.2937645066223509,4,100.0,0.0026970771442528,3,106.0,0.3561468816365716,1,2.0,0.0009222264877856,3,12.0,0.3602995761909783,1,75.0,0.4597314714573855,3,14.0,0.3343327402203935,1,10.0,0.4710572069438076,4,39.0,0.3117622310480524,7,133.0,0.2810855446488933,0,0.0,0.9377032752232368,0,0.0,0.9595756299463508,0,0.0,1.0,1,36.0,0.0,3,77.0,0.2101400966003401,34,721.0
190.0,-0.0893749999999999,38,8.64,0.54,4.337855262134661,1,38.0,0.4222879953087118,2,94.0,0.3312925022919786,5,124.0,0.0,4,124.0,0.1576395888990412,1,7.0,0.4680463044923709,3,27.0,0.3530023747033984,1,42.0,0.4255257683976191,3,29.0,0.3695636989944512,1,15.0,0.4862351087412201,4,59.0,0.3062817422783124,8,171.0,0.332099420920755,0,0.0,0.5001616050485538,1,1.0,0.3958179918449779,0,0.0,1.0,1,41.0,0.0,3,92.0,0.2402202107826336,38,864.0
195.0,-0.125625,44,10.65,0.665625,2.417272444000736,1,43.0,0.4673794239502259,2,104.0,0.2717946555740111,5,149.0,0.0,6,150.0,0.0002450816161528,1,12.0,0.5975858805707078,3,42.0,0.1322657628300052,1,47.0,0.442832997479782,3,44.0,0.2146740094609476,1,20.0,0.0326496534495682,5,75.0,0.0397734843273756,9,213.0,0.2649259525686641,1,4.0,0.0435770136323383,2,9.0,0.0001159687544661,0,0.0,1.0,1,46.0,0.0,3,107.0,0.1211680384612214,44,1065.0
200.0,0.24625,29,6.71,0.4193749999999999,3.774027573049499,0,0.0,0.8829587177080257,2,114.0,0.302389617124933,3,95.0,0.0608424129258407,4,100.0,0.0772394722195105,1,17.0,0.6169079272184559,3,57.0,0.0,0,0.0,1.0,2,27.0,0.1616688547675165,1,25.0,0.0,2,46.0,0.0027112963793364,7,146.0,0.1784765255548772,1,9.0,0.1103715978138764,1,11.0,0.0,0,0.0,1.0,0,0.0,1.0,2,24.0,0.0751351368902815,29,671.0
205.0,-0.01875,26,7.010000000000001,0.438125,7.274673836405921,0,0.0,0.9468487590455869,2,124.0,0.4394898060084191,2,59.0,0.469629615344551,3,56.0,0.4232095192835114,1,25.0,0.622346453701519,3,75.0,0.3871591964981113,0,6.0,0.8606207136214268,2,35.0,0.4329242446392876,1,30.0,0.4396614437871244,3,66.0,0.4957044621430521,5,146.0,0.3116290180500534,1,20.0,0.7337050356053109,1,17.0,0.4694249998712772,0,5.0,0.8720734895798476,0,3.0,0.9431332036600292,2,34.0,0.4794199111917889,26,701.0
210.0,-0.070625,29,8.139999999999999,0.50875,7.636637608868935,0,0.0,1.0,2,134.0,0.4510414977870092,2,69.0,0.6100420471946423,4,71.0,0.3798919986438324,1,30.0,0.7203309467259754,3,90.0,0.4642417065255328,0,6.0,0.9041685993702884,3,45.0,0.3768904026278621,1,35.0,0.6121003874560507,3,81.0,0.5784756341264472,5,163.0,0.375054941318138,2,25.0,0.6805783650687397,1,22.0,0.4102429745738015,0,5.0,0.9231559188650128,0,3.0,0.8179221958531028,2,35.0,0.4014901941638119,29,814.0
215.0,-0.070625,26,9.269999999999998,0.579375,7.637735491754718,0,0.0,1.0,2,144.0,0.3334744065738735,2,79.0,0.6311374394102339,3,86.0,0.487351742868469,1,35.0,0.6754007984366562,3,105.0,0.3178899808845234,0,0.0,0.9415702390420568,2,55.0,0.5137306430265192,1,40.0,0.6229489113089562,3,95.0,0.5143372452581987,5,188.0,0.2492460803535973,1,24.0,0.6783219357481254,1,27.0,0.4749056393722369,0,2.0,0.8566963086060305,0,3.0,0.8430202649346261,2,44.0,0.4587802751414216,26,927.0
220.0,-0.09,36,10.710000000000004,0.669375,5.788549250030404,0,0.0,0.2436133756834312,3,157.0,0.1619289611821408,4,92.0,0.3432620628460809,3,101.0,0.4012176226423127,1,37.0,0.4640772062395041,4,124.0,0.3071719675143789,0,0.0,1.0,2,65.0,0.3733340439561928,1,45.0,0.5832305040863046,5,115.0,0.3733689721353266,6,213.0,0.1855618788745331,2,31.0,0.4048073280129173,1,31.0,0.4784373935220027,0,0.0,0.8865414782146233,1,4.0,0.4754516723622756,3,56.0,0.3960576299709343,36,1071.0
225.0,-0.118125,42,12.6,0.7875000000000001,5.470598966766299,0,0.0,0.8462660546685533,4,177.0,0.2169054221443082,5,117.0,0.3099471143818914,5,118.0,0.3349156818650486,1,42.0,0.0,3,132.0,0.2088599364818279,0,0.0,1.0,4,80.0,0.2740159975286353,1,50.0,0.6366745981603872,6,144.0,0.3328726582404614,6,243.0,0.1214553913334306,1,38.0,0.281241781440543,1,36.0,0.536840547919403,0,0.0,0.9611463650524878,1,9.0,0.5929137240947439,4,74.0,0.4967130895438967,42,1260.0
230.0,-0.146875,51,14.95,0.934375,4.291639521050965,0,0.0,1.0,4,198.0,0.4099414010172745,6,144.0,0.1184858577726292,5,143.0,0.2628995963878104,1,47.0,0.0,3,147.0,0.2251898375323439,0,0.0,1.0,5,101.0,0.0864437978590343,1,55.0,0.6548161728163185,9,185.0,0.2199077760050022,6,273.0,0.0,4,49.0,0.1994584490559846,1,41.0,0.6082409739277698,0,0.0,0.8453955159681392,1,14.0,0.4009891429310939,5,98.0,0.2922078736110309,51,1495.0
235.0,-0.165,55,17.59,1.099375,3.546704897897123,0,0.0,1.0,4,218.0,0.2484911887355494,7,178.0,0.0682824702213532,6,170.0,0.227520902324501,1,52.0,0.431659766899251,3,162.0,0.2199489770507711,0,0.0,1.0,5,126.0,0.1418649287100438,1,60.0,0.4926135028296285,10,234.0,0.1808684766418846,6,303.0,0.0,4,66.0,0.0424418711223785,1,46.0,0.5956171659206516,0,0.0,1.0,1,19.0,0.4322617232333554,6,125.0,0.2105254007447973,55,1759.0
240.0,-0.188125,62,20.6,1.2875,3.699862737145789,0,0.0,0.7869293016478062,6,244.0,0.1592624308014536,8,215.0,0.1855431693434908,6,200.0,0.2198014647008321,1,57.0,0.4207986965461922,3,177.0,0.0,0,0.0,1.0,6,156.0,0.1953669339943493,1,65.0,0.0,11,289.0,0.2241173362262879,6,333.0,0.0,6,94.0,0.0776883628858473,1,51.0,0.8037621023868532,0,0.0,1.0,1,24.0,0.2582659956610992,6,155.0,0.2109218457651082,62,2060.0
245.0,0.14875,55,18.22,1.13875,3.984536741161529,0,0.0,0.8637200317414337,4,70.0,0.1059408984451375,6,235.0,0.1720668588934032,8,238.0,0.1792895989876782,0,1.0,0.8244747995255118,0,59.0,0.4269087090913756,0,0.0,1.0,6,186.0,0.2191762473434643,1,70.0,0.0,12,347.0,0.1015334181496978,2,217.0,0.1802527238995953,7,127.0,8.27273641435362e-06,1,56.0,0.6772428441703916,0,0.0,1.0,2,31.0,0.293576704747945,6,185.0,0.2351633419442509,55,1822.0
250.0,-0.071875,65,19.37,1.2106249999999998,3.732139244522089,0,0.0,0.848925120465584,5,97.0,0.2427599769312555,7,269.0,0.1868908515530295,9,280.0,0.1628992675363707,1,5.0,0.6706001870616609,0,0.0,1.0,0,0.0,1.0,7,218.0,0.1834579904873394,1,75.0,0.0,13,412.0,0.1998099892966362,2,94.0,0.2995932145864124,8,163.0,0.0007656770481516,3,67.0,0.2488594134300983,0,0.0,0.5764277831906608,2,41.0,0.309219785593014,7,216.0,0.2069408387274078,65,1937.0
255.0,-0.2068749999999999,77,22.680000000000003,1.4175,3.013805637201563,1,0.0,0.5987552580172713,6,120.0,0.2308160949667873,9,307.0,0.1590724070631566,12,326.0,0.0679206029150817,1,10.0,0.7220580009269816,0,0.0,1.0,0,0.0,1.0,9,256.0,0.091807417021071,1,80.0,0.0,13,477.0,0.2095961952801911,2,104.0,0.3248288800051552,9,203.0,1.0299299670243622e-06,3,82.0,0.0,0,0.0,0.8728534763796028,2,51.0,0.2430322064760362,9,252.0,0.084891893177955,77,2268.0
