step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,,2,0.14,0.00875,8.134162958104087,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,12.431390535242477,0.000268113501467,0.5669460745566393,11.07867343552358
20.0,0.0,5,0.35,0.021875,4.394721929950241,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,2,0.0,0.1,0.05,0.06,0.0,0.0,0.0,0.0,11.123602991032037,0.0,0.0,1.095958612004165
25.0,0.0,4,0.31,0.019375,6.79498351230188,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,2,0.0,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,4,0.53,0.033125,8.261282416303088,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,1,0.0,0.2,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,4,0.25,0.015625,6.879666249167347,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,3,0.29,0.018125,9.219232758772144,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0357042495433524,12.119792898646184,10.899463137803512,10.523581777549976
45.0,-0.01,5,0.45,0.028125,7.336163927951793,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,0,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,3.733000951542441,11.185865480120674,11.379327259226397
50.0,-0.0499999999999999,7,0.8200000000000001,0.05125,6.994654520951144,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,1,0,0,0.11,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0052374676834776,10.451153204677077,10.5261684381074
55.0,-0.05,10,0.58,0.03625,5.056129034096961,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,1,1,0.16,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700861044062673,5.762681385835014
60.0,-0.05,11,1.04,0.065,5.588281961332501,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,1,1,0.21,0.0,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.299701123326277,7.7411241241051965
65.0,-0.0499999999999999,10,1.18,0.07375,5.684245570562929,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914151108139168,15.061261051106952
70.0,0.21,11,1.8,0.1125,6.107347470687313,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.495475693798189,15.067891225573362
75.0,0.0,14,2.1500000000000004,0.134375,4.861997637092116,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,3,0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,7.403181520639919,7.501345764612779,2.1698219968872663,4.874498728662225
80.0,0.0,9,2.0700000000000003,0.129375,6.2520824898235166,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,1,0.0,0.0,0.21,0.04,0.0,0.0,0.0,0.0,0.0,12.415100537252709,4.57629081984993,7.913086037492818
85.0,0.0,14,2.51,0.156875,6.670357958143051,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.81591204097208,0.0193741703654292,11.085198694711742
90.0,0.0,13,2.88,0.18,5.930152826877934,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,13.332343406775554,8.591617279492047,6.402434673372532
95.0,0.0,9,2.11,0.131875,6.786705934281105,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,1,0.0,0.03,0.03,0.05,0.0,0.0,0.0,0.0,0.0,4.844793024867644,15.34067435039276,8.21602094294155
100.0,0.0,15,1.96,0.1225,6.338807317957059,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,2,0.0,0.08,0.04,0.13,0.0,0.0,0.0,0.0,0.0,6.445763768626355,0.0395767355706418,4.345022331291394
105.0,0.0,9,1.15,0.071875,7.84430181852268,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,1,0.0,0.13,0.09,0.08,0.0,0.0,0.0,0.0,0.0,6.74241753009658,0.0,6.502384287214119
110.0,0.0,12,1.63,0.101875,6.438243183780444,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,1,0.0,0.18,0.08,0.13,0.0,0.0,0.0,0.0,4.226103796972893,1.8284762071562,5.34298484322773,2.0863114626826817
115.0,0.0,8,1.17,0.073125,8.427587967665678,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,1,0,0.0,0.23,0.13,0.0,0.0,0.0,0.0,0.0,13.307708787738695,6.084543362921521,7.969884597757773,13.583179800887295
120.0,0.0,8,1.32,0.0825,8.157240690309811,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,11.786415465881468,11.964319128236635,7.179463617476891,14.38793655612942
125.0,0.0,14,1.06,0.06625,7.043324472575754,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,3,1,0.02,0.0,0.29,0.01,0.0,0.0,0.0,0.0,0.0312064908769066,12.835039640703142,4.834105239518168,0.0764328879665622
