arch,path,step_time,avg_wait_time,total_stopped,avg_speed,method,pr,category
ppo,1.0,1105.0,2.5787500000000003,6.0,4.957120457802744,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1110.0,2.723125,7.0,5.048438365539565,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1115.0,2.75625,8.375,4.200056349764903,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1120.0,2.700625,8.5625,4.2349484935292665,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1125.0,2.6525,8.1875,4.322666756972652,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1130.0,2.75875,7.75,4.294179485929706,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1135.0,2.79125,7.8125,4.540544857412649,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1140.0,2.754375,7.375,4.652443786679409,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1145.0,2.5575,8.0,4.233304146850034,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1150.0,2.6175,7.25,5.380937373928035,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1155.0,2.620625,6.9375,5.294554621466112,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1160.0,2.509375,6.25,5.404945790611107,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1165.0,2.293125,6.25,5.041035731715275,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1170.0,2.313125,6.9375,5.0023509403560045,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1175.0,2.41875,7.5,4.639857949496348,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1180.0,2.438125,7.375,4.920015187573272,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1185.0,2.368125,7.25,5.412612477835052,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1190.0,2.379375,7.5625,4.8255925613016615,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1195.0,2.385625,8.0,4.486879158036243,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1200.0,2.42125,7.625,4.829460518220774,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1205.0,2.415,7.3125,5.1414846405442205,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1210.0,2.3156250000000003,6.75,4.78493639715806,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1215.0,2.195,6.125,4.615233434478802,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1220.0,2.331875,6.625,4.995558161168104,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1225.0,2.45375,7.6875,4.627356820534015,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1230.0,2.600625,8.0625,5.142603915219889,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1235.0,2.4925,6.875,4.918505793501485,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1240.0,2.3725,6.9375,5.03189857174197,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1245.0,2.35375,6.5625,4.814103863037836,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1250.0,2.45625,7.0625,5.252580875665758,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1255.0,2.561875,6.5625,5.08754317010849,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1260.0,2.625625,7.0,5.0440358663895415,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1265.0,2.569375,6.875,4.3589004032864125,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1270.0,2.444375,6.875,4.42738688180853,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1275.0,2.2750000000000004,6.25,4.54599158637406,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1280.0,2.3818750000000004,6.0625,5.003899235181513,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1285.0,2.378125,5.75,5.535885914133778,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1290.0,2.4975,6.375,5.013359559515498,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1295.0,2.448125,6.9375,4.560965319562337,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1300.0,2.15,6.9375,4.783996010313051,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1305.0,1.983125,6.3125,5.248306227519344,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1310.0,1.98375,6.25,5.312674629420185,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1315.0,1.985,5.625,5.590228069423149,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1320.0,2.044375,6.375,5.03959611388423,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1325.0,2.04625,6.0625,4.795775440279312,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1330.0,2.16625,5.9375,5.135631884413521,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1335.0,2.1975,5.8125,5.232440060332615,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1340.0,2.16125,5.8125,5.280767159029602,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1345.0,2.1425,6.875,4.354207102761702,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1350.0,2.21375,5.5625,4.905966096330586,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1355.0,2.269375,6.0625,5.212636080433524,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1360.0,2.280625,5.8125,5.212419076695111,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1365.0,2.33,6.125,4.855907644973048,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1370.0,2.471875,6.9375,4.4816490639123385,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1375.0,2.63375,7.5625,4.356509028190108,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1380.0,2.63875,6.8125,4.531326203138305,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1385.0,2.605625,6.125,5.182109225214873,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1390.0,2.6324999999999994,5.9375,5.154958275321903,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1395.0,2.55125,6.25,4.694667638814329,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1400.0,2.50625,6.0,4.526028661027614,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1405.0,2.605,6.125,4.544891129644561,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1410.0,2.5525,5.375,5.053487911262609,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1415.0,2.42625,4.3125,5.650326320670556,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1420.0,2.430625,5.25,5.556235685604082,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1425.0,2.468125,6.5,5.05455148574093,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1430.0,2.4775,6.5625,5.005743193341851,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1435.0,2.26,5.4375,4.683544844364857,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1440.0,2.3637500000000005,5.4375,4.459943338178624,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1445.0,2.28875,5.5625,4.243782067038941,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1450.0,2.295,5.3125,4.183905792375487,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1455.0,2.355625,5.4375,4.52476438817771,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1460.0,2.299375,5.3125,5.3357873927482204,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1465.0,2.05,4.625,5.362811138515136,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1470.0,2.16875,4.75,4.939415580725996,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1475.0,2.161875,5.0625,4.603772978636503,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1480.0,2.27375,5.625,4.6516950463530815,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1485.0,2.3175,5.25,5.0499596235518105,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1490.0,2.211875,4.6875,5.152318170079592,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1495.0,1.9875,4.75,4.698032179908274,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1500.0,1.94,5.0,4.439381294313154,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1505.0,2.0125,5.875,4.55929922474387,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1510.0,2.11375,5.25,5.020980834031796,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1515.0,2.0718750000000004,5.625,4.586908969110593,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1520.0,1.9818750000000005,5.25,4.324727919459028,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1525.0,1.808125,4.75,4.709249424561613,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1530.0,1.84125,4.75,5.036902461546998,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1535.0,1.839375,4.8125,5.100927481854914,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1540.0,1.85375,5.3125,4.5201285484462845,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1545.0,1.866875,5.875,4.284544638788591,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1550.0,1.95125,6.0,4.179647693402667,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1555.0,1.78125,4.5,5.24847141000718,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1560.0,1.593125,4.5625,5.5362985464696415,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1565.0,1.705625,5.0625,5.499605898174813,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1570.0,1.759375,4.9375,5.125750441410549,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1575.0,1.77,4.75,5.437646884770486,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1580.0,1.7100000000000002,5.8125,4.514331456587398,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1585.0,1.4762499999999998,5.8125,4.484877828541153,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1590.0,1.615625,5.125,4.788154258045148,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1595.0,1.6800000000000002,5.0625,4.9852805484993175,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1600.0,1.5975,4.25,5.174863338948276,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1605.0,1.52875,4.3125,5.420207801035266,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1610.0,1.6281250000000005,4.625,5.123868383333751,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1615.0,1.6150000000000002,5.3125,4.887558083140942,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1620.0,1.405,4.625,5.180543370904792,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1625.0,1.38875,4.75,4.8280187561187216,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1630.0,1.351875,3.75,5.535790098674346,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1635.0,1.32625,4.375,4.635277408818339,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1640.0,1.154375,3.75,5.229228791648906,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1645.0,1.238125,4.625,5.273270797516717,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1650.0,1.25875,4.1875,5.095267942978703,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1655.0,1.256875,4.9375,5.371471472345586,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1660.0,1.425625,5.8125,4.94470785487998,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1665.0,1.4625,5.5,4.604599963194512,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1670.0,1.32125,4.3125,5.425242955368259,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1675.0,1.270625,4.375,5.681207813687759,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1680.0,1.175,3.5625,6.10306423321395,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1685.0,1.0775,3.3125,5.417436166909242,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1690.0,0.966875,3.125,6.180818503914408,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1695.0,0.919375,3.0,5.879693674318101,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1700.0,0.80125,3.8125,5.834257275358238,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1705.0,0.8775,4.6875,4.79995943771825,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1710.0,0.9425,4.375,5.24853580977167,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1715.0,0.81,3.5,6.062557963348196,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1720.0,0.6893750000000001,2.9375,5.935446508511948,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1725.0,0.6643749999999999,3.6875,5.988671412050772,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1730.0,0.7693749999999999,4.125,5.602106422904974,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1735.0,0.65625,3.3125,5.943197146200132,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1740.0,0.569375,2.875,6.367952595735746,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1745.0,0.5675,3.5625,5.934831840080555,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1750.0,0.56875,2.875,6.203930749928684,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1755.0,0.61625,3.75,5.793337740171953,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1760.0,0.55375,3.75,5.915586170172478,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1765.0,0.574375,3.6875,6.00394476608206,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1770.0,0.628125,3.875,5.585724143395807,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1775.0,0.6425,3.625,5.349553008343655,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1780.0,0.58375,2.9375,6.241628643380751,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1785.0,0.45875,2.3125,7.233448666305602,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1790.0,0.433125,2.5625,6.684029579620249,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1795.0,0.48,3.1875,6.904623433495677,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1800.0,0.4575,2.5625,6.843831061949444,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1805.0,0.513125,3.0,6.694609260998904,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1810.0,0.5918750000000002,3.375,5.993398794771975,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1815.0,0.58,3.125,5.392985814969774,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1820.0,0.5587500000000001,3.1875,5.27385381991127,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1825.0,0.631875,3.125,5.662014695862204,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1830.0,0.6475,2.9375,5.347135814741398,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1835.0,0.69375,2.9375,4.781156053385582,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1840.0,0.704375,2.5625,5.473714447713831,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1845.0,0.720625,3.0625,5.435758112336686,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1850.0,0.7075,2.5625,5.946194768628359,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1855.0,0.686875,2.375,6.318985069130225,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1860.0,0.650625,2.125,6.689915916015771,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1865.0,0.5775,1.5625,7.2745991313262754,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1870.0,0.46125,1.375,6.637458704910578,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1875.0,0.485625,1.375,6.701382830235069,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1880.0,0.454375,1.4375,6.824322824870568,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1885.0,0.429375,1.4375,5.85503867979205,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1890.0,0.40375,1.375,6.2360792350980425,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1895.0,0.3637499999999999,1.4375,6.033802433252283,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1900.0,0.3599999999999999,1.6875,5.690061739686781,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1905.0,0.3043749999999999,1.1875,5.911536744890444,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1910.0,0.26875,1.125,5.7343053887149456,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1915.0,0.299375,1.3125,6.917882344163704,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1920.0,0.33875,1.5625,6.236676764229792,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1925.0,0.27125,1.3125,6.09233618986778,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1930.0,0.2175,1.1875,6.041573919026841,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1935.0,0.215,1.3125,6.058271820933111,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1940.0,0.238125,1.1875,5.823650783041746,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1945.0,0.2081249999999999,0.8125,6.118077607338513,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1950.0,0.241875,1.125,6.481072118700875,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1955.0,0.2675,1.375,7.031988014406335,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1960.0,0.23625,0.9375,6.559171684156968,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1965.0,0.1912499999999999,0.8125,7.7254465096006975,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1970.0,0.19625,0.8125,6.841019042902163,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1975.0,0.218125,0.9375,7.826825737356752,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1980.0,0.23875,1.0625,7.878029393576232,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1985.0,0.255625,1.0625,7.668016261262179,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1990.0,0.2543749999999999,0.875,7.262513224196245,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,1995.0,0.11,0.375,8.284682290419852,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,2000.0,0.1143749999999999,0.5625,8.422090050637278,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,15.0,0.006875,0.125,8.824044972152883,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,20.0,0.02,0.3125,4.067609606825215,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,25.0,0.015,0.125,8.571222860770726,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,30.0,0.028125,0.125,11.181252990932146,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,35.0,0.003125,0.0,12.158590103326338,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,40.0,0.015,0.25,8.513496513775582,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,45.0,0.0125,0.1875,9.463353985743982,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,50.0,0.024375,0.1875,9.001400277951305,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,55.0,0.021875,0.4375,7.4856062317436765,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,60.0,0.01875,0.125,9.08552523937041,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,65.0,0.0275,0.25,9.080054647252334,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,70.0,0.031875,0.3125,8.917362685476428,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,75.0,0.03625,0.375,7.966914229361399,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,80.0,0.05,0.4375,8.587758729181129,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,85.0,0.0425,0.375,8.74230331694246,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,90.0,0.045,0.3125,8.270700887076543,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,95.0,0.043125,0.4375,9.26120979663948,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,100.0,0.05875,0.5625,8.21248123174838,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,105.0,0.053125,0.4375,8.399826500363792,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,110.0,0.0774999999999999,0.5625,7.4697565520716065,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,115.0,0.05125,0.375,8.680367261885449,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,120.0,0.059375,0.5,8.060119149467559,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,125.0,0.04625,0.3125,8.795389955046115,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,130.0,0.0581249999999999,0.4375,9.114233541995064,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,135.0,0.03875,0.4375,8.786191895325533,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,140.0,0.06,0.5625,8.24499919072944,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,145.0,0.0581249999999999,1.25,6.880117128636384,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,150.0,0.098125,0.875,8.336116221488151,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,155.0,0.0668749999999999,0.5,8.915899308986546,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,160.0,0.049375,0.375,9.701488369389612,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,165.0,0.060625,0.375,9.56131055627503,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,170.0,0.0625,0.75,8.850295656202816,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,175.0,0.055625,0.5,7.849900124795938,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,180.0,0.085625,0.75,7.770441016881226,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,185.0,0.060625,0.375,8.913528447621882,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,190.0,0.049375,0.4375,9.321997529611483,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,195.0,0.034375,0.25,9.34204625356244,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,200.0,0.06125,0.4375,8.818345313849868,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,205.0,0.0668749999999999,0.75,8.425801687182013,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,210.0,0.09,1.1875,7.314467186148686,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,215.0,0.0681249999999999,0.8125,7.837487184171703,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,220.0,0.0812499999999999,0.6875,8.346506551042449,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,225.0,0.0824999999999999,0.8125,8.889013161261518,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,230.0,0.096875,0.75,8.415110192341361,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,235.0,0.0625,0.5625,7.351326828598172,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,240.0,0.103125,1.25,7.885149226174054,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,245.0,0.145625,1.5,7.177500436204708,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,250.0,0.185625,1.6875,5.715941733511718,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,255.0,0.158125,1.9375,5.78058652043002,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,260.0,0.196875,1.0625,8.56631229927078,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,265.0,0.171875,0.9375,7.4243264593013745,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,270.0,0.1875,1.125,7.184134910751865,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,275.0,0.190625,1.625,6.735161138298905,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,280.0,0.18375,1.125,7.130816376916494,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,285.0,0.16625,1.0,7.426130370436006,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,290.0,0.205625,1.5,7.642754346562419,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,295.0,0.1875,1.0,8.389280991235488,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,300.0,0.2075,1.4375,7.474136140976913,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,305.0,0.194375,1.375,7.168569556407683,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,310.0,0.16,1.125,7.534879657112925,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,315.0,0.200625,1.875,6.826736917620098,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,320.0,0.2925,2.4375,5.954856305450271,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,325.0,0.3,2.1875,5.2560004450635445,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,330.0,0.2937499999999999,2.0,6.942013480447314,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,335.0,0.3112499999999999,1.8125,6.82451039264142,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,340.0,0.294375,1.6875,7.568287390313651,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,345.0,0.289375,2.0625,5.812674452968099,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,350.0,0.335,2.125,6.872427840499049,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,355.0,0.2875,1.875,6.9998600429259135,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,360.0,0.276875,1.6875,7.782456335226403,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,365.0,0.255625,1.5,7.366952186898884,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,370.0,0.2156249999999999,1.4375,7.963326452521874,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,375.0,0.178125,1.6875,7.226489004551266,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,380.0,0.213125,2.0,6.666763458248304,MAPO-PPO,100%,MAPO-PPO/100%
ppo,1.0,385.0,0.264375,2.25,6.518313905588769,MAPO-PPO,100%,MAPO-PPO/100%
