Wall time,Step,Value
1707461225.546976,61440,-3658.91796875
1707461699.9567528,73728,-3658.91796875
1707462199.4833117,86016,-3658.91796875
1707462540.292112,98304,-3658.91796875
1707462706.764513,110592,-3857.803466796875
1707463141.3763626,122880,-3857.803466796875
1707463643.889943,135168,-3857.803466796875
1707464062.28721,147456,-3857.803466796875
1707464273.3235328,159744,-3874.1884765625
1707464696.5011294,172032,-3874.1884765625
1707465243.6921632,184320,-3874.1884765625
1707465707.6884665,196608,-3874.1884765625
1707465866.81543,208896,-4345.6611328125
1707466286.377571,221184,-4345.6611328125
1707466794.2171724,233472,-4345.6611328125
1707467236.2486072,245760,-4345.6611328125
1707467481.8692615,258048,-4140.08056640625
1707467905.8887131,270336,-4140.08056640625
1707468405.3918984,282624,-4140.08056640625
1707468841.8112092,294912,-4140.08056640625
1707469085.0603473,307200,-3808.290771484375
1707469358.9037342,319488,-3808.290771484375
1707469874.1912823,331776,-3808.290771484375
1707470236.4852278,344064,-3808.290771484375
1707470423.845838,356352,-3861.095947265625
1707470863.3622727,368640,-3861.095947265625
1707471381.4434967,380928,-3861.095947265625
1707471799.0103855,393216,-3861.095947265625
1707471960.177971,405504,-4207.72216796875
1707472319.547085,417792,-4207.72216796875
1707472833.4660585,430080,-4207.72216796875
1707473247.8627872,442368,-4207.72216796875
1707473441.5491047,454656,-4044.2734375
1707473738.4456506,466944,-4044.2734375
1707474239.706864,479232,-4044.2734375
1707474752.7709153,491520,-4044.2734375
1707475035.02589,503808,-4049.353271484375
1707475364.3410084,516096,-4049.353271484375
1707475849.468317,528384,-4049.353271484375
1707476241.9943254,540672,-4049.353271484375
1707476487.7560399,552960,-3984.902587890625
1707476876.3935812,565248,-3984.902587890625
1707477430.4924972,577536,-3984.902587890625
1707477828.6581097,589824,-3984.902587890625
1707478003.5183222,602112,-3931.08642578125
1707478366.393693,614400,-3931.08642578125
1707478943.2411704,626688,-3931.08642578125
1707479392.971611,638976,-3931.08642578125
1707479624.353258,651264,-3782.259521484375
1707479962.7386308,663552,-3782.259521484375
1707480510.0750024,675840,-3782.259521484375
1707481048.2896843,688128,-3782.259521484375
1707481266.233278,700416,-3831.8017578125
1707481561.8533468,712704,-3831.8017578125
1707481996.5491238,724992,-3831.8017578125
1707482417.640703,737280,-3831.8017578125
1707482657.4906087,749568,-3935.6826171875
1707482980.5311897,761856,-3935.6826171875
1707483501.8334615,774144,-3935.6826171875
1707483902.9447904,786432,-3935.6826171875
1707484181.4311635,798720,-3893.945556640625
1707484502.7279186,811008,-3893.945556640625
1707485104.2461946,823296,-3893.945556640625
1707485600.0910866,835584,-3893.945556640625
1707485812.96041,847872,-3871.1396484375
1707486140.85274,860160,-3871.1396484375
1707486632.6673386,872448,-3871.1396484375
1707487073.053231,884736,-3871.1396484375
1707487294.9468012,897024,-3773.156982421875
1707487599.5687022,909312,-3773.156982421875
1707488161.2907608,921600,-3773.156982421875
1707488690.5762906,933888,-3773.156982421875
1707488957.8635354,946176,-3787.995849609375
1707489235.307991,958464,-3787.995849609375
1707489727.0521693,970752,-3787.995849609375
1707490126.246394,983040,-3787.995849609375
1707490392.7907772,995328,-3934.56689453125
1707490747.0762506,1007616,-3934.56689453125
1707491285.6865509,1019904,-3934.56689453125
1707491707.504506,1032192,-3934.56689453125
1707491965.089192,1044480,-3876.024658203125
1707492278.559483,1056768,-3876.024658203125
1707492798.62708,1069056,-3876.024658203125
1707493185.7599676,1081344,-3876.024658203125
1707493398.6511474,1093632,-3784.418701171875
1707493699.2404244,1105920,-3784.418701171875
1707494264.8703463,1118208,-3784.418701171875
1707494651.276022,1130496,-3784.418701171875
1707494871.00657,1142784,-3711.57373046875
1707495132.3147693,1155072,-3711.57373046875
1707495667.7369702,1167360,-3711.57373046875
1707496046.0406508,1179648,-3711.57373046875
1707496245.6306736,1191936,-3600.027099609375
1707496501.0655775,1204224,-3600.027099609375
1707497008.890149,1216512,-3600.027099609375
1707497439.5357492,1228800,-3600.027099609375
1707497708.0362225,1241088,-3614.7255859375
1707497936.4552517,1253376,-3614.7255859375
1707498376.0926828,1265664,-3614.7255859375
1707498869.3026361,1277952,-3614.7255859375
1707499183.585786,1290240,-3748.306884765625
1707499414.0448887,1302528,-3748.306884765625
1707499841.410349,1314816,-3748.306884765625
1707500305.4994316,1327104,-3748.306884765625
1707500631.6846743,1339392,-3817.932861328125
1707500896.1105874,1351680,-3817.932861328125
1707501344.563107,1363968,-3817.932861328125
1707501678.1177611,1376256,-3817.932861328125
1707501884.0037987,1388544,-3718.56640625
1707502123.0824008,1400832,-3718.56640625
1707502625.6589549,1413120,-3718.56640625
1707503084.0136142,1425408,-3718.56640625
1707503293.8374126,1437696,-3629.9599609375
1707503553.7534714,1449984,-3629.9599609375
1707503989.7277918,1462272,-3629.9599609375
1707504363.6765418,1474560,-3629.9599609375
1707504586.4975133,1486848,-3568.478515625
1707504872.474546,1499136,-3568.478515625
1707505219.1454036,1511424,-3568.478515625
1707505557.9458988,1523712,-3568.478515625
1707505832.2759905,1536000,-3604.92724609375
1707506123.9812849,1548288,-3604.92724609375
1707506563.299791,1560576,-3604.92724609375
1707506856.1954188,1572864,-3604.92724609375
1707507077.740718,1585152,-3513.6513671875
1707507440.291518,1597440,-3513.6513671875
1707507973.7579565,1609728,-3513.6513671875
1707508361.9653594,1622016,-3513.6513671875
1707508664.4345777,1634304,-3542.51220703125
1707508939.2138188,1646592,-3542.51220703125
1707509422.380822,1658880,-3542.51220703125
1707509764.2732208,1671168,-3542.51220703125
1707509964.3716052,1683456,-3439.8115234375
1707510203.8538413,1695744,-3439.8115234375
1707510666.0088449,1708032,-3439.8115234375
1707511023.4364974,1720320,-3439.8115234375
1707511265.8140566,1732608,-3409.509521484375
1707511547.8317628,1744896,-3409.509521484375
1707511974.1631982,1757184,-3409.509521484375
1707512326.2534573,1769472,-3409.509521484375
1707512570.1071358,1781760,-3290.502685546875
1707512790.5674622,1794048,-3290.502685546875
1707513260.435627,1806336,-3290.502685546875
