Wall time,Step,Value
1707460451.4797192,61440,-4967.052734375
1707460817.66365,98304,-4967.052734375
1707460923.9235582,110592,-5818.30908203125
1707462112.5987723,184320,-6358.72412109375
1707462275.6089444,196608,-6358.72412109375
1707462754.0247474,233472,-5708.25
1707462995.1866212,245760,-5708.25
1707463463.5317376,282624,-5611.29052734375
1707463621.3759155,294912,-5611.29052734375
1707463832.0334637,307200,-5021.916015625
1707464147.965327,331776,-5021.916015625
1707464301.517665,344064,-5021.916015625
1707464837.565653,380928,-4804.75537109375
1707465009.4444935,393216,-4804.75537109375
1707466056.7020848,466944,-4382.40673828125
1707466603.866679,503808,-4189.2919921875
1707466735.9429893,516096,-4189.2919921875
1707466874.8670738,528384,-4189.2919921875
1707467027.9862947,540672,-4189.2919921875
1707467271.1037204,552960,-4098.83447265625
1707468407.5695915,638976,-4048.79931640625
1707468558.7308483,651264,-3813.04638671875
1707468720.7063246,663552,-3813.04638671875
1707469100.3762908,688128,-3813.04638671875
1707469160.9500349,700416,-3617.03125
1707469429.0388947,724992,-3617.03125
1707470031.57778,761856,-3672.198974609375
1707470616.529771,798720,-3539.61962890625
1707470759.9305437,811008,-3539.61962890625
1707470932.274313,823296,-3539.61962890625
1707471093.486312,835584,-3539.61962890625
1707471481.91142,860160,-3375.804443359375
1707471647.894934,872448,-3375.804443359375
1707471800.9557025,884736,-3375.804443359375
1707471947.070611,897024,-3358.226806640625
1707472340.3942916,921600,-3358.226806640625
1707472507.826614,933888,-3358.226806640625
1707473534.7477772,1007616,-3098.34814453125
1707473807.6846,1032192,-3098.34814453125
1707474028.6838045,1044480,-2968.64990234375
1707474340.1842818,1069056,-2968.64990234375
1707474517.4887946,1081344,-2968.64990234375
1707474912.3803182,1105920,-2844.099609375
1707475540.899607,1155072,-2914.224853515625
1707475735.8443112,1167360,-2914.224853515625
1707476578.4263787,1228800,-2921.151611328125
1707477207.918203,1277952,-2809.228759765625
1707477451.1837766,1290240,-2726.876953125
1707477925.400887,1327104,-2726.876953125
1707478448.8134532,1363968,-2662.745849609375
1707478611.5388908,1376256,-2662.745849609375
1707478931.2062292,1400832,-2575.84716796875
1707479831.9566054,1462272,-2504.743896484375
1707480218.2845504,1486848,-2435.721435546875
1707481076.5073884,1548288,-2425.89599609375
1707481756.3940313,1597440,-2472.437744140625
1707481922.14106,1609728,-2472.437744140625
1707482212.9664507,1634304,-2403.8828125
1707482605.3729668,1658880,-2403.8828125
1707482768.5323994,1671168,-2403.8828125
1707482923.376345,1683456,-2259.5751953125
1707483618.5778484,1732608,-2200.177734375
1707483767.8003676,1744896,-2200.177734375
1707484815.065801,1818624,-1998.481689453125
1707484962.5531332,1830912,-1950.2156982421875
1707485354.468296,1855488,-1950.2156982421875
1707485523.311639,1867776,-1950.2156982421875
1707486025.1741524,1904640,-1766.835693359375
1707487177.8490148,1990656,-1702.0584716796875
1707487511.7844882,2015232,-1702.0584716796875
1707487753.105852,2027520,-1597.4193115234375
1707488088.9406285,2052096,-1597.4193115234375
1707488442.4422448,2076672,-1513.6240234375
1707488825.6416914,2101248,-1513.6240234375
1707489497.7127461,2150400,-1469.1947021484375
1707489649.8593915,2162688,-1469.1947021484375
1707489784.2763321,2174976,-1370.9071044921875
1707490316.5438378,2211840,-1370.9071044921875
1707490481.2962806,2224128,-1306.9630126953125
1707490640.5059872,2236416,-1306.9630126953125
1707490808.0913305,2248704,-1306.9630126953125
1707491221.6553411,2273280,-1306.9630126953125
1707491356.0649698,2285568,-1225.7894287109375
1707491804.4400558,2322432,-1225.7894287109375
1707492023.2830527,2334720,-1198.496826171875
1707492183.2359538,2347008,-1198.496826171875
1707492654.0487583,2383872,-1059.3170166015625
1707492897.139333,2396160,-1059.3170166015625
1707493078.2397163,2408448,-1059.3170166015625
1707493203.1010945,2420736,-1059.3170166015625
1707493737.8105037,2457600,-1059.9874267578125
1707494341.8643541,2506752,-1073.5714111328125
1707494555.8539107,2519040,-1073.5714111328125
1707494852.4931772,2543616,-1177.569580078125
1707495013.9750824,2555904,-1177.569580078125
1707495157.1559746,2568192,-1177.569580078125
1707495401.1181235,2580480,-1165.6026611328125
1707495735.2697778,2605056,-1165.6026611328125
1707496058.1648655,2629632,-1189.0723876953125
1707496450.857633,2654208,-1189.0723876953125
1707496759.0953963,2678784,-1185.1717529296875
1707497155.0341597,2703360,-1185.1717529296875
1707497314.6291132,2715648,-1185.1717529296875
1707497646.1449993,2740224,-1179.7666015625
1707497785.1460361,2752512,-1179.7666015625
1707498028.63891,2764800,-1179.7666015625
1707498162.766975,2777088,-1174.582763671875
1707498333.7908676,2789376,-1174.582763671875
1707498624.870319,2813952,-1174.582763671875
1707498869.2285001,2826240,-980.7554321289062
1707499522.407121,2875392,-978.7017822265625
1707500609.287232,2949120,-976.2113647460938
1707500922.0793295,2973696,-1065.5797119140625
1707501089.089166,2985984,-1065.5797119140625
1707501246.4251683,2998272,-1065.5797119140625
1707501606.4421148,3022848,-1059.8582763671875
1707501734.2498908,3035136,-1059.8582763671875
1707502034.5332403,3059712,-1059.8582763671875
1707502278.4765482,3072000,-1163.623291015625
1707502440.4337652,3084288,-1163.623291015625
1707502585.543927,3096576,-1163.623291015625
1707503478.0160391,3158016,-1160.4136962890625
1707503616.475492,3170304,-1107.5574951171875
1707503762.4714873,3182592,-1107.5574951171875
1707504299.7655509,3219456,-1069.5521240234375
1707504461.1202407,3231744,-1069.5521240234375
1707504638.964615,3244032,-1069.5521240234375
1707504883.109355,3256320,-1069.5521240234375
1707505139.565343,3280896,-1078.3094482421875
1707506561.3495555,3379200,-1153.7607421875
1707506735.2887292,3391488,-1153.7607421875
1707507159.3561578,3428352,-1105.513916015625
1707507403.0292163,3440640,-1105.513916015625
1707507565.6761465,3452928,-1105.513916015625
1707507860.275276,3477504,-1071.3018798828125
1707508258.9772503,3502080,-1071.3018798828125
1707508486.4032226,3526656,-1076.144287109375
1707508638.0002506,3538944,-1076.144287109375
1707508980.549159,3563520,-1070.1427001953125
1707509292.3063636,3588096,-1070.1427001953125
1707509419.3167126,3600384,-1070.1427001953125
1707509768.9315345,3624960,-1108.8975830078125
1707510614.6438525,3686400,-1082.06005859375
1707510759.6738784,3698688,-1082.06005859375
1707510893.027438,3710976,-1089.9058837890625
1707511046.3408527,3723264,-1089.9058837890625
1707512021.5603554,3796992,-1104.431640625
1707512376.089497,3821568,-1169.8865966796875
1707512646.0517702,3846144,-1169.8865966796875
1707512789.6716392,3858432,-1186.137451171875
1707513304.8747287,3895296,-1186.137451171875
1707513439.3315797,3907584,-1213.3739013671875
1707513911.5953612,3944448,-1213.3739013671875
1707514220.5617898,3969024,-1250.701904296875
1707514382.7451756,3981312,-1250.701904296875
1707514914.0735388,4018176,-1279.6812744140625
1707515193.402721,4042752,-1279.6812744140625
1707515920.4714851,4104192,-1245.35107421875
1707516164.6770341,4116480,-1245.35107421875
1707516310.628237,4128768,-1245.35107421875
1707516472.3250408,4141056,-1245.35107421875
1707517167.8590086,4202496,-1077.583984375
1707517275.7977772,4214784,-1077.583984375
1707517657.291863,4239360,-1077.583984375
1707518120.9081225,4276224,-1075.52490234375
1707518255.9911234,4288512,-1075.52490234375
1707518474.656687,4300800,-1119.12109375
1707518609.342996,4313088,-1119.12109375
1707518932.6658506,4337664,-1119.12109375
1707519301.8222153,4362240,-1125.2952880859375
1707519653.5097783,4386816,-1125.2952880859375
1707519815.8121848,4399104,-1212.7796630859375
1707519957.7549317,4411392,-1212.7796630859375
1707520652.356882,4460544,-1301.1759033203125
1707521066.2555652,4485120,-1301.1759033203125
1707521358.4775796,4509696,-1296.086181640625
