Wall time,Step,Value
1707461248.373683,61440,-3615.5478515625
1707462975.3066528,98304,-3615.5478515625
1707463177.950323,110592,-4185.8583984375
1707465972.2436302,184320,-4575.07177734375
1707466457.4918008,196608,-4575.07177734375
1707467778.6471148,233472,-4883.4814453125
1707468190.8625956,245760,-4883.4814453125
1707469403.9213347,282624,-4457.39892578125
1707469897.789653,294912,-4457.39892578125
1707470140.689695,307200,-4653.65087890625
1707471292.3064394,331776,-4653.65087890625
1707471731.099216,344064,-4653.65087890625
1707472977.9831908,380928,-4286.68408203125
1707473432.6739948,393216,-4286.68408203125
1707474046.621333,417792,-4927.13720703125
1707475746.4070957,466944,-4847.3681640625
1707477044.1914096,503808,-4856.49560546875
1707477511.4633224,516096,-4856.49560546875
1707478079.4532652,528384,-4856.49560546875
1707478485.274148,540672,-4856.49560546875
1707478728.2657177,552960,-4496.01904296875
1707481892.322552,638976,-4363.50927734375
1707482103.829493,651264,-4216.7119140625
1707482506.5675626,663552,-4216.7119140625
1707483451.9126792,688128,-4216.7119140625
1707483630.1814864,700416,-4031.0185546875
1707484510.8038383,724992,-4031.0185546875
1707484908.0214207,737280,-4031.0185546875
1707485522.5479002,761856,-3796.16259765625
1707486612.0826263,798720,-3625.04833984375
1707487003.382687,811008,-3625.04833984375
1707487559.6128688,823296,-3625.04833984375
1707488058.1523223,835584,-3625.04833984375
1707488704.8415,860160,-3534.12255859375
1707489225.3589103,872448,-3534.12255859375
1707489668.6733718,884736,-3534.12255859375
1707489857.663915,897024,-3415.937744140625
1707490825.9754748,921600,-3415.937744140625
1707491260.098922,933888,-3415.937744140625
1707493428.8096225,1007616,-3458.94091796875
1707494343.9754024,1032192,-3458.94091796875
1707494586.2024362,1044480,-3463.7509765625
1707495474.844265,1069056,-3463.7509765625
1707495912.6006076,1081344,-3463.7509765625
1707496490.3097599,1105920,-3375.12060546875
1707497109.128942,1118208,-3375.12060546875
1707498079.0594902,1155072,-3361.45654296875
1707498653.4888456,1167360,-3361.45654296875
1707500529.7797554,1228800,-3258.879638671875
1707501908.710744,1277952,-3260.1533203125
1707502152.789355,1290240,-3152.976318359375
1707503367.0897706,1327104,-3152.976318359375
1707504385.2259638,1363968,-3068.119384765625
1707504833.463457,1376256,-3068.119384765625
1707505312.635474,1400832,-3064.725830078125
1707505746.280494,1413120,-3064.725830078125
1707506997.614367,1462272,-2986.95458984375
1707507518.9724371,1486848,-2921.55615234375
1707508951.702499,1548288,-2842.895263671875
1707510043.8321853,1597440,-2769.86572265625
1707510502.4422505,1609728,-2769.86572265625
1707511116.2852623,1634304,-2852.081787109375
1707511751.7942092,1658880,-2852.081787109375
1707512109.3598757,1671168,-2852.081787109375
1707512297.0129375,1683456,-2803.3701171875
1707512850.3906531,1708032,-2803.3701171875
1707513318.2675707,1732608,-2735.340087890625
1707513509.116719,1744896,-2735.340087890625
1707515581.928588,1818624,-2593.3369140625
1707515774.748495,1830912,-2425.41845703125
1707516503.369267,1855488,-2425.41845703125
1707516900.5148077,1867776,-2425.41845703125
1707517771.1254337,1904640,-2307.048583984375
1707519921.3392997,1990656,-2152.915283203125
1707520889.504279,2015232,-2152.915283203125
1707521166.041498,2027520,-1950.098876953125
1707521826.2032354,2052096,-1950.098876953125
1707522408.393805,2076672,-1805.183349609375
1707523111.2711911,2101248,-1805.183349609375
1707524423.1986315,2150400,-1748.6761474609375
1707524938.2472494,2162688,-1748.6761474609375
1707525259.7537878,2174976,-1720.9927978515625
1707526418.6740134,2211840,-1720.9927978515625
1707526793.5288079,2224128,-1769.1640625
1707526986.5196753,2236416,-1769.1640625
1707527448.980212,2248704,-1769.1640625
1707528316.3205125,2273280,-1769.1640625
1707528496.7412145,2285568,-1689.0123291015625
1707529615.9546082,2322432,-1689.0123291015625
1707529858.7370462,2334720,-1620.9251708984375
1707530303.9591453,2347008,-1620.9251708984375
1707531232.065105,2383872,-1600.972900390625
1707531707.4126017,2396160,-1600.972900390625
1707532215.7244122,2408448,-1600.972900390625
1707532471.5594623,2420736,-1600.972900390625
1707533615.6813834,2457600,-1577.685302734375
1707534458.341129,2494464,-1603.8887939453125
1707534924.7271948,2506752,-1603.8887939453125
1707535190.6407616,2519040,-1603.8887939453125
1707535825.9144466,2543616,-1538.4951171875
1707536338.1684325,2555904,-1538.4951171875
1707536649.6243546,2568192,-1538.4951171875
1707536894.4485192,2580480,-1574.823486328125
1707537786.6486042,2605056,-1574.823486328125
1707538283.7370083,2629632,-1461.44091796875
1707539240.4001873,2654208,-1461.44091796875
1707539729.1935785,2678784,-1369.14697265625
1707540610.590968,2703360,-1369.14697265625
1707540860.1073942,2715648,-1369.14697265625
1707541490.2454584,2740224,-1356.9693603515625
1707541973.3424625,2752512,-1356.9693603515625
1707542231.0952802,2764800,-1356.9693603515625
1707542406.489524,2777088,-1282.539794921875
1707542826.5661917,2789376,-1282.539794921875
1707543721.2299845,2813952,-1282.539794921875
1707543964.4918427,2826240,-1284.731201171875
1707545434.6492677,2875392,-1381.273681640625
1707546810.4342358,2912256,-1381.273681640625
1707547932.9713085,2949120,-1402.258544921875
1707548589.1191926,2973696,-1490.6451416015625
1707548934.5481772,2985984,-1490.6451416015625
1707549560.5882037,2998272,-1490.6451416015625
1707550161.3240516,3022848,-1415.9857177734375
1707550526.6889446,3035136,-1415.9857177734375
1707551495.864457,3059712,-1415.9857177734375
1707551739.5590694,3072000,-1461.599853515625
1707552070.6570857,3084288,-1461.599853515625
1707552637.683746,3096576,-1461.599853515625
1707554473.7000623,3158016,-1466.1763916015625
1707554708.1259437,3170304,-1596.6617431640625
1707555021.3449368,3182592,-1596.6617431640625
1707556093.6693933,3219456,-1660.5533447265625
1707556420.3640091,3231744,-1660.5533447265625
1707556919.4889643,3244032,-1660.5533447265625
1707557240.5879426,3256320,-1660.5533447265625
1707557772.1439872,3280896,-1685.389892578125
1707560818.9547052,3379200,-1762.26171875
1707561387.9234626,3391488,-1762.26171875
1707562243.7956278,3428352,-1761.8958740234375
1707562796.6406267,3440640,-1761.8958740234375
1707563159.0755448,3452928,-1761.8958740234375
