Wall time,Step,Value
1707462077.8601432,98304,-2389.818603515625
1707462245.3373883,110592,-1992.8662109375
1707464201.643564,184320,-2328.05078125
1707465372.4405382,233472,-2290.19091796875
1707465790.7449257,245760,-2290.19091796875
1707466667.5029392,282624,-2726.926513671875
1707466971.9946523,294912,-2726.926513671875
1707467214.6626015,307200,-2691.111083984375
1707467910.4021897,331776,-2691.111083984375
1707468216.405631,344064,-2691.111083984375
1707469062.8738558,380928,-2537.640625
1707469265.7493565,393216,-2537.640625
1707470937.3220303,466944,-2546.6650390625
1707471843.878007,503808,-2638.921875
1707472105.3386438,516096,-2638.921875
1707472511.0982237,528384,-2638.921875
1707473118.5813584,552960,-2665.739013671875
1707475407.912558,638976,-2747.1884765625
1707475592.0280983,651264,-2709.924560546875
1707475843.7747874,663552,-2709.924560546875
1707476553.9399092,688128,-2709.924560546875
1707476705.6295922,700416,-2681.001220703125
1707477265.4304154,724992,-2681.001220703125
1707478107.4325633,761856,-2731.91455078125
1707479143.0276797,798720,-2849.761474609375
1707479423.060844,811008,-2849.761474609375
1707479804.4735894,823296,-2849.761474609375
1707480105.8936503,835584,-2849.761474609375
1707480536.9035606,860160,-2802.765869140625
1707481023.023999,872448,-2802.765869140625
1707481366.1890943,884736,-2802.765869140625
1707481560.5911446,897024,-2757.718505859375
1707482157.048156,921600,-2757.718505859375
1707482484.8304443,933888,-2757.718505859375
1707484121.1972291,1007616,-2772.16796875
1707484864.2825644,1032192,-2772.16796875
1707485112.683522,1044480,-2817.6513671875
1707485785.9175391,1069056,-2817.6513671875
1707486591.7683399,1105920,-2847.486083984375
1707487779.313153,1155072,-2852.853515625
1707488159.321635,1167360,-2852.853515625
1707489675.1936238,1228800,-2819.082763671875
1707490851.5954278,1277952,-2822.880126953125
1707491101.3121061,1290240,-2800.45849609375
1707491980.719251,1327104,-2800.45849609375
1707492879.403167,1363968,-2801.15673828125
1707493220.9211965,1376256,-2801.15673828125
1707493646.5898938,1400832,-2792.80810546875
1707495232.940594,1462272,-2788.7236328125
1707495771.5203576,1486848,-2741.18212890625
1707497289.7966807,1548288,-2752.072265625
1707498665.67149,1597440,-2756.800048828125
1707499037.3917625,1609728,-2756.800048828125
1707499623.1179721,1634304,-2728.87890625
1707500194.273892,1658880,-2728.87890625
1707500547.186805,1671168,-2728.87890625
1707500820.7267356,1683456,-2760.2744140625
1707502014.9402418,1732608,-2849.38330078125
1707502169.260063,1744896,-2849.38330078125
1707504011.3516636,1818624,-2859.34130859375
1707504308.6334705,1830912,-2943.29541015625
1707504891.0447948,1855488,-2943.29541015625
1707505173.245109,1867776,-2943.29541015625
1707505884.0076382,1904640,-2875.88916015625
1707507675.5849245,1990656,-2792.980712890625
1707508373.0641403,2015232,-2792.980712890625
1707508658.3202002,2027520,-2836.074462890625
1707509144.9091592,2052096,-2836.074462890625
1707509729.0136473,2076672,-2813.16455078125
1707511378.872751,2150400,-2794.50830078125
1707511741.8905978,2162688,-2794.50830078125
1707511996.2674036,2174976,-2779.223388671875
1707512807.2565835,2211840,-2779.223388671875
1707513111.490345,2224128,-2732.425048828125
1707513260.6543362,2236416,-2732.425048828125
1707513552.7720466,2248704,-2732.425048828125
1707514194.15861,2273280,-2732.425048828125
1707514361.7616258,2285568,-2685.927978515625
