step_time,total_stopped,avg_wait_time,avg_speed
0,0,0.0,
1,8,0.0,0.0
2,0,0.0,2.8352062619524077
3,0,0.0,5.8361895805137465
4,0,0.0,9.272985094430624
5,0,0.0,11.800865128502943
6,0,0.0,12.822917353925956
7,0,0.0,10.062652577838264
8,0,0.0,8.696381153443838
9,1,0.000625,8.050875255698182
10,2,0.001875,7.991144896654875
11,2,0.001875,8.387975394681165
12,2,0.003125,8.998809530836526
13,2,0.004375,7.4979916546844185
14,2,0.005625,5.372349459178219
15,2,0.006875,4.698512306672282
16,3,0.00875,4.131899407629056
17,4,0.011250000000000001,3.747097775436502
18,5,0.014374999999999999,3.5857571291361547
19,10,0.018125000000000002,2.45314808173077
20,6,0.021875000000000002,2.634984348323127
21,5,0.023125,4.542359933503384
22,5,0.026250000000000002,5.860915282275009
23,5,0.029375000000000002,7.554493977009936
24,5,0.0325,7.121396074865621
25,5,0.035625000000000004,7.006104452455358
26,5,0.03875000000000001,6.621160022098626
27,5,0.041874999999999996,6.74745279730552
28,6,0.045625,5.980544305122766
29,6,0.049375,5.506864491645424
30,7,0.05375,5.556529614980761
31,5,0.03875,5.04560142298601
32,5,0.041875,4.95172750317555
33,6,0.045625000000000006,4.821502442265417
34,6,0.049375,4.377177125429248
35,7,0.053750000000000006,3.6059797745700646
36,9,0.059375,3.087775820890297
37,17,0.065,1.9218127162358065
38,9,0.07062500000000001,3.271906470396972
39,9,0.07625,4.286063938060247
40,9,0.079375,5.665689342759768
41,2,0.011875,7.643886462655843
42,3,0.013125000000000001,8.575016723995112
43,3,0.015,9.422993874024701
44,3,0.016875,10.377791971960779
45,4,0.019375,10.204486888775435
46,4,0.021875000000000002,10.295626698426503
47,4,0.024375,10.161865640521249
48,4,0.019375,9.254759103434116
49,3,0.021249999999999998,8.68073216679851
50,4,0.02375,7.450792794415531
51,6,0.0275,7.259631874590087
52,7,0.031875,7.055383211606575
53,9,0.0375,7.0951524161337165
54,9,0.043125000000000004,6.952297498031617
55,13,0.04875,5.256338581852336
56,9,0.054375,5.502853038104021
57,10,0.060625,4.942827566458931
58,10,0.066875,3.535451214666528
59,12,0.06937499999999999,2.5623799523737936
60,16,0.079375,1.9629473154064272
61,14,0.049999999999999996,2.3400420900814733
62,15,0.059375,2.9246448171989634
63,16,0.069375,3.5844410269682783
64,16,0.079375,3.8681769762213336
65,16,0.08937500000000001,3.759277361217134
66,17,0.1,3.3621220688693843
67,17,0.110625,3.5049374689303705
68,17,0.12125,3.8206548980101425
69,17,0.13187500000000002,3.7892991349340015
70,17,0.14250000000000002,3.876374011877658
71,16,0.13625,4.0362600696947135
72,16,0.14625,4.06765247225987
73,24,0.15625,3.083723621599769
74,16,0.16625,4.0554995451534195
75,16,0.17625,4.821203689099917
76,16,0.18625,5.177393035385524
77,16,0.19624999999999998,5.127359344784355
78,17,0.206875,4.170856075044865
79,17,0.21750000000000003,3.4847945684792823
80,21,0.230625,3.1171810176783072
81,11,0.07,4.216513550397616
82,8,0.07500000000000001,5.705957324719126
83,9,0.080625,7.040815140747112
84,9,0.06,8.057568325563686
85,9,0.065625,8.135533447710227
86,10,0.071875,8.44500360044671
87,10,0.078125,8.709351565161443
88,10,0.084375,8.565372719330073
89,10,0.09062500000000001,7.892791327782423
90,10,0.09687499999999999,7.047212901002224
91,11,0.04375,6.363837554666684
92,7,0.04125,7.517578602736037
93,8,0.04625,8.212887546447133
94,8,0.051250000000000004,8.753440996858238
95,8,0.05625,9.054641706744546
96,9,0.061875000000000006,8.361339364651394
97,9,0.0675,7.576400028253188
98,13,0.075625,6.318099760808541
99,15,0.085,5.32008758421828
100,18,0.09625,4.034803789860139
101,12,0.039999999999999994,4.877847674731475
102,14,0.04875,5.430494720129893
103,16,0.058750000000000004,5.866949251372855
104,17,0.06937499999999999,6.43084884681498
105,18,0.080625,6.6795401858367525
106,18,0.08812500000000001,5.923303687774669
107,17,0.09875,5.3998910584320905
108,17,0.10500000000000001,4.730758369099738
109,26,0.115625,3.5774255541121733
110,22,0.128125,4.035862702005013
111,19,0.106875,4.623520083763893
112,20,0.11,5.155646709031003
113,21,0.12187500000000001,5.262283055283344
114,23,0.135,4.76415777961811
115,24,0.14875,4.370183197332869
116,24,0.161875,3.9155110528282737
117,27,0.17625,2.7945724987694205
118,29,0.19125,1.7866612691349066
119,32,0.2,1.399336735435092
120,34,0.2175,1.414604907698773
121,22,0.085625,2.641571404189966
122,19,0.095,3.8708494947101215
123,17,0.08937500000000001,5.375254102267161
124,17,0.08750000000000001,6.175396097404893
125,17,0.095,6.904676622338361
126,18,0.103125,7.2069459063726375
127,22,0.11624999999999999,6.253012400401379
128,19,0.11875000000000001,6.57599606689556
129,19,0.12687500000000002,6.872330567635704
130,20,0.12875000000000003,7.051755485144668
131,17,0.10749999999999998,6.8324723408499395
132,19,0.11624999999999999,6.764505430327478
133,19,0.124375,6.671900573906612
134,19,0.1325,6.712369816209016
135,21,0.14125000000000001,6.761949065932814
136,22,0.14937499999999998,6.36031096299957
137,22,0.1575,4.66832789305689
138,24,0.16874999999999998,3.191474798869804
139,26,0.179375,2.5154455897473076
140,34,0.195,2.0281067919039213
141,17,0.025000000000000005,3.1884507085676543
142,17,0.03375,4.166391110056073
143,19,0.043125,5.304812505319442
144,20,0.035,6.275975338108452
145,29,0.04625,5.500551962314675
146,21,0.053750000000000006,6.1041236155892085
147,20,0.06375,6.670344900931773
148,19,0.066875,6.799268613670496
149,21,0.078125,6.716855266692311
150,24,0.08374999999999999,6.3050896444960145
151,24,0.080625,6.525159141887021
152,27,0.09312500000000001,6.522066926543094
153,27,0.104375,6.587183406484637
154,27,0.115625,6.605830629817672
155,27,0.126875,6.404455299380233
156,28,0.145625,5.200019068591671
157,29,0.1575,3.674803901601353
158,30,0.16999999999999998,2.8574550832559624
159,38,0.18625,2.2324063404591934
160,42,0.2025,1.7739962005201444
161,27,0.065,2.942008717432139
162,23,0.07125,3.9854997444109377
