step_time,total_stopped,avg_wait_time,avg_speed
15,1,0.0004,10.16752842013214
20,1,0.002,8.23360791777762
25,1,0.004,11.93137595394427
30,1,0.006,11.32158098209921
35,4,0.0112,8.938281815743817
40,3,0.0036,8.850466245047787
45,4,0.0055999999999999,10.03148931508884
50,2,0.0068,9.438440491883789
55,6,0.0004,8.71349613801565
60,2,0.0012,11.898598700774942
65,3,0.0064,10.418364616973346
70,5,0.0127999999999999,9.356511745618992
75,4,0.0104,9.40021053025288
80,2,0.006,10.060098521442304
85,7,0.0124,10.285883681071317
90,8,0.024,9.727346810746546
95,7,0.0292,8.283419214723702
100,9,0.024,8.277909216734916
105,9,0.0388,8.575967294175001
110,8,0.0352,8.249384928042751
115,10,0.0412,8.67138592434654
120,13,0.0592,8.810267835154708
125,13,0.0368,8.69441777318451
130,11,0.0276,8.950809206178237
135,15,0.0487999999999999,9.176688742934322
140,12,0.0524,8.964987273448225
145,23,0.054,7.429877101158921
150,17,0.066,8.34325622021658
155,21,0.0808,8.3762311115794
160,17,0.0732,7.974457425095899
165,18,0.0888,8.055108169363573
170,16,0.0892,8.599996765448983
175,23,0.1064,7.4408877406545315
180,24,0.1288,7.593703793272979
185,23,0.1308,8.382626796586234
190,16,0.1064,9.07447323092946
195,18,0.1116,8.633466229509878
200,14,0.0576,8.86619211412809
205,17,0.0308,8.732587580357983
210,20,0.0208,7.949418693723127
215,22,0.0559999999999999,8.36210134497675
220,24,0.0456,8.14295979876712
225,27,0.0628,8.021625971691916
230,27,0.0508,7.94731995605938
235,31,0.0487999999999999,7.128859540569594
240,32,0.0748,7.81404524897456
245,30,0.064,7.974357352576641
250,31,0.0696,7.450642749689674
255,45,0.1016,6.65679318938154
260,35,0.0892,7.162560927679331
265,33,0.062,7.108513726335449
270,43,0.1107999999999999,7.081483284981689
275,46,0.1452,6.596379938334022
280,50,0.1243999999999999,6.184535544479226
285,63,0.1964,5.626852758776382
290,65,0.2524,5.346112032177351
295,55,0.3136,6.2669738218856965
300,68,0.4027999999999999,5.476493403698719
305,60,0.4288,5.971504317258301
310,59,0.4192,6.0106010580844
315,61,0.4591999999999999,6.1560974455696895
320,59,0.4416000000000001,6.143691108907468
325,67,0.4147999999999999,6.066118373667955
330,68,0.4923999999999999,5.715337555167882
335,69,0.4744,5.71801189919348
340,68,0.424,5.357292895406591
345,96,0.5016,5.092428883710783
350,75,0.528,5.608777162139645
355,78,0.5332,5.381440553834784
360,84,0.5708,5.249728551484803
365,78,0.5800000000000001,5.180511878221684
370,87,0.6512,5.040252533049819
375,93,0.718,4.87624782889004
380,91,0.7736,4.738978195060873
385,92,0.7739999999999999,4.877772599331822
390,96,0.7208,4.583661906628179
395,94,0.7728,4.862483176453468
400,100,0.7859999999999999,4.552064985877826
405,110,0.7984,4.629516254366842
410,93,0.7263999999999998,4.583967524673616
415,89,0.704,4.6248734885631
420,101,0.6836,4.592069581470343
425,113,0.7572,4.455238838949193
430,127,0.7476,4.081438553774203
435,109,0.8079999999999999,4.078368621571754
440,112,0.8552,4.204135061705824
445,130,0.932,4.071180130092201
450,133,0.9492,3.9165744558710585
455,130,0.984,4.222505922283247
460,134,1.0092,3.8447037786812
465,144,1.0596,3.6319218525170935
470,138,1.1032000000000002,3.8500224823921214
475,139,1.1508,3.636502318408565
480,139,1.1731999999999998,3.6757126874522026
485,130,1.2048,4.063096602370834
490,127,1.1868,4.075221524588586
495,147,1.2264,4.030048648866842
500,153,1.298,3.991262252995294
505,143,1.1176,4.084752643660248
510,136,1.0683999999999998,4.143378809599611
515,130,1.0868,4.384261787986379
520,144,1.0484,4.172059653260024
525,160,1.1088,3.4725072320182027
530,160,1.11,3.502019335539402
535,165,1.084,3.5391654177707954
540,173,1.1816000000000002,3.349752783353602
545,177,1.1936000000000002,3.358136182111886
550,167,1.2208,3.870860524419757
555,184,1.2192,3.195380844175281
560,213,1.3024,2.966737111341516
565,204,1.3436,3.0875776341673244
570,179,1.3452000000000002,3.1082753488828683
575,173,1.3876,2.8861653975906947
580,195,1.4488,3.010958673733277
585,195,1.5447999999999995,2.982316086029868
590,202,1.6192,2.8456204964233693
595,208,1.7424000000000002,2.9415260666636995
600,185,1.7092,3.1784840081071457
605,175,1.6628,3.564873379035933
610,175,1.6599999999999997,3.669915311180532
615,188,1.7275999999999998,3.4742610057326453
620,196,1.6099999999999997,3.2519721053124915
625,198,1.5084,3.100778186115366
630,183,1.4307999999999998,3.1915910398440603
635,200,1.4508,2.704489403029674
640,212,1.4748,2.7558112592103337
645,236,1.5108,2.374122361888918
650,228,1.538,2.621149880651023
655,238,1.6328,2.387313529811208
660,269,1.7647999999999997,2.2568750511988904
665,255,1.6792000000000002,2.6660638223094955
670,234,1.768,2.732341006429478
675,239,1.8452,2.547592667354292
680,258,1.9032,2.3638620163179684
685,247,1.8392,2.4047724861903
690,223,1.8396,2.646418633601514
695,233,1.8412,2.369115310714902
700,248,1.9048000000000005,2.437838949292872
705,234,1.9108,2.6314003881606225
710,241,1.966,2.3492891892754324
715,252,1.9448,2.300464466998511
720,232,1.8952,2.4319820925476834
725,225,1.9348,2.5686355481990333
730,215,1.9808,2.6250453242800504
735,230,1.9784,2.482509409515975
740,229,1.9508,2.162605134845775
745,234,1.9164,2.1470705897977496
750,247,1.894,2.1718066017749065
755,243,1.7968000000000002,2.208783975339744
760,238,1.602,2.138240850313755
765,258,1.5404000000000002,2.1043328605264864
770,250,1.5796,2.1819442748714986
775,227,1.6247999999999998,2.4609117777165883
780,262,1.6188,2.284143331916005
785,287,1.6096,2.2512813245037067
790,275,1.6888,2.239718861318534
795,287,1.7164,2.210698052868045
800,258,1.5516000000000003,2.522853502657204
805,262,1.5488000000000002,2.774005537480344
810,287,1.6136,2.429479704457248
815,277,1.6404000000000003,2.5056092460992305
820,281,1.658,2.3306576671134955
825,293,1.6956,2.089798839310089
830,306,1.8128,2.027248100175986
835,324,1.7912,1.9894436617205389
840,321,1.9376,2.174671091410789
845,329,2.0548,2.14219889061615
850,330,2.2328,2.177329118865761
855,342,2.4596,2.072000757463277
860,330,2.67,2.0218515178299725
865,342,2.8196000000000003,1.8918480560255555
870,369,3.0447999999999995,1.7461874342082715
875,371,3.2652,1.9511666465442088
880,401,3.4308000000000005,1.9604918763902648
885,404,3.6096,1.8672672124476724
890,384,3.8612,1.8769574911387823
895,389,3.898,1.90561773590031
900,399,4.1232,1.8716380285026253
905,393,4.3792,1.830013874576954
910,371,4.44,1.793209256756224
915,366,4.6144,1.922934460556576
920,375,4.7108,1.8689090763251488
925,373,4.7624,1.9285728984787447
930,355,4.7024,2.1167556378520573
935,351,4.6724,2.10246443536451
940,370,4.6456,1.9192281450316064
945,409,4.6744,1.8508643205619768
950,409,4.635999999999999,2.009693393397432
955,421,4.6952,1.9793820690963009
960,413,4.7348,1.894489518381184
965,420,4.8416,1.8288390569884432
970,414,4.6976,1.8099842752864344
975,402,4.6332,2.0622104787953446
980,405,4.566399999999999,1.9466748161546712
985,413,4.446,1.8988858755206368
990,385,4.470400000000001,1.989187461890492
995,391,4.3452,1.942848330250655
1000,392,4.219200000000001,2.076818371948993
1005,392,4.0764000000000005,2.373222551143622
1010,411,4.1004,2.2279321502891567
1015,437,4.166,1.812952388672723
1020,464,4.2632,1.8559017794486456
1025,480,4.4,1.4568883273803803
1030,474,4.3436,1.7766009053755114
1035,452,4.5128,1.8336520603427584
1040,463,4.6484,1.836276531560514
1045,455,4.5016,2.1762433980138964
1050,463,4.5168,2.1577245173154034
1055,479,4.5388,2.239305775738051
1060,495,4.534800000000001,2.0468141468473395
1065,483,4.603999999999999,2.060134968651904
1070,451,4.722,2.327700628736959
1075,466,4.722,2.1699549034887284
1080,501,4.829999999999999,2.2252594676704405
1085,502,4.9388,2.283791464482335
1090,478,4.914,2.3471195501532383
1095,476,5.1164,2.391427014619545
1100,469,5.241600000000001,2.3423624774594645
1105,482,5.3312,2.2677145642301
1110,492,5.3852,2.089767941529038
1115,496,5.469200000000001,1.990779113454984
1120,512,5.43,1.910072083729559
1125,505,5.4076,1.909137161593883
1130,518,5.5852,1.8152184064041448
1135,521,5.587999999999999,1.9163870943360213
1140,518,5.6728,1.8484656454642467
1145,530,5.9192,1.9417863532609685
