Wall time,Step,Value
1695133604.801896,32640,-0.7669444680213928
1695133622.4420354,33024,-0.7669444680213928
1695133710.8687525,34944,-0.7669444680213928
1695133780.6127303,36096,-0.7669444680213928
1695133803.6882951,36480,-0.7669444680213928
1695133886.9783707,37632,-0.7669444680213928
1695133918.5061207,38016,-0.7669444680213928
1695133950.8436701,38400,-0.7669444680213928
1695134086.167192,39936,-0.7669444680213928
1695134576.3217528,44544,-0.7669444680213928
1695134871.4514349,46080,-0.7669444680213928
1695135039.3635943,46848,-0.7669444680213928
1695135202.6487532,47616,-0.7669444680213928
1695135284.199408,48000,-0.7669444680213928
1695135440.8353539,48768,-0.7669444680213928
1695135592.5696898,49536,-0.7669444680213928
1695135832.1347194,51072,-0.7669444680213928
1695135886.5591881,51456,-0.7669444680213928
1695135931.5817096,51840,-0.7669444680213928
1695135985.2280767,52224,-0.7669444680213928
1695136030.4079442,52608,-0.7669444680213928
1695136269.314667,54912,-0.7669444680213928
1695136324.6533108,55680,-0.7669444680213928
1695136355.5715735,56064,-0.7669444680213928
1695136387.0085075,56448,-0.7669444680213928
1695136411.2287354,56832,-0.7669444680213928
1695136488.1964283,57984,-0.7669444680213928
1695136510.7126935,58368,-0.7669444680213928
1695136532.1424732,58752,-0.7669444680213928
1695136556.9388483,59136,-0.7669444680213928
1695136658.7719076,61056,-0.7669444680213928
1695136764.9004738,62976,-0.3834722340106964
1695136836.6584136,64128,-0.3834722340106964
1695136867.4686134,64512,-0.3834722340106964
1695137069.1893518,66816,-0.3834722340106964
1695137378.9955466,69888,-0.3834722340106964
1695137513.854184,71040,-0.3834722340106964
1695137567.2091322,71424,-0.3834722340106964
1695137916.7824392,74112,-0.3834722340106964
1695138069.674848,75264,-0.3834722340106964
1695138170.515456,76032,-0.3834722340106964
1695138540.577808,78720,-0.3834722340106964
1695138588.6065993,79104,-0.3834722340106964
1695138750.3429291,80256,-0.3834722340106964
1695138788.093152,80640,-0.3834722340106964
1695139036.438441,83328,-0.3834722340106964
1695139085.3559754,84096,-0.3834722340106964
1695139136.1585765,84864,-0.3834722340106964
1695139162.2276897,85248,-0.3834722340106964
1695139181.7843053,85632,-0.3834722340106964
1695139328.6420474,88320,-0.3834722340106964
1695139424.1057444,90240,-0.3834722340106964
1695139460.6660142,91008,-0.3834722340106964
1695139482.9542143,91392,-0.3834722340106964
1695139554.7206836,92928,-0.255648136138916
1695139604.5114634,94080,-0.255648136138916
1695139646.1399782,94848,-0.255648136138916
1695139666.361044,95232,-0.255648136138916
1695139741.5585554,96384,-0.255648136138916
1695139904.3266296,98688,-0.255648136138916
1695139941.475576,99072,-0.255648136138916
1695140014.4511306,99840,-0.255648136138916
1695140139.3652222,100992,-0.255648136138916
1695140225.4234092,101760,-0.255648136138916
1695140277.3955338,102144,-0.255648136138916
1695140379.6233435,102912,-0.255648136138916
1695140482.8647935,103680,-0.255648136138916
1695140535.107148,104064,-0.255648136138916
1695140842.051469,106752,-0.255648136138916
1695141171.718531,109824,-0.255648136138916
1695141205.0016096,110208,-0.255648136138916
1695141238.1310596,110592,-0.255648136138916
1695141352.2902179,112128,-0.255648136138916
1695141530.2080433,115968,-0.255648136138916
1695141543.7381701,116352,-0.255648136138916
1695141575.0511806,117120,-0.255648136138916
1695141632.8930285,118656,-0.255648136138916
1695141684.5354521,119808,-0.255648136138916
1695141699.6393433,120192,-0.255648136138916
1695141719.6088207,120576,-0.255648136138916
1695141766.8358982,121728,-0.255648136138916
1695141955.9787543,125568,-0.1917361170053482
1695142002.297801,126336,-0.1917361170053482
1695142163.2256823,128640,-0.1917361170053482
1695142275.1901238,129792,-0.1917361170053482
1695142359.634361,130560,-0.1917361170053482
1695142399.4910023,130944,-0.1917361170053482
1695142501.1895342,131712,-0.1917361170053482
1695142712.5334496,133248,-0.1917361170053482
1695142929.1090677,134784,-0.1917361170053482
1695143027.5915954,135552,-0.1917361170053482
1695143294.2114153,137472,-0.1917361170053482
1695143617.1868367,139776,-0.1917361170053482
1695143850.3642185,142464,-0.1917361170053482
1695143877.8989308,142848,-0.1917361170053482
1695143987.6641972,144768,-0.1917361170053482
1695144005.4096243,145152,-0.1917361170053482
1695144071.0142379,146688,-0.1917361170053482
1695144089.2356515,147072,-0.1917361170053482
1695144146.1623073,148608,-0.1917361170053482
1695144159.3050296,148992,-0.1917361170053482
1695144188.718836,149760,-0.1917361170053482
1695144231.845411,150912,-0.1917361170053482
1695144303.38537,152832,-0.1917361170053482
1695144315.778927,153216,-0.1917361170053482
1695144330.7004826,153600,-0.1533888876438141
1695144360.8962657,154368,-0.1533888876438141
1695144409.474808,155520,-0.1533888876438141
1695144424.5395682,155904,-0.1533888876438141
1695144443.505103,156288,-0.1533888876438141
1695144498.9565403,157440,-0.1533888876438141
1695144734.3922698,160896,-0.1533888876438141
1695144823.1377852,161664,-0.1533888876438141
1695144973.8010187,162816,-0.1533888876438141
1695145021.2904627,163200,-0.1533888876438141
1695145123.8815856,163968,-0.1533888876438141
1695145179.3632936,164352,-0.1533888876438141
1695145458.214858,166272,-0.1533888876438141
1695145514.7299583,166656,-0.1533888876438141
1695145837.6701949,168960,-0.1533888876438141
1695145963.8117716,170112,-0.1533888876438141
1695146116.513663,171648,-0.1533888876438141
1695146237.782513,173184,-0.1533888876438141
