Wall time,Step,Value
1694147563.119107,24576,-198.01666259765625
1694147675.290314,36864,-198.01666259765625
1694147786.7065556,49152,-176.0066680908203
1694147909.6934233,61440,-176.0066680908203
1694148014.6580877,73728,-141.02333068847656
1694148131.5433056,86016,-141.02333068847656
1694148234.8393316,98304,-116.1875
1694148350.70986,110592,-116.1875
1694148453.1984844,122880,-95.55733489990234
1694148580.053797,135168,-95.55733489990234
1694148683.0011814,147456,-82.69388580322266
1694148791.5422978,159744,-82.69388580322266
1694148898.7521045,172032,-71.69761657714844
1694149005.877123,184320,-62.83000183105469
1694149111.2802114,196608,-62.83000183105469
1694149213.3635318,208896,-55.8488883972168
1694149321.1646945,221184,-55.8488883972168
1694149419.0472205,233472,-50.263999938964844
1694149527.3905585,245760,-50.263999938964844
1694149624.8442786,258048,-45.69454574584961
1694149738.7200215,270336,-45.69454574584961
1694149835.128919,282624,-41.88666534423828
1694149944.0713751,294912,-41.88666534423828
1694150042.5346441,307200,-38.664615631103516
1694150149.0305545,319488,-38.664615631103516
1694150248.8298643,331776,-35.90285873413086
1694150352.3572693,344064,-35.90285873413086
1694150454.6240308,356352,-33.749778747558594
1694150553.729258,368640,-31.640417098999023
1694150658.4520102,380928,-31.640417098999023
1694150756.4466736,393216,-29.77921485900879
1694150862.298872,405504,-29.77921485900879
1694150959.573516,417792,-28.124814987182617
1694151073.2969139,430080,-28.124814987182617
1694151169.382175,442368,-26.644561767578125
1694151275.2955074,454656,-26.644561767578125
1694151370.6098537,466944,-25.312334060668945
1694151474.5928373,479232,-25.312334060668945
1694151572.888434,491520,-24.106983184814453
1694151685.135566,503808,-24.106983184814453
1694151785.0994418,516096,-23.011211395263672
1694151885.724722,528384,-23.011211395263672
1694151988.3411236,540672,-22.010725021362305
1694152088.1399767,552960,-21.093610763549805
1694152192.285346,565248,-21.093610763549805
1694152288.7904928,577536,-20.249866485595703
1694152393.9019902,589824,-20.249866485595703
1694152489.634838,602112,-19.471025466918945
1694152595.4451728,614400,-19.471025466918945
1694152690.6517549,626688,-18.749876022338867
1694152796.4177315,638976,-18.749876022338867
1694152892.53866,651264,-18.080238342285156
1694152997.4727442,663552,-18.080238342285156
1694153104.9123137,675840,-17.4567813873291
1694153206.7599916,688128,-17.4567813873291
1694153306.8079553,700416,-16.874889373779297
1694153409.2225266,712704,-16.874889373779297
1694153512.602308,724992,-16.330537796020508
1694153610.9541411,737280,-15.820208549499512
1694153714.5317044,749568,-15.820208549499512
1694153812.227444,761856,-21.87636375427246
1694153917.1817172,774144,-21.87636375427246
1694154012.0702205,786432,-18.038000106811523
1694154118.3645194,798720,-18.038000106811523
1694154213.5522838,811008,-12.596199989318848
1694154316.4136353,823296,-12.596199989318848
1694154412.2801485,835584,-9.603300094604492
1694154514.9598935,847872,-9.603300094604492
1694154620.142413,860160,-7.75600004196167
1694154722.1788902,872448,-7.75600004196167
1694154822.3343637,884736,-7.385900020599365
1694154922.6422467,897024,-6.77269983291626
1694155025.215858,909312,-6.77269983291626
1694155126.3577943,921600,-6.601099967956543
1694155231.4061103,933888,-6.601099967956543
1694155335.6134365,946176,-6.5904998779296875
1694155440.6275227,958464,-6.5904998779296875
1694155514.2987804,970752,-9.536399841308594
1694155575.770483,983040,-9.536399841308594
1694155631.0487382,995328,-9.536399841308594
1694155690.051626,1007616,-9.536399841308594
1694155744.6303804,1019904,-9.536399841308594
1694155801.4977956,1032192,-9.536399841308594
1694155857.7495725,1044480,-9.536399841308594
1694155922.1834304,1056768,-9.536399841308594
1694156023.6177216,1069056,-9.536399841308594
1694156123.2243526,1081344,-9.536399841308594
1694156236.0148194,1093632,-9.536399841308594
1694156337.430134,1105920,-9.428199768066406
1694156440.9101365,1118208,-9.428199768066406
1694156535.6293373,1130496,-9.428199768066406
1694156644.551841,1142784,-9.428199768066406
1694156740.0078447,1155072,-13.047100067138672
1694156805.9975371,1167360,-13.047100067138672
1694156860.1882448,1179648,-13.047100067138672
1694156940.3463087,1191936,-13.047100067138672
1694156999.0115254,1204224,-13.047100067138672
1694157056.7152724,1216512,-13.047100067138672
1694157112.7813652,1228800,-13.047100067138672
1694157169.156721,1241088,-13.047100067138672
1694157226.5600584,1253376,-13.047100067138672
1694157324.636038,1265664,-13.130599975585938
1694157427.1354258,1277952,-13.130599975585938
1694157525.4572017,1290240,-13.130599975585938
1694157628.263654,1302528,-13.130599975585938
1694157723.842412,1314816,-13.130599975585938
1694157830.443726,1327104,-13.130599975585938
1694157926.4234967,1339392,-13.130599975585938
1694158029.8665822,1351680,-13.130599975585938
1694158126.3989515,1363968,-13.130599975585938
1694158230.298884,1376256,-13.130599975585938
1694158328.1066492,1388544,-13.130599975585938
1694158437.7372956,1400832,-13.130599975585938
1694158536.9453924,1413120,-13.130599975585938
1694158640.982684,1425408,-13.130599975585938
