Wall time,Step,Value
1694352195.881212,24960,-136.4384307861328
1694352207.4417899,25344,-136.4384307861328
1694352273.7630107,27264,-136.4384307861328
1694352316.9732027,28416,-136.4384307861328
1694352329.3441162,28800,-136.4384307861328
1694352373.9024246,29952,-136.4384307861328
1694352386.514798,30336,-136.4384307861328
1694352402.05053,30720,-136.4384307861328
1694352464.1523376,32256,-136.4384307861328
1694352648.4321313,36864,-136.4384307861328
1694352710.7308288,38400,-136.4384307861328
1694352742.826757,39168,-136.4384307861328
1694352773.062857,39936,-136.4384307861328
1694352789.751648,40320,-136.4384307861328
1694352819.1820452,41088,-136.4384307861328
1694352908.0681534,43392,-136.4384307861328
1694352923.0668166,43776,-136.4384307861328
1694352935.3673325,44160,-136.4384307861328
1694352950.3071103,44544,-136.4384307861328
1694352964.9255412,44928,-136.4384307861328
1694353071.7209573,48000,-150.3514404296875
1694353111.6400027,49152,-150.3514404296875
1694353151.5545971,50304,-150.3514404296875
1694353163.63943,50688,-150.3514404296875
1694353177.7724526,51072,-150.3514404296875
1694353192.037436,51456,-150.3514404296875
1694353264.090327,53376,-150.3514404296875
1694353381.0570974,56448,-150.3514404296875
1694353397.876324,56832,-150.3514404296875
1694353487.9862576,59136,-150.3514404296875
1694353612.4567373,62208,-150.3514404296875
1694353659.231776,63360,-150.3514404296875
1694353675.0257647,63744,-150.3514404296875
1694353771.9985027,66432,-150.3514404296875
1694353810.7721176,67584,-150.3514404296875
1694353839.3617299,68352,-150.3514404296875
1694353942.2338784,71424,-116.3824462890625
1694353981.9550433,72576,-116.3824462890625
1694353993.422303,72960,-116.3824462890625
1694354119.6729264,76416,-116.3824462890625
1694354147.785182,77184,-116.3824462890625
1694354160.3600788,77568,-116.3824462890625
1694354173.0262752,77952,-116.3824462890625
1694354280.6901422,80640,-116.3824462890625
1694354357.394278,82560,-116.3824462890625
1694354385.6903718,83328,-116.3824462890625
1694354402.846549,83712,-116.3824462890625
1694354464.8914206,85248,-116.3824462890625
1694354539.2310977,87168,-116.3824462890625
1694354555.0189726,87552,-116.3824462890625
1694354596.713187,88704,-116.3824462890625
1694354679.032615,91008,-116.3824462890625
1694354691.276269,91392,-116.3824462890625
1694354717.8660219,92160,-115.33792114257812
1694354757.829611,93312,-115.33792114257812
1694354783.6516814,94080,-115.33792114257812
1694354795.6519446,94464,-115.33792114257812
1694354821.670641,95232,-115.33792114257812
1694354851.0683725,96000,-115.33792114257812
1694354863.0075123,96384,-115.33792114257812
1694354959.4476771,99072,-115.33792114257812
1694355071.0725155,102144,-115.33792114257812
1694355087.6104648,102528,-115.33792114257812
1694355100.8246999,102912,-115.33792114257812
1694355162.3339167,104448,-115.33792114257812
1694355308.1600478,108288,-115.33792114257812
1694355323.8960292,108672,-115.33792114257812
1694355353.1035604,109440,-115.33792114257812
1694355407.1835577,110976,-115.33792114257812
1694355450.173499,112128,-115.33792114257812
1694355461.6558423,112512,-115.33792114257812
1694355476.0070426,112896,-115.33792114257812
1694355513.3108726,114048,-115.33792114257812
1694355664.569393,118656,-101.45480346679688
1694355743.7491963,120960,-101.45480346679688
1694355785.3470392,122112,-101.45480346679688
1694355813.7619753,122880,-101.45480346679688
1694355827.210668,123264,-101.45480346679688
1694355857.563499,124032,-101.45480346679688
1694355920.0730164,125568,-101.45480346679688
1694355978.741664,127104,-101.45480346679688
1694356009.20443,127872,-101.45480346679688
1694356087.6843138,129792,-101.45480346679688
