Wall time,Step,Value
1694321519.850938,24576,-59.468868255615234
1694321999.396562,36864,-59.468868255615234
1694322359.1315749,49152,-75.19803619384766
1694322872.7199566,61440,-75.19803619384766
1694323220.142329,73728,-113.4303207397461
1694323709.1867597,86016,-113.4303207397461
1694323904.3878565,98304,-96.78329467773438
1694324390.2824025,110592,-96.78329467773438
1694324583.4410713,122880,-79.9833984375
1694325053.3957634,135168,-79.9833984375
1694325273.4001908,147456,-69.11346435546875
1694325699.258036,159744,-69.11346435546875
1694325967.7894218,172032,-60.42394256591797
1694326316.4996874,184320,-56.30348205566406
1694326628.8159168,196608,-56.30348205566406
1694326860.827707,208896,-51.006378173828125
1694327229.1159108,221184,-51.006378173828125
1694327483.6869218,233472,-52.37849044799805
1694327897.7286735,245760,-52.37849044799805
1694328095.6030965,258048,-49.84884262084961
1694328422.4659703,270336,-49.84884262084961
1694328520.5030155,282624,-46.8376579284668
1694328815.790592,294912,-46.8376579284668
1694328987.6447253,307200,-49.91109848022461
1694329413.7438662,319488,-49.91109848022461
1694329633.356688,331776,-47.376033782958984
1694329963.80712,344064,-47.376033782958984
1694330221.9131353,356352,-44.46293258666992
1694330474.2100496,368640,-41.683998107910156
1694330773.3354259,380928,-41.683998107910156
1694330977.7026734,393216,-42.33380126953125
1694331330.3617072,405504,-42.33380126953125
1694331502.4927766,417792,-39.98192596435547
1694331890.6014047,430080,-39.98192596435547
1694332060.8827624,442368,-37.87761306762695
1694332446.4536483,454656,-37.87761306762695
1694332615.2400439,466944,-35.98373031616211
1694332980.3158224,479232,-35.98373031616211
1694333163.7910857,491520,-34.27022171020508
1694333566.725706,503808,-34.27022171020508
1694333781.112363,516096,-32.71248245239258
1694334073.5474503,528384,-32.71248245239258
1694334333.0047362,540672,-33.5829963684082
1694334552.6995287,552960,-32.1837043762207
1694334880.9625523,565248,-32.1837043762207
1694335061.7566493,577536,-30.8963565826416
1694335399.4951777,589824,-30.8963565826416
1694335561.0479865,602112,-29.708036422729492
1694335927.6007826,614400,-29.708036422729492
1694336086.2888424,626688,-28.607738494873047
1694336444.1280243,638976,-28.607738494873047
1694336597.3995185,651264,-27.58603286743164
1694336972.4570763,663552,-27.58603286743164
1694337166.1823583,675840,-26.634790420532227
1694337471.5371952,688128,-26.634790420532227
1694337702.719488,700416,-25.746963500976562
1694337960.2838712,712704,-25.746963500976562
1694338229.1679442,724992,-24.91641616821289
1694338433.886464,737280,-24.137779235839844
1694338740.998834,749568,-24.137779235839844
1694338922.53651,761856,-23.40633201599121
1694339258.0596938,774144,-23.40633201599121
1694339415.7806752,786432,-21.79698371887207
1694339791.2220335,798720,-21.79698371887207
1694339946.8816078,811008,-19.355321884155273
1694340306.3736784,823296,-19.355321884155273
1694340472.9124398,835584,-17.549741744995117
1694340879.035591,847872,-17.549741744995117
1694341101.1103563,860160,-32.528385162353516
1694341398.0524755,872448,-32.528385162353516
1694341648.432594,884736,-31.741153717041016
1694341917.9152203,897024,-31.67816925048828
1694342193.1678145,909312,-31.67816925048828
1694342412.1191998,921600,-31.298240661621094
1694342759.9942212,933888,-31.298240661621094
1694342946.0426116,946176,-30.570640563964844
1694343314.1240177,958464,-30.570640563964844
1694343463.0027668,970752,-29.978355407714844
1694343854.6786325,983040,-29.978355407714844
1694344004.1936507,995328,-28.027050018310547
1694344351.0342276,1007616,-28.027050018310547
1694344511.2501802,1019904,-27.91842269897461
1694344825.2483623,1032192,-27.91842269897461
