Wall time,Step,Value
1694412509.7059128,25728,-101.45100402832031
1694412535.6436856,30848,-101.45100402832031
1694412569.800549,35200,-101.45100402832031
1694412588.6710782,37120,-101.45100402832031
1694412615.5273864,41728,-101.45100402832031
1694412632.7901595,48896,-100.79881286621094
1694412645.504896,51584,-100.79881286621094
1694412659.368944,53888,-100.79881286621094
1694412676.1686862,55936,-100.79881286621094
1694412692.923539,57856,-100.79881286621094
1694412708.4833133,59776,-100.79881286621094
1694412722.5088732,62080,-100.79881286621094
1694412734.0239427,64384,-100.79881286621094
1694412742.4639957,67200,-142.1102294921875
1694412749.9890263,71296,-139.3784942626953
1694412759.0821757,73856,-139.3784942626953
1694412786.377135,78464,-139.3784942626953
1694412818.4291778,82432,-139.3784942626953
1694412831.90733,84736,-139.3784942626953
1694412883.1996856,99072,-189.75112915039062
1694412899.0068839,101120,-189.75112915039062
1694412915.4291787,103040,-189.75112915039062
1694412930.973372,105216,-189.75112915039062
1694412945.5690527,107392,-189.75112915039062
1694412965.6048546,113024,-188.9593048095703
1694412998.3976204,121600,-184.54629516601562
1694413015.377192,123776,-184.54629516601562
1694413049.776732,127744,-184.54629516601562
1694413066.3719695,129792,-184.54629516601562
1694413082.2676795,131968,-184.54629516601562
1694413096.5745823,134528,-184.43617248535156
1694413116.5940971,140800,-178.4366912841797
1694413141.206269,145920,-178.4366912841797
1694413156.4884312,148096,-178.4366912841797
1694413208.6152792,154496,-178.4366912841797
1694413221.5879757,157312,-178.661376953125
1694413231.1124942,160000,-178.661376953125
1694413241.5762436,163072,-183.9532012939453
1694413253.634863,166144,-183.9532012939453
1694413298.1910868,172544,-183.9532012939453
1694413314.681451,174848,-183.9532012939453
1694413330.5271225,177152,-183.9532012939453
1694413344.1066732,179840,-178.79412841796875
1694413355.1816971,182656,-178.79412841796875
1694413366.6564517,185728,-177.7147979736328
1694413379.8747568,188928,-179.35202026367188
1694413396.415593,191232,-179.35202026367188
1694413413.0111992,193536,-179.35202026367188
1694413429.566027,195584,-179.35202026367188
1694413461.4691937,199808,-179.35202026367188
1694413474.1475556,202112,-183.48878479003906
1694413483.9514682,205568,-183.48878479003906
1694413493.4308782,208896,-176.50633239746094
1694413523.2461302,214400,-175.21961975097656
1694413558.9042468,218624,-175.21961975097656
1694413577.3194659,220544,-175.21961975097656
1694413609.2651827,224768,-175.21961975097656
1694413620.365988,227200,-230.16372680664062
1694413637.0697088,233984,-234.70652770996094
1694413650.9411602,236544,-234.70652770996094
1694413667.716543,238720,-234.70652770996094
1694413684.6477914,240896,-234.70652770996094
1694413701.4208977,242944,-234.70652770996094
1694413717.6613655,245120,-234.70652770996094
1694413741.7410424,250240,-237.03590393066406
1694413749.5810082,254080,-235.6142120361328
1694413759.3302019,256896,-235.6142120361328
1694413771.7222717,259328,-235.6142120361328
1694413851.4138398,269696,-235.6142120361328
1694413863.8568096,272128,-235.6142120361328
1694413881.4210777,278912,-234.74322509765625
1694413909.4526215,284160,-234.74322509765625
1694413926.0995202,286208,-234.74322509765625
1694413942.1758573,288256,-234.74322509765625
1694413980.575822,295936,-234.7134246826172
1694413987.718053,299776,-235.749755859375
1694414027.258559,307200,-229.97999572753906
1694414076.0726671,313728,-229.97999572753906
1694414100.6591823,318592,-229.97999572753906
1694414108.1527157,322560,-226.04571533203125
1694414117.3035374,325504,-222.58773803710938
1694414175.4316885,334464,-222.58773803710938
1694414191.5601842,336384,-222.58773803710938
1694414205.1944187,338688,-222.58773803710938
1694414216.0689251,340992,-221.87924194335938
1694414233.4864402,348032,-221.55311584472656
1694414246.0104866,350592,-221.55311584472656
1694414293.0802464,356864,-221.55311584472656
1694414334.3758228,363648,-221.55311584472656
1694414342.9269626,367232,-219.58106994628906
1694414364.4337082,373120,-221.02557373046875
1694414396.2281816,377472,-221.02557373046875
1694414414.709897,379520,-221.02557373046875
1694414431.1731112,381440,-221.02557373046875
1694414446.4709997,383744,-221.02557373046875
1694414460.997975,386176,-221.02557373046875
1694414471.6027265,389632,-234.29360961914062
1694414490.840831,395392,-237.4217987060547
1694414505.1988158,397824,-237.4217987060547
1694414520.4951844,400000,-237.4217987060547
1694414537.2001224,402048,-237.4217987060547
1694414567.814004,406272,-237.4217987060547
1694414582.4384031,408576,-237.4217987060547
1694414593.8576097,411264,-241.84820556640625
1694414611.4454129,417920,-238.86947631835938
1694414624.184101,420608,-238.86947631835938
1694414638.1422133,422912,-238.86947631835938
1694414671.195201,427136,-238.86947631835938
1694414687.3444376,429056,-238.86947631835938
1694414715.1003585,433920,-241.7885284423828
1694414725.8558028,437248,-241.7885284423828
1694414748.6831403,443264,-241.53775024414062
1694414763.9445705,445696,-241.53775024414062
1694414781.0725806,447616,-241.53775024414062
1694414814.9213398,451456,-241.53775024414062
1694414825.927224,453888,-241.53775024414062
1694414855.3183284,464512,-249.60018920898438
1694414867.095724,467712,-249.60018920898438
1694414878.2269728,470016,-249.60018920898438
1694414889.0056078,472320,-249.60018920898438
1694414910.247132,477312,-249.60018920898438
1694414919.707375,481152,-246.32052612304688
1694414939.2640114,488448,-248.43634033203125
1694414960.4155943,493312,-248.43634033203125
1694414969.9695008,495616,-248.43634033203125
1694414979.7405593,498048,-248.43634033203125
1694414987.9424355,501248,-247.0055389404297
1694415005.9104912,510592,-240.90835571289062
1694415017.5916677,513408,-240.90835571289062
1694415050.1503227,520704,-240.90835571289062
1694415090.6057272,535040,-234.99758911132812
1694415135.0311742,544768,-234.99758911132812
1694415162.8512237,553984,-233.47073364257812
1694415174.9618886,557056,-233.47073364257812
1694415189.754121,559360,-233.47073364257812
1694415204.5913856,561792,-233.47073364257812
1694415216.0903623,564096,-233.47073364257812
1694415244.0565188,572544,-230.94491577148438
1694415252.7005603,577024,-227.4898681640625
1694415263.4332,580224,-227.4898681640625
1694415274.2909615,582656,-227.4898681640625
1694415305.2969995,589696,-227.4898681640625
1694415314.598779,592640,-226.77220153808594
1694415322.4362206,596352,-226.75961303710938
1694415331.8614063,600448,-224.07177734375
1694415342.6389868,603648,-224.07177734375
1694415353.7613835,605952,-224.07177734375
1694415379.8267536,610432,-224.07177734375
1694415393.0076213,612608,-224.07177734375
1694415405.68615,615040,-224.07177734375
1694415422.9681005,622080,-218.01409912109375
1694415434.726665,624896,-218.01409912109375
1694415448.5845304,627456,-218.01409912109375
1694415464.2442727,629632,-218.01409912109375
1694415478.7834985,631936,-218.01409912109375
1694415494.0290358,633984,-218.01409912109375
1694415507.5183566,636288,-218.01409912109375
1694415529.4197814,641536,-216.2301025390625
1694415537.523266,644864,-212.950439453125
1694415561.010875,650496,-212.950439453125
1694415623.7083716,658944,-212.950439453125
1694415636.3917053,661376,-212.950439453125
1694415652.6693134,668800,-208.70835876464844
1694415663.5480382,671488,-208.70835876464844
1694415676.0194824,673664,-208.70835876464844
1694415690.5870802,675968,-208.70835876464844
1694415706.963082,678272,-208.70835876464844
1694415724.4019408,680192,-208.70835876464844
1694415760.742257,688384,-205.3479461669922
1694415793.7095716,697088,-203.92538452148438
1694415808.8816435,699264,-203.92538452148438
1694415824.6027055,701312,-203.92538452148438
1694415839.8808312,703488,-203.92538452148438
1694415866.1907566,708352,-203.92538452148438
1694415883.092497,715392,-199.26052856445312
1694415907.6144829,720512,-199.26052856445312
1694415936.3828337,724992,-199.26052856445312
1694415968.3065364,729856,-199.26052856445312
1694415981.7002552,733056,-197.56704711914062
1694415991.6392536,736512,-196.09744262695312
1694416002.6195889,739200,-197.03713989257812
1694416013.6795208,742016,-197.03713989257812
1694416041.4719574,746624,-197.03713989257812
1694416056.6954641,748800,-197.03713989257812
1694416085.8080852,753280,-196.04087829589844
1694416096.4034126,756224,-194.93763732910156
1694416105.590961,759424,-194.93763732910156
1694416131.5770407,765056,-194.11666870117188
1694416209.729597,775808,-193.21656799316406
1694416231.4414334,782336,-194.73216247558594
1694416243.131067,785152,-194.73216247558594
1694416269.6678367,790144,-195.43011474609375
1694416286.7579026,792320,-195.43011474609375
1694416303.5300493,794496,-195.43011474609375
1694416318.5829444,796800,-195.43011474609375
1694416332.981918,799232,-194.95199584960938
1694416346.062348,801920,-194.95199584960938
1694416357.0313287,804736,-200.74636840820312
1694416369.0306144,807680,-200.74636840820312
1694416383.804185,810752,-199.4473114013672
1694416400.883241,813184,-199.4473114013672
1694416463.7786238,821760,-199.4473114013672
1694416476.1260295,824832,-200.6193084716797
1694416496.3923278,830720,-197.82000732421875
1694416540.7820172,838144,-197.82000732421875
1694416602.6842518,847744,-196.87081909179688
1694416613.6856,850688,-195.26260375976562
1694416626.8059154,853504,-195.26260375976562
1694416641.1091259,856448,-195.7035369873047
1694416670.6994529,861056,-195.7035369873047
1694416686.087094,863104,-195.7035369873047
1694416702.3630955,865536,-195.7035369873047
1694416717.3463595,868352,-189.0692901611328
1694416729.8432677,871296,-189.0692901611328
1694416739.09314,874752,-187.78030395507812
1694416780.4702423,882688,-188.14071655273438
1694416793.8687127,884992,-188.14071655273438
1694416820.147494,889984,-188.14071655273438
1694416842.1275752,896512,-185.562255859375
1694416866.6642268,902016,-186.1475372314453
1694416896.823294,906880,-186.1475372314453
1694416927.3929493,911232,-186.1475372314453
1694416944.593324,913536,-186.1475372314453
1694416959.7882333,916608,-182.92604064941406
1694416973.295028,919552,-182.92604064941406
1694416985.6238253,921984,-182.92604064941406
1694416998.366062,924416,-183.36474609375
1694417010.490437,927360,-183.36474609375
1694417023.8823383,929792,-183.36474609375
1694417037.468135,932096,-183.36474609375
1694417065.0015938,936960,-182.65924072265625
1694417087.9998229,943104,-183.5334014892578
1694417101.1037047,945536,-183.5334014892578
1694417127.854667,950784,-184.56570434570312
1694417155.7344394,955648,-184.56570434570312
1694417170.0723996,958080,-184.56570434570312
1694417181.479283,961536,-182.4586944580078
1694417192.438616,964736,-179.8656463623047
1694417203.694537,967296,-179.8656463623047
1694417216.3249774,969728,-179.8656463623047
1694417229.296707,972416,-180.68280029296875
1694417242.4359088,975104,-180.68280029296875
1694417255.152452,977408,-180.68280029296875
1694417268.821635,979968,-180.68280029296875
1694417281.1565883,982912,-179.50653076171875
1694417304.092287,989056,-162.78802490234375
1694417317.7843623,991360,-162.78802490234375
1694417347.0932393,996608,-158.1126251220703
1694417373.3111014,1001344,-158.1126251220703
1694417385.8482184,1003904,-158.1126251220703
1694417399.241923,1007104,-153.00950622558594
1694417411.686577,1010560,-153.00950622558594
1694417424.032165,1012864,-153.00950622558594
1694417454.7008579,1017728,-153.81240844726562
1694417470.1104877,1020416,-153.81240844726562
1694417497.560398,1025280,-153.81240844726562
1694417511.5684848,1027968,-153.81240844726562
1694417523.9833941,1031424,-150.66758728027344
1694417537.222922,1034368,-150.66758728027344
1694417550.0848565,1036800,-150.66758728027344
1694417576.7122583,1041536,-151.7676544189453
1694417589.93471,1044352,-151.7676544189453
1694417602.3617685,1046656,-151.7676544189453
1694417614.3659778,1049088,-151.7676544189453
1694417681.5038233,1062400,-149.24290466308594
1694417697.253866,1064960,-148.18948364257812
1694417725.7996624,1069568,-148.18948364257812
1694417739.3856645,1071872,-148.18948364257812
1694417752.6897466,1074944,-148.5254364013672
1694417780.4709475,1081088,-147.10986328125
1694417793.4863112,1083520,-147.10986328125
1694417822.032773,1088384,-145.82699584960938
1694417843.7954245,1093760,-145.82699584960938
1694417913.5079448,1107328,-143.6888885498047
1694417928.5802224,1109632,-143.6888885498047
1694417964.341561,1117952,-142.09744262695312
1694417974.210103,1121024,-139.80516052246094
1694417988.093721,1124224,-137.14846801757812
1694418002.262141,1126784,-137.14846801757812
1694418015.50016,1129216,-137.14846801757812
1694418028.3769903,1131520,-137.14846801757812
1694418050.545188,1137152,-137.11874389648438
1694418069.9972596,1143168,-134.3531951904297
1694418095.0074704,1149056,-133.184326171875
1694418125.706171,1153536,-133.184326171875
1694418169.647787,1160960,-123.53215789794922
1694418180.1358135,1164160,-119.59384155273438
1694418217.5665636,1172736,-116.16770935058594
1694418232.1553364,1174912,-116.16770935058594
1694418247.2056909,1177216,-116.16770935058594
1694418260.4437964,1179648,-116.16770935058594
1694418283.8706834,1185920,-112.97095489501953
1694418295.6405346,1188864,-112.16098022460938
1694418334.8164973,1196800,-112.5147476196289
1694418348.2336438,1199104,-112.5147476196289
1694418373.608715,1203840,-112.5147476196289
1694418405.5405164,1212928,-118.05317687988281
1694418418.0140584,1215744,-115.8088150024414
1694418447.1310248,1220864,-115.8088150024414
1694418463.2252567,1222912,-115.8088150024414
1694418476.9341526,1225088,-115.8088150024414
1694418490.2971494,1227776,-107.49828338623047
1694418503.9710288,1230720,-107.49828338623047
1694418528.1281416,1236352,-107.1922836303711
1694418542.753169,1239040,-108.955810546875
1694418557.4348059,1241728,-108.955810546875
1694418572.7194712,1243904,-108.955810546875
1694418587.084289,1246208,-108.955810546875
1694418601.5832713,1248512,-108.955810546875
1694418615.2403436,1251328,-109.0147476196289
1694418639.4970942,1257472,-105.34284973144531
1694418664.1868408,1262848,-104.1678237915039
1694418678.4303584,1265280,-104.1678237915039
