Wall time,Step,Value
1694431122.7794616,24576,-206.56195068359375
1694431233.1047688,36864,-206.56195068359375
1694431337.5044777,49152,-121.03755950927734
1694431451.6865861,61440,-121.03755950927734
1694431552.5037374,73728,-189.26638793945312
1694431664.2095413,86016,-189.26638793945312
1694431754.9883122,98304,-163.38607788085938
1694431865.965566,110592,-163.38607788085938
1694431948.2358835,122880,-144.1240234375
1694432063.2262802,135168,-144.1240234375
1694432148.895419,147456,-126.62174224853516
1694432256.1838758,159744,-126.62174224853516
1694432343.888741,172032,-120.44755554199219
1694432452.4786124,184320,-127.81293487548828
1694432544.3088126,196608,-127.81293487548828
1694432640.6146111,208896,-117.09081268310547
1694432738.9920387,221184,-117.09081268310547
1694432828.7407258,233472,-106.5235824584961
1694432937.141724,245760,-106.5235824584961
1694433020.769629,258048,-100.5888900756836
1694433141.5552607,270336,-100.5888900756836
1694433223.770186,282624,-93.33382415771484
1694433331.7340612,294912,-93.33382415771484
1694433418.4103584,307200,-97.59510803222656
1694433524.1732507,319488,-97.59510803222656
1694433623.553844,331776,-105.17730712890625
1694433721.9059355,344064,-105.17730712890625
1694433810.3996542,356352,-98.43372344970703
1694433915.2011027,368640,-96.54698181152344
1694434009.5888975,380928,-96.54698181152344
1694434099.6575234,393216,-92.61591339111328
1694434208.1219146,405504,-92.61591339111328
1694434296.1800995,417792,-91.69634246826172
1694434404.7269952,430080,-91.69634246826172
1694434494.7808053,442368,-87.50152587890625
1694434602.7646155,454656,-87.50152587890625
1694434699.029908,466944,-89.36103057861328
1694434804.8479488,479232,-89.36103057861328
1694434888.7018552,491520,-90.5905532836914
1694434994.143696,503808,-90.5905532836914
1694435081.1487193,516096,-87.00111389160156
1694435183.730558,528384,-87.00111389160156
1694435281.2503948,540672,-83.38322448730469
1694435384.6259942,552960,-90.95691680908203
1694435489.0266023,565248,-90.95691680908203
1694435581.9726279,577536,-87.60779571533203
1694435695.3370614,589824,-87.60779571533203
1694435780.3438427,602112,-87.19636535644531
1694435887.1006644,614400,-87.19636535644531
1694435978.0215268,626688,-84.70835876464844
1694436080.3121567,638976,-84.70835876464844
1694436162.6769738,651264,-95.23081970214844
1694436264.2803876,663552,-95.23081970214844
1694436349.1767917,675840,-98.74604797363281
1694436458.2920575,688128,-98.74604797363281
1694436554.2316282,700416,-96.42752838134766
1694436653.9358523,712704,-96.42752838134766
1694436761.2888145,724992,-93.34016418457031
1694436859.6016917,737280,-90.59143829345703
1694436971.3184402,749568,-90.59143829345703
