Wall time,Step,Value
1694244650.1175828,19200,-374.00872802734375
1694244677.09149,19712,-374.00872802734375
1694244819.0166137,21760,-374.00872802734375
1694244863.6379945,22400,-374.00872802734375
1694245008.8478947,23936,-374.00872802734375
1694245057.86137,24448,-374.00872802734375
1694245200.215776,25984,-374.00872802734375
1694245245.9954786,26624,-374.00872802734375
1694245289.0513484,27264,-374.00872802734375
1694245412.8451126,30976,-539.3873291015625
1694245682.032478,37760,-579.5240478515625
1694245817.0467181,39552,-579.5240478515625
1694246019.4569857,41728,-579.5240478515625
1694246120.4403148,42880,-579.5240478515625
1694246206.027517,44032,-579.5240478515625
1694246243.6507974,44544,-579.5240478515625
1694246306.8377144,46848,-814.7696533203125
1694246356.4231007,48128,-810.3703002929688
1694246387.5102065,49152,-810.3703002929688
1694246518.5749285,51712,-810.3703002929688
1694246571.9798994,52352,-810.3703002929688
1694246624.6561747,52864,-810.3703002929688
1694246678.3874912,53504,-810.3703002929688
1694246732.5849895,54016,-810.3703002929688
1694247103.1148443,57088,-810.3703002929688
1694247229.7357419,58112,-810.3703002929688
1694247289.9255264,58624,-810.3703002929688
1694247348.1278791,59264,-810.3703002929688
1694247403.87725,59776,-810.3703002929688
1694247502.2159553,61952,-1286.1090087890625
1694247519.7177656,63232,-1286.1090087890625
1694247536.605198,64000,-1286.1090087890625
1694247555.6189218,64640,-1286.1090087890625
1694247723.1825836,67456,-1286.1090087890625
1694247978.8973222,70144,-1286.1090087890625
1694248134.0114887,71680,-1286.1090087890625
1694248185.37067,72192,-1286.1090087890625
1694248402.9590836,75392,-1286.1090087890625
1694248566.7219667,81280,-1222.0057373046875
1694248683.1053877,82944,-1222.0057373046875
1694248723.8733897,83456,-1222.0057373046875
1694249090.602195,87040,-1222.0057373046875
1694249248.206115,88832,-1222.0057373046875
1694249342.7502618,90368,-1222.0057373046875
1694249608.9752445,97408,-1213.0509033203125
1694249654.264094,98048,-1213.0509033203125
1694249806.0595093,99840,-1213.0509033203125
1694249858.8127387,100352,-1213.0509033203125
1694250261.5549517,103936,-1213.0509033203125
1694250367.8259468,105088,-1213.0509033203125
1694250442.4910622,106752,-1188.4443359375
1694250468.624984,107904,-1188.4443359375
1694250493.0039947,108800,-1188.4443359375
1694250763.912567,114304,-1158.3704833984375
1694251038.096391,117120,-1158.3704833984375
1694251140.6359055,118144,-1158.3704833984375
1694251185.6557672,118656,-1158.3704833984375
1694251231.5358837,119168,-1158.3704833984375
1694251350.8862004,120832,-1158.3704833984375
