step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,49228579_stopped,49228579_accumulated_waiting_time,49228579_average_speed,cluster_2511020102_2511020103_290051922_298135886_stopped,cluster_2511020102_2511020103_290051922_298135886_accumulated_waiting_time,cluster_2511020102_2511020103_290051922_298135886_average_speed,cluster_2511020106_49297289_stopped,cluster_2511020106_49297289_accumulated_waiting_time,cluster_2511020106_49297289_average_speed,cluster_290051904_49145925_stopped,cluster_290051904_49145925_accumulated_waiting_time,cluster_290051904_49145925_average_speed,cluster_290051912_298136030_648538909_stopped,cluster_290051912_298136030_648538909_accumulated_waiting_time,cluster_290051912_298136030_648538909_average_speed,cluster_298135838_49135231_stopped,cluster_298135838_49135231_accumulated_waiting_time,cluster_298135838_49135231_average_speed,cluster_648538736_648538737_stopped,cluster_648538736_648538737_accumulated_waiting_time,cluster_648538736_648538737_average_speed,cluster_648538756_648538758_stopped,cluster_648538756_648538758_accumulated_waiting_time,cluster_648538756_648538758_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,6.938893903907228e-18,12,2.3099999999999996,0.28874999999999995,14.266714483008089,3,59.0,0.04192655376436416,1,10.0,0.018760113134933584,0,0.0,1.0,2,45.0,0.2926293079751556,0,0.0,0.2822855600726538,1,19.0,0.40954631588847584,5,98.0,0.0956518128240651,0,0.0,1.0,12,231.0
60.0,0.034999999999999996,10,2.0300000000000002,0.25375000000000003,13.44753183510951,2,38.0,0.10420544606003657,1,16.0,0.170060980066942,0,0.0,0.9636653941917074,0,0.0,0.33045951376233174,0,0.0,0.3705331911228926,1,24.0,0.37549898442869734,6,125.0,0.09912240670630515,0,0.0,1.0,10,203.0
65.0,-0.04250000000000001,12,2.37,0.29625,12.83806829658365,1,21.0,0.36502609818268383,2,25.0,0.019079162281206204,0,0.0,0.9943049389987176,0,0.0,0.1797521984622052,1,2.0,0.33912181592300217,1,29.0,0.4695783042210205,7,160.0,0.2308184333053833,0,0.0,1.0,12,237.0
70.0,-0.061249999999999985,11,2.86,0.3575,12.233903686077932,1,23.0,0.18152259196046672,2,35.0,0.17397060424651717,0,0.0,1.0,0,1.0,0.05660050395036331,0,0.0,0.390784102048632,1,34.0,0.38061333800554586,7,193.0,0.15917966781232298,0,0.0,1.0,11,286.0
75.0,-0.08875000000000002,14,3.5700000000000003,0.44625,11.622967247581661,2,33.0,0.28325755045637274,2,46.0,0.0756367665530272,0,0.0,1.0,1,9.0,0.03913531120906911,0,0.0,0.5380856916330609,1,40.0,0.24968532550411904,8,229.0,0.08562989787830898,0,0.0,1.0,14,357.0
80.0,0.09875,16,2.7800000000000002,0.34750000000000003,11.758526544743587,2,43.0,0.0,3,61.0,0.17408035250152235,0,0.0,1.0,5,31.0,0.08874911994273785,0,0.0,0.4463622188916953,1,6.0,0.36168191344366124,5,137.0,0.044940020097910316,0,0.0,1.0,16,278.0
85.0,0.016250000000000014,14,2.65,0.33125,12.30420142597689,2,50.0,0.332131853506058,3,76.0,0.11227797435022793,0,0.0,0.5980790618264923,7,62.0,0.03157952760163947,0,1.0,0.2867303505314821,1,12.0,0.472121429890661,1,64.0,0.13801518987327044,0,0.0,1.0,14,265.0
90.0,0.04124999999999999,14,2.32,0.29,12.024727362706194,2,60.0,0.2918069341068955,1,33.0,0.1268990546286142,0,2.0,0.5562877520671128,9,102.0,0.015904384339775327,0,1.0,0.47547504935601825,1,17.0,0.11629464143317599,1,17.0,0.3427884969764688,0,0.0,0.939111283653785,14,232.0
95.0,-0.095,18,3.08,0.385,11.849435940925376,2,70.0,0.11762184530229318,2,43.0,0.15255061296348366,0,2.0,0.2876887118220204,11,154.0,0.0026662046983616174,0,0.0,0.17053687075360022,2,22.0,0.022527611829965582,1,13.0,0.4241488075814317,0,4.0,0.9708948553299733,18,308.0
100.0,0.0012500000000000011,13,3.07,0.38375,11.665815028378743,2,80.0,0.14979224318293843,2,53.0,0.20596071962151066,1,2.0,0.2647372309550741,3,116.0,0.03775202998919708,0,0.0,0.27439202382757816,3,31.0,0.042577463796369466,2,19.0,0.3482093602436987,0,6.0,0.9733066166897829,13,307.0
105.0,0.010000000000000002,13,2.99,0.3737499999999999,11.529132799829359,4,94.0,0.20551176474244,2,63.0,0.049418033275593784,1,6.0,0.2841771753446123,1,64.0,0.0980550350350051,0,0.0,0.19173166222235788,3,43.0,0.02413670728449787,2,27.0,0.3147466810336492,0,2.0,0.9999909980100307,13,299.0
110.0,-0.03374999999999998,15,3.2600000000000002,0.4075,11.630129258427989,4,114.0,0.07095178004496161,2,74.0,0.15080669738626093,2,15.0,0.15053379936861846,1,26.0,0.14334126899215233,0,0.0,1.0,4,60.0,0.05905479275634134,2,37.0,0.17334736742537538,0,0.0,1.0,15,326.0
115.0,0.007499999999999986,20,3.1999999999999997,0.39999999999999997,11.25634771360658,5,138.0,0.12767785030929554,1,15.0,0.2729656338197466,5,38.0,0.3072673360882114,1,33.0,0.1036439957978212,0,0.0,0.5197347770634725,4,42.0,0.03593192037040019,4,54.0,0.1701540565286513,0,0.0,0.9986165875595886,20,320.0
120.0,-0.1275,22,4.22,0.5275,10.487922728871808,6,168.0,0.0012779175160315711,2,25.0,0.17267101925365458,5,63.0,0.2891785895185005,1,29.0,0.11515327106684807,0,0.0,0.5294249011857625,4,63.0,0.09474988636925594,4,74.0,0.16468042052054158,0,0.0,0.9997893968820012,22,422.0
125.0,0.0037500000000000033,24,4.1899999999999995,0.5237499999999999,10.142224198868588,4,69.0,0.14079310464568415,2,36.0,0.15153369094739105,8,99.0,0.16859157363777338,1,33.0,0.15207917082096722,0,0.0,1.0,5,88.0,0.22952428215872717,4,94.0,0.2818974773703542,0,0.0,0.8556087751823395,24,419.0
130.0,-0.14999999999999997,29,5.39,0.67375,9.409970138867404,4,71.0,0.13018302354229233,6,60.0,0.12670221222902994,8,138.0,0.11125697652845017,1,38.0,0.16825387967090227,0,2.0,0.9538480244554508,6,116.0,0.1290321160796967,4,114.0,0.1948466007011421,0,0.0,0.49773572075628936,29,539.0
135.0,-0.19625000000000006,38,6.959999999999999,0.87,8.258855829841682,5,92.0,0.014907406436246481,10,96.0,0.03929974872053769,9,180.0,0.026013108959427746,1,41.0,0.2007232949403502,0,0.0,1.0,9,152.0,0.08802679037267931,4,135.0,0.10034807376065173,0,0.0,0.07347867767817522,38,696.0
140.0,-0.2325,47,8.819999999999999,1.1025,7.686801740927098,6,122.0,0.04927723034257182,14,153.0,0.05415509067199671,10,227.0,0.0482798832395549,1,46.0,0.217334915429409,0,0.0,1.0,10,171.0,0.06815219955658575,6,162.0,0.08869874130787422,0,1.0,0.01341745130387937,47,882.0
145.0,-0.365,63,11.74,1.4674999999999998,7.2984554729313516,6,152.0,0.07656270915780887,19,238.0,0.009679072565985738,12,286.0,0.019887578399753154,1,52.0,0.16728640136201062,0,0.0,1.0,16,241.0,0.03942949780836961,8,199.0,0.1518154802109003,1,6.0,0.0,63,1174.0
150.0,-0.45,78,15.34,1.9175000000000002,6.778632154082169,8,187.0,1.1591900289305865e-05,22,345.0,0.0005405954755696486,14,351.0,0.03640199735432592,2,61.0,0.12404824051850633,0,0.0,1.0,23,338.0,0.03449557642242211,8,241.0,0.0843398720843346,1,11.0,0.0,78,1534.0
155.0,-0.28625,76,17.63,2.2037500000000003,6.74333602881323,7,222.0,0.08638897992046733,23,459.0,0.0191176170087939,6,243.0,0.10333110687811511,2,71.0,0.11274344153262715,0,0.0,0.4635464091304018,28,466.0,0.01704043952097418,9,286.0,0.1586118272461194,1,16.0,0.0,76,1763.0
160.0,-0.26374999999999993,80,19.740000000000002,2.4675000000000002,6.543901550652662,8,261.0,0.025216093565063134,23,574.0,0.006208825868091736,7,167.0,0.12207666455555304,2,81.0,0.2649568439129164,0,0.0,0.38221364492261384,31,617.0,0.006923503052689578,8,253.0,0.08674026428041781,1,21.0,0.0,80,1974.0
165.0,-0.45875,86,23.410000000000004,2.92625,5.877323832560952,9,302.0,0.015471150982798979,23,689.0,0.01791077486397463,7,202.0,0.19692645014441137,2,91.0,0.09512832667772549,0,0.0,0.24817706164904307,38,796.0,0.0011174063894209352,6,235.0,0.13696869380349627,1,26.0,0.0,86,2341.0
170.0,-0.4287499999999999,88,26.84,3.355,5.506050324807685,12,357.0,0.025185672896248738,23,804.0,0.018838253832457085,7,237.0,0.02695759276874591,0,0.0,0.1975531947740299,0,0.0,0.33672672572831164,39,990.0,0.02385046511210503,6,265.0,0.13481429055608168,1,31.0,0.0,88,2684.0
175.0,0.04124999999999998,81,26.509999999999998,3.3137499999999998,5.345731730070472,6,276.0,0.02150458610087472,23,919.0,0.007597232314506398,7,272.0,0.06831216590983653,2,4.0,0.03356089182203294,0,0.0,0.2244063836598077,34,841.0,0.020694976704759446,8,303.0,0.07056688056846286,1,36.0,0.0,81,2651.0
180.0,0.48375,55,22.640000000000004,2.83,5.825463860178535,5,155.0,0.07668730703840053,12,693.0,0.03895834949945732,7,307.0,0.09237495650617517,3,17.0,0.017539062265387158,0,0.0,0.3434341945121221,18,727.0,0.022513459310009646,9,324.0,0.06687217549599658,1,41.0,0.0,55,2264.0
185.0,0.34375,37,19.89,2.48625,7.083408810715476,1,107.0,0.21072560639423785,3,481.0,0.0763047828425247,7,342.0,0.04054209157932921,7,45.0,0.010266234757825994,0,12.0,0.6295818478222004,10,634.0,0.05938491087442595,9,368.0,0.17862098719596112,0,0.0,1.0,37,1989.0
190.0,0.33875,30,17.18,2.1475,8.123768003764903,1,61.0,0.2990372653671711,1,330.0,0.10412094528125196,8,379.0,0.05189248242869243,9,84.0,0.003328216111600274,0,0.0,0.6033362053038862,2,451.0,0.111665759682217,9,413.0,0.14025018344495535,0,0.0,1.0,30,1718.0
195.0,0.18624999999999992,35,15.690000000000001,1.9612500000000002,9.021495591857324,2,32.0,0.3027951605446172,2,167.0,0.1630078533301138,8,419.0,0.01678449930808375,11,135.0,0.007010056694069945,0,0.0,0.5276748494434327,2,357.0,0.15381277725534304,10,459.0,0.08730415647547599,0,0.0,1.0,35,1569.0
200.0,-0.017499999999999974,35,15.830000000000002,1.97875,9.308917079964155,2,42.0,0.10853084711429384,3,157.0,0.18598890440965732,8,459.0,0.05781770657465059,11,190.0,0.0008173827993279006,0,0.0,0.4071363257936882,2,323.0,0.19695467927138527,9,412.0,0.06896540583182455,0,0.0,1.0,35,1583.0
205.0,0.37,31,12.87,1.6087500000000001,9.694464571895466,2,50.0,0.16281462897900437,3,99.0,0.15880646921538424,4,243.0,0.1275589799824105,12,261.0,0.05538169292137457,1,3.0,0.30236412697570325,2,264.0,0.2202070658701786,7,367.0,0.07829343918745076,0,0.0,1.0,31,1287.0
210.0,0.16500000000000004,22,11.55,1.44375,10.155095838674159,2,60.0,0.14955094134426908,3,96.0,0.097113746139156,4,250.0,0.0014616252685794545,0,165.0,0.10766742398274357,2,11.0,0.3085066164592815,3,239.0,0.2469449757881773,8,334.0,0.1246649964744797,0,0.0,1.0,22,1155.0
215.0,0.1375,26,10.45,1.30625,10.336057567826757,2,69.0,0.1540588295732982,3,61.0,0.025936611135561848,5,277.0,0.08156560558473609,2,94.0,0.06578416445884683,3,24.0,0.2736022423494277,3,199.0,0.2544037194969844,8,321.0,0.16564493540157327,0,0.0,1.0,26,1045.0
220.0,-0.04125000000000004,34,10.78,1.3475000000000001,10.592222123772492,2,79.0,0.20557168002445475,4,77.0,0.13567163918625338,5,302.0,0.3140668099053658,5,89.0,0.08079758867243494,6,53.0,0.28392360347806955,3,180.0,0.2578037378243414,9,298.0,0.14132166448394837,0,0.0,0.787696657886169,34,1078.0
225.0,-0.17874999999999996,39,12.21,1.5262499999999999,10.080779565518862,2,89.0,0.21398689517738115,4,97.0,0.06283712112229259,5,327.0,0.15397940994750936,6,97.0,0.05120989137676433,9,86.0,0.22531746470487066,3,187.0,0.2252413050082349,10,338.0,0.11762387827442997,0,0.0,0.4413965588599382,39,1221.0
230.0,0.11875000000000004,31,11.26,1.4075,9.894929381199953,3,103.0,0.11293320257566622,3,116.0,0.11534282742529392,6,359.0,0.1956977629591763,1,51.0,0.0999981814590324,8,123.0,0.19663105474983947,3,176.0,0.2838164014734876,7,198.0,0.08664530967069249,0,0.0,0.10624557060351936,31,1126.0
235.0,0.04749999999999996,29,10.879999999999999,1.3599999999999999,10.015159993435596,3,118.0,0.1624020612649704,4,84.0,0.20040913539868377,8,397.0,0.05597799916657398,2,62.0,0.17501845659032553,6,155.0,0.18958132177271186,3,176.0,0.32664686670901294,2,95.0,0.12086014753788529,1,1.0,0.0,29,1088.0
240.0,0.25375000000000003,30,8.85,1.10625,10.172155926958306,4,134.0,0.05278375898649743,4,104.0,0.15928078643665494,7,244.0,0.11257285476898408,2,56.0,0.21928037064809952,8,192.0,0.15330722236497324,1,86.0,0.2636552507805483,3,66.0,0.17357593004764363,1,3.0,0.0,30,885.0
245.0,0.21125,33,7.16,0.895,10.212340195226885,1,19.0,0.20505354907077356,5,125.0,0.11846404045171238,8,87.0,0.10507294640954591,3,65.0,0.22077269921079298,8,236.0,0.13776187845032545,1,92.0,0.14715835360887244,6,80.0,0.21724749276701638,1,12.0,0.6152360368656936,33,716.0
250.0,-0.22125,47,8.93,1.11625,10.133810855268656,2,11.0,0.1911483822283041,7,154.0,0.07223806139928328,8,123.0,0.05452157185183175,4,79.0,0.25765167787483256,13,288.0,0.0241292250527719,6,111.0,0.08971273641591503,6,110.0,0.24481698181599346,1,17.0,0.621151487551874,47,893.0
255.0,-0.35624999999999996,61,11.780000000000001,1.4725,9.912953214807304,3,24.0,0.09272505416358938,11,202.0,0.047760749788507036,9,180.0,0.08245826919795932,4,99.0,0.1844517868021311,17,363.0,0.016976360533351408,10,148.0,0.06813771056560315,6,140.0,0.1183053513158602,1,22.0,0.6123795604782806,61,1178.0
260.0,-0.09499999999999997,67,12.54,1.5675,9.571399675859238,4,44.0,0.09974210669287072,10,148.0,0.08227225832997881,11,228.0,0.056489342618369166,4,119.0,0.19340077143792045,12,292.0,0.022163294468567594,17,221.0,0.03761105069015975,8,175.0,0.07316464531108767,1,27.0,0.37352923964214846,67,1254.0
265.0,-0.36124999999999996,73,15.43,1.92875,8.918959310530054,5,67.0,0.10139623496937324,10,203.0,0.07561045962637475,12,268.0,0.04386763856523249,4,139.0,0.21956728452155522,5,280.0,0.043881029202347925,26,334.0,0.02000825890659508,8,216.0,0.14868596400862205,3,36.0,0.12392719189669929,73,1543.0
270.0,-0.15750000000000008,80,16.689999999999998,2.08625,8.23149394834847,6,96.0,0.016343883044262156,14,217.0,0.04825053068216243,13,331.0,0.016935752224331545,4,159.0,0.20845367914501525,1,209.0,0.09267202793624302,29,343.0,0.01356129655031326,9,260.0,0.08388298692675485,4,54.0,0.021966040029881527,80,1669.0
275.0,-0.18500000000000003,81,18.169999999999998,2.27125,8.113348035703737,7,130.0,0.0848226458029663,16,297.0,0.08597907604605921,13,396.0,0.06584151917504136,3,89.0,0.10002668992159452,0,109.0,0.1437694484683115,33,479.0,0.008969189878911907,9,309.0,0.20099528149551957,0,8.0,0.11928970792125329,81,1817.0
280.0,-0.4975,89,22.150000000000002,2.76875,7.400367695242451,8,168.0,0.013613201637730466,18,380.0,0.06722508535687842,13,470.0,0.09982655259729205,2,99.0,0.10659518412223497,0,79.0,0.2576080638052173,39,665.0,0.00025487982442262556,9,353.0,0.13691389742631188,0,1.0,0.31753960976392326,89,2215.0
285.0,-0.48249999999999993,92,26.009999999999998,3.2512499999999998,6.503507840610051,10,212.0,0.01201174988446581,18,465.0,0.06134995193641546,14,577.0,0.09451044808746555,2,76.0,0.09812574341436948,0,27.0,0.27497440671340917,39,861.0,0.021290898274687824,9,383.0,0.0826713523424333,0,0.0,1.0,92,2601.0
290.0,-0.4687500000000001,93,29.759999999999998,3.7199999999999998,5.637370321287303,10,260.0,0.053393663568916026,18,543.0,0.06144262299481384,16,660.0,0.04548087244870863,2,88.0,0.05863035387315602,0,27.0,0.13742763107899936,39,1055.0,4.282598377857209e-06,8,343.0,0.11718913427161139,0,0.0,0.9994940160134571,93,2976.0
295.0,-0.4475,99,33.339999999999996,4.1675,4.922730996870095,5,182.0,0.029196197556818283,20,599.0,0.03534174729961482,18,780.0,0.03714322379784214,7,112.0,0.008181120370717113,1,24.0,0.19878680524187742,39,1250.0,2.726789527919919e-07,9,387.0,0.07747778102038937,0,0.0,0.9995300098530051,99,3334.0
300.0,-0.5537499999999997,109,37.769999999999996,4.7212499999999995,4.603146740804483,3,106.0,0.1162333841827164,26,721.0,0.04310706207377369,20,879.0,0.04301692143779529,8,155.0,0.042773801247599,3,37.0,0.03617616459320698,39,1445.0,0.0,10,434.0,0.08922657902573078,0,0.0,1.0,109,3777.0
305.0,-0.23249999999999998,106,39.629999999999995,4.953749999999999,4.706784530456658,1,69.0,0.3009775141389626,28,860.0,0.028377011147800665,14,712.0,0.1284040059988385,11,122.0,0.03120126190935814,3,52.0,0.0,39,1640.0,0.0,10,508.0,0.16156577159535412,0,0.0,1.0,106,3963.0
310.0,-0.2125000000000003,104,41.330000000000005,5.16625,4.5746889771694805,2,34.0,0.15490734528585143,27,987.0,0.01618005832278472,11,513.0,0.17582363906011791,12,177.0,0.005868022201453873,3,67.0,0.0,39,1835.0,0.0037777968385747846,10,520.0,0.09518035860471492,0,0.0,1.0,104,4133.0
315.0,-0.35250000000000015,105,44.15,5.51875,4.721843123215195,2,36.0,0.27403039330903317,27,1122.0,0.03294710131855252,12,461.0,0.2213555030842561,12,152.0,0.054516908215869506,3,65.0,0.0,39,2030.0,0.0,10,549.0,0.08824223718099063,0,0.0,1.0,105,4415.0
320.0,-0.32624999999999976,99,46.760000000000005,5.845000000000001,4.817253610057577,2,45.0,0.0,29,1266.0,0.016014781796292912,12,414.0,0.26654412426992585,3,134.0,0.05786267386515634,2,75.0,0.2030336625606032,39,2225.0,0.0,12,517.0,0.06675240139030676,0,0.0,1.0,99,4676.0
325.0,-0.48749999999999993,100,50.66,6.3325,4.918534566212389,2,52.0,0.18485072256211135,31,1418.0,0.015840030725654465,12,474.0,0.20787546783697697,3,109.0,0.09581868814530493,3,89.0,0.11010705499314426,39,2420.0,0.0,10,504.0,0.08593777561423478,0,0.0,0.925947888459088,100,5066.0
330.0,0.4662499999999998,76,46.93,5.86625,5.268109308120791,2,60.0,0.25956654870711454,12,1194.0,0.04673877622478168,13,539.0,0.24124010542694468,3,107.0,0.09306287353336022,2,102.0,0.049025766234944874,33,2142.0,0.0,11,545.0,0.10807794074420912,0,4.0,0.8459047743203966,76,4693.0
335.0,0.59125,52,42.199999999999996,5.2749999999999995,5.825460131917422,2,70.0,0.1578817257748557,5,814.0,0.06702379134771311,14,601.0,0.1975142985792493,1,48.0,0.08273362592175851,3,117.0,0.0,15,1991.0,0.02278095418477933,12,575.0,0.10503388737981283,0,4.0,0.5576523519438993,52,4220.0
340.0,0.3700000000000001,42,39.24,4.905,6.547521843442296,2,80.0,0.13692139885764448,3,688.0,0.11482190354186173,13,666.0,0.19115126770324503,1,40.0,0.13349114103148663,3,144.0,0.29964471611578664,6,1661.0,0.08330882912165058,14,641.0,0.10392301829473456,0,4.0,0.4070654637141709,42,3924.0
345.0,0.38749999999999996,40,36.14,4.5175,7.594595912266426,2,92.0,0.171878556756059,3,510.0,0.10541232683790626,14,732.0,0.13999166263767485,1,25.0,0.15056946793830167,3,155.0,0.3233817361982187,0,1386.0,0.12157935954223485,16,709.0,0.09692739855523536,1,5.0,0.19030552070556706,40,3614.0
350.0,0.44875000000000004,45,32.550000000000004,4.06875,8.548230368414686,4,109.0,0.038589876556926785,4,390.0,0.12543864292356213,15,807.0,0.04240246887622377,3,36.0,0.1663622660112004,3,166.0,0.31159398934180055,1,1070.0,0.16418541559696603,14,668.0,0.03732271636782298,1,9.0,0.027071105496809567,45,3255.0
355.0,0.97875,37,24.719999999999995,3.09,9.204164080638597,5,132.0,0.14302481037963194,5,235.0,0.20266147168488924,8,514.0,0.10469765442434366,3,61.0,0.40407996089674847,0,4.0,0.3082367528594677,2,886.0,0.20402236179406422,11,618.0,0.05888224605758105,3,22.0,0.00017114109452180342,37,2472.0
360.0,0.46999999999999986,40,20.96,2.62,9.741010819312452,6,159.0,0.041202197989727476,6,196.0,0.04819311567462378,10,456.0,0.042656052972715255,3,66.0,0.30569211830943754,0,0.0,0.33043463795385797,2,650.0,0.19730102277098266,10,532.0,0.05384038263990519,3,37.0,0.0,40,2096.0
365.0,0.07625,34,20.35,2.54375,10.22431427304026,3,55.0,0.10462909366436227,6,191.0,0.10247477454314631,9,489.0,0.07980722283647104,3,81.0,0.2346766660094208,0,0.0,0.34011219971841583,2,762.0,0.24355589497821054,11,457.0,0.14310285672935893,0,0.0,1.0,34,2035.0
370.0,-0.017499999999999946,37,20.49,2.56125,10.051839131702499,4,60.0,0.12286568312945821,6,215.0,0.07739093169754303,10,536.0,0.08288661961737871,3,96.0,0.2525215932525188,0,2.0,0.39342862965762093,3,634.0,0.24710222435711932,11,506.0,0.12282747127052943,0,0.0,1.0,37,2049.0
375.0,-0.08000000000000002,40,21.130000000000003,2.64125,9.73242987507724,5,96.0,0.03548016434332173,7,248.0,0.03178346457112172,11,586.0,0.07270174689229382,3,111.0,0.2842701732584352,0,2.0,0.38129012628425013,3,635.0,0.25980617742767464,11,435.0,0.07307774803700796,0,0.0,1.0,40,2113.0
380.0,0.037499999999999895,43,20.830000000000002,2.6037500000000002,9.463852290734506,7,117.0,0.027633941384140496,7,284.0,0.0028117807949302226,11,641.0,0.0,4,129.0,0.19831404040072065,0,2.0,0.34681092231681726,3,569.0,0.2778604782843926,11,341.0,0.06200021329263637,0,0.0,1.0,43,2083.0
385.0,0.18250000000000002,39,19.37,2.42125,9.14123225134198,10,160.0,0.06636439176210764,8,321.0,0.12932744772948548,11,696.0,0.0625736114812671,1,72.0,0.17211858029357968,0,0.0,0.3193309657963888,5,432.0,0.31702741996746,4,256.0,0.0950236094672256,0,0.0,1.0,39,1937.0
390.0,0.47125000000000006,39,15.599999999999998,1.95,9.055725708644905,10,210.0,0.0185208294030404,8,361.0,0.1314789791469966,5,433.0,0.08395151350823153,2,78.0,0.08115515408546103,1,1.0,0.34123848228328446,5,281.0,0.23603291289194,8,196.0,0.12710780497557453,0,0.0,1.0,39,1560.0
395.0,-0.07250000000000001,44,16.18,2.0225,8.96165265966925,12,266.0,0.04942019540842856,8,401.0,0.10012018109740771,5,374.0,0.19763520183486083,4,89.0,0.09446881556646917,1,14.0,0.27068885662093967,4,294.0,0.1680748681472368,10,180.0,0.1935766997235924,0,0.0,1.0,44,1618.0
400.0,-0.22375,57,17.97,2.24625,8.945034985621813,12,326.0,0.0070699426616614445,10,444.0,0.052174946084631184,5,304.0,0.2621700226561674,7,118.0,0.030311236275121126,4,30.0,0.1482142818532797,6,342.0,0.10993891565429736,13,233.0,0.12711981846703793,0,0.0,0.9251943506725523,57,1797.0
405.0,-0.35250000000000004,67,20.79,2.59875,8.669081304420446,14,391.0,0.012106477574865495,11,492.0,0.04833406611115963,6,287.0,0.27138184965916473,10,165.0,0.013730178588131674,6,57.0,0.08719745775143627,7,389.0,0.07559570733367098,13,298.0,0.12293187013018227,0,0.0,0.8475030067001379,67,2079.0
410.0,-0.09500000000000003,75,21.549999999999997,2.6937499999999996,7.924103484691668,15,459.0,0.02063160071187989,6,345.0,0.13917462587203938,6,297.0,0.26484078364009905,13,145.0,0.026291550483675326,8,93.0,0.03237406850331691,14,453.0,0.04074359238864718,13,363.0,0.10739044630964341,0,0.0,0.5726960347229713,75,2155.0
415.0,-0.15624999999999986,83,22.799999999999997,2.8499999999999996,7.438425946870541,6,360.0,0.029706385601053244,7,205.0,0.08191225303581329,7,378.0,0.23023466715469842,15,213.0,0.015401111711121743,9,128.0,0.09931513542391837,24,564.0,0.027385708110365448,14,431.0,0.06142474081916863,1,1.0,0.41058180531293836,83,2280.0
