step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,49228579_stopped,49228579_accumulated_waiting_time,49228579_average_speed,cluster_2511020102_2511020103_290051922_298135886_stopped,cluster_2511020102_2511020103_290051922_298135886_accumulated_waiting_time,cluster_2511020102_2511020103_290051922_298135886_average_speed,cluster_2511020106_49297289_stopped,cluster_2511020106_49297289_accumulated_waiting_time,cluster_2511020106_49297289_average_speed,cluster_290051904_49145925_stopped,cluster_290051904_49145925_accumulated_waiting_time,cluster_290051904_49145925_average_speed,cluster_290051912_298136030_648538909_stopped,cluster_290051912_298136030_648538909_accumulated_waiting_time,cluster_290051912_298136030_648538909_average_speed,cluster_298135838_49135231_stopped,cluster_298135838_49135231_accumulated_waiting_time,cluster_298135838_49135231_average_speed,cluster_648538736_648538737_stopped,cluster_648538736_648538737_accumulated_waiting_time,cluster_648538736_648538737_average_speed,cluster_648538756_648538758_stopped,cluster_648538756_648538758_accumulated_waiting_time,cluster_648538756_648538758_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0.0,0.0,14.688062650378416,0,0.0,0.5106638074313667,0,0.0,0.5525395781523132,0,0.0,1.0,0,0.0,0.2988090112029239,0,0.0,1.0,0,0.0,0.5035790616965762,0,0.0,0.8880949827787467,0,0.0,1.0,0,0.0
10.0,0.0,0,0.0,0.0,14.572052665629792,0,0.0,0.4106718532065981,0,0.0,0.1912311232874891,0,0.0,1.0,0,0.0,0.0837751736270725,0,0.0,1.0,0,0.0,0.11408986111245654,0,0.0,0.6756064782863032,0,0.0,1.0,0,0.0
15.0,-0.0025,0,0.02,0.0025,14.856056399762231,0,1.0,0.16365535457577468,0,0.0,0.7879060782899345,0,0.0,0.7117197430577866,0,1.0,0.02549611877683084,0,0.0,1.0,0,0.0,1.0,0,0.0,0.305178710300042,0,0.0,1.0,0,2.0
20.0,-0.01375,4,0.13,0.01625,15.2993580485237,1,6.0,0.21266466069272305,0,0.0,0.4752288485825928,0,0.0,0.38146609034909057,1,5.0,0.0,0,0.0,1.0,0,0.0,1.0,2,2.0,0.21312834563657085,0,0.0,1.0,4,13.0
25.0,-0.02375,4,0.32,0.04,15.448561764205708,1,12.0,0.25611680620787763,0,0.0,0.14207497880296255,0,0.0,0.4203825150834228,1,10.0,0.0,0,0.0,1.0,0,0.0,1.0,2,10.0,0.2682155954140781,0,0.0,1.0,4,32.0
30.0,-0.021249999999999998,5,0.49,0.06125,15.582028408782351,2,21.0,0.08410400927329019,0,0.0,0.4467758165828582,0,0.0,0.41411366852634124,1,15.0,0.428142045136589,0,0.0,1.0,0,0.0,0.2022538762842827,2,13.0,0.20917048643317845,0,0.0,1.0,5,49.0
35.0,-0.03625,7,0.78,0.0975,15.512056711226359,3,35.0,0.18208588141471693,0,0.0,0.38094271741862556,0,0.0,0.4577179989390672,1,20.0,0.6325551825601422,0,0.0,1.0,1,1.0,0.0,2,22.0,0.33498531963249745,0,0.0,1.0,7,78.0
40.0,-0.0475,9,1.1600000000000001,0.145,15.44120101095693,4,51.0,0.04377521539989804,0,0.0,0.0847448744863072,0,0.0,0.44922841017986703,1,25.0,0.6398734279869998,0,0.0,0.9828126318357902,1,4.0,0.0,3,36.0,0.2543529434995671,0,0.0,1.0,9,116.0
45.0,-0.0625,12,1.6600000000000001,0.20750000000000002,14.875192338963052,6,73.0,0.03261319385233461,0,1.0,0.27796107695338057,0,0.0,0.40558215739957826,1,30.0,0.3358180493041571,0,0.0,0.48479294029407377,1,9.0,0.6588462989773199,4,53.0,0.12110432448122076,0,0.0,1.0,12,166.0
50.0,-0.07875,13,2.29,0.28625,14.34599664026133,6,101.0,0.10085955886334563,1,5.0,0.10026942703111255,0,0.0,0.32820440505700105,1,36.0,0.008850671149502465,0,0.0,0.6105705992037527,1,14.0,0.28941071154919634,4,73.0,0.1988238354193127,0,0.0,1.0,13,229.0
55.0,6.938893903907228e-18,12,2.29,0.28625,14.197156677373918,3,58.0,0.04152544184458221,1,10.0,0.019099534839224434,0,0.0,1.0,2,45.0,0.44391560773737904,0,0.0,0.3996349268430088,1,19.0,0.5751962830937378,5,97.0,0.09473237845289834,0,0.0,1.0,12,229.0
60.0,0.033749999999999995,10,2.02,0.2525,13.84878357141229,2,37.0,0.13315255636707451,1,16.0,0.1710774114404555,0,0.0,0.9819778673458112,0,0.0,1.0,0,1.0,0.3913947148840874,1,24.0,0.45126460418897496,6,124.0,0.09646771863828522,0,0.0,1.0,10,202.0
65.0,-0.045000000000000005,11,2.38,0.2975,13.254434687141858,1,21.0,0.3602343137108431,2,25.0,0.043852691400467686,0,0.0,0.9771706047701485,0,0.0,0.26700093272645486,1,5.0,0.2664234047260664,1,29.0,0.6825677605577785,6,158.0,0.21533574030735037,0,0.0,1.0,11,238.0
70.0,-0.059999999999999984,13,2.86,0.3575,12.519541840517462,2,25.0,0.20069495809991622,2,35.0,0.19118056519342855,0,0.0,1.0,0,0.0,0.06384695815375716,1,1.0,0.42283375556296976,1,34.0,0.4297734818297412,7,191.0,0.1429384046270521,0,0.0,1.0,13,286.0
75.0,-0.08374999999999998,16,3.53,0.44125,12.231378174736099,2,35.0,0.26029772258364287,3,47.0,0.09041152502447115,0,0.0,1.0,1,3.0,0.02544612157498446,0,0.0,0.6860665600649021,2,40.0,0.0,8,228.0,0.09266303772497737,0,0.0,1.0,16,353.0
80.0,0.10499999999999998,15,2.69,0.33625,12.368262337608796,2,45.0,0.0,3,62.0,0.022394745696953308,0,0.0,0.998760487359879,4,17.0,0.13905985178101862,0,0.0,0.5566388967705167,1,6.0,0.46717927211657684,5,139.0,0.05263486825740756,0,0.0,1.0,15,269.0
85.0,0.027499999999999997,11,2.4699999999999998,0.30874999999999997,12.176225746119352,2,52.0,0.33028797144187744,3,77.0,0.1045019016117767,0,0.0,1.0,5,41.0,0.052659656381349174,0,0.0,0.23803209164396896,1,12.0,0.41126581361424325,0,65.0,0.1323550476784207,0,0.0,0.9387320656347795,11,247.0
90.0,0.05249999999999999,12,2.05,0.25625,12.23010240599598,2,60.0,0.21417918859040427,1,33.0,0.11847960555262615,0,2.0,0.5148568076337386,7,77.0,0.0210497100384477,0,0.0,0.38364819798790345,1,16.0,0.08310081369838727,1,17.0,0.28911638770335074,0,0.0,0.8169298399155756,12,205.0
95.0,-0.08124999999999999,16,2.6999999999999997,0.33749999999999997,12.384468227071531,2,70.0,0.20325243987030883,2,43.0,0.24217129392169817,0,2.0,0.32824057674639023,9,120.0,0.018217390048689257,0,0.0,0.163987772446823,2,23.0,0.01677140189159268,1,12.0,0.45384238212664724,0,0.0,1.0,16,270.0
