Wall time,Step,Value
1700749725.3019288,36096,-8.903988657493755e-14
1700750381.5853317,60160,-8.774925230881081e-14
1700751148.4627693,84224,-5.420432508331137e-14
1700751763.5416338,96256,-612.2943725585938
1700752775.4322786,120320,-819.489013671875
1700753426.5491445,144384,-682.907470703125
1700753845.6466844,156416,-682.907470703125
1700754101.6819432,168448,-693.4839477539062
1700754476.1072834,180480,-693.4839477539062
1700754722.1305578,192512,-676.8781127929688
1700755167.2256768,204544,-676.8781127929688
1700755399.839134,216576,-601.66943359375
1700755789.5131204,228608,-601.66943359375
1700756060.5419197,240640,-541.5025024414062
1700756436.9109511,252672,-541.5025024414062
1700756714.622204,264704,-492.2749938964844
1700757003.407406,276736,-492.2749938964844
1700757354.6491644,288768,-451.2520751953125
1700758571.1953716,312832,-592.626708984375
1700759574.32144,324864,-592.626708984375
1700760294.5562859,348928,-770.8574829101562
1700763317.9271574,385024,-958.131591796875
1700763530.9081283,397056,-939.1577758789062
1700764038.6580913,409088,-939.1577758789062
1700764340.5819626,421120,-950.9876098632812
1700764900.9724197,433152,-950.9876098632812
1700765613.5724845,457216,-900.9356689453125
1700767118.0151038,493312,-988.6451416015625
1700767859.7482605,505344,-988.6451416015625
1700768981.789051,529408,-1071.38037109375
1700769229.5326786,541440,-1024.798583984375
1700770399.2028313,553472,-1024.798583984375
1700771341.0562425,565504,-1167.98974609375
1700772872.3221178,577536,-1167.98974609375
1700773883.1281838,589568,-1302.166015625
1700775656.8739126,613632,-1375.264892578125
1700776696.7682614,625664,-1375.264892578125
1700778005.3196018,661760,-1493.359130859375
1700778906.7923214,673792,-1493.359130859375
1700779434.554383,685824,-1529.76806640625
1700780544.5817373,697856,-1529.76806640625
1700781169.209551,709888,-1651.756591796875
1700783908.083983,745984,-1706.0360107421875
1700784366.6617649,758016,-1830.8665771484375
1700784615.1517944,770048,-1830.8665771484375
1700785033.9169602,782080,-1802.3604736328125
1700785143.0608644,794112,-1749.3499755859375
1700785640.4266636,806144,-1749.3499755859375
1700785765.830339,818176,-1699.3685302734375
1700786375.0839696,830208,-1699.3685302734375
1700787225.882016,842240,-1785.715576171875
1700787604.8598576,854272,-1785.715576171875
1700788194.879455,878336,-1737.4530029296875
1700788466.5977745,890368,-1722.9281005859375
1700788867.2760556,902400,-1722.9281005859375
1700789024.0947237,914432,-1678.75048828125
1700789618.4990375,938496,-1636.78173828125
1700791144.5467184,950528,-1636.78173828125
1700792184.2720768,962560,-1736.3472900390625
1700792509.7874498,974592,-1736.3472900390625
1700793113.7174318,998656,-1695.005615234375
1700793429.0660539,1010688,-1692.1529541015625
1700794141.8851697,1034752,-1696.167236328125
1700794566.1126158,1046784,-1696.167236328125
1700794880.1969557,1058816,-1701.6427001953125
1700795074.3868873,1070848,-1701.6427001953125
1700795481.666519,1082880,-1664.650390625
1700796290.2554617,1094912,-1664.650390625
1700797457.4551504,1118976,-1722.6002197265625
1700797846.5819192,1131008,-1787.8096923828125
1700798087.006114,1143040,-1787.8096923828125
1700798447.0528414,1155072,-1751.32373046875
1700799600.9879096,1179136,-1806.4595947265625
1700799960.3753438,1191168,-1842.4383544921875
1700800692.6546588,1215232,-1874.4364013671875
1700801058.2797294,1227264,-1874.4364013671875
1700801167.6552336,1239296,-1874.4364013671875
1700801495.916636,1251328,-1874.4364013671875
1700801736.3542132,1263360,-1825.4527587890625
1700802499.5136495,1275392,-1825.4527587890625
1700803275.4299333,1287424,-1875.6676025390625
1700803582.5031207,1299456,-1875.6676025390625
1700804106.7629712,1335552,-1860.5286865234375
1700804386.3111227,1347584,-1860.5286865234375
1700805452.2295723,1383680,-1895.943359375
1700806076.681512,1407744,-1921.5318603515625
1700806742.2474527,1419776,-1921.5318603515625
1700807204.0705495,1431808,-1983.13623046875
1700807932.406854,1443840,-1983.13623046875
1700808361.2691205,1455872,-2039.4390869140625
1700809117.2444205,1467904,-2039.4390869140625
1700809538.3961143,1479936,-2054.9921875
1700810323.8509724,1504000,-2030.0718994140625
1700811597.3783908,1516032,-2030.0718994140625
1700811980.0085275,1528064,-2117.0517578125
1700812103.1055024,1540096,-2117.0517578125
1700812440.330507,1552128,-2026.2896728515625
1700813192.0666773,1576192,-2054.11962890625
1700814314.2489634,1588224,-2094.325439453125
1700815458.4752622,1624320,-2101.936279296875
1700815719.6333623,1636352,-2068.901123046875
1700816629.17626,1660416,-2048.565185546875
1700817497.20569,1672448,-2048.565185546875
1700819347.8103948,1696512,-2054.24658203125
1700821103.22643,1720576,-2117.012451171875
1700821499.6434553,1732608,-2027.7847900390625
1700823049.808901,1744640,-2027.7847900390625
1700824147.7353547,1756672,-2008.0382080078125
1700824899.8664036,1768704,-2008.0382080078125
1700825647.5548177,1780736,-1988.472900390625
1700827962.8175752,1804800,-1928.249755859375
1700828325.929793,1816832,-1928.249755859375
1700828754.0344036,1828864,-1951.3974609375
1700830402.6908665,1840896,-1951.3974609375
1700832062.243673,1864960,-1966.8382568359375
1700832657.8059647,1876992,-1903.2818603515625
1700832970.5085738,1889024,-1903.2818603515625
1700833991.034298,1913088,-1853.944091796875
1700834602.764988,1925120,-1770.1412353515625
1700835651.268069,1937152,-1770.1412353515625
1700837397.3936481,1961216,-1896.9141845703125
1700838114.3206816,1973248,-1896.9141845703125
1700839786.4083056,1997312,-2002.850341796875
1700840825.1159916,2009344,-2022.1405029296875
1700842583.8115182,2033408,-2098.59814453125
1700843222.0325646,2045440,-2098.59814453125
1700843512.8899982,2057472,-2098.052734375
1700845847.899385,2081536,-2256.557373046875
1700846725.699134,2093568,-2256.557373046875
1700847609.0620906,2105600,-2328.14453125
1700849251.2262533,2129664,-2311.448486328125
1700850241.7920103,2141696,-2311.448486328125
1700850933.7242994,2153728,-2413.585205078125
1700851333.4916399,2165760,-2413.585205078125
1700852128.2775242,2189824,-2382.283203125
1700852517.4510548,2201856,-2367.17529296875
1700853465.9882743,2213888,-2367.17529296875
1700854241.857122,2225920,-2380.428466796875
1700855637.3670256,2237952,-2380.428466796875
1700856343.8567572,2249984,-2486.1513671875
1700857469.2344604,2262016,-2486.1513671875
1700858084.0564413,2274048,-2497.3583984375
1700859211.163987,2286080,-2497.3583984375
1700861103.8061268,2310144,-2500.663818359375
1700861809.7592826,2322176,-2581.6484375
1700864877.0732856,2358272,-2665.4169921875
1700866442.9808383,2406400,-2633.4189453125
1700867338.752196,2418432,-2633.4189453125
