Wall time,Step,Value
1710386367.1939085,33792,-7.480127628411992e-14
1710387148.2712522,69760,-6.809775182983757e-13
1710387975.9609582,103040,-142.9499969482422
1710389168.6215057,149120,-463.8970947265625
1710390679.721748,198656,-762.5974731445312
1710391066.4725807,210688,-717.7388305664062
1710391501.0529406,228480,-847.337646484375
1710393923.1087077,316544,-992.69189453125
1710394127.2192566,326784,-968.146240234375
1710394648.8071826,340736,-968.146240234375
1710395354.8016455,358528,-1168.3385009765625
1710396535.5986238,387072,-1272.7210693359375
1710396971.9207406,403968,-1393.7139892578125
1710397050.179797,407808,-1393.7139892578125
1710397325.6444666,424960,-1352.1077880859375
1710397985.500415,451584,-1354.4498291015625
1710398641.8622646,479872,-1372.7423095703125
1710398743.478829,484096,-1400.493896484375
1710399037.8222718,496000,-1367.1488037109375
1710401383.7501004,562944,-1535.1275634765625
1710402279.7784102,588032,-1559.318115234375
1710403949.3770983,622976,-1732.35693359375
1710404336.9436307,636928,-1700.66552734375
1710406849.9995737,730112,-1615.2052001953125
1710407129.2468154,738048,-1589.153564453125
1710407363.6174905,744960,-1621.0928955078125
1710408793.090084,810880,-1592.5611572265625
1710408911.2209024,816896,-1592.5611572265625
1710409245.49054,835712,-1547.7003173828125
1710409465.3635387,842368,-1547.7003173828125
1710409691.3915224,848512,-1565.4241943359375
1710409832.6049259,853760,-1565.4241943359375
1710410914.5828166,904704,-1536.1029052734375
1710410946.737987,905856,-1536.1029052734375
1710411164.0224288,916864,-1516.4093017578125
1710411229.360407,919808,-1516.4093017578125
1710413167.2692175,996096,-1494.2984619140625
1710414576.404988,1058048,-1487.223876953125
1710414592.2402387,1058560,-1487.223876953125
1710415471.595309,1081344,-1519.630859375
1710415949.3419156,1090048,-1519.630859375
1710416037.3387504,1092992,-1519.630859375
1710416988.5795543,1114496,-1551.9248046875
1710417081.2815638,1116032,-1551.9248046875
1710417391.56283,1124992,-1599.918701171875
1710418947.8826616,1162240,-1618.4033203125
1710419052.8756514,1169792,-1608.598876953125
1710419651.2457294,1198208,-1608.598876953125
1710421110.9026566,1224832,-1702.0706787109375
1710423949.337468,1318528,-1773.19189453125
1710425159.6830814,1352448,-1777.088134765625
1710425341.9661467,1359744,-1804.41455078125
1710425809.724684,1386624,-1765.43603515625
1710426128.3503757,1403008,-1765.43603515625
1710428009.8055103,1479808,-1767.191650390625
1710428157.6849802,1486080,-1767.191650390625
1710431334.3907633,1572608,-1729.9921875
1710434799.08072,1693824,-1686.1448974609375
1710436899.7647293,1738368,-1736.30615234375
1710436962.5735471,1743232,-1736.30615234375
1710437139.647743,1757696,-1685.31640625
1710437272.0093172,1762304,-1685.31640625
1710437313.2003853,1764608,-1685.31640625
1710438080.1534896,1792128,-1635.375
1710439356.851326,1857408,-1623.4273681640625
1710439373.803764,1858048,-1623.4273681640625
1710439719.5046315,1877376,-1625.9461669921875
1710440552.3222117,1902336,-1632.3258056640625
1710440807.451943,1906432,-1632.3258056640625
1710441752.2515392,1935360,-1670.1162109375
1710441896.7949994,1944064,-1638.0810546875
1710442168.1935961,1955712,-1635.7265625
1710442363.019637,1960832,-1635.7265625
1710443055.5808887,1986944,-1682.9503173828125
1710443257.3366165,2001920,-1682.9503173828125
1710443534.8693128,2014336,-1682.9503173828125
1710444109.4872892,2033536,-1640.9688720703125
1710444828.0755074,2053760,-1684.3465576171875
1710445087.6923847,2063872,-1684.3465576171875
1710447190.150004,2147200,-1755.9549560546875
