t,wt,ql,sd,b3c3_sd,b3c3_ql
415.0,24.0,0.75,8.856104377701165,13.494888736590363,0
420.0,22.490909090909092,0.9375,6.259964887222193,6.8452166309153455,0
425.0,23.98148148148148,1.25,6.292144174331304,13.337321196887046,0
430.0,25.358490566037737,1.0,6.7244760349999435,11.687882798254947,0
435.0,26.557692307692307,0.75,7.836897669238918,11.393924155427575,0
440.0,23.862068965517242,0.75,9.0138223911254,9.5674588721789,1
445.0,24.913793103448278,0.5625,8.277666966397597,6.669117273207201,1
450.0,25.21818181818182,1.0625,7.757318946106743,4.627381470096165,1
455.0,24.864406779661017,0.875,6.590094836299752,8.489340553234054,0
460.0,24.892857142857142,0.9375,7.603698807225259,13.89,0
465.0,26.30909090909091,0.5625,8.109242446177854,13.89,0
470.0,25.12,0.6875,7.823427634374188,13.350590199689803,0
475.0,22.637931034482758,0.375,8.60528622256081,13.108960734672335,0
480.0,23.17241379310345,0.4375,9.985426210035738,12.634594553497486,0
485.0,23.09259259259259,0.5625,8.908441981923012,13.896390703906217,0
490.0,23.735849056603772,0.6875,8.16548326633464,11.758294029934271,0
495.0,23.43859649122807,1.0,7.150233209770937,6.945129956668333,1
500.0,24.10909090909091,1.25,6.851991689627627,5.595455567729526,1
505.0,26.11320754716981,1.1875,6.235475993445785,6.047011883258686,1
510.0,24.25,0.9375,6.451357780878159,8.560874316295864,1
515.0,24.137931034482758,0.75,7.83726489186205,9.294025510182228,1
520.0,25.19298245614035,1.0,7.6354531145711535,6.027649846459839,1
525.0,26.767857142857142,0.6875,7.046086481560131,8.493102736687412,0
530.0,25.83050847457627,0.6875,8.427264622428112,11.363785448611004,0
535.0,26.983050847457626,0.875,7.884729992283213,4.450109703852612,1
540.0,28.322033898305083,0.875,7.824922270779447,5.812619138078785,2
545.0,25.676923076923078,1.375,5.892043835771989,6.151298223436321,1
550.0,27.171875,0.875,7.390563952073105,6.945,1
555.0,28.328125,0.625,8.41856347730148,13.89,0
560.0,28.177419354838708,0.4375,9.206317213026326,14.091281344936935,0
565.0,27.045454545454547,0.5,8.838832567104253,14.39828862616304,0
570.0,27.2,0.9375,8.180663139530141,6.966201112908768,1
575.0,26.532258064516128,0.8125,7.968782959283989,13.89,0
580.0,27.0,0.875,7.363994477799192,11.882174333609537,0
585.0,24.848484848484848,0.875,8.444413496618022,12.68208305164556,0
590.0,25.23076923076923,0.5,8.777615062573297,13.123329944727324,0
595.0,26.046153846153846,0.4375,9.297690941928487,7.929462700725898,0
600.0,25.066666666666666,0.8125,8.582922233405808,1.499804344361026,1
605.0,22.606060606060606,0.8125,8.34030516307337,6.945,1
610.0,22.133333333333333,0.9375,6.952395794039344,6.945,1
615.0,23.783333333333335,1.1875,7.026144300541941,6.945,1
620.0,23.838709677419356,1.25,6.133564983377739,6.945,1
625.0,25.548387096774192,0.75,7.290583593703336,6.945,1
630.0,27.0,0.9375,8.085878536850672,6.945,1
635.0,25.11764705882353,0.9375,7.717357015377157,13.89,0
640.0,26.060606060606062,0.8125,8.358066281669824,13.89,0
645.0,26.861538461538462,0.9375,7.154643722476013,13.89,0
650.0,28.265625,1.0,8.34214469666485,13.89,0
655.0,27.149253731343283,1.25,6.3850593651064695,13.89,0
660.0,29.029850746268657,1.4375,6.763215784607563,13.89,0
665.0,27.814285714285713,0.9375,7.538659061133912,13.89,0
670.0,26.535211267605632,0.875,8.613001407023624,13.89,0
675.0,25.56923076923077,0.5625,8.015543963528902,13.89,0
680.0,25.92063492063492,0.9375,7.712226926282839,13.89,0
685.0,25.630769230769232,1.3125,6.562498995624908,13.89,0
690.0,27.015625,1.0625,7.112230496246791,13.89,0
695.0,26.17910447761194,0.9375,7.976986373370155,13.89,0
700.0,25.814285714285713,1.25,7.707257346701145,13.89,0
705.0,26.764705882352942,1.3125,6.897729959134212,13.89,0
710.0,28.80597014925373,1.75,5.169188094309007,13.89,0
715.0,29.553846153846155,1.0,6.621441540716629,13.89,0
720.0,28.695652173913043,0.8125,8.815874056806235,13.89,0
725.0,27.88888888888889,0.75,8.425370559338866,13.89,0
730.0,28.246376811594203,1.0625,7.808441812839864,13.89,0
735.0,27.916666666666668,1.0,7.271975592320432,13.89,0
740.0,28.81159420289855,0.9375,7.865036018360306,14.504566546739483,0
745.0,29.83823529411765,1.0625,7.273995059121686,13.765432723949601,0
750.0,27.557142857142857,1.0625,7.33162045272234,14.174763090769233,0
755.0,26.314285714285713,1.25,6.868118702172891,6.9556959754551615,1
760.0,27.97142857142857,1.375,6.93204030044968,6.945,1
765.0,27.205479452054796,1.3125,6.610756648520983,13.89,0
770.0,28.47222222222222,1.0625,7.538121710820993,13.89,0
775.0,29.791666666666668,0.6875,8.043887424975903,13.89,0
780.0,29.202898550724637,0.875,8.410942250065219,13.89,0
785.0,27.513157894736842,1.1875,7.568304856799253,13.89,0
790.0,29.186666666666667,1.5625,7.0036633608195595,12.028663352592051,0
795.0,30.73972602739726,1.6875,5.867274474717,12.375911668600708,0
800.0,31.845070422535212,1.5,6.058464883013727,11.28234347613594,0
805.0,26.42168674698795,0.8125,7.285126012819607,8.074645314625725,0
810.0,26.7375,1.1875,8.351882677263314,0.004180987419826206,2
815.0,27.076923076923077,1.3125,7.841858880540946,13.89,0
820.0,28.487179487179485,1.375,7.273153063388413,14.067439799510531,0
825.0,28.3625,1.0,6.911555996426719,14.039309426698956,0
830.0,28.5,1.375,7.34375924424078,6.303160945398306,0
835.0,29.558441558441558,1.25,7.4014830446520525,11.827599479002252,0
840.0,31.16883116883117,1.6875,7.428591980899142,11.700101958898513,0
845.0,32.189189189189186,1.0625,7.101529231236533,9.579592440446339,0
850.0,29.8,0.75,8.305237390985718,5.735879875804958,0
855.0,30.70886075949367,0.75,8.445417948155104,13.220982126220889,0
860.0,31.09090909090909,1.0625,7.857915543755144,11.570614445534781,0
865.0,30.925925925925927,1.4375,6.956322979605199,11.93292178229826,0
870.0,29.795180722891565,1.4375,6.913160605708335,9.85647924246779,0
875.0,29.6875,1.0,7.589068512210363,12.189796675297385,0
880.0,30.272727272727273,1.3125,8.008192204227209,12.216876875185166,0
885.0,31.039473684210527,0.9375,7.917987812526301,4.373835554881776,1
890.0,31.893333333333334,1.0625,7.541104511521701,4.704733572297853,2
895.0,30.10843373493976,1.0625,8.10500582899839,10.589642849941034,0
900.0,30.425,1.25,8.125492531728122,13.20934454926612,0
905.0,31.379746835443036,1.125,7.950830556111696,13.643129427962435,0
910.0,31.960526315789473,0.9375,8.193576979243199,12.126501592905678,0
915.0,31.632911392405063,0.8125,8.458614659565134,12.857772069826979,0
920.0,31.743243243243242,0.9375,8.882059680927169,11.86642926954109,0
925.0,30.56578947368421,0.875,8.484881882546778,11.528512804320297,0
930.0,30.65753424657534,0.8125,8.32591290321067,7.675415452359277,2
935.0,31.228571428571428,1.0625,7.814007945522553,11.33656328011958,0
940.0,28.373333333333335,1.0625,8.16965076200986,12.60045311109578,0
945.0,29.056338028169016,1.0625,8.414898001894842,8.466506134922122,0
950.0,29.852941176470587,1.1875,6.723098246839191,0.43477870317039846,2
955.0,30.28125,1.3125,6.328938969053382,8.477886657163484,0
960.0,29.791044776119403,1.4375,5.860963116458989,13.89,0
965.0,31.015151515151516,1.25,7.084266893734427,13.89,0
970.0,32.57575757575758,1.125,6.865720082577932,12.734231197498943,0
975.0,33.40625,1.375,6.459331558584934,13.676332397928677,0
980.0,35.203125,1.1875,7.362554789086115,10.959411635327422,0
985.0,30.55263157894737,0.625,8.918796936202966,8.362628823315745,0
990.0,31.486486486486488,0.625,8.927443003402054,13.89,0
995.0,30.56338028169014,0.75,9.271575515779205,13.89,0
1000.0,30.17910447761194,1.125,8.258263682607984,13.89,0
1005.0,24.8125,1.375,8.146196201654108,13.89,0
1010.0,26.025974025974026,1.1875,7.161798639787771,13.89,0
1015.0,26.243243243243242,1.375,7.173961443569866,13.89,0
1020.0,27.7027027027027,1.4375,6.990065137828567,13.89,0
1025.0,29.324324324324323,1.3125,7.175626757824053,13.89,0
1030.0,29.52112676056338,1.5,7.118078520681254,13.89,0
1035.0,28.6056338028169,1.125,7.504689768085336,13.89,0
1040.0,28.22972972972973,1.125,7.215651204469353,13.89,0
1045.0,29.319444444444443,1.5625,6.825594070902728,13.89,0
1050.0,31.01388888888889,1.375,7.127123695295623,13.89,0
1055.0,32.69444444444444,1.3125,6.986966849797998,13.89,0
1060.0,34.39705882352941,1.125,7.05325779495818,13.89,0
1065.0,34.08450704225352,0.8125,7.598375767962434,13.89,0
1070.0,35.12676056338028,0.875,8.843618238385227,13.89,0
1075.0,33.527027027027025,0.6875,8.80215700617383,13.89,0
1080.0,30.8,0.8125,7.696661919591424,13.89,0
1085.0,31.970149253731343,1.125,6.702627829579539,13.89,0
1090.0,32.90625,1.0625,7.594539999553717,13.89,0
1095.0,30.239436619718308,1.0625,8.166601644321897,13.89,0
1100.0,31.97142857142857,1.3125,7.940411877925565,13.89,0
1105.0,33.15942028985507,1.3125,7.0924400063684745,13.89,0
1110.0,31.134328358208954,1.4375,6.448537134980002,13.89,0
1115.0,32.07692307692308,0.875,7.270309382370001,13.89,0
1120.0,33.609375,1.0625,7.709775188234578,13.89,0
1125.0,29.3,0.8125,8.384620306434966,13.89,0
1130.0,30.0,0.875,7.915587174334995,13.89,0
1135.0,31.044117647058822,0.875,8.467259184788107,13.89,0
1140.0,31.092307692307692,1.0625,8.192477521426028,13.89,0
1145.0,30.597014925373134,1.0625,7.4320603751918375,13.89,0
1150.0,31.742424242424242,0.875,7.494384384355858,13.497944634601795,0
1155.0,31.279411764705884,1.0625,8.24240516329691,14.208796438198393,0
1160.0,32.76119402985075,1.1875,7.793964324906701,13.89,0
1165.0,34.90769230769231,1.5,6.866593748107676,13.89,0
1170.0,36.46875,1.3125,6.05416676146792,13.89,0
1175.0,38.14754098360656,1.0,7.528116749487429,12.984161314918616,0
1180.0,38.92982456140351,0.6875,8.46950348157094,12.748786016556856,0
1185.0,35.12307692307692,0.9375,8.178284073294433,12.811054901642215,0
1190.0,35.734375,1.0625,7.086929009508189,13.89,0
1195.0,37.76190476190476,1.25,7.266736570062628,13.89,0
1200.0,37.52459016393443,1.0,7.8233089547909875,13.89,0
1205.0,32.38028169014085,1.0625,8.17666208255193,13.478988879795288,0
1210.0,33.774647887323944,1.125,8.057159417127458,14.31222258237387,0
1215.0,34.44285714285714,1.0625,7.911947741104221,13.89,0
1220.0,35.19402985074627,1.0,8.389023472575913,13.89,0
1225.0,34.594202898550726,1.125,7.428654760393772,13.89,0
1230.0,35.196969696969695,1.25,7.093702728813227,13.89,0
1235.0,35.578125,1.1875,6.677872218071505,13.022530244463967,0
1240.0,36.66129032258065,0.9375,7.612275832464862,13.423096332030545,0
1245.0,37.47540983606557,1.25,7.6942420779450265,8.629955201344545,0
1250.0,37.25396825396825,0.875,7.608147272627851,4.695255903620484,1
1255.0,38.403225806451616,1.125,7.384771276289926,8.19368208331502,0
1260.0,37.46551724137931,0.8125,7.151644456270985,11.878670378366856,0
1265.0,36.19672131147541,0.625,8.54759533295277,12.232362997613286,0
1270.0,34.095238095238095,0.875,7.695165942929618,11.172238689543116,0
1275.0,35.37096774193548,0.6875,8.754959582379824,6.945939095871576,1
1280.0,35.0655737704918,0.4375,8.289664255810317,6.945,1
1285.0,36.40677966101695,0.6875,8.926485436028544,6.945,1
1290.0,36.82142857142857,0.625,7.8504790109169065,13.89,0
1295.0,32.645161290322584,0.9375,8.086548480099774,14.672388214475673,0
1300.0,33.854838709677416,0.75,8.628286346117726,14.367509422470398,0
1305.0,34.03448275862069,0.625,8.382303301849962,7.532036083236385,0
1310.0,34.26315789473684,0.875,7.521667763832143,8.342245633898338,0
1315.0,33.21666666666667,0.75,8.062350946272032,13.89,0
1320.0,34.280701754385966,0.6875,7.649762251647005,13.89,0
1325.0,31.655172413793103,0.6875,8.691011143053753,13.89,0
1330.0,32.07272727272727,0.6875,8.78178176896781,13.89,0
1335.0,33.2962962962963,0.8125,7.951031888323394,13.867471707324324,0
1340.0,32.258620689655174,0.75,8.080182308228917,13.626718329012686,0
1345.0,33.224137931034484,0.6875,9.218014325213643,13.56571126436192,0
1350.0,33.982142857142854,0.75,8.618717104601801,6.945870981390667,1
1355.0,34.83018867924528,0.625,8.850202512846892,9.511708506870153,1
1360.0,27.25925925925926,0.6875,7.466623149982627,13.857730901017424,0
1365.0,28.057692307692307,0.8125,8.359446853802066,13.89,0
1370.0,26.823529411764707,0.875,7.679613892648446,13.89,0
1375.0,28.431372549019606,1.0625,6.873194400836216,13.89,0
1380.0,29.020408163265305,1.125,5.936049295990998,13.89,0
1385.0,26.473684210526315,0.75,8.360592387701907,13.89,0
1390.0,26.945454545454545,0.5625,8.865026539777404,13.89,0
1395.0,28.38888888888889,0.625,8.687353658733521,13.89,0
1400.0,29.096153846153847,0.625,7.651424639990088,13.89,0
1405.0,26.0,0.6875,9.10612992991543,13.89,0
1410.0,26.140350877192983,0.75,8.807766546080956,13.89,0
1415.0,24.294117647058822,0.5,7.912879032308119,13.89,0
1420.0,24.52,0.6875,7.650482616338693,13.89,0
1425.0,23.01923076923077,1.125,7.114857565897593,13.89,0
1430.0,23.745098039215687,1.0,7.77268024035504,13.89,0
1435.0,25.22,0.875,7.7406883301502925,13.89,0
1440.0,26.04255319148936,0.75,7.764581077455148,13.89,0
1445.0,25.58,0.8125,7.65691874743004,13.89,0
1450.0,25.479166666666668,0.625,8.241329702379742,13.89,0
1455.0,24.71153846153846,0.8125,7.458701866475769,13.89,0
1460.0,25.04,0.8125,7.491625785833057,13.89,0
1465.0,24.35185185185185,0.5625,7.2590130473508685,13.89,0
1470.0,25.574074074074073,0.875,7.335108224567875,13.89,0
1475.0,26.79245283018868,1.25,6.730177817057198,13.89,0
1480.0,28.03846153846154,1.3125,6.5344767018615775,13.89,0
1485.0,27.75,0.875,7.006385157839969,13.89,0
1490.0,27.28846153846154,0.6875,7.588143036786321,13.89,0
1495.0,28.7,0.5625,8.802686020614368,13.89,0
1500.0,29.46,0.5,9.436001622255842,13.89,0
1505.0,25.63157894736842,0.6875,8.310206024168327,13.89,0
1510.0,24.555555555555557,1.125,7.37041368646043,13.89,0
1515.0,26.055555555555557,0.75,6.982916350056025,13.89,0
1520.0,25.82,0.9375,7.26631712512286,13.89,0
1525.0,25.20754716981132,0.5,8.394510290773226,13.89,0
1530.0,26.132075471698112,0.5625,9.308839790300441,13.89,0
1535.0,25.807692307692307,0.5625,8.663652657648175,13.89,0
1540.0,26.183673469387756,0.4375,8.55968648205932,13.89,0
1545.0,26.306122448979593,0.875,6.9292498101183355,13.89,0
1550.0,26.46808510638298,1.0,6.524473466208851,13.89,0
1555.0,27.333333333333332,0.8125,7.577568680141111,13.89,0
1560.0,26.416666666666668,0.5,7.717951855296458,13.89,0
1565.0,25.84313725490196,0.8125,8.260676079863872,13.89,0
1570.0,27.2,0.5,8.765204651574983,13.89,0
1575.0,28.14,0.625,7.590512451502194,13.89,0
1580.0,28.979591836734695,0.625,7.426464574053405,13.89,0
1585.0,27.576923076923077,0.5,8.756005958686384,13.89,0
1590.0,28.666666666666668,0.5,8.211966339532058,13.89,0
1595.0,29.48,0.75,7.704338817491844,13.89,0
1600.0,30.877551020408163,1.0,6.823090511875671,13.89,0
1605.0,27.392857142857142,1.125,5.782649048484293,13.89,0
1610.0,27.962962962962962,1.0,6.447242860823185,13.89,0
1615.0,29.38888888888889,0.875,7.679784518191881,13.89,0
1620.0,30.75925925925926,0.6875,8.074424508381947,13.89,0
1625.0,31.176470588235293,0.625,7.862117496365979,13.89,0
1630.0,30.74468085106383,0.5,7.7412296411213966,13.89,0
1635.0,29.058823529411764,0.4375,8.918185034822807,13.89,0
1640.0,30.019607843137255,0.6875,8.754184213089658,13.89,0
1645.0,29.44,0.9375,6.712957824489337,13.89,0
1650.0,31.0,0.875,6.4901470929743414,13.89,0
1655.0,32.52,1.0,7.153839037390902,13.89,0
1660.0,34.42553191489362,0.75,7.553327553328985,13.89,0
1665.0,33.166666666666664,0.6875,8.189812995099905,13.89,0
1670.0,34.95652173913044,0.75,7.48897485644885,13.89,0
1675.0,36.21739130434783,0.5,8.155292118052916,13.89,0
1680.0,37.48888888888889,0.75,7.187148740377669,13.89,0
1685.0,37.72727272727273,0.8125,7.132501826772199,13.89,0
1690.0,37.707317073170735,0.8125,6.685383835992372,13.89,0
1695.0,31.5625,0.75,7.431615890115221,13.89,0
1700.0,33.020833333333336,0.6875,7.472818738323963,13.89,0
1705.0,34.458333333333336,0.875,7.251833391790885,13.89,0
1710.0,35.93478260869565,0.75,6.807519002485467,13.89,0
1715.0,37.76086956521739,1.125,6.096108216607668,13.89,0
1720.0,39.80434782608695,1.0,6.748198899156989,13.89,0
1725.0,36.979166666666664,1.0,7.106250867584855,13.89,0
1730.0,37.348837209302324,1.0,6.395572430378514,13.89,0
1735.0,38.48780487804878,0.8125,6.927341875040544,13.89,0
1740.0,40.125,0.6875,7.46984598285689,13.89,0
1745.0,41.794871794871796,0.5,8.197765492939428,13.89,0
1750.0,43.71052631578947,0.6875,6.223914452588512,13.89,0
1755.0,38.256410256410255,0.625,6.619822410448077,13.89,0
1760.0,39.794871794871796,0.625,7.885561549513054,13.89,0
1765.0,40.26315789473684,0.5,8.58244580211487,13.89,0
1770.0,41.34285714285714,0.375,7.571790903982385,13.89,0
1775.0,38.15625,0.5,7.793171866784359,13.89,0
1780.0,37.37931034482759,0.625,7.183755212449836,13.89,0
1785.0,34.24242424242424,0.4375,8.328722799769402,13.89,0
1790.0,35.36363636363637,0.5,7.54288608540722,13.89,0
1795.0,37.09375,0.6875,7.228660961075326,13.89,0
1800.0,38.6875,0.5625,6.998328181363005,13.89,0
1805.0,36.0,0.6875,6.984230499636126,13.89,0
1810.0,36.0,0.8125,6.136489478863512,13.89,0
1815.0,37.38235294117647,0.8125,5.23785312917833,13.89,0
1820.0,39.14705882352941,0.5625,7.7945724336426165,13.89,0
1825.0,40.96969696969697,0.3125,8.331198334667919,13.89,0
1830.0,41.75757575757576,0.25,9.704684495614208,13.89,0
1835.0,40.06666666666667,0.25,8.809250360034115,9.972127767012093,0
1840.0,40.827586206896555,0.5,8.068686965607787,13.327536640014841,0
1845.0,39.111111111111114,0.5,6.082481125894009,12.949057629472918,0
1850.0,38.96,0.6875,5.3134123631378545,9.527302660936664,0
1855.0,42.130434782608695,0.375,6.438578063905867,6.9459162388344495,1
1860.0,43.608695652173914,0.4375,8.423438508111861,6.945,1
1865.0,44.69565217391305,0.0625,9.109957635038464,6.945,1
1870.0,45.08695652173913,0.125,9.537324351908396,13.89,0
1875.0,45.56521739130435,0.1875,10.603666139895417,13.89,0
1880.0,44.04761904761905,0.1875,9.423813874922635,13.89,0
1885.0,43.0,0.375,6.167009384372978,13.89,0
1890.0,45.31578947368421,0.6875,3.662366516901992,13.89,0
1895.0,40.13636363636363,0.75,5.757659943875097,13.89,0
1900.0,42.86363636363637,0.6875,5.048769618502103,13.89,0
1905.0,45.18181818181818,0.4375,5.297518795683428,13.89,0
1910.0,46.04545454545455,0.1875,8.622226098378285,13.89,0
1915.0,45.333333333333336,0.1875,9.19020143349616,13.89,0
1920.0,45.578947368421055,0.25,8.989694430398497,13.89,0
1925.0,46.526315789473685,0.1875,5.751397364381472,13.89,0
1930.0,47.8421052631579,0.3125,6.066762972976245,13.89,0
1935.0,42.529411764705884,0.25,7.35120914041399,13.89,0
1940.0,43.1764705882353,0.125,8.797884196601665,13.89,0
1945.0,43.8235294117647,0.1875,9.035563993086338,13.89,0
1950.0,44.64705882352941,0.125,9.222087081696387,13.89,0
1955.0,43.5,0.0625,9.41726624962383,13.89,0
1960.0,42.69230769230769,0.0,9.102105082094827,13.89,0
1965.0,43.07692307692308,0.0625,9.675393809789318,13.89,0
1970.0,42.18181818181818,0.0,11.226726763303786,13.89,0
1975.0,42.27272727272727,0.0625,11.265268341245147,13.89,0
1980.0,36.4,0.0,11.953510565652067,13.89,0
1985.0,32.375,0.0625,7.421911902040495,13.89,0
1990.0,28.5,0.125,7.1304252572403835,13.89,0
1995.0,28.4,0.0625,8.251081785041096,13.89,0
2000.0,29.2,0.0625,8.951393041808831,13.89,0
2005.0,29.25,0.0625,10.143077257397245,13.89,0
2010.0,30.0,0.0,10.48212359244003,13.89,0
2015.0,30.25,0.0625,9.25882234211374,13.89,0
2020.0,36.333333333333336,0.0,10.975613316605267,13.89,0
2025.0,36.333333333333336,0.0,13.217759178358541,13.89,0
2030.0,36.666666666666664,0.0625,9.379450063515165,13.89,0
2035.0,47.0,0.125,0.024896647728736634,13.89,0
2040.0,51.0,0.0625,4.088133343611844,13.89,0
2045.0,52.5,0.0,9.448820108243865,13.89,0
2050.0,52.5,0.0,13.713124410574077,13.89,0
2055.0,52.5,0.0,14.171920792291624,13.89,0
2060.0,55.0,0.125,0.007629514707846513,13.89,0
2065.0,60.0,0.125,0.0,13.89,0
2070.0,65.0,0.125,0.0,13.89,0
2075.0,70.0,0.125,0.0,13.89,0
2080.0,74.0,0.0625,3.260423198225908,13.89,0
2085.0,76.5,0.0625,8.638960178347853,13.89,0
2090.0,79.0,0.0625,7.67546474146665,13.89,0
2095.0,82.0,0.125,0.0069941479712230074,13.89,0
2100.0,86.0,0.0625,3.5091621017228736,13.89,0
2105.0,88.5,0.0625,8.249731757666533,13.89,0
2110.0,90.0,0.0,12.364347921381787,13.89,0
2115.0,90.0,0.0,13.344380279745659,13.89,0
2120.0,79.0,0.0,11.767073750702934,13.89,0
2125.0,79.0,0.0,10.145239310546117,13.89,0
2130.0,79.0,0.0,10.120212420329722,13.89,0
2135.0,79.0,0.0,11.09846403621816,13.89,0
2140.0,0.0,0.0,-1.0,-1,0
2145.0,0.0,0.0,-1.0,-1,0
2150.0,0.0,0.0,-1.0,-1,0
2155.0,0.0,0.0,-1.0,-1,0
2160.0,0.0,0.0,-1.0,-1,0
2165.0,0.0,0.0,-1.0,-1,0
2170.0,0.0,0.0,-1.0,-1,0
2175.0,0.0,0.0,-1.0,-1,0
2180.0,0.0,0.0,-1.0,-1,0
2185.0,0.0,0.0,-1.0,-1,0
2190.0,0.0,0.0,-1.0,-1,0
2195.0,0.0,0.0,-1.0,-1,0
2200.0,0.0,0.0,-1.0,-1,0
2205.0,0.0,0.0,-1.0,-1,0
2210.0,0.0,0.0,-1.0,-1,0
2215.0,0.0,0.0,-1.0,-1,0
2220.0,0.0,0.0,-1.0,-1,0
2225.0,0.0,0.0,-1.0,-1,0
2230.0,0.0,0.0,-1.0,-1,0
2235.0,0.0,0.0,-1.0,-1,0
2240.0,0.0,0.0,-1.0,-1,0
2245.0,0.0,0.0,-1.0,-1,0
2250.0,0.0,0.0,-1.0,-1,0
2255.0,0.0,0.0,-1.0,-1,0
2260.0,0.0,0.0,-1.0,-1,0
2265.0,0.0,0.0,-1.0,-1,0
2270.0,0.0,0.0,-1.0,-1,0
2275.0,0.0,0.0,-1.0,-1,0
