t,wt,ql,sd,b3c3_sd,b3c3_ql
425.0,41.05769230769231,0.9375,6.523280851273194,13.89,0
430.0,41.76470588235294,0.8125,7.890680356398424,13.89,0
435.0,42.08163265306123,1.0,6.894053163004552,12.502533400259756,0
440.0,43.638297872340424,1.1875,5.71156028874614,12.377673816229992,0
445.0,45.25,1.25,4.870159377655682,12.53360353992631,0
450.0,40.34615384615385,1.4375,4.578905924047754,9.945839552012254,1
455.0,42.05882352941177,1.375,5.630064900837674,9.882599361097052,1
460.0,44.08,1.375,5.102857586601522,5.077011394593682,1
465.0,46.68,1.625,4.899798755095425,4.630035634101934,2
470.0,49.14,1.375,5.455019518234872,4.63,2
475.0,47.351851851851855,1.125,6.757853144954475,4.63,2
480.0,47.18867924528302,1.1875,6.70342666416205,8.274952425732668,0
485.0,49.075471698113205,1.0625,6.284213218619822,13.89,0
490.0,50.905660377358494,1.25,5.908246568488933,13.279981528744775,0
495.0,52.92156862745098,1.4375,4.8645005484106045,13.920906598200764,0
500.0,47.310344827586206,1.5625,5.461593556324318,9.08567350204053,0
505.0,48.64912280701754,1.5625,6.1596656496949365,5.3449776231226425,3
510.0,51.0,1.75,5.488035756963403,6.014532643909599,3
515.0,53.78947368421053,2.0625,4.433667504953599,1.6870936699482764,5
520.0,56.56140350877193,1.8125,4.87982340943889,1.651178968586656,5
525.0,54.559322033898304,1.375,5.621533077962106,1.6474365450358532,1
530.0,56.355932203389834,1.3125,6.8070915139189285,13.671012329803169,0
535.0,58.440677966101696,1.5625,5.901506503156249,13.857372174322926,0
540.0,60.175438596491226,1.75,4.855144689332596,7.754308864320895,0
545.0,55.06153846153846,2.25,4.4274616633256905,6.945,1
550.0,56.476190476190474,2.0625,4.763057550646312,6.945,1
555.0,58.0655737704918,1.875,4.742349502754078,6.945,1
560.0,60.114754098360656,1.375,6.364013991690589,6.945,1
565.0,62.14754098360656,1.75,5.442045352632991,6.945,1
570.0,60.83076923076923,2.125,4.790549063063202,6.945,1
575.0,62.12903225806452,2.125,3.5744845165693087,6.945,1
580.0,65.29032258064517,2.5,3.897594401962282,6.945,1
585.0,68.1311475409836,2.625,3.3152411511552278,6.945,1
590.0,69.55932203389831,2.4375,3.2745049465414127,6.945,1
595.0,72.86440677966101,2.5,3.5196665324977228,6.945,1
600.0,75.03508771929825,2.25,3.774177926312847,6.945,1
605.0,68.28125,1.75,5.502280427715954,6.945,1
610.0,70.4375,1.5625,6.471935947816068,6.945,1
615.0,71.84126984126983,1.4375,6.917416817721732,6.945,1
620.0,73.91935483870968,1.4375,6.255298207834063,6.945,1
625.0,71.8,1.875,4.984899000658544,13.89,0
630.0,74.3076923076923,2.125,4.384134409461348,13.89,0
635.0,77.15384615384616,2.5,3.459900951261875,13.89,0
640.0,79.75,2.3125,3.12117904187241,13.89,0
645.0,71.15492957746478,2.8125,3.8660699574122663,13.89,0
650.0,73.61428571428571,2.6875,4.292717274667823,13.89,0
655.0,76.75714285714285,2.8125,3.7997209172904367,13.89,0
660.0,79.69117647058823,2.4375,3.3585652362448957,13.89,0
665.0,81.68656716417911,2.0625,4.469493420091799,13.89,0
670.0,79.04285714285714,2.375,4.559993074061705,13.89,0
675.0,81.47142857142858,1.8125,5.512657472948185,13.89,0
680.0,83.61428571428571,1.8125,5.664741200130566,13.89,0
685.0,76.65277777777777,2.0625,5.97697607211547,13.89,0
690.0,73.66666666666667,2.1875,5.1101804696328,13.89,0
695.0,76.32432432432432,2.625,3.8980035053971047,13.89,0
700.0,79.52702702702703,3.0625,3.423071045399739,13.89,0
705.0,82.93243243243244,3.25,3.417915681645424,13.89,0
710.0,87.01369863013699,3.375,3.028067468395755,13.89,0
715.0,86.0909090909091,3.375,2.8017124379122516,13.89,0
720.0,89.44155844155844,3.375,2.2830313946001657,13.89,0
725.0,88.37974683544304,3.1875,3.1023279957029875,13.89,0
730.0,91.64556962025317,3.3125,3.703892379567481,13.89,0
735.0,90.32530120481928,3.0,4.497244581200759,13.89,0
740.0,93.28915662650603,3.0,4.6003718916574545,13.89,0
745.0,96.27710843373494,3.125,4.20250873555712,13.89,0
750.0,98.5609756097561,2.75,4.879555026268594,13.89,0
755.0,96.55421686746988,2.8125,3.9481389917091594,13.444307048081782,0
760.0,100.40243902439025,2.75,3.636427625429284,13.89,1
765.0,98.23255813953489,2.5625,5.495617727351872,13.89,1
770.0,100.45348837209302,2.125,6.128008894828891,13.89,1
775.0,102.56976744186046,2.1875,6.016817288660598,13.89,1
780.0,99.9,2.0625,5.75001997614012,13.89,1
785.0,101.95555555555555,2.375,4.563095544821812,13.89,1
790.0,104.08988764044943,2.3125,5.559062726112789,13.89,1
795.0,105.37209302325581,2.5,5.757787402964577,13.89,1
800.0,105.23809523809524,2.9375,4.258198674634239,13.89,1
805.0,89.98979591836735,2.9375,4.953113973464641,13.89,1
810.0,91.83157894736843,3.0625,4.67777838614943,13.89,1
815.0,94.38947368421053,2.875,4.906554661618883,13.89,1
820.0,97.69148936170212,3.0,4.919538722029649,13.89,1
825.0,99.09677419354838,3.0625,4.871654756835064,13.89,1
830.0,94.93258426966293,3.0625,4.658733150681579,13.89,1
835.0,88.54545454545455,2.625,4.25034436333583,13.884333049319567,1
840.0,90.79545454545455,2.25,5.654967373969343,14.309223002766423,1
845.0,92.89772727272727,2.4375,5.53434957997313,8.157446448363753,1
850.0,95.22988505747126,2.8125,5.224637829082799,9.423001094314438,1
855.0,97.32558139534883,2.625,4.582383221312018,13.89,1
860.0,97.19277108433735,2.5625,5.2879739517549345,13.89,1
865.0,90.6,2.6875,5.785623837140014,13.89,1
870.0,93.80898876404494,2.75,4.730067462239963,13.89,1
875.0,96.6067415730337,3.125,3.818664414082019,13.370305871067655,1
880.0,99.47191011235955,3.0625,3.9213386978087095,13.310383537542908,1
885.0,97.83870967741936,3.125,4.097271677352311,13.62945745488712,1
890.0,100.43010752688173,2.8125,4.113683147109528,2.159921864656555,3
895.0,99.11458333333333,3.125,4.735818888140985,0.0,4
900.0,101.71875,3.375,4.5872362432539875,0.0,4
905.0,104.53125,3.25,4.4344858086035375,0.0,4
910.0,107.66315789473684,3.3125,4.375915535100265,2.52237467381493,4
915.0,109.70652173913044,3.1875,4.410209059647891,2.2766892289029883,4
920.0,112.23913043478261,2.5625,5.3864852993078705,2.055837506496765,4
925.0,93.91208791208791,2.75,5.690389306515948,0.0026636905625827215,5
930.0,94.80459770114942,2.0,6.166519129427144,3.2213766339574854,1
935.0,90.1547619047619,2.0625,6.065350349599119,12.704964959528748,1
940.0,90.85365853658537,2.125,5.928252618225054,11.743558653250853,1
945.0,93.04878048780488,2.5,5.7400992757625415,13.446254333292552,1
950.0,95.5609756097561,2.625,5.1556904328606175,9.8641074522177,2
955.0,91.86746987951807,3.0,4.22459485169682,0.9769623489897492,3
960.0,91.8961038961039,3.3125,2.807926829576266,5.010131310961194e-05,5
965.0,89.725,3.4375,3.252681618250604,0.0,5
970.0,93.0375,3.0,3.599683841446621,6.423976732389858,1
975.0,92.0506329113924,3.0625,4.121571303698347,13.394494491116557,1
980.0,92.6025641025641,2.0,4.923547339546228,11.357608316935206,1
985.0,85.76744186046511,2.25,5.916280579295854,3.5472698654395125,2
990.0,88.1046511627907,2.75,5.431511318392971,3.4725,3
995.0,88.4235294117647,2.8125,4.986446352821102,3.4725,3
1000.0,90.6144578313253,2.6875,4.1552698152776735,3.4725,3
1005.0,77.76288659793815,2.6875,5.617530038936725,3.4725,3
1010.0,79.06315789473685,3.0,5.049661285446211,6.509448223125286,1
1015.0,81.52631578947368,3.125,5.2020756533473,13.470835226720496,1
1020.0,84.25263157894737,3.5,3.9775786001271047,12.345620332305039,1
1025.0,87.14736842105263,3.25,4.081004867694997,6.831357409108773,1
1030.0,90.0,3.375,3.9894233974166857,8.40783024381322,1
1035.0,90.96808510638297,3.3125,4.370558588231735,12.933008395398991,1
1040.0,90.92307692307692,3.3125,3.9252706579093277,10.381790930611553,1
1045.0,88.08602150537635,2.875,5.162667020896816,4.380574591001399,2
1050.0,86.81443298969072,2.9375,4.750607132773563,8.207695006050526,2
1055.0,87.42708333333333,3.25,5.264307453054581,8.592459650309648,2
1060.0,90.02083333333333,3.0625,4.476457487625933,3.5218192897588203,2
1065.0,93.19354838709677,3.4375,4.2590608750857495,3.4725,3
1070.0,95.98924731182795,2.875,5.003861951355517,3.4725,3
1075.0,98.21505376344086,2.5625,6.213683087279122,3.4725,3
1080.0,95.64044943820225,2.5,5.90850602267206,3.4725,3
1085.0,92.93406593406593,2.375,5.925745403693148,3.4725,3
1090.0,93.25287356321839,2.875,5.5140717156989245,3.4725,3
1095.0,95.8735632183908,2.625,4.5131261496055055,5.958254506119819,1
1100.0,93.57777777777778,2.625,5.253330057694128,13.89,1
1105.0,95.93333333333334,2.5,5.452503958318664,13.89,1
1110.0,96.89887640449439,2.4375,6.03562014065189,13.89,1
1115.0,98.28735632183908,2.5625,5.251472667764549,13.89,1
1120.0,100.38372093023256,2.8125,4.962330958143987,13.4052732187106,1
1125.0,94.04395604395604,2.3125,5.26908845031562,13.446658055744717,1
1130.0,96.38202247191012,2.4375,5.716241151526389,11.817212319305147,1
1135.0,97.80459770114942,2.125,6.384562517664887,11.25891229056026,1
1140.0,98.93023255813954,2.25,6.304408914947068,4.6842583938062905,2
1145.0,94.12359550561797,2.75,5.3242156786825845,4.63,2
1150.0,92.28235294117647,2.5625,5.400229424652616,4.63,2
1155.0,92.0246913580247,2.5,4.89883594623758,4.63,2
1160.0,94.46913580246914,2.25,5.256750567822915,4.63,2
1165.0,87.39080459770115,2.3125,6.349677064520582,4.63,2
1170.0,88.03488372093024,2.25,6.303257264538339,4.63,2
1175.0,87.02380952380952,2.125,6.457014309106192,4.63,2
1180.0,89.3780487804878,1.6875,6.598689293255615,4.63,2
1185.0,89.86075949367088,1.9375,6.575473626107363,4.63,2
1190.0,88.0,2.0,6.612182415029154,4.63,2
1195.0,88.08108108108108,2.1875,5.987563533089819,4.63,2
1200.0,87.23188405797102,2.1875,4.5189494229168865,4.63,2
1205.0,76.39240506329114,2.375,5.746686340892586,4.63,2
1210.0,77.71794871794872,2.5,5.769578646600509,4.63,2
1215.0,79.68831168831169,2.375,5.22260073672556,4.63,2
1220.0,80.86486486486487,2.3125,4.618976229016872,4.63,2
1225.0,84.69444444444444,2.5625,4.740128589469634,4.63,2
1230.0,87.48571428571428,2.5,4.845399413107773,13.89,1
1235.0,85.29166666666667,2.5625,4.246298226151577,13.89,1
1240.0,86.94202898550725,2.625,3.750419881990413,10.118344058989969,1
1245.0,90.91176470588235,2.5625,4.388865986977869,13.38000363315747,1
1250.0,93.89393939393939,2.25,3.888128849848637,13.704976742684961,1
1255.0,96.78787878787878,2.4375,4.247691964808733,5.19193166027637,1
1260.0,100.8,2.375,3.9736842171047093,4.63,2
1265.0,97.57971014492753,2.0,5.227072238176584,4.63,2
1270.0,99.65217391304348,2.0625,4.971824953149913,4.63,2
1275.0,102.18840579710145,2.1875,4.290221041315407,4.63,2
1280.0,104.68115942028986,2.0625,4.74217277671546,4.63,2
1285.0,97.56338028169014,2.25,5.167889528458905,4.63,2
1290.0,96.97142857142858,2.4375,5.1470605883594835,4.63,2
1295.0,91.35616438356165,2.3125,4.668805375802704,4.63,2
1300.0,93.5,2.3125,4.720615404298033,4.63,2
1305.0,95.33802816901408,2.375,5.0521296777693525,4.63,2
1310.0,94.6086956521739,2.5,4.811178991913033,4.63,2
1315.0,97.56521739130434,2.6875,3.299040584244929,4.63,2
1320.0,100.41791044776119,2.875,2.6650493338107686,4.63,2
1325.0,92.875,2.6875,4.112854933060519,4.63,2
1330.0,95.70833333333333,2.625,4.480994007188899,4.63,2
1335.0,98.63888888888889,2.5,4.916121299481426,4.63,2
1340.0,101.04225352112677,2.375,4.168087855992787,4.63,2
1345.0,103.66666666666667,2.3125,4.72083330093659,4.63,2
1350.0,106.1304347826087,2.125,5.721981609577958,4.63,2
1355.0,102.6027397260274,1.875,6.494016548684022,4.63,2
1360.0,101.94366197183099,1.8125,6.371928268210932,4.63,2
1365.0,95.21917808219177,1.875,5.684621912397253,4.63,2
1370.0,94.68055555555556,1.875,5.68466935421353,4.63,2
1375.0,96.45070422535211,2.125,5.184254677654281,4.63,2
1380.0,96.89855072463769,2.0625,4.502143958805727,4.63,2
1385.0,91.98611111111111,2.1875,5.940203876656548,4.63,2
1390.0,94.31944444444444,2.0625,5.127662319503151,4.63,2
1395.0,94.32857142857142,2.25,5.3998370446623705,4.63,2
1400.0,96.77941176470588,2.3125,5.060144933535602,4.63,2
1405.0,89.01315789473684,2.375,5.192762924497362,13.89,1
1410.0,91.30666666666667,2.6875,4.6280882785628,13.89,1
1415.0,94.41095890410959,3.0,3.709318368373948,13.89,1
1420.0,95.84507042253522,2.8125,3.469998166949217,13.89,1
1425.0,99.3768115942029,2.5625,4.111844048593029,13.89,1
1430.0,96.48611111111111,2.5,4.632668154765934,13.89,1
1435.0,99.26388888888889,2.5625,5.066672181339824,13.89,1
1440.0,102.15277777777777,2.8125,3.768001286907383,13.89,1
1445.0,101.54285714285714,2.5,3.5866427025811936,13.89,1
1450.0,98.86363636363636,2.25,4.523426237507928,13.89,1
1455.0,94.83823529411765,2.25,4.892472290178134,13.89,1
1460.0,97.13636363636364,1.75,6.533706138315167,13.89,1
1465.0,99.25757575757575,1.5625,6.406477269784882,13.89,1
1470.0,95.42857142857143,2.125,5.922842007755942,13.89,1
1475.0,93.16176470588235,1.8125,6.007597265864419,13.89,1
1480.0,94.94029850746269,2.125,5.79087033708849,13.89,1
1485.0,86.15714285714286,2.3125,5.181362222925656,13.89,1
1490.0,88.7,2.125,4.58578452747925,13.89,1
1495.0,91.22857142857143,2.0,5.417062821760497,13.89,1
1500.0,93.23188405797102,2.125,5.451350838344187,13.89,1
1505.0,93.60606060606061,1.9375,5.584197948021575,13.89,1
1510.0,90.3768115942029,2.1875,4.326961347704164,13.89,1
1515.0,92.95652173913044,2.0,5.302192605062095,13.89,1
1520.0,92.73846153846154,1.5625,6.4194746175025745,13.89,1
1525.0,91.65079365079364,1.5,6.488049665949075,13.89,1
1530.0,93.60317460317461,1.5625,5.751949908513463,13.89,1
1535.0,89.95522388059702,1.9375,4.966703190648641,13.89,1
1540.0,86.8169014084507,1.625,5.795573864825658,13.89,1
1545.0,86.54285714285714,1.75,6.227735808432155,13.89,1
1550.0,87.21739130434783,1.5,6.850056640245754,13.89,1
1555.0,81.15873015873017,1.125,7.138555580924179,13.89,1
1560.0,80.45901639344262,1.5625,6.597629821043866,13.89,1
1565.0,77.734375,1.625,6.826178615378513,13.89,1
1570.0,73.45901639344262,1.8125,5.821462959454032,13.89,1
1575.0,74.32203389830508,2.125,4.612405614683004,13.89,1
1580.0,76.89830508474576,1.875,5.552577122236655,13.89,1
1585.0,75.75925925925925,1.625,5.400218282800666,13.89,1
1590.0,71.89285714285714,1.5,5.860214223953144,13.89,1
1595.0,73.67857142857143,0.875,8.131807543080315,13.89,1
1600.0,70.05660377358491,1.0,8.617737008628461,13.89,1
1605.0,61.68333333333333,0.9375,7.672043173859134,13.89,1
1610.0,63.25,1.4375,6.344992098359851,13.89,1
1615.0,65.4,1.625,5.445551061152386,13.89,1
1620.0,66.94915254237289,1.0625,7.456322329138886,13.89,1
1625.0,67.19298245614036,1.1875,7.875692400610819,13.89,1
1630.0,67.29629629629629,1.5,6.337952822685195,13.89,1
1635.0,69.61111111111111,1.6875,4.819735329696813,13.89,1
1640.0,67.9423076923077,1.9375,4.192228197738671,13.89,1
1645.0,65.67857142857143,1.8125,5.229812542118741,13.89,1
1650.0,67.96428571428571,1.625,5.54502230228583,13.89,1
1655.0,70.30357142857143,1.5,6.083940315778199,13.89,1
1660.0,70.18181818181819,1.375,6.312453189950516,13.89,1
1665.0,71.66037735849056,1.0625,6.968007066314483,13.89,1
1670.0,67.98,1.0625,6.743414951744162,13.89,1
1675.0,69.52,1.0,7.298616696189984,13.89,1
1680.0,69.40425531914893,1.1875,6.627028997847779,13.89,1
1685.0,61.44,0.9375,6.2795612643229575,13.89,1
1690.0,60.108695652173914,0.8125,6.285317951229864,13.89,1
1695.0,62.20454545454545,0.8125,6.3527584124470176,13.89,1
1700.0,62.69767441860465,0.625,7.49640041595956,13.89,1
1705.0,63.906976744186046,0.875,6.515063806331477,13.89,1
1710.0,65.7560975609756,1.0625,5.868232924125397,13.89,1
1715.0,65.25641025641026,0.875,5.841305862577501,13.89,1
1720.0,67.23076923076923,0.875,5.654147832478105,13.89,1
1725.0,57.255319148936174,0.9375,7.5284402563458235,13.89,1
1730.0,58.95744680851064,1.125,6.2361829546385605,13.89,1
1735.0,60.97872340425532,1.125,6.583553201770556,13.89,1
1740.0,63.41304347826087,1.0,6.383107045282037,13.89,1
1745.0,64.54545454545455,1.25,5.923330418994241,13.89,1
1750.0,67.02272727272727,1.4375,5.611833236381378,13.89,1
1755.0,69.83720930232558,1.625,4.727074558432051,13.89,1
1760.0,70.575,1.625,3.655973097300732,13.89,1
1765.0,60.56410256410256,1.375,4.100676602533067,13.89,1
1770.0,61.89473684210526,1.4375,4.500679078274752,13.89,1
1775.0,64.36842105263158,0.875,6.26074346600739,13.89,1
1780.0,65.94736842105263,0.8125,6.867455917140207,13.89,1
1785.0,67.78947368421052,0.9375,6.488797823344083,13.89,1
1790.0,69.63157894736842,0.75,6.954574422312336,13.89,1
1795.0,70.66666666666667,0.8125,6.016244656896323,13.89,1
1800.0,70.02941176470588,0.875,6.2720982128992375,13.89,1
1805.0,63.75675675675676,0.8125,7.5639636776069015,13.89,1
1810.0,64.52777777777777,0.75,7.35716708716972,13.89,1
1815.0,67.0,0.75,6.741197465264578,13.89,1
1820.0,67.57575757575758,0.875,6.540219086353252,13.89,1
1825.0,70.75,1.125,4.722303036590705,13.89,1
1830.0,73.375,1.0,5.464142156345604,13.89,1
1835.0,75.74193548387096,0.875,6.439924835602113,13.89,1
1840.0,74.51724137931035,0.75,6.010478127876019,13.89,1
1845.0,76.41379310344827,0.75,6.060900171073597,13.89,1
1850.0,78.72413793103448,0.875,5.2894018019828755,13.89,1
1855.0,82.11111111111111,0.5625,6.617442496332309,13.89,1
1860.0,83.44444444444444,0.5,8.955752774074002,13.89,1
1865.0,83.64,0.5,7.710421805936039,13.89,1
1870.0,82.29166666666667,0.3125,9.037518397603577,13.89,1
1875.0,83.20833333333333,0.375,7.529550428494436,13.89,1
1880.0,85.26086956521739,0.5,7.87135924571733,13.89,1
1885.0,86.6086956521739,0.375,8.580315979466302,13.89,1
1890.0,87.0,0.5,6.666357819414476,13.89,1
1895.0,88.80952380952381,0.5625,7.093427923762446,13.89,1
1900.0,84.05555555555556,0.5,5.631508621749436,13.89,1
1905.0,74.125,0.4375,5.162104712645931,13.89,1
1910.0,71.71428571428571,0.125,7.830688669622053,13.89,1
1915.0,72.07142857142857,0.125,9.98003288055443,13.89,1
1920.0,71.76923076923077,0.125,9.925778133425407,13.89,1
1925.0,55.1764705882353,0.125,7.80919116115458,13.89,1
1930.0,56.1764705882353,0.25,8.168790755972717,13.89,1
1935.0,50.93333333333333,0.25,8.456254405522206,13.89,1
1940.0,52.06666666666667,0.25,8.917130635196008,13.89,1
1945.0,53.06666666666667,0.25,9.10778838568518,13.89,1
1950.0,55.142857142857146,0.25,6.236715792764869,13.89,1
1955.0,52.583333333333336,0.4375,4.469202712964642,13.89,1
1960.0,54.75,0.1875,6.223414666229125,8.369635125440546,0
1965.0,55.27272727272727,0.1875,7.781869499516841,13.89,1
1970.0,56.18181818181818,0.1875,9.311902591635846,13.89,1
1975.0,57.09090909090909,0.1875,8.034932779199455,13.89,1
1980.0,58.45454545454545,0.375,5.299298508715558,13.89,1
1985.0,61.4,0.4375,3.079527909206356,13.89,1
1990.0,66.22222222222223,0.375,3.622180536425804,13.89,1
1995.0,68.77777777777777,0.3125,5.046985495311571,13.89,1
2000.0,70.55555555555556,0.1875,5.672536455692912,13.89,1
2005.0,72.11111111111111,0.25,6.067617885556898,13.89,1
2010.0,73.55555555555556,0.1875,7.371644948949389,13.89,1
2015.0,74.44444444444444,0.125,7.531280992281836,13.89,1
2020.0,75.44444444444444,0.1875,6.986368654593746,13.89,1
2025.0,76.88888888888889,0.25,5.315886243272919,13.89,1
2030.0,65.85714285714286,0.1875,5.072433775239028,13.89,1
2035.0,67.0,0.125,8.539381973468492,13.89,1
2040.0,67.42857142857143,0.0625,9.985821881977472,13.89,1
2045.0,67.42857142857143,0.0625,10.369998541440538,13.89,1
2050.0,67.42857142857143,0.0625,9.824168344117671,13.89,1
2055.0,62.0,0.0625,10.659455580565822,13.89,1
2060.0,72.0,0.0625,10.265274703627167,13.89,1
2065.0,30.25,0.0625,8.957756868066864,13.89,1
2070.0,30.25,0.0625,10.112604003688686,13.89,1
2075.0,23.666666666666668,0.0625,8.741788216330919,13.89,1
2080.0,23.666666666666668,0.0625,8.140029729157563,13.89,1
2085.0,23.666666666666668,0.0625,8.418513727808868,13.89,1
2090.0,16.0,0.0625,0.0,13.89,1
2095.0,16.0,0.0625,0.0,13.89,1
2100.0,16.0,0.0625,0.0,13.89,1
2105.0,16.0,0.0625,0.0,13.89,1
2110.0,16.0,0.0625,0.0,13.89,1
2115.0,16.0,0.0625,0.0,13.89,1
2120.0,16.0,0.0625,0.0,13.89,1
2125.0,16.0,0.0625,0.0,13.89,1
2130.0,16.0,0.0625,0.0,13.89,1
2135.0,16.0,0.0625,0.0,13.89,1
2140.0,16.0,0.0625,0.0,13.89,1
2145.0,16.0,0.0625,0.0,13.89,1
2150.0,16.0,0.0625,0.0,13.89,1
2155.0,16.0,0.0625,0.0,13.89,1
2160.0,16.0,0.0625,0.0,13.89,1
2165.0,16.0,0.0625,0.0,13.89,1
2170.0,16.0,0.0625,0.0,13.89,1
2175.0,16.0,0.0625,0.0,13.89,1
2180.0,16.0,0.0625,0.0,13.89,1
2185.0,16.0,0.0625,0.0,13.89,1
2190.0,16.0,0.0625,0.0,13.89,1
2195.0,16.0,0.0625,0.0,13.89,1
2200.0,16.0,0.0625,0.0,13.89,1
2205.0,16.0,0.0625,0.0,13.89,1
2210.0,16.0,0.0625,0.0,13.89,1
2215.0,16.0,0.0625,0.0,13.89,1
2220.0,16.0,0.0625,0.0,13.89,1
2225.0,16.0,0.0625,0.0,13.89,1
2230.0,16.0,0.0625,0.0,13.89,1
2235.0,16.0,0.0625,0.0,13.89,1
2240.0,16.0,0.0625,0.0,13.89,1
2245.0,16.0,0.0625,0.0,13.89,1
2250.0,16.0,0.0625,0.0,13.89,1
2255.0,16.0,0.0625,0.0,13.89,1
2260.0,16.0,0.0625,0.0,13.89,1
2265.0,16.0,0.0625,0.0,13.89,1
2270.0,16.0,0.0625,0.0,13.89,1
2275.0,16.0,0.0625,0.0,13.89,1
2280.0,16.0,0.0625,0.0,13.89,1
2285.0,16.0,0.0625,0.0,13.89,1
