step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,0.0,4,0.0,0.0,6.707151002204813,0.990354171477944,1.0,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004717000264937,0.000657811764366,0.0,6.868755359092943
20.0,0.0,4,0.0,0.0,5.278807263748297,0.9890771342094088,1.0,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.567572590840027
25.0,0.0,3,0.03,0.001875,6.523119772312156,0.9938933640431052,1.0,0.5,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.639241033705128
30.0,0.0,4,0.2,0.0125,7.417816126366581,0.9938514634827004,0.8377964473009227,0.2520833333333333,1,0,1,1,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,6.559678516163949,4.68304101800525
35.0,0.0,2,0.01,0.000625,8.196593706501352,0.9950507673424548,1.0,0.45,0,0,1,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,6.268035959614899,3.7242351936688927
40.0,0.0,3,0.04,0.0025,10.013347497049285,0.9976409597965012,1.0,0.625,0,0,1,1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,12.096962750385904,12.905938470346127,7.402088353522629,6.908495393798823
45.0,0.0,5,0.1,0.00625,8.686868078127661,0.994040262655288,1.0,0.5,0,0,1,1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,12.374547748206572,13.034748505585569,2.569694972278898,9.107293913383138
50.0,0.0,7,0.29,0.018125,6.617890987881026,0.9899222939977756,1.0,0.375,0,0,2,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,12.407153620463252,5.859917962807548,5.534040235672215,7.934323415712865
55.0,0.0,13,0.41,0.025625,4.81535265621782,0.986552643157904,1.0,0.875,1,1,2,2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0297738130706249,0.0062060206920538,4.8864024013063165,5.037988318325311
60.0,0.0,7,0.03,0.001875,8.222579501471591,0.9889267850300978,1.0,0.5178571428571429,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.009783876059837
