step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,-0.3000000000000042,3,0.02,0.00125,7.98049107733021,0.995104840202103,1.0,0.25,1,1,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211332514934981,0.0,13.096767986173584,11.806120303630568
20.0,-0.01,4,0.08,0.005,5.258360674439031,0.9902036925267584,1.0,0.25,1,1,1,0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495752593668381,9.583924599843236
25.0,-0.025,3,0.0,0.0,7.812442017566359,0.9944192305048846,1.0,0.375,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.437507773053451
30.0,0.035,5,0.08,0.005,7.996985057779966,0.9939295149394464,0.8605784719303136,0.3068181818181818,0,1,0,2,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.884230221009314,0.0,4.732816628088012
35.0,-0.0075,5,0.03,0.001875,7.105252784755801,0.9914976967033812,1.0,0.3500000000000001,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.058006779318642,0.0,3.2365334163014894
40.0,0.0075,8,0.35,0.021875,7.087232126487249,0.9909966380504835,1.0,0.2928571428571428,0,2,0,3,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,9.235947894048875,3.667286140505887,12.0457592071034,5.061040249953146
45.0,-0.0725,12,0.5,0.0312499999999999,5.02163449718679,0.9891672864098624,1.0,0.5,1,3,0,3,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0717226015128209,0.004218422192744,13.8090011226696,5.115895451539174
50.0,-0.03,9,0.2,0.0125,5.53949452754282,0.9891047774064536,1.0,0.5,1,1,0,3,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057432509202271,14.992009442018627,2.575546480006996
55.0,0.0599999999999999,16,0.27,0.016875,4.339390991206208,0.9840946616572892,1.0,0.625,1,2,0,5,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005261285577742,13.149053845092602,2.0973547343650485
60.0,-0.0024999999999999,12,0.24,0.015,5.131417605567633,0.9828117267869554,1.0,0.625,1,1,1,4,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.525443726926988,3.91531925740204
