step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,,0,0.02,0.0025,16.085512958639548,0.9997353243790724,1.0,0.0,0,0,0,0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.4562582402956843,16.43205117815609,13.863821305836789,0.375
20.0,-0.005,2,0.12,0.015,16.758812902640766,0.998518514868604,1.0,0.0,1,0,0,1,0.06,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.757098686518056,9.651303175749376,5.6589834746685534,0.0
25.0,-0.0249999999999999,2,0.06,0.0075,16.354262534461817,0.9968786950510762,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,6.9548806281401525,2.840778420673301,8.633507092215368,0.0
30.0,0.03,2,0.16,0.02,16.317288611957842,0.999273717532426,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,7.129279272162974,11.89299886777308,6.341890901026234,0.0
35.0,0.0,2,0.26,0.0325,15.64878780503426,0.9978382400314384,1.0,0.0,0,0,0,1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,9.296796332354033,19.907249418901262,5.925502985055167,4.229595154119407
40.0,0.0,1,0.2,0.025,14.900940355446114,0.9944152443465866,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7524905906058963,2.261798967068679,9.29551895063347,5.91192688091733
45.0,0.0,2,0.26,0.0325,15.329081357493182,0.9914675476043542,1.0,0.25,1,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251150501371007,13.351164528492978,8.258169455413249,6.548471629438879
50.0,-0.005,2,0.3,0.0375,15.591630110603676,0.9858632515189524,1.0,0.25,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.798309492645236,2.553864967830385,7.7281877404290515,5.527516283686408
55.0,0.005,6,0.51,0.06375,15.098461112045875,0.9887337804422353,1.0,0.25,0,1,0,2,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,4.399838792469798,4.604581219411623,2.987177165958867,2.324320865953817
60.0,0.0,7,0.77,0.0962499999999999,13.997993112918312,0.9886221663689666,0.9999755951714212,0.2619047619047619,0,1,1,0,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,6.866715497787851,3.889317162949096,8.26573803759062,1.8786997609621368
65.0,0.0,8,0.99,0.1237499999999999,13.33423133208779,0.9873339360712496,0.9996461111831044,0.2826086956521739,0,2,1,0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,11.196716995449728,0.5314573124699459,5.654531823978023,4.39975115193428
70.0,0.0,10,1.2999999999999998,0.1624999999999999,13.054271627675863,0.984008518685428,0.9995955936316094,0.2619047619047619,0,2,2,0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.1827013112798512,4.204758949363057,7.114296195387219,5.2138129490972975
75.0,0.0,12,2.16,0.27,12.445845593030368,0.9898213435858784,0.999349561119271,-0.1135057471264368,0,2,2,0,0.01,0.47,0.27,0.0,0.0,0.0,0.0,0.0,5.703076384150362,6.108667168499202,7.825812570985619,5.273242124451481
80.0,-0.005,11,2.21,0.27625,12.030418018303305,0.9912212371995844,0.999009517992886,0.3,1,3,2,1,0.06,0.61,0.37,0.01,0.0,0.0,0.0,0.0,0.0,5.004219037221253,1.4777796557063,3.19711924543432
85.0,-0.0249999999999999,9,2.33,0.29125,11.879918495830225,0.9869438790375288,0.9978317472201516,0.293103448275862,0,3,2,0,0.0,0.76,0.48,0.0,0.0,0.0,0.0,0.0,7.097351504702177,2.6783945822404744,4.854713139392573,1.889334225831497
90.0,0.03,12,2.93,0.3662499999999999,11.007743320897545,0.9787035732872228,0.914396258599226,0.0962772785622593,0,3,4,0,0.0,0.94,0.65,0.0,0.0,0.0,0.0,0.0,5.968603328650404,1.294976403364711,2.809156891637882,2.718942814642264
95.0,0.0,13,3.88,0.485,10.71283762332939,0.9964266659083936,1.0,-0.2437499999999999,0,4,4,0,0.0,1.14,0.85,0.0,0.0,0.0,0.0,0.0,7.366856603566866,4.32541515636455,0.9998850642620892,2.093101068065026
