step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,-0.75,0,0.01,0.00125,15.856555181094514,0.9961958962458072,1.0,0.25,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.341222084869095,17.896262008603482,14.881134450847028,0.2647138037751722
20.0,-0.005,2,0.0699999999999999,0.0087499999999999,16.434198595992477,0.993834740724984,1.0,0.25,1,0,0,1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7682023466401016,9.505868788434228,7.091718334012275,0.0
25.0,-0.0249999999999999,1,0.05,0.00625,16.826173294318497,0.9949249544936892,1.0,0.25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.988531534517068,2.721504219499069,7.072194042178229,0.0
30.0,0.03,1,0.1,0.0125,16.390138790379623,0.9999018004001734,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.163397640784492,11.832757879920658,9.297179461744014,0.0
35.0,0.0,1,0.16,0.02,16.017013953339262,0.9968213196381472,0.9999999999999998,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946086933566578,19.921218044541607,6.520993354505799,4.279015565343206
40.0,0.0,1,0.21,0.02625,15.351935124106944,0.990645059740232,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7330867965268175,2.241830558007646,9.31309589789134,3.367462905807809
45.0,0.0,2,0.26,0.0325,14.622171368987445,0.989769709967532,1.0,0.25,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,6.717855652211625,13.527989396696006,9.405279041866208,3.694090187874663
50.0,0.0,3,0.35,0.04375,14.732264693801728,0.9867254921614164,1.0,0.5,1,1,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.749923066375168,2.455458826757263,7.825681751976202,4.699606337648473
55.0,0.0,5,0.47,0.05875,15.155407581043727,0.9870080006082798,1.0,0.5,1,1,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.7498628969966585,4.214833341330496,2.838495553813336,6.673076395991151
60.0,0.0,7,0.6499999999999999,0.0812499999999999,15.293036986454483,0.984928587755995,0.9999677860267234,0.5119047619047619,1,1,0,0,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.0,6.485257786913143,3.689006360895639,4.584151164381008,9.519532413190031
65.0,0.0,9,0.8999999999999999,0.1124999999999999,14.314622962097165,0.9730002640916356,0.9996478707478886,0.532608695652174,1,2,1,0,0.0,0.25,0.08,0.0,0.0,0.0,0.0,0.0,7.327475418549812,5.807363892098531,8.775221858778803,4.9869136033231305
70.0,0.0,12,1.19,0.14875,13.380640300736497,0.9653206230447802,0.9996016772576974,0.5119047619047618,2,2,2,0,0.0,0.35,0.17,0.0,0.0,0.0,0.0,0.0,0.0,8.283419482866684,2.257703499979925,1.0686671617405443
75.0,0.0,17,2.1,0.2624999999999999,11.6690106616255,0.9775868193031616,0.999239273852664,0.4035087719298246,2,3,2,3,0.0,0.47,0.27,0.0,0.0,0.0,0.0,0.0,3.7281640573279424,7.004845174969796,3.5553959709784952,0.5931606234560444
80.0,0.0,16,2.81,0.35125,9.903903180867156,0.9811062230365852,0.998822415139409,0.4923076923076923,2,3,2,1,0.0,0.62,0.37,0.16,0.0,0.0,0.0,0.0,0.0,0.5181241539901408,4.2568897661261,1.9327345365311737
85.0,0.0,14,3.1500000000000004,0.39375,9.405717392137753,0.9924498307909918,0.9986292870025948,-0.1743295019157088,2,3,2,1,0.51,0.77,0.47,0.08,0.0,0.0,0.0,0.0,4.691578999855657,2.667031898640949,2.401381097631153,2.30050357504537
90.0,-0.255,11,3.01,0.37625,9.957417049180869,0.9875877222138888,0.997903290945908,0.037878787878788,0,3,3,0,0.0,0.95,0.63,0.13,0.0,0.0,0.0,0.0,10.551691281746857,1.3006452021115076,0.8562260712584961,2.310306781146596
95.0,0.255,13,3.579999999999999,0.4474999999999999,11.4212610856567,0.9916158628253458,0.9936298867424238,0.1657183499288761,0,4,4,0,0.0,1.15,0.82,0.17,0.0,0.0,0.0,0.0,9.207006861966264,0.2187442892636518,1.7135041095232582,2.6182437073529146
100.0,0.0,18,4.24,0.53,11.938181661871663,0.9921532584893415,0.9964555455466206,-0.1527777777777778,0,4,5,2,0.0,1.35,1.04,0.19,0.0,0.0,0.0,0.0,12.293926545361035,4.285023634012288,5.682298094579699,1.0862692906844331
