step_time,total_stopped,avg_wait_time,avg_speed
0,0,0.0,
1,0,0.0,15.687133655349273
2,0,0.0,15.309896217689571
3,0,0.0,14.948330423218778
4,0,0.0,15.712312917319483
5,0,0.0,15.330740656207759
6,0,0.0,14.811380824305603
7,0,0.0,15.269734239174083
8,0,0.0,14.900287128416615
9,0,0.0,14.09033222366521
10,0,0.0,14.996252033315365
11,0,0.0,15.11155902608333
12,1,0.00125,14.968520282104327
13,1,0.0025,15.517578960766917
14,1,0.00375,15.440454180507055
15,0,0.00375,15.494229685767023
16,2,0.00625,15.720043966371259
17,2,0.00875,14.85358560824474
18,2,0.01125,14.842983895761693
19,4,0.01625,14.960763748576912
20,2,0.01875,14.547908413432381
21,1,0.01125,14.617496486640981
22,2,0.01375,15.082564388394339
23,2,0.01625,15.00655737643806
24,2,0.01875,14.950631886448736
25,2,0.021249999999999998,14.963942934318258
26,2,0.02375,14.917733667820357
27,2,0.026250000000000002,14.606917803025679
28,2,0.028749999999999998,14.49001934065321
29,3,0.0325,14.079147125312316
30,4,0.037500000000000006,14.04907923424114
31,2,0.04,14.301262154587192
32,3,0.041249999999999995,14.13840638636043
33,2,0.04375,13.97219811538932
34,3,0.0475,14.297102843335532
35,3,0.051250000000000004,14.3180246899225
36,4,0.05625000000000001,14.02592138151906
37,5,0.0625,14.008466139925972
38,6,0.06875,13.445357537852416
39,6,0.07625000000000001,13.184442652913358
40,6,0.08374999999999999,13.322979187526233
41,5,0.026250000000000002,13.181729614729326
42,5,0.0325,13.181554389367921
43,5,0.03875,13.435992590425032
44,6,0.04625,13.283722006467835
45,6,0.053750000000000006,13.278522118951187
46,6,0.06125,13.237386076278584
47,6,0.06874999999999999,13.02737910234886
48,7,0.0775,12.748465823369054
49,7,0.08625,12.643738723781949
50,7,0.095,12.408560727488398
51,6,0.08625,12.233542690061453
52,10,0.09875,12.199894355683792
53,9,0.11,11.90276886238997
54,10,0.1225,11.620285749574595
55,10,0.135,11.828568029663836
56,13,0.15125,11.453635056312198
57,14,0.16875,11.067809499588675
58,12,0.18375000000000002,10.979983152188021
59,14,0.20124999999999998,10.875677285867521
60,15,0.22,10.487021971563752
61,12,0.14500000000000002,10.684068955807358
62,12,0.15875,10.517997243533191
63,11,0.1725,10.365805337824947
64,11,0.18625,10.67298604351221
65,14,0.2025,10.498269703565297
66,14,0.20625,10.291928003500834
67,16,0.22499999999999998,10.365093877880083
