t,wt,ql,sd,b3c3_sd,b3c3_ql
415.0,28.952380952380953,0.875,6.770341556325913,6.945,1
420.0,30.6,0.9375,7.080202250389592,6.945,1
425.0,29.522727272727273,1.25,5.586290592006581,6.945,1
430.0,30.452380952380953,1.375,5.297925926579056,8.28716702099786,1
435.0,33.625,1.375,4.576534251407469,8.840878574218497,1
440.0,36.35,1.25,5.1863118782464825,7.760963712342942,1
445.0,38.9,1.3125,5.278205035889992,4.313112867452132,2
450.0,33.638297872340424,1.125,4.927284806357777,2.7733154560792097,2
455.0,35.808510638297875,1.125,6.024000357339809,8.693508745256153,0
460.0,37.723404255319146,1.0625,6.2190161338921754,13.89,0
465.0,39.702127659574465,1.1875,6.253495553470883,13.473023052215122,0
470.0,41.787234042553195,1.25,6.130211598941467,13.075687653913175,0
475.0,39.9,1.125,5.861251683229847,13.117663670277235,0
480.0,41.8,1.0625,6.35818891092142,6.960255778179586,1
485.0,43.36734693877551,1.0,6.577248031769723,6.945,1
490.0,45.142857142857146,1.0625,7.490509713564325,6.945,1
495.0,46.734693877551024,0.75,7.372027441182714,6.945,1
500.0,40.96296296296296,0.9375,7.321492490637078,7.708143195863557,1
505.0,42.53703703703704,1.125,7.329210953520262,8.954792829362013,1
510.0,43.53846153846154,1.0625,7.300050924673988,10.427408802646175,1
515.0,44.372549019607845,1.0625,6.782129963828056,13.813232799618959,0
520.0,46.09803921568628,1.0625,6.673810476114724,13.89,0
525.0,41.96296296296296,1.0625,7.448403138172631,13.120078470570704,0
530.0,41.924528301886795,1.4375,5.752513901619575,13.248389285186974,0
535.0,44.03846153846154,1.4375,4.520007857332441,13.138718716801534,0
540.0,46.46153846153846,1.4375,5.821722080092817,6.946031236218242,1
545.0,42.06666666666667,1.75,5.850895707115089,6.555488678986401,1
550.0,43.6,1.0625,7.743031904129296,7.2739335741602895,1
555.0,45.33898305084746,1.1875,6.814047264025714,6.850718213012524,1
560.0,45.8448275862069,1.25,7.260317758203642,6.633215354756571,2
565.0,46.32727272727273,1.5,5.838088407188144,1.077819322395056,2
570.0,44.2,1.5,5.071273127686246,0.00017851940540807352,4
575.0,46.37735849056604,1.25,6.299596655266536,2.953770555476721,0
580.0,48.40384615384615,0.875,6.828632642267266,13.89,0
585.0,49.94117647058823,0.8125,7.01709382006695,13.184670769151305,0
590.0,51.38,0.875,7.996910606777802,13.895051181207416,0
595.0,51.458333333333336,0.625,8.063988021745041,13.89,0
600.0,52.708333333333336,0.6875,8.07269108654512,13.89,0
605.0,46.267857142857146,0.875,7.697799980081295,13.89,0
610.0,47.03703703703704,1.1875,6.448173482737293,13.89,0
615.0,49.09615384615385,1.4375,6.0323582954120365,13.89,0
620.0,51.25,1.375,5.58371803224813,13.89,0
625.0,47.132075471698116,1.3125,5.590204961047075,12.871989302722067,0
630.0,45.705882352941174,1.125,6.045531330478709,13.221849862812814,0
635.0,47.69387755102041,1.25,6.575094910432491,12.241638699407485,0
640.0,49.69387755102041,1.0,6.204061730504051,6.9554007783006915,1
645.0,42.785714285714285,1.5,5.341760855005,6.945,1
650.0,44.732142857142854,1.25,6.174252916667788,6.945,1
655.0,46.642857142857146,1.0625,7.305872090226647,6.945,1
660.0,48.285714285714285,1.0625,6.790733965969356,13.89,0
665.0,49.945454545454545,1.1875,6.207851804486922,13.89,0
670.0,48.45762711864407,1.4375,6.235557154132338,13.89,0
675.0,50.69491525423729,1.625,5.806903183009721,13.89,0
680.0,52.706896551724135,1.8125,5.176446371715318,13.89,0
685.0,49.483333333333334,1.9375,5.150395841852677,13.89,0
690.0,47.63934426229508,1.75,4.895775650313706,13.89,0
695.0,49.78688524590164,1.25,6.9958712523739335,13.89,0
700.0,50.833333333333336,1.125,7.001835208062783,13.89,0
705.0,52.483333333333334,1.1875,7.8463903961657495,13.89,0
710.0,54.03333333333333,1.125,7.235368326447079,13.89,0
715.0,52.01587301587302,1.6875,6.317216188547001,13.89,0
720.0,47.87931034482759,2.0625,3.9151686754465,13.89,0
725.0,47.58064516129032,1.9375,3.910426167935751,13.89,0
730.0,50.032786885245905,2.0,4.000493069312832,13.89,0
735.0,49.52307692307692,2.0625,5.165056739787164,13.89,0
740.0,51.28125,2.0,5.15452322429727,13.89,0
745.0,53.53968253968254,2.25,4.85493899141496,13.89,0
750.0,55.916666666666664,2.25,3.5226061803325246,13.89,0
755.0,55.03225806451613,2.375,2.815403701875315,13.89,0
760.0,58.6,2.25,3.97785642628284,13.89,0
765.0,55.98412698412698,2.125,4.310735610110067,13.89,0
770.0,58.596774193548384,1.75,4.876512408445751,13.89,0
775.0,60.52459016393443,1.875,5.713218427988535,13.89,0
780.0,59.03125,1.8125,6.112809896815353,14.303779153633041,0
785.0,60.07936507936508,1.6875,5.4321367730389305,14.511855679811088,0
790.0,62.46031746031746,1.875,5.083009183250572,14.595024744703078,0
795.0,64.65573770491804,1.75,5.258322794490918,13.89,0
800.0,66.21666666666667,1.5,6.261288219614883,13.89,0
805.0,54.10666666666667,1.6875,6.546047194127398,13.89,0
810.0,56.29333333333334,2.125,5.703970307493301,13.89,0
815.0,58.81333333333333,2.3125,4.742323089002543,13.89,0
820.0,60.25675675675676,2.0625,5.780120252526798,13.89,0
825.0,62.33783783783784,1.9375,6.085926952598955,9.591955129680317,0
830.0,64.6891891891892,2.3125,4.876248271217803,14.02473016570313,0
835.0,63.87179487179487,2.3125,5.410360152582097,14.404492907207366,0
840.0,66.47435897435898,2.5625,4.761105475834286,6.945228901474598,1
845.0,66.57333333333334,2.6875,4.27898005516628,6.945,1
850.0,66.87323943661971,2.875,3.745374193884566,13.89,0
855.0,68.76470588235294,3.1875,3.1289697051872856,13.89,0
860.0,72.5223880597015,2.875,2.763481934214831,13.89,0
865.0,67.96,3.0625,3.9033296207113706,12.239856503675252,0
870.0,71.17333333333333,2.8125,4.3733969424808405,12.930767277289215,0
875.0,73.64864864864865,2.875,4.387681293642469,13.100157091544043,0
880.0,77.0,3.3125,3.281723865924574,6.199694996865543,1
885.0,74.67105263157895,3.0,3.7238832322419397,4.630296473459789,2
890.0,77.35616438356165,2.875,3.7249156626049635,9.81851803325997,0
895.0,74.71621621621621,2.9375,4.253713851991951,13.524234074231357,0
900.0,78.57534246575342,2.625,3.8790288240420603,13.34104675386858,0
905.0,81.75342465753425,3.0,3.5949166206126453,7.728373897433206,0
910.0,85.02739726027397,2.6875,3.5703893972499174,6.945963165002581,1
915.0,87.89041095890411,2.6875,4.02146857712713,6.945,1
920.0,90.86301369863014,2.4375,4.425481909992183,6.945,1
925.0,84.2625,2.125,5.809909745976182,6.945,1
930.0,86.525,2.1875,5.5280319202396075,6.945,1
935.0,88.29113924050633,2.0,5.43374726213268,9.256955775481535,1
940.0,90.11538461538461,2.0625,5.538193136140899,8.642394552289394,1
945.0,91.77922077922078,2.0625,5.5975247773827785,14.203545827026774,0
950.0,94.06493506493507,2.0,4.553180024539877,13.89,0
955.0,91.77777777777777,2.4375,5.524154057123622,13.89,0
960.0,94.27160493827161,2.5625,5.331660121410231,13.89,0
965.0,88.96385542168674,2.4375,5.099825092832855,13.89,0
970.0,90.82926829268293,2.75,4.505902087142717,12.45886900443357,0
975.0,93.5125,3.25,3.4645689458034177,12.2952637100686,0
980.0,96.85,3.1875,3.1408512508682414,12.573330347179496,0
985.0,90.32558139534883,2.8125,4.212216388449474,6.960790893130782,1
990.0,92.44705882352942,3.0625,4.511058257627743,7.628466839510416,1
995.0,96.43373493975903,2.8125,4.615770875037387,11.37012194439922,0
1000.0,99.46341463414635,2.9375,4.402505859152062,11.573232822536868,0
1005.0,85.4020618556701,2.625,5.335722936356195,12.748824083645754,0
1010.0,86.82291666666667,2.5625,6.094325394477157,13.11007522011233,0
1015.0,88.9375,2.25,6.3769671459833575,6.445912425302569,1
1020.0,88.87234042553192,2.125,6.282147157325472,7.322761434747991,1
1025.0,91.35483870967742,2.5,5.602196910189605,4.066139381872158,2
1030.0,92.3695652173913,2.75,5.801595229200848,4.343709721318496,2
1035.0,92.97752808988764,2.875,4.837345990941024,10.018307350196729,0
1040.0,95.10344827586206,2.75,4.463866718701939,13.89,0
1045.0,92.4,2.75,5.276091873670298,13.89,0
1050.0,88.82417582417582,2.9375,4.658293302152407,12.705046250613913,0
1055.0,91.37362637362638,2.5625,5.384808376915296,13.402142730515337,0
1060.0,93.54945054945055,2.5,6.57812424533328,11.652462759156274,0
1065.0,93.32183908045977,2.9375,4.86384012642513,4.6576891695594425,2
1070.0,96.03448275862068,2.8125,4.215011195939123,4.63,2
1075.0,98.24418604651163,3.375,3.610021333586012,8.37608692266762,0
1080.0,101.8,3.5,3.1285206462469466,13.89,0
1085.0,99.43181818181819,3.3125,3.889056739408424,13.89,0
1090.0,101.41379310344827,2.875,4.716725380019463,13.89,0
1095.0,104.11494252873563,2.8125,4.933844825019252,13.89,0
1100.0,103.15555555555555,2.8125,5.318695517182422,13.89,0
1105.0,106.08988764044943,2.6875,5.282228528397646,13.89,0
1110.0,109.07954545454545,2.5,5.668003210902227,13.89,0
1115.0,108.30232558139535,2.6875,5.045104365591254,13.89,0
1120.0,107.09638554216868,2.875,4.436954270132103,13.324193429288039,0
1125.0,96.94318181818181,2.875,4.892026541043344,13.318490156330375,0
1130.0,98.47619047619048,2.4375,5.247375930303569,10.293288109891305,0
1135.0,101.16867469879519,2.8125,4.910438508585731,8.470082155689711,0
1140.0,101.35802469135803,2.3125,4.946676350328569,13.89,0
1145.0,98.85882352941177,2.6875,4.934026671968448,13.89,0
1150.0,101.49411764705883,2.9375,4.801921544758853,13.89,0
1155.0,104.33734939759036,2.875,4.406735309101724,13.89,0
1160.0,107.36144578313252,3.1875,3.9800265819786245,13.89,0
1165.0,100.74444444444444,3.0,4.681556235551728,13.89,0
1170.0,99.24137931034483,3.0,4.721158735845336,13.89,0
1175.0,99.74117647058823,2.4375,5.050590305003624,13.89,0
1180.0,99.79268292682927,2.625,5.550918177824835,13.89,0
1185.0,102.71604938271605,2.25,4.9286962834527115,14.041926644107901,0
1190.0,105.03703703703704,2.375,5.850732823700618,14.183430085662861,0
1195.0,106.77215189873418,2.6875,4.3062046515146495,13.89,0
1200.0,110.54545454545455,2.4375,4.646541509417477,13.89,0
1205.0,97.93258426966293,2.8125,4.847678247084138,13.89,0
1210.0,100.7752808988764,3.3125,4.320310337826774,13.89,0
1215.0,103.65168539325843,3.0625,4.128358149973961,13.89,0
1220.0,106.5505617977528,3.1875,4.0626607773843615,13.191169587216663,0
1225.0,105.8735632183908,3.1875,3.6763292873640876,12.839530622722904,0
1230.0,108.30232558139535,2.875,4.224120526564569,13.95804914193819,0
1235.0,104.70786516853933,2.875,5.33792778932664,6.975125642968735,1
1240.0,107.2247191011236,2.4375,6.018391962470251,4.045728753844902,1
1245.0,106.98837209302326,2.5,5.827380507509857,8.27730329689353,1
1250.0,104.30952380952381,2.8125,4.855450625948692,8.309540168862796,1
1255.0,106.53658536585365,3.125,4.374504519036334,5.298435974470446,1
1260.0,109.35,2.3125,4.565341669653056,4.630427669441592,2
1265.0,106.07692307692308,2.1875,5.719429299824145,7.884289531814732,0
1270.0,107.9041095890411,2.125,5.518980364775052,13.89,0
1275.0,110.24657534246575,2.1875,5.203920668401537,13.89,0
1280.0,113.65277777777777,2.125,4.992211000017295,13.89,0
1285.0,104.74324324324324,2.25,5.918194427425868,13.89,0
1290.0,107.13513513513513,2.125,5.254329925322595,13.89,0
1295.0,103.97435897435898,2.375,5.482342002705954,13.89,0
1300.0,106.19736842105263,2.25,4.412039043999439,13.89,0
1305.0,109.97333333333333,2.4375,5.2160069403651725,13.89,0
1310.0,110.12328767123287,1.9375,5.58356864794041,13.89,0
1315.0,110.80555555555556,1.75,6.19053460899156,13.89,0
1320.0,112.875,1.875,5.675877808460434,13.89,0
1325.0,103.8076923076923,1.875,7.094093723849564,13.263483746593458,0
1330.0,104.53246753246754,1.4375,6.5009710838372,12.781648563720857,0
1335.0,94.40277777777777,1.75,7.019276222119242,12.569906567548507,0
1340.0,93.38571428571429,1.5625,6.54933686108506,7.1673087278472,0
1345.0,92.69117647058823,1.375,7.069548616619322,6.945,1
1350.0,91.59701492537313,1.1875,7.614125028176014,6.945,1
1355.0,83.3768115942029,1.1875,8.147206274456396,6.945,1
1360.0,82.4776119402985,1.6875,6.223750706192074,6.945,1
1365.0,79.52941176470588,2.0625,4.907140062034011,3.4388799392403735,1
1370.0,81.8529411764706,1.4375,5.81392654099708,8.318985743150396,1
1375.0,83.76470588235294,1.5625,7.039046875224824,9.25872981788693,1
1380.0,84.5909090909091,1.3125,6.897800225368821,5.847588718888694,1
1385.0,80.05970149253731,1.375,7.875207157466745,3.9078323582368895,2
1390.0,81.42424242424242,1.5,6.29275516503409,0.0038543801014710236,3
1395.0,75.52380952380952,2.0,5.759176235631133,3.372996985584514e-05,3
1400.0,77.93548387096774,1.9375,4.819388438879615,0.0,3
1405.0,71.42647058823529,2.0625,5.481327665494713,0.0,3
1410.0,72.64179104477611,1.25,5.88708570155667,7.719299791932657,0
1415.0,72.28787878787878,1.625,6.994941527321588,11.717950694324571,0
1420.0,72.03225806451613,1.625,5.908525510882306,12.175932196146931,0
1425.0,72.18333333333334,1.8125,5.072311879219901,12.051015384964302,0
1430.0,70.09375,2.0,4.663442524454273,7.007689607920307,0
1435.0,69.23333333333333,2.1875,4.53777136646789,6.945055782328985,1
1440.0,72.84210526315789,1.8125,4.6549137880482965,6.945,1
1445.0,75.24561403508773,1.625,5.538338901631984,6.945,1
1450.0,75.6,1.8125,5.393079643629978,6.945,1
1455.0,65.93103448275862,1.625,5.870634175710999,6.945,1
1460.0,65.42857142857143,0.875,7.9969911966569525,6.945,1
1465.0,67.9074074074074,0.8125,8.59504033528755,6.945,1
1470.0,64.36206896551724,1.0625,7.532128845439257,6.945,1
1475.0,64.49122807017544,0.6875,8.718938635920619,6.945,1
1480.0,65.7090909090909,1.3125,6.812026873237195,6.945,1
1485.0,58.32142857142857,1.1875,7.106906855037981,6.945,1
1490.0,57.654545454545456,1.0,7.607548897974394,13.89,0
1495.0,59.2037037037037,0.9375,7.434100145533525,13.89,0
1500.0,59.075471698113205,0.8125,7.548134443824018,13.89,0
1505.0,60.17307692307692,0.9375,7.122316685926055,13.89,0
1510.0,55.075471698113205,1.0,7.306993253892032,13.89,0
1515.0,56.42307692307692,0.875,7.840647844124474,13.89,0
1520.0,54.59183673469388,1.0625,6.803389454390113,13.89,0
1525.0,55.645833333333336,1.0,6.185347958526826,13.89,0
1530.0,57.666666666666664,1.1875,6.245868385266815,13.89,0
1535.0,53.14,1.5625,4.96395304078377,13.89,0
1540.0,51.129629629629626,1.1875,6.604024059099181,13.89,0
1545.0,52.132075471698116,1.5625,5.838996338119946,13.89,0
1550.0,54.54716981132076,1.375,5.509092041794485,13.89,0
1555.0,55.15686274509804,1.625,5.134008228601458,13.89,0
1560.0,57.96078431372549,1.75,4.08659963232842,13.89,0
1565.0,55.2037037037037,2.0,4.431972295799883,13.89,0
1570.0,58.074074074074076,1.75,4.925574610627617,13.89,0
1575.0,60.68518518518518,1.625,5.243188923142242,13.89,0
1580.0,62.51923076923077,1.375,5.926360253188159,13.89,0
1585.0,64.33333333333333,1.5,5.8329771732545375,13.89,0
1590.0,61.27777777777778,1.5625,5.189520796447546,13.89,0
1595.0,64.17647058823529,1.5,5.081218665437511,13.89,0
1600.0,65.44,1.625,5.550873903124155,13.89,0
1605.0,53.51851851851852,1.3125,5.637142507659788,13.89,0
1610.0,55.648148148148145,1.625,5.935513570806548,13.89,0
1615.0,57.943396226415096,1.5625,4.580556660959132,13.89,0
1620.0,60.04,1.6875,5.117657121113641,13.89,0
1625.0,62.5,1.1875,5.465179762735135,13.89,0
1630.0,63.38775510204081,1.4375,5.86973785750247,13.89,0
1635.0,65.75510204081633,1.1875,5.261267298493169,13.89,0
1640.0,67.57142857142857,1.1875,5.583051717421429,13.89,0
1645.0,59.46153846153846,1.375,6.02020387872135,13.89,0
1650.0,59.8235294117647,1.3125,6.125214639900203,13.89,0
1655.0,61.90196078431372,1.25,6.6521866203757085,13.89,0
1660.0,61.5,1.1875,6.4266943796721945,13.89,0
1665.0,62.75555555555555,1.25,5.844383576418609,13.89,0
1670.0,64.09302325581395,1.375,5.307096416115552,13.89,0
1675.0,66.72093023255815,1.3125,4.609033443206428,13.89,0
1680.0,69.0,1.0,6.37292779309612,13.89,0
1685.0,64.87234042553192,1.125,6.426831229063351,13.89,0
1690.0,65.6304347826087,1.1875,6.164709991310288,13.89,0
1695.0,66.73333333333333,1.3125,5.304542323838328,13.89,0
1700.0,68.95348837209302,1.4375,4.899432880315332,13.89,0
1705.0,71.67441860465117,1.4375,3.7707261059495742,13.89,0
1710.0,74.65116279069767,1.5,4.435700161611553,13.89,0
1715.0,77.13953488372093,1.3125,5.313991174515333,13.89,0
1720.0,79.32558139534883,1.0625,6.263597300453293,13.89,0
1725.0,67.77551020408163,1.125,6.814215895881386,13.89,0
1730.0,68.75,1.25,5.676678409677155,13.89,0
1735.0,72.52272727272727,1.3125,6.662376159413696,13.89,0
1740.0,74.88636363636364,1.1875,6.317681997966753,13.89,0
1745.0,78.7560975609756,1.3125,4.224179430446769,13.89,0
1750.0,80.95,1.4375,4.450098053328592,13.89,0
1755.0,83.825,1.5,4.257725155663975,13.89,0
1760.0,87.0,1.625,3.5740665788524923,13.89,0
1765.0,81.88636363636364,1.375,4.673238020637977,13.89,0
1770.0,84.3409090909091,1.375,5.192801646471095,13.89,0
1775.0,86.68181818181819,1.125,5.764728303650484,13.89,0
1780.0,88.02325581395348,1.1875,6.307630960569387,13.89,0
1785.0,90.20930232558139,1.0,5.911995502823916,13.89,0
1790.0,91.46341463414635,0.8125,6.173542313234851,13.89,0
1795.0,92.2,0.875,6.827447606898325,13.89,0
1800.0,93.60526315789474,0.8125,7.15085441761466,13.89,0
1805.0,81.17073170731707,0.75,7.385615525881972,13.89,0
1810.0,82.58974358974359,0.6875,6.7339561010217635,13.89,0
1815.0,82.47368421052632,0.75,7.736861378419947,13.89,0
1820.0,83.97368421052632,0.75,7.304002022719647,13.89,0
1825.0,86.0,1.125,5.149357942173228,13.89,0
1830.0,88.73684210526316,1.25,3.4434759765839664,13.89,0
1835.0,90.27027027027027,1.5,3.47932512355107,13.89,0
1840.0,88.63888888888889,1.0625,5.249949505815056,13.89,0
1845.0,90.45714285714286,0.75,7.1500084207026235,13.89,0
1850.0,92.05714285714286,0.75,7.558181610694301,13.89,0
1855.0,93.97142857142858,0.875,6.54312578765161,13.89,0
1860.0,92.84375,1.0625,5.712926778855913,13.89,0
1865.0,98.0,0.875,5.227834873462275,13.89,0
1870.0,96.04,0.6875,5.494755223765895,13.89,0
1875.0,100.83333333333333,0.8125,5.357818006130408,13.89,0
1880.0,103.54166666666667,0.8125,4.583082280639864,13.89,0
1885.0,106.375,0.875,3.978780065067387,13.89,0
1890.0,109.375,0.875,4.015119462196913,13.89,0
1895.0,111.70833333333333,0.5625,6.6067534007080555,13.89,0
1900.0,117.1304347826087,0.4375,8.080847286141593,13.89,0
1905.0,122.13636363636364,0.4375,7.772353656872638,13.89,0
1910.0,126.33333333333333,0.375,7.355765124033799,13.89,0
1915.0,130.85,0.3125,6.856693119867922,13.89,0
1920.0,132.35,0.25,9.237505110824934,13.89,0
1925.0,112.30434782608695,0.125,9.814580560612859,13.89,0
1930.0,112.95652173913044,0.125,11.010208675854683,13.89,0
1935.0,104.42105263157895,0.0625,11.487731936969519,13.89,0
1940.0,95.82352941176471,0.0625,10.682897912312754,13.89,0
1945.0,94.0,0.25,8.851633280705293,13.89,0
1950.0,99.07142857142857,0.125,9.01172565905831,13.89,0
1955.0,99.78571428571429,0.125,10.960893992122283,13.89,0
1960.0,80.3076923076923,0.25,7.868207848728151,13.89,0
1965.0,65.45454545454545,0.3125,5.343407258089077,13.89,0
1970.0,67.63636363636364,0.1875,4.530758307020655,13.89,0
1975.0,69.27272727272727,0.1875,8.07740474931478,13.89,0
1980.0,70.63636363636364,0.1875,8.434642717419834,13.89,0
1985.0,71.54545454545455,0.0,9.502562982164934,13.89,0
1990.0,71.81818181818181,0.0,10.592341073796927,13.89,0
1995.0,72.0,0.0625,10.987107320533967,13.89,0
2000.0,72.45454545454545,0.0625,10.722699965544786,13.89,0
2005.0,72.9090909090909,0.0625,9.623167325388806,13.89,0
2010.0,65.33333333333333,0.1875,8.887149696071663,13.89,0
2015.0,66.125,0.0625,9.39920219780318,13.89,0
2020.0,67.125,0.125,7.239153220189007,13.89,0
2025.0,68.875,0.1875,7.7923029714725995,13.89,0
2030.0,41.2,0.125,5.799680607402458,13.89,0
2035.0,43.2,0.125,5.812772973129812,13.89,0
2040.0,44.8,0.0625,7.065525807011997,13.89,0
2045.0,53.75,0.0,9.956988602763781,13.89,0
2050.0,53.75,0.0,12.042312721644157,13.89,0
2055.0,68.0,0.0,11.869734757796996,13.89,0
2060.0,68.0,0.0,11.744511296530078,13.89,0
2065.0,35.5,0.0,13.414492346125003,13.89,0
2070.0,35.5,0.0,12.070045126671717,13.89,0
2075.0,35.5,0.0,12.289365418324993,13.89,0
2080.0,35.5,0.0,12.250495853728895,13.89,0
2085.0,42.0,0.0,12.099932174196818,13.89,0
2090.0,42.0,0.0,9.088653022178335,13.89,0
2095.0,42.0,0.0,11.800790259613075,13.89,0
2100.0,42.0,0.0,12.317369503898897,13.89,0
2105.0,42.0,0.0,12.349028951021262,13.89,0
2110.0,42.0,0.0,10.983772955251277,13.89,0
2115.0,42.0,0.0,11.666631022699528,13.89,0
2120.0,0.0,0.0,-1.0,-1,0
2125.0,0.0,0.0,-1.0,-1,0
2130.0,0.0,0.0,-1.0,-1,0
2135.0,0.0,0.0,-1.0,-1,0
2140.0,0.0,0.0,-1.0,-1,0
2145.0,0.0,0.0,-1.0,-1,0
2150.0,0.0,0.0,-1.0,-1,0
2155.0,0.0,0.0,-1.0,-1,0
2160.0,0.0,0.0,-1.0,-1,0
2165.0,0.0,0.0,-1.0,-1,0
2170.0,0.0,0.0,-1.0,-1,0
2175.0,0.0,0.0,-1.0,-1,0
2180.0,0.0,0.0,-1.0,-1,0
2185.0,0.0,0.0,-1.0,-1,0
2190.0,0.0,0.0,-1.0,-1,0
2195.0,0.0,0.0,-1.0,-1,0
2200.0,0.0,0.0,-1.0,-1,0
2205.0,0.0,0.0,-1.0,-1,0
2210.0,0.0,0.0,-1.0,-1,0
2215.0,0.0,0.0,-1.0,-1,0
2220.0,0.0,0.0,-1.0,-1,0
2225.0,0.0,0.0,-1.0,-1,0
2230.0,0.0,0.0,-1.0,-1,0
2235.0,0.0,0.0,-1.0,-1,0
2240.0,0.0,0.0,-1.0,-1,0
2245.0,0.0,0.0,-1.0,-1,0
2250.0,0.0,0.0,-1.0,-1,0
2255.0,0.0,0.0,-1.0,-1,0
2260.0,0.0,0.0,-1.0,-1,0
2265.0,0.0,0.0,-1.0,-1,0
