step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,B5_stopped,B5_accumulated_waiting_time,B5_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,C5_stopped,C5_accumulated_waiting_time,C5_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,D5_stopped,D5_accumulated_waiting_time,D5_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,E5_stopped,E5_accumulated_waiting_time,E5_average_speed,F1_stopped,F1_accumulated_waiting_time,F1_average_speed,F2_stopped,F2_accumulated_waiting_time,F2_average_speed,F3_stopped,F3_accumulated_waiting_time,F3_average_speed,F4_stopped,F4_accumulated_waiting_time,F4_average_speed,F5_stopped,F5_accumulated_waiting_time,F5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0.0,0.0,11.303725879227194,0,0.0,0.8392388802185836,0,0.0,0.8646404748541412,0,0.0,0.8668777015309604,0,0.0,0.8658195647944361,0,0.0,0.8210143891047543,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7647295557933695,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8661381257770718,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.780980419984294,0,0.0
10.0,-0.0012,1,0.03,0.0012,10.571157553278116,0,0.0,0.8702858038011558,0,0.0,0.5761371903718555,1,3.0,1.1817058811060633e-05,0,0.0,0.9162179599462664,0,0.0,0.8708102723999585,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8411464831806067,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9409110661605196,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.866128210417177,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8792903310212306,1,3.0
15.0,-0.0032,2,0.11,0.0044,9.471213323586316,0,0.0,0.8268458013206365,1,3.0,0.0,1,8.0,0.0,0,0.0,0.8932346826246886,0,0.0,0.8275459092704166,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8528923959310549,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.823881679934108,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8709214290428513,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8388658557246157,2,11.0
20.0,-0.004,2,0.21,0.0084,7.072176942740463,0,0.0,0.8326664020079038,1,8.0,0.0,1,13.0,0.0,0,0.0,0.9009929352014536,0,0.0,0.5779113508601375,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9461352426841988,0,0.0,0.3044622890111617,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9277986081722628,0,0.0,0.2836907017507799,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.866128210417177,0,0.0,0.2740174704709196,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.115680559632096,2,21.0
25.0,-0.0068,5,0.3799999999999999,0.0151999999999999,8.000238998826381,1,2.0,0.0021135420766911,1,13.0,0.0,1,18.0,0.0,0,0.0,0.5809469335864826,0,0.0,0.9302382485867576,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9599791866315016,0,0.0,0.9169130082728386,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8622507660578368,0,0.0,0.8468455392274162,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8212958709974056,1,1.0,0.0012725439922604,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,0.4809612204984503,5,38.0
30.0,-0.0132,8,0.7100000000000001,0.0284,3.4309648462693527,1,7.0,0.0,1,18.0,0.0,1,23.0,0.0,1,4.0,0.0252971440141542,1,3.0,0.0843419549876114,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.0062794286966193,0,0.0,0.8750046267221624,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0313798528967151,0,0.0,0.7955556237761812,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.843496943376317,1,6.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.4377822911875212,8,71.0
35.0,0.0023999999999999,7,0.65,0.026,5.549368215164376,0,0.0,1.0,1,23.0,0.0,0,0.0,1.0,1,4.0,0.454825917095883,1,3.0,0.00081097779569,0,0.0,0.8379550855042953,0,0.0,1.0,0,0.0,0.8668777015309604,1,6.0,0.4130755366656044,0,0.0,0.9247296860194232,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,0.0001299578804558,0,0.0,0.8209545019069739,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9421939643412204,1,11.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,14.0,0.0188396667133518,7,65.0
40.0,-0.0172,9,1.08,0.0432,6.183322070440229,0,0.0,0.6969185170578036,1,28.0,0.4819248811231958,0,0.0,1.0,1,9.0,0.5050189974943512,1,8.0,0.5420362783477731,0,0.0,0.9752465418461096,0,0.0,1.0,0,0.0,0.86193432265883,1,11.0,0.4867216995214349,0,0.0,0.238135379363551,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.0,0,0.0,0.3970877612588906,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,4.254460753122402e-05,1,16.0,0.4547986757994384,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,24.0,0.2301120024740882,9,108.0
45.0,-0.0244,14,1.6900000000000002,0.0676,5.486530588770392,0,0.0,0.9890852828057554,1,33.0,0.4834962032410849,0,0.0,1.0,1,14.0,0.6456680616182865,2,15.0,0.3302969344546925,0,0.0,0.9999071540093118,0,0.0,1.0,0,0.0,0.9173067577103547,1,16.0,0.4999501953644245,2,7.0,6.490423241699648e-05,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,14.0,0.0,1,4.0,0.4699260405953022,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,8.0,0.0,2,24.0,0.0001140005279414,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,34.0,0.0024563991690041,14,169.0
50.0,-0.03,15,2.44,0.0975999999999999,4.707875001822018,0,0.0,0.8655915463306373,1,38.0,0.4703245019262411,0,0.0,1.0,1,19.0,0.5934277084916441,2,25.0,0.070803345426657,0,0.0,0.8245013207552564,0,0.0,1.0,0,0.0,0.9507803662188234,1,21.0,0.4058586407557459,2,17.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,19.0,0.0,1,9.0,0.4791547889375879,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,13.0,0.0,2,34.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,49.0,3.447670735767439e-05,15,244.0
