step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,B5_stopped,B5_accumulated_waiting_time,B5_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,C5_stopped,C5_accumulated_waiting_time,C5_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,D5_stopped,D5_accumulated_waiting_time,D5_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,E5_stopped,E5_accumulated_waiting_time,E5_average_speed,F1_stopped,F1_accumulated_waiting_time,F1_average_speed,F2_stopped,F2_accumulated_waiting_time,F2_average_speed,F3_stopped,F3_accumulated_waiting_time,F3_average_speed,F4_stopped,F4_accumulated_waiting_time,F4_average_speed,F5_stopped,F5_accumulated_waiting_time,F5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,-0.0004,1,0.01,0.0004,10.375452877312147,0,0.0,0.8410692136435173,0,0.0,0.8569622922791655,0,0.0,0.8553602215882941,0,0.0,0.8779863746422689,1,1.0,0.4379118394489808,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8519659497254909,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8500853287823474,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7424408541313752,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0
10.0,-0.0024,2,0.0699999999999999,0.0027999999999999,9.284909638475645,0,0.0,0.8306780094274666,1,1.0,0.0033961864820479,0,0.0,0.6785069230748514,0,0.0,0.8700088862820902,1,6.0,0.432507853350554,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8422871953280816,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8402836157265108,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8960915306751484,0,0.0,0.8273931916418409,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,7.0
15.0,-0.0048,3,0.19,0.0076,9.1563960866147,0,0.0,0.9679026047338234,1,6.0,3.201523912598309e-05,1,2.0,0.0031279496922779,0,0.0,0.9405836472280548,1,11.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8722691066491199,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.969723484237479,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9751139111158622,0,0.0,0.8602380706347554,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,19.0
20.0,-0.0068,4,0.36,0.0144,5.75650979049692,1,2.0,0.0058077210891312,1,11.0,0.0,1,7.0,0.0,0,0.0,0.7888336992128984,1,16.0,0.1027197590043365,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9694084381587548,0,0.0,0.1625411962053022,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4378496160053338,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8611606258614575,0,0.0,0.5497249540130945,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2160607872273154,4,36.0
25.0,-0.0099999999999999,6,0.61,0.0243999999999999,7.484865317174008,1,7.0,0.0,1,16.0,0.0,1,12.0,0.0,1,2.0,0.4337285420027917,1,21.0,0.4440540773257479,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8293298187701078,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,0.4190293804818724,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9660876991968714,0,0.0,0.8988598568698241,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9747293038819016,6,61.0
30.0,-0.0148,9,0.98,0.0392,3.653984659748427,1,12.0,0.0,1,21.0,0.0,1,17.0,0.0,1,7.0,0.4441315608878473,2,28.0,0.0002750807843053,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9583128448978953,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,12.0,0.2966452021417709,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0612492056162702,1,1.0,0.4180367147023361,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0127657380734045,9,98.0
35.0,0.024,5,0.38,0.0152,7.90609709248576,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2101817490803372,1,7.0,0.0,0,0.0,0.8628668790414968,0,0.0,0.8765801911373471,0,0.0,0.8553602215882941,0,0.0,0.916018473554808,0,0.0,0.9463510491755682,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,22.0,0.4418880937501264,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,0.0,0,0.0,0.9679174846934336,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,2.891995795722898e-05,5,38.0
40.0,-0.0116,7,0.6699999999999999,0.0268,8.266711099986129,0,0.0,0.7496081029586119,0,0.0,0.8210915942790773,0,0.0,0.7978169914637337,1,3.0,0.4312799960710963,1,12.0,0.5360323434064348,0,0.0,0.9671566036983636,0,0.0,0.9704409433285272,0,0.0,0.8459033912931921,1,1.0,0.4879397434612611,0,0.0,0.8292530321708628,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,32.0,0.5633430875166541,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.0,0,0.0,0.3846560853175528,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,10.0,0.4179045387440407,7,67.0
45.0,-0.0155999999999999,8,1.06,0.0423999999999999,8.597926738268974,0,0.0,0.8899405857407245,0,0.0,0.8742204416383993,0,0.0,0.8828624311556514,1,8.0,0.4366813962037333,1,17.0,0.5800173614902936,0,0.0,0.8167668447889453,0,0.0,0.8350901603100509,0,0.0,0.9707887927485652,1,6.0,0.4296645349036093,0,0.0,0.9649866456497336,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,42.0,0.4612887833265873,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,14.0,0.0,1,4.0,0.6117250801971233,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,15.0,0.451039860910534,8,106.0
50.0,-0.0168,9,1.48,0.0592,7.24665057593917,0,0.0,0.8533369218932534,0,0.0,0.8790637744324808,0,0.0,0.0481670666780972,1,13.0,0.4156228352051277,2,24.0,0.2730879871814937,0,0.0,0.9552442675921092,0,0.0,0.9597198408328984,0,0.0,0.9143232846232036,1,11.0,0.4828201656462624,0,0.0,0.8628897904953639,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,52.0,0.4845247338619186,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,19.0,0.0,1,9.0,0.589393208799047,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,20.0,0.1155571283264456,9,148.0
