step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,B5_stopped,B5_accumulated_waiting_time,B5_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,C5_stopped,C5_accumulated_waiting_time,C5_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,D5_stopped,D5_accumulated_waiting_time,D5_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,E5_stopped,E5_accumulated_waiting_time,E5_average_speed,F1_stopped,F1_accumulated_waiting_time,F1_average_speed,F2_stopped,F2_accumulated_waiting_time,F2_average_speed,F3_stopped,F3_accumulated_waiting_time,F3_average_speed,F4_stopped,F4_accumulated_waiting_time,F4_average_speed,F5_stopped,F5_accumulated_waiting_time,F5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0.0,0.0,13.51805314154079,0,0.0,0.9893864394858454,0,0.0,0.9865650987615708,0,0.0,0.986919727030668,0,0.0,0.9860934351894702,0,0.0,0.987744334998366,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9875395396047508,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9854542959109605,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.986473048867278,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.988799611376373,0,0.0
10.0,0.0,0,0.0,0.0,13.471436785419414,0,0.0,0.986522620770932,0,0.0,0.9829400078650412,0,0.0,0.9833903241996584,0,0.0,0.9823410770141494,0,0.0,0.9844374331581608,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9841773785628684,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9815294810916328,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9828231204801036,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.985777450951333,0,0.0
15.0,0.0,0,0.0,0.0,10.496734256226164,0,0.0,0.0735128245179986,0,0.0,0.9954722944777886,0,0.0,0.5187837461532503,0,0.0,0.9780445984537168,0,0.0,0.9958023735505076,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9958006914721866,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9950979420272912,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6867800706100617,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,-0.004,2,0.1,0.004,8.094486941381133,1,5.0,0.0,0,0.0,0.9987509835418508,1,5.0,0.0,0,0.0,0.9812300489258624,0,0.0,0.6419075694443483,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3921635778475879,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6678010086013871,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.753648689853395,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3576751307241906,2,10.0
25.0,-0.0068,4,0.27,0.0108,7.70789559476933,1,10.0,0.0,0,0.0,0.1759250031584226,1,10.0,0.0,1,2.0,0.4682712851980642,0,0.0,0.0083237625319267,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,0.4904832715841249,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9809637681047334,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9000931901215795,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9988374993093851,4,27.0
30.0,-0.0128,8,0.59,0.0236,6.4646831438926124,1,15.0,0.0,1,3.0,0.0001145071511107,1,15.0,0.0,1,7.0,0.4901110856030258,1,5.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,10.0,0.6467785941364985,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.4813273851925627,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,0.6439597248201525,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9266464674604876,8,59.0
35.0,0.0111999999999999,4,0.31,0.0124,8.047107728855549,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4889028132288192,0,0.0,1.0,0,0.0,0.9654684297328124,0,0.0,0.9562891043463846,0,0.0,0.986919727030668,0,0.0,0.9547545313102448,1,15.0,0.3229110596808789,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,8.0,0.0005482214575502,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,8.0,0.4174041913979129,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9846092705392402,4,31.0
40.0,-0.0108,6,0.5800000000000001,0.0232,8.30445799373208,0,0.0,0.6370219513056113,0,0.0,0.6764282589804914,0,0.0,0.587281053210306,1,4.0,0.4756803028333312,0,0.0,0.8245489455814335,0,0.0,0.968089370172938,0,0.0,0.959606754056671,0,0.0,0.9833903241996584,0,0.0,0.95818865485875,2,23.0,0.4304196212987113,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,18.0,0.4488129979770654,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,13.0,0.5742124545589946,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4853334533631274,6,58.0
45.0,-0.014,8,0.9300000000000002,0.0372,8.449968231227828,0,0.0,0.9934074828106056,0,0.0,0.9551716104148192,0,0.0,0.9939222495702708,1,9.0,0.6170761178643073,0,0.0,0.9271468103127748,0,0.0,0.9428361133729584,0,0.0,0.92764057168046,0,0.0,0.995591808000354,0,0.0,0.9251002250243404,2,33.0,0.461049123554735,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,28.0,0.2554108893480993,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,19.0,0.3264005259258802,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,0.4875721790062878,8,93.0
50.0,-0.0187999999999999,11,1.4,0.056,7.158813689638845,0,0.0,1.0,0,0.0,0.939483189970743,0,0.0,0.6235926437426399,1,14.0,0.4149958800085859,1,1.0,0.4739326114467975,0,0.0,0.9897956368952536,0,0.0,0.9779598336933284,0,0.0,0.9370514539461656,0,0.0,0.9771860622017928,3,44.0,0.2353709698205929,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,43.0,0.2490563372867034,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,29.0,0.3135304653496589,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.4393395895403484,11,140.0
