step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,B5_stopped,B5_accumulated_waiting_time,B5_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,C5_stopped,C5_accumulated_waiting_time,C5_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,D5_stopped,D5_accumulated_waiting_time,D5_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,E5_stopped,E5_accumulated_waiting_time,E5_average_speed,F1_stopped,F1_accumulated_waiting_time,F1_average_speed,F2_stopped,F2_accumulated_waiting_time,F2_average_speed,F3_stopped,F3_accumulated_waiting_time,F3_average_speed,F4_stopped,F4_accumulated_waiting_time,F4_average_speed,F5_stopped,F5_accumulated_waiting_time,F5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,-0.0004,1,0.01,0.0004,10.086210362504612,0,0.0,0.8660740580210075,1,1.0,0.0064317684142205,0,0.0,0.8468862515580541,0,0.0,0.8942696353111096,0,0.0,0.8732065134288893,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.871287322480875,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8715437506153901,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8683628998833514,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0
10.0,-0.0027999999999999,3,0.0799999999999999,0.0031999999999999,7.437377092799539,0,0.0,0.7983876669682993,1,6.0,9.59076213830122e-06,0,0.0,0.7695023116025438,0,0.0,0.8408333353327213,1,1.0,0.4009033094281267,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.0045734972610194,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8066217511839825,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8754204270844643,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,8.0
15.0,-0.006,3,0.2299999999999999,0.0092,8.511851513440456,0,0.0,0.9798926236701144,1,11.0,0.0,0,0.0,0.9770118043173104,0,0.0,0.9095424929422186,1,6.0,0.4900371341752552,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0,8.266095690507933e-06,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.980713832509708,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.879518092682451,0,0.0,0.9481635997974636,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,23.0
20.0,-0.0068,4,0.3999999999999999,0.016,5.585585909294324,0,0.0,0.9727786014133682,1,16.0,0.0,0,0.0,0.9688785435156,1,2.0,0.002253997852454,1,11.0,0.380469015672487,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,11.0,0.085911931609196,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5803500155729583,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8186263388297811,0,0.0,0.5534658718528658,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2803708491768772,4,40.0
25.0,-0.0028,5,0.47,0.0187999999999999,7.158113599869494,1,2.0,0.0004677976877333,1,21.0,0.0,0,0.0,0.0501515460200793,1,7.0,0.0,1,16.0,0.6136325799364717,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9473677409127526,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.5889279453803719,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9819110844726682,0,0.0,0.9297608904883878,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2240616162371314,5,47.0
30.0,-0.0148,8,0.8400000000000001,0.0336,5.601866231809242,1,7.0,0.0,1,26.0,0.0,1,5.0,3.3094202479661434e-05,1,12.0,0.0,1,21.0,0.34380694388685,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9887977039088004,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0,0.6323084349071361,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.975511196911476,1,3.0,0.4583937451905219,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,4.7223437330222686e-05,8,84.0
35.0,0.024,3,0.24,0.0096,9.603781159510122,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8510808142826178,1,4.0,0.4406849116656965,0,0.0,0.8349963049551924,0,0.0,0.8483484970560713,0,0.0,0.8468862515580541,0,0.0,0.8697347161102028,0,0.0,0.6731195596818171,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,11.0,0.6917199226806499,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9658733261882146,0,0.0,0.947972009462259,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.0,3,24.0
40.0,-0.0088,7,0.4600000000000001,0.0184,7.662343707315751,0,0.0,0.939844666295887,0,0.0,0.7712234435776714,0,0.0,0.9267421464971848,0,0.0,0.9330183607038384,2,10.0,0.3717236577559574,0,0.0,0.921670454258738,0,0.0,0.9280089252949648,0,0.0,0.7695023116025438,0,0.0,0.9381612605089024,1,2.0,0.4541080700894588,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,16.0,0.4597186294104899,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,0.001505152814392,1,1.0,0.3974078803168467,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,14.0,0.4112920372957374,7,46.0
45.0,-0.0168,10,0.8799999999999999,0.0352,6.973006028244572,1,2.0,0.0021029626108081,0,0.0,0.9743244433855556,0,0.0,0.8913365542564964,0,0.0,0.9260460217033896,2,20.0,0.2505737964522624,0,0.0,0.9401004256141012,0,0.0,0.9449475329697528,0,0.0,0.9770118043173104,0,0.0,0.9527111495282682,1,7.0,0.4427144433716319,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,26.0,0.3842159343914177,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,8.0,0.0,1,6.0,0.4626118469382181,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,19.0,0.4453163404587144,10,88.0
50.0,-0.022,11,1.4300000000000002,0.0572,5.33683964716652,1,7.0,0.0,0,0.0,0.8499109239888788,0,0.0,0.5225740593536679,0,0.0,0.8643465435027236,3,35.0,0.2321804614373857,0,0.0,0.7958239377892868,0,0.0,0.8123459799429377,0,0.0,0.9688785435156,0,0.0,0.8388093509047972,1,12.0,0.4589682839336125,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,41.0,0.1846000433648899,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,13.0,0.0,1,11.0,0.0079182574645161,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,24.0,0.4159747346559183,11,143.0
