step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,0.0,0,0.02,0.0025,15.798548011453,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.300386418681498,16.418629921053096,15.224174822075188,0.375
20.0,-0.005,3,0.12,0.015,16.567209820703976,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.06,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.7691662499622307,9.653079415002823,7.887483815454079,0.0
25.0,-0.0249999999999999,1,0.1,0.0125,17.387040115417566,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6.966156193981194,0.0,7.888384087941277,0.0
30.0,0.03,1,0.15,0.01875,18.1039849089746,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,7.12941534351396,11.830370037617294,11.868306087704935,12.38350363435898
35.0,0.0,1,0.21,0.02625,17.627327408966366,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.318405061742436,15.3537000729287,17.535106308669256,0.0
40.0,0.0,2,0.29,0.03625,16.93969890247074,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.01,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.674483328549876,7.688776153805999,13.541524443212724,18.952301661009805
45.0,-0.005,3,0.39,0.04875,15.810494517881674,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.01,0.0,0.0,0.3,0.0,0.0,0.0,0.0,3.571953270152311,6.84162602661322,1.01769075971615,8.18706498446487
50.0,0.0,4,0.59,0.07375,15.086418777858905,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.04,0.01,0.0,0.36,0.0,0.0,0.0,0.0,6.063369653880347,4.785178867654479,14.112429449302024,0.1309811874232627
55.0,-0.015,7,0.8800000000000001,0.11,14.261634203881195,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,2,0.0,0.06,0.0,0.45,0.0,0.0,0.0,0.0,4.485318409416096,1.156159386587809,8.220291559552203,8.186033016548224
60.0,0.02,10,1.34,0.1675,13.268369898091184,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,2,0.0,0.12,0.03,0.55,0.0,0.0,0.0,0.0,3.383395161035621,3.1091583258826967,14.582259395143796,0.0
65.0,0.0,5,1.12,0.14,12.916529898348797,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,0,2,0.0,0.19,0.03,0.65,0.0,0.0,0.0,0.0,7.608379100319373,0.0,11.165375033416282,0.0
70.0,0.0,5,1.08,0.135,13.262996620392691,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,0,2,0.0,0.29,0.0,0.75,0.0,0.0,0.0,0.0,4.237016139349807,6.39013276225771,6.4702539353767,0.0
75.0,0.0,3,1.03,0.12875,13.056841040738316,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,2,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,5.869812177886927,7.266357232324943,7.302814561918472,6.474641371003021
80.0,0.0,5,0.29,0.03625,12.993981403336532,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.5575904416026012,7.896090573590419,16.00636275621487,9.206098251090856
85.0,-0.005,2,0.16,0.02,13.042875937442425,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,7.060886899719563,17.09183066699722,6.805033596073663,5.8950408816672
90.0,0.005,2,0.18,0.0225,13.117591222380964,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10.996269954099446,6.493348828595023,6.748596071781876,4.157461920358587
95.0,0.0,2,0.18,0.0225,13.180338458258973,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5.79460411861928,0.0,4.040978887323818,5.1674498360362815
100.0,0.0,6,0.3299999999999999,0.04125,13.45573501931569,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,0,0.0,0.03,0.1,0.0,0.0,0.0,0.0,0.0,3.3705100805359005,17.330091286462476,4.674534793505643,8.456148973170748
105.0,0.0,4,0.48,0.06,13.481771680430912,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,2,0,0.01,0.03,0.2,0.0,0.0,0.0,0.0,0.0,7.111491339142823,8.867540646179345,2.2529669869448616,18.19963804344823
110.0,-0.005,5,0.6000000000000001,0.075,14.51735999640476,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,3,0,0.06,0.05,0.33,0.0,0.0,0.0,0.0,0.0,5.366789029078222,7.243102134463512,5.603044444577994,11.151256915503623
115.0,-0.0249999999999999,6,0.8200000000000001,0.1025,14.072017828865173,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,4,0,0.0,0.04,0.49,0.0,0.0,0.0,0.0,0.0,9.335497897938737,4.3290752545640485,3.168360594482277,5.461261830851059
120.0,0.03,3,0.65,0.0812499999999999,12.79905920646685,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,0,0.0,0.08,0.22,0.0,0.0,0.0,0.0,0.0,3.1255044954857216,3.5959653766860136,4.450609908965268,5.88759264125834
125.0,0.0,4,0.39,0.04875,11.690404324294937,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,9.456304643824916,5.627892277355308,11.454946339102936,3.85707325462008
130.0,0.0,4,0.5900000000000001,0.07375,12.046107419874954,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,8.754221103956773,9.49715056344461,10.092993735046887,7.778528728051578
135.0,0.0,3,0.47,0.05875,12.618078905720427,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,0,0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,3.688972463405986,5.805875722047022,5.272468681289689,8.677059035337223
140.0,0.0,1,0.22,0.0275,13.724247508709244,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4.982388559136104,4.706401743299817,15.532732759933424,9.021332311269465
145.0,0.0,3,0.28,0.035,14.0183162357204,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,10.914762,2.8751151523680774,12.565129772224331,11.09279345093916
150.0,0.0,5,0.41,0.05125,13.641676029330688,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,1,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,6.698118176401339,7.792416349687374,11.520692894887748,4.814426445065097
155.0,0.0,4,0.32,0.04,12.874292845367762,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,6.153890560451455,6.226509637276691,8.630095055542021,3.0935623430427706
160.0,0.0,5,0.52,0.065,12.201937725580777,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,1,0,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1.5935795447140748,3.426894181638873,7.908399694259766,5.806309970590396
165.0,-0.015,5,0.6,0.075,11.726246483824266,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,1,0,0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,3.804301421157831,4.427591940150874,9.176181151727317,4.875476472311972
170.0,0.0099999999999999,8,0.79,0.09875,12.189235501933496,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,1,0,0,0.04,0.08,0.01,0.0,0.0,0.0,0.0,0.0,5.810513841985126,5.9416508618725565,9.260432699248204,7.83054121794472
175.0,-0.015,4,1.01,0.12625,12.647394654697893,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.0,0.14,0.01,0.0,0.0,0.0,0.0,0.0,4.682158796613097,6.114981989911019,4.824146974721564,3.425427477266773
180.0,0.02,5,1.12,0.14,12.84019318467171,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,1,1,0.0,0.03,0.06,0.02,0.0,0.0,0.0,0.0,4.358174194285772,5.282354304086617,9.887674243844618,10.745499567759303
185.0,0.0,8,1.07,0.13375,12.27767101373654,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,1,2,0,0.0,0.1,0.13,0.0,0.0,0.0,0.0,0.0,7.983447517943472,4.330619516306254,7.711011224628976,3.2624772798048167
190.0,0.0,9,1.11,0.13875,11.506255220069807,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,2,0,1,0.0,0.16,0.02,0.02,0.0,0.0,0.0,0.0,4.188788126603181,3.6659221781000295,12.151161304850294,1.886367762727916
195.0,0.0,5,1.1,0.1375,10.933471988940736,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,3,0,0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,0.0,9.809430743407106,2.8015341706522867,8.307804263320506,7.155507190588648
