step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,-0.75,0,0.02,0.0025,16.0133171643681,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.390367064000549,16.966038451484675,14.875872837395928,0.375
20.0,-0.005,2,0.12,0.015,16.66789298570224,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.06,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.774479847456913,9.586648250671766,7.081667806339464,0.0
25.0,-0.0249999999999999,3,0.28,0.035,17.125408742088183,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.1566408600282387,2.765623987046579,17.958820526214478,16.05961789637517
30.0,-0.035,4,0.4599999999999999,0.0574999999999999,17.246552941235727,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,0,0,1,0.21,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5419220900355091,11.85252921061743,0.0,13.374844882052566
35.0,-0.0399999999999999,6,0.7100000000000001,0.08875,16.806786077281107,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,0,0,1,0.35,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.986548118439833,19.310037490481648,14.64643740986666,0.0
40.0,-0.0699999999999999,8,1.02,0.1275,16.55397527202101,COMPARE OFF,COMPARE OFF,COMPARE OFF,4,0,0,1,0.51,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.699903905034014,2.246147645618801,9.212232303314414,0.0
45.0,-0.08,12,1.4800000000000002,0.185,15.2491694386092,COMPARE OFF,COMPARE OFF,COMPARE OFF,6,1,1,1,0.73,0.02,0.01,0.3,0.0,0.0,0.0,0.0,0.4384208614475938,4.222929726740622,3.9582016488906255,8.983640660965408
50.0,-0.1099999999999999,14,2.12,0.265,14.670831970869225,COMPARE OFF,COMPARE OFF,COMPARE OFF,6,2,1,1,1.0,0.11,0.04,0.36,0.0,0.0,0.0,0.0,1.3060253242080622,1.794256494042406,4.976932876570724,8.727980538246994
55.0,-0.135,18,2.8300000000000005,0.35375,14.011025072961676,COMPARE OFF,COMPARE OFF,COMPARE OFF,8,1,1,2,1.32,0.1,0.09,0.45,0.0,0.0,0.0,0.0,0.014917687304765,0.5417349558937525,1.8034170262488043,7.8274134289954915
60.0,-0.16,19,3.77,0.47125,13.243310952093932,COMPARE OFF,COMPARE OFF,COMPARE OFF,8,1,2,2,1.72,0.16,0.17,0.55,0.0,0.0,0.0,0.0,0.2926934683331261,3.5441055718709182,5.258917665628803,12.908091625730243
65.0,-0.1999999999999999,22,4.86,0.6075,12.771202454534372,COMPARE OFF,COMPARE OFF,COMPARE OFF,8,2,2,2,2.12,0.25,0.28,0.65,0.0,0.0,0.0,0.0,1.3354667515260572,1.741162973599449,4.995013880028235,0.0
70.0,-0.2,26,6.07,0.75875,12.855213154922248,COMPARE OFF,COMPARE OFF,COMPARE OFF,9,2,3,2,2.53,0.35,0.42,0.75,0.0,0.0,0.0,0.0,0.1688293610596655,3.9373119749668657,0.0,7.614819166364224
75.0,-0.2049999999999998,32,7.529999999999999,0.94125,12.110294186516606,COMPARE OFF,COMPARE OFF,COMPARE OFF,11,3,3,2,3.07,0.47,0.57,0.85,0.0,0.0,0.0,0.0,0.2099670807472951,2.010677891442961,3.402744445280894,0.8747188879807474
80.0,-0.27,33,9.15,1.14375,12.008222318041993,COMPARE OFF,COMPARE OFF,COMPARE OFF,11,3,3,2,3.62,0.62,0.72,0.95,0.0,0.0,0.0,0.0,0.0094426674220145,0.5151983102846556,3.9881987210332737,6.580260227867468
