step_time,reward,total_stopped,total_wait_time,avg_wait_time,avg_speed,correlation_obs,correlation_wait,diff_reward,total_stop_signal1,total_stop_signal2,total_stop_signal3,total_stop_signal4,total_wait_time_signal1,total_wait_time_signal2,total_wait_time_signal3,total_wait_time_signal4,total_energy_consumption_signal1,total_energy_consumption_signal2,total_energy_consumption_signal3,total_energy_consumption_signal4,avg_speed_signal1,avg_speed_signal2,avg_speed_signal3,avg_speed_signal4
15.0,-0.775000000000091,0,0.02,0.0025,16.010144421198063,COMPARE OFF,COMPARE OFF,COMPARE OFF,0,0,0,0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.3305487350930925,16.616546516672788,15.27890953637696,0.375
20.0,-0.005,3,0.12,0.015,16.527970096513677,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.06,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.771750558400776,9.629413564867155,8.054898959949986,0.0
25.0,-0.0249999999999999,3,0.26,0.0325,16.961774334445096,COMPARE OFF,COMPARE OFF,COMPARE OFF,1,0,0,1,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.087502405267484,2.8138960451764703,11.213195810163624,14.748163576329931
30.0,-0.03,4,0.4499999999999999,0.0562499999999999,17.38801738803253,COMPARE OFF,COMPARE OFF,COMPARE OFF,2,0,0,1,0.21,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.9695980694581288,11.898290459989488,0.0,0.0
35.0,-0.045,5,0.6900000000000001,0.08625,16.995065017227734,COMPARE OFF,COMPARE OFF,COMPARE OFF,3,0,0,1,0.35,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.932809266756584,10.010914369230164,0.0,12.133861535716528
40.0,-0.0699999999999999,8,0.99,0.12375,16.720961690718564,COMPARE OFF,COMPARE OFF,COMPARE OFF,4,0,0,1,0.51,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.7215396085060412,2.26519850117026,9.233168554111238,0.0
45.0,-0.08,10,1.4300000000000002,0.17875,16.161744433513164,COMPARE OFF,COMPARE OFF,COMPARE OFF,6,0,0,1,0.73,0.01,0.0,0.3,0.0,0.0,0.0,0.0,0.4649242818131748,6.608473110949918,6.488455481934884,8.625273256542494
50.0,-0.1099999999999999,12,2.03,0.25375,15.486717698874502,COMPARE OFF,COMPARE OFF,COMPARE OFF,6,1,0,1,1.02,0.05,0.01,0.37,0.0,0.0,0.0,0.0,1.275617616596663,2.4384607501504747,6.178900266848867,0.1395233305439058
55.0,-0.145,18,2.8200000000000003,0.3525,14.870330590126953,COMPARE OFF,COMPARE OFF,COMPARE OFF,8,1,1,2,1.35,0.1,0.05,0.46,0.0,0.0,0.0,0.0,0.0064536378702694,0.4682695506271709,6.976906238754566,12.26780107908241
60.0,-0.165,19,3.75,0.46875,13.965645863721877,COMPARE OFF,COMPARE OFF,COMPARE OFF,8,1,1,2,1.75,0.16,0.11,0.56,0.0,0.0,0.0,0.0,0.2725812520803475,3.445062649302109,0.622668494476679,7.939428268707219
65.0,-0.1999999999999999,23,4.83,0.60375,13.495991942292536,COMPARE OFF,COMPARE OFF,COMPARE OFF,8,2,3,2,2.15,0.25,0.21,0.66,0.0,0.0,0.0,0.0,1.3221833042345048,1.790866282425949,4.466144741782199,8.349945964975728
70.0,-0.1999999999999999,25,6.04,0.755,13.046386693295792,COMPARE OFF,COMPARE OFF,COMPARE OFF,9,2,3,2,2.56,0.35,0.34,0.76,0.0,0.0,0.0,0.0,0.1602150080889147,3.939192957830889,0.0,8.82381002823569
75.0,-0.205,32,7.510000000000002,0.93875,12.246736135318155,COMPARE OFF,COMPARE OFF,COMPARE OFF,11,3,3,2,3.1,0.47,0.49,0.86,0.0,0.0,0.0,0.0,0.1944593402764666,2.0009932683319587,3.1435459355884285,0.8614017213855298
